epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,-8.56,24.2,37,4000,0.3
2,7900,,,,,,-20.53,41.5,20,8000,0.6
3,11900,0.512732,-2.019672,1.2321,2.1315,0.0959,25.96,77.3,6,12000,1.9
4,15900,0.863706,-2.893958,1.6463,4.5536,0.9737,,,0,16000,3.1
5,19900,,,,,,-71.06,149.0,1,20000,3.3
6,23900,1.035584,-3.294958,1.7001,6.3166,1.5607,-120.82,196.4,5,24000,4.6
7,27900,1.493885,-5.771475,4.0349,8.6489,2.1528,-121.32,215.8,4,28000,5.9
8,31900,1.591394,-8.634811,7.0773,9.0606,2.2453,-58.03,160.5,2,32000,7.1
9,35900,1.579205,-11.728435,10.2394,9.4072,2.0186,-87.97,339.0,2,36000,8.4
10,39900,,,,,,-49.62,367.0,1,40000,8.6
11,43900,1.574210,-14.879891,13.4819,9.6727,2.0492,-23.66,390.0,2,44000,9.9
12,47900,1.622359,-17.901868,16.5799,9.5192,1.6438,37.28,419.0,1,48000,11.1
13,51900,1.731517,-20.737870,19.4922,9.7773,1.5534,40.56,451.3,6,52000,12.4
14,55900,1.775689,-23.442933,22.2519,9.6746,1.4522,83.85,367.1,8,56000,13.6
15,59900,,,,,,41.65,478.2,6,60000,13.9
16,63900,1.796103,-25.994182,24.8596,9.5765,1.2071,30.67,34.0,2,64000,15.1
17,67900,1.816864,-28.495294,27.3906,9.7011,1.2854,126.64,246.8,4,68000,16.3
18,71900,1.886387,-30.894731,29.8141,9.8534,1.2787,181.79,367.8,5,72000,17.6
19,75900,1.864109,-33.245886,32.1835,9.9946,1.1670,228.32,541.0,5,76000,18.9
20,79900,,,,,,77.71,82.0,1,80000,19.1
21,83900,1.805164,-35.511687,34.4699,9.8548,1.2344,170.78,181.5,2,84000,20.4
22,87900,1.784274,-37.713355,36.6821,9.7379,1.2112,271.74,852.3,3,88000,21.6
23,91900,1.728949,-39.854660,38.8329,9.6127,1.2280,,,0,92000,22.9
24,95900,1.806863,-41.931780,40.9313,10.1253,1.2477,216.99,509.5,4,96000,24.2
25,99900,,,,,,288.72,962.0,25,100000,24.4
26,103900,2.141100,-43.936802,42.9405,10.4742,1.2429,275.66,907.3,20,104000,25.6
27,107900,2.553633,-46.133511,45.1521,11.0456,1.2762,259.90,778.5,15,108000,26.9
28,111900,2.949339,-48.352472,47.3789,13.4072,1.3676,225.48,446.4,11,112000,28.2
29,115900,3.219666,-50.518731,49.5541,13.4593,1.2465,122.62,122.9,12,116000,29.5
30,119900,,,,,,186.65,241.7,10,120000,29.7
31,123900,3.475171,-52.618394,51.6453,16.4119,1.2992,344.78,502.8,16,124000,31.0
32,127900,3.719521,-54.653057,53.6804,15.9379,1.3372,202.86,247.2,10,128000,32.2
33,131900,3.926541,-56.689013,55.7043,17.4604,1.3564,215.37,261.0,11,132000,33.5
34,135900,4.185248,-58.678654,57.6878,19.8023,1.3921,199.88,230.0,9,136000,34.8
35,139900,,,,,,192.95,237.0,8,140000,35.0
36,143900,4.293677,-60.564678,59.5748,19.3834,1.4101,264.82,307.7,9,144000,36.3
37,147900,4.598968,-62.475883,61.4804,21.5142,1.4495,263.82,324.2,6,148000,37.6
38,151900,4.870525,-64.301967,63.2911,22.1807,1.4753,310.92,399.9,12,152000,38.8
39,155900,5.222157,-66.244228,65.2257,27.0266,1.5298,297.74,371.0,9,156000,40.1
40,159900,,,,,,391.70,598.8,8,160000,40.3
41,163900,5.095258,-68.103367,67.0982,23.4748,1.5845,194.84,155.7,7,164000,41.6
42,167900,5.482648,-69.891771,68.8716,28.4700,1.5901,307.62,266.6,11,168000,42.9
43,171900,5.652856,-71.678567,70.6535,31.2956,1.6316,253.87,381.8,10,172000,44.2
44,175900,6.150749,-73.423535,72.4004,32.1873,1.6979,253.46,319.9,16,176000,45.5
45,179900,,,,,,160.24,231.7,6,180000,45.7
46,183900,6.074647,-75.065628,74.0414,31.2389,1.6551,156.24,117.8,9,184000,47.0
47,187900,6.456552,-76.665474,75.6261,34.9545,1.6816,255.33,259.0,6,188000,48.2
48,191900,6.518885,-78.210161,77.1721,30.7744,1.7364,205.01,166.4,5,192000,49.5
49,195900,6.586396,-79.795510,78.7265,33.3606,1.7921,256.78,382.7,7,196000,50.7
50,199900,,,,,,172.71,282.1,9,200000,51.0
51,203900,7.226406,-81.340346,80.2716,40.9018,1.8640,464.13,794.7,17,204000,52.3
52,207900,7.433809,-82.953201,81.8586,37.9889,1.7830,243.15,416.6,16,208000,53.6
53,211900,7.644532,-84.638913,83.5534,36.5797,1.8033,227.53,240.1,10,212000,54.9
54,215900,8.297733,-86.239122,85.1381,40.8501,1.7775,270.36,458.2,12,216000,56.1
55,219900,,,,,,280.76,486.3,9,220000,56.3
56,223900,8.525069,-87.759605,86.6536,36.2732,1.8952,333.15,430.1,17,224000,57.6
57,227900,9.678562,-89.347264,88.2184,46.4510,1.8817,315.23,376.8,15,228000,58.9
58,231900,9.910583,-90.930353,89.7983,45.7891,1.9450,255.47,411.2,9,232000,60.1
59,235900,9.386691,-92.608780,91.4715,35.5071,2.0050,152.38,262.6,5,236000,61.4
60,239900,,,,,,256.80,306.5,17,240000,61.7
61,243900,10.229711,-94.148697,92.9917,48.3660,2.0154,317.59,375.2,12,244000,62.9
62,247900,10.986924,-95.763460,94.5956,51.5622,2.1165,202.89,151.2,8,248000,64.2
63,251900,10.280935,-97.285354,96.1204,48.7443,2.1151,374.44,571.5,6,252000,65.5
64,255900,10.962713,-98.836860,97.6586,56.7656,2.0437,445.49,733.8,6,256000,66.7
65,259900,,,,,,315.72,586.0,8,260000,67.0
66,263900,11.173400,-100.367916,99.1945,53.0652,2.1548,337.56,405.3,14,264000,68.2
67,267900,11.336535,-101.797918,100.6201,49.1694,2.1223,264.43,346.8,8,268000,69.4
68,271900,12.483048,-103.278788,102.0895,57.4516,2.2490,128.29,174.2,11,272000,70.7
69,275900,12.645304,-104.613630,103.4381,59.5821,2.1787,470.43,617.9,13,276000,72.0
70,279900,,,,,,158.51,243.5,10,280000,72.2
71,283900,12.639864,-105.974306,104.7841,65.9155,2.2790,189.73,190.2,14,284000,73.5
72,287900,13.351563,-107.264770,106.0662,63.4190,2.2188,378.63,345.7,7,288000,74.8
73,291900,14.235106,-108.441799,107.2476,73.7393,2.3194,223.30,237.9,8,292000,76.1
74,295900,13.970001,-109.728522,108.5186,67.0060,2.2649,238.01,283.2,13,296000,77.4
75,299900,,,,,,218.02,360.5,10,300000,77.6
76,303900,13.814490,-110.898043,109.6989,73.5582,2.2901,417.69,859.3,6,304000,78.9
77,307900,13.927770,-112.045007,110.8267,73.6683,2.3868,332.25,413.9,14,308000,80.2
78,311900,14.354007,-113.236898,112.0314,74.4696,2.3119,355.32,415.2,4,312000,81.4
79,315900,15.882811,-114.397081,113.1668,72.5105,2.3256,265.67,397.5,13,316000,82.7
80,319900,,,,,,118.01,163.7,19,320000,83.0
81,323900,16.103033,-115.499324,114.2680,82.0890,2.4521,338.54,480.4,13,324000,84.2
82,327900,17.260108,-116.659550,115.4290,98.3096,2.5338,373.91,533.7,9,328000,85.5
83,331900,17.702113,-117.747775,116.5099,97.4458,2.4601,185.86,271.8,9,332000,86.8
84,335900,17.828957,-118.889988,117.6560,89.8441,2.5659,256.23,372.3,7,336000,88.0
85,339900,,,,,,374.82,619.2,13,340000,88.3
86,343900,17.143113,-119.956345,118.7123,74.0423,2.4546,355.33,429.5,8,344000,89.5
87,347900,18.871211,-121.110800,119.8759,72.7785,2.5480,253.76,339.1,12,348000,90.8
88,351900,18.589252,-122.355215,121.1163,85.4093,2.5843,314.23,226.0,5,352000,92.1
89,355900,18.161361,-123.429410,122.2012,81.2455,2.5807,311.37,361.3,13,356000,93.3
90,359900,,,,,,276.10,284.9,14,360000,93.5
91,363900,19.450838,-124.348614,123.1126,91.1236,2.5783,345.88,481.4,20,364000,94.8
92,367900,19.872830,-125.481662,124.2546,85.5459,2.5689,275.18,511.1,7,368000,96.1
93,371900,20.765808,-126.689233,125.4594,104.8458,2.5872,336.14,334.5,12,372000,97.4
94,375900,22.016346,-127.739952,126.5030,114.9677,2.7052,354.85,350.5,16,376000,98.7
95,379900,,,,,,313.98,302.1,15,380000,98.9
96,383900,21.836718,-128.863548,127.6124,102.9840,2.6754,271.59,285.2,11,384000,100.1
97,387900,22.425161,-129.928374,128.6825,97.5439,2.5742,289.19,239.5,10,388000,101.4
98,391900,24.674873,-131.003800,129.7563,106.6525,2.8169,301.75,416.8,12,392000,102.7
99,395900,24.587700,-131.943574,130.6852,117.6131,2.8240,296.19,421.7,12,396000,103.9
100,399900,,,,,,317.11,315.0,12,400000,104.2
