epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
1,3999,,,,,,,,,,-29.95,90.1,34,5,4000,1.1
2,7999,0.510265,0.524403,-1.514452,2.2199,2.2201,3.7823,4.2605,1.0147,0.1363,8.91,273.6,18,2,8000,14.1
3,11999,0.854113,0.891559,-1.054095,2.3842,2.3840,5.0173,5.5053,1.5525,0.2515,109.35,490.0,7,0,12000,30.8
4,15999,0.795455,0.834953,0.013472,0.5248,0.5247,4.1251,4.9367,1.8186,0.3745,129.70,460.5,8,2,16000,47.6
5,19999,0.683522,0.710940,-1.356261,1.0593,1.0594,3.5386,4.3287,1.8604,0.4454,203.92,477.6,10,0,20000,64.6
6,23999,0.840761,0.875361,-2.143867,1.7419,1.7414,3.9545,4.8653,2.0858,0.5709,67.96,175.6,18,3,24000,81.4
7,27999,0.812323,0.838793,-1.042206,0.7100,0.7097,3.9722,4.8054,2.1484,0.6771,206.16,437.2,11,3,28000,98.1
8,31999,0.928440,0.950634,-0.577454,0.1986,0.1983,4.7000,5.3806,2.3548,0.7779,105.16,345.8,12,2,32000,114.9
9,35999,1.079483,1.113203,-0.177337,-0.2910,-0.2907,5.7696,6.5344,2.7033,0.9345,281.95,552.7,6,4,36000,131.6
10,39999,1.096922,1.124943,-0.781107,0.2494,0.2494,6.3500,7.2132,2.8906,1.0468,143.36,296.4,13,5,40000,148.2
11,43999,1.098132,1.121877,-1.276053,0.7592,0.7591,6.6028,7.4442,2.9647,1.1278,215.25,467.0,10,1,44000,165.1
12,47999,1.174682,1.199423,-1.363530,0.8488,0.8486,7.1946,8.2842,3.1017,1.2191,120.40,308.9,12,1,48000,181.8
13,51999,1.188667,1.233716,-1.788028,1.2489,1.2489,7.5423,8.6920,3.1920,1.3083,126.46,240.0,17,5,52000,198.6
14,55999,1.236723,1.283785,-2.212759,1.6782,1.6785,8.0233,9.3489,3.3004,1.4326,175.55,381.6,11,3,56000,215.5
15,59999,1.348524,1.396334,-2.068387,1.4982,1.4985,8.9004,10.2005,3.4722,1.5172,130.85,242.4,17,2,60000,232.0
16,63999,1.385325,1.434094,-2.388299,1.7852,1.7850,9.3820,10.7855,3.5946,1.5979,221.86,436.0,8,3,64000,248.8
17,67999,1.473708,1.532267,-2.301482,1.7112,1.7110,10.3245,11.9755,3.7269,1.6876,240.83,507.1,9,1,68000,265.5
18,71999,1.598885,1.658513,-1.762914,1.1768,1.1772,11.1629,12.9665,3.8832,1.7903,118.08,222.4,18,2,72000,282.3
19,75999,1.769257,1.824987,-1.090351,0.4794,0.4796,12.6196,14.2679,4.0933,1.9090,172.16,329.2,12,1,76000,299.1
20,79999,1.813848,1.860850,-0.830144,0.1774,0.1775,13.1606,14.9126,4.2210,2.0125,144.61,269.2,13,2,80000,315.8
21,83999,1.812200,1.849590,-1.186026,0.5008,0.5012,13.3604,15.0382,4.2867,2.1053,130.72,239.4,19,7,84000,332.7
22,87999,1.871381,1.910590,-1.574094,0.8988,0.8995,14.1378,16.0916,4.3865,2.1718,142.11,303.0,12,3,88000,349.4
23,91999,1.855543,1.896144,-1.824350,1.1439,1.1444,14.4826,16.3425,4.4009,2.1792,147.04,293.2,12,4,92000,366.2
24,95999,1.902800,1.950521,-2.155953,1.4426,1.4431,15.5675,17.6965,4.4625,2.2280,190.10,330.5,13,1,96000,383.2
25,99999,1.939711,1.979577,-2.464851,1.7516,1.7524,15.9049,18.0752,4.4968,2.2719,120.24,264.3,14,4,100000,400.0
26,103999,1.960763,2.007400,-2.351566,1.6749,1.6753,16.4864,18.6910,4.4861,2.2962,148.91,284.7,17,4,104000,416.7
27,107999,1.973699,2.020773,-2.679623,2.0069,2.0076,17.2152,19.8086,4.4951,2.3231,69.49,134.4,24,4,108000,433.8
28,111999,1.971064,2.001752,-3.163830,2.5119,2.5130,17.5309,19.8513,4.4893,2.3684,128.41,234.3,20,3,112000,450.6
29,115999,2.114157,2.148314,-3.262376,2.6114,2.6118,18.4186,21.1582,4.6012,2.4297,95.70,207.2,19,3,116000,467.3
30,119999,2.113537,2.151811,-3.590921,2.9389,2.9391,19.4048,21.5791,4.6529,2.5105,103.33,182.5,21,4,120000,484.0
