epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
71,283900,232.726271,-214.782522,212.5327,370.8333,2.4533,0.3863,283.32,132.5,39,17,284000,106.5,0.639426,0.545178,0.047124
72,287900,233.746165,-216.801839,214.6353,374.4004,2.4469,0.3446,306.42,139.0,10,7,288000,108.3,0.626686,0.534054,0.046316
73,291900,233.408735,-218.965691,216.8151,380.4160,2.4704,0.3632,287.32,128.6,37,19,292000,110.2,0.634128,0.541328,0.046400
74,295900,241.356010,-220.441856,218.3117,391.6039,2.4581,0.3669,296.21,132.7,46,26,296000,112.2,0.635016,0.542374,0.046321
75,299900,,,,,,,315.00,136.1,14,9,300000,112.4,,,
76,303900,245.553346,-222.187681,220.1654,396.5158,2.4478,0.3923,268.85,123.8,23,13,304000,114.3,0.623803,0.531709,0.046047
77,307900,244.826936,-223.334234,221.2672,377.4599,2.5761,0.4065,285.87,127.4,61,30,308000,116.2,0.628524,0.535959,0.046283
78,311900,248.615293,-225.007952,222.9604,381.7613,2.5323,0.4249,311.93,130.0,11,3,312000,118.1,0.606036,0.516311,0.044863
79,315900,248.742746,-226.783320,224.6218,386.7634,2.5650,0.4357,295.52,126.0,16,7,316000,120.3,0.619659,0.528744,0.045457
80,319900,,,,,,,323.05,129.2,27,9,320000,120.4,,,
81,323900,258.995903,-228.305368,226.1218,409.0683,2.5386,0.4192,427.00,156.1,55,31,324000,122.7,0.630850,0.538350,0.046250
82,327900,262.876830,-230.044183,227.8692,400.3408,2.6467,0.4243,348.65,133.8,19,8,328000,124.7,0.634837,0.541258,0.046790
83,331900,266.269998,-231.541342,229.4008,437.7789,2.7246,0.4178,306.44,122.2,19,8,332000,126.7,0.625180,0.532896,0.046142
84,335900,263.729937,-232.977666,230.7632,413.6217,2.5993,0.4337,312.69,125.9,50,27,336000,128.6,0.652664,0.557529,0.047568
85,339900,,,,,,,349.22,131.5,30,17,340000,128.8,,,
86,343900,265.424891,-234.624936,232.4229,403.6102,2.6611,0.4385,304.87,121.7,21,12,344000,130.8,0.642045,0.548297,0.046874
87,347900,269.080735,-235.916628,233.7633,426.2821,2.8503,0.4555,294.56,121.9,48,23,348000,132.8,0.624674,0.532424,0.046125
88,351900,270.184908,-237.201547,235.1190,454.1730,2.7979,0.4783,257.59,112.6,28,15,352000,134.7,0.623257,0.532049,0.045604
89,355900,275.656834,-238.569299,236.4512,446.3805,2.8908,0.4561,277.38,124.3,23,10,356000,137.1,0.634835,0.540837,0.046999
90,359900,,,,,,,291.46,124.7,45,17,360000,137.3,,,
91,363900,271.609392,-239.512061,237.5133,453.7469,2.8515,0.4608,290.32,123.0,29,17,364000,139.7,0.605122,0.517365,0.043879
92,367900,274.915087,-240.549788,238.5272,437.9286,2.8335,0.4566,304.15,129.0,20,8,368000,142.1,0.623927,0.533059,0.045434
93,371900,277.626374,-241.686412,239.5648,468.2280,2.9526,0.4760,309.39,130.1,41,23,372000,144.3,0.617445,0.527142,0.045151
94,375900,273.978229,-243.107495,240.9873,463.0233,2.9040,0.4819,291.58,124.6,33,17,376000,146.7,0.627823,0.534904,0.046459
95,379900,,,,,,,311.51,128.8,15,8,380000,146.9,,,
96,383900,289.624050,-244.517730,242.3627,500.4136,2.9998,0.4986,315.74,131.3,32,9,384000,149.2,0.619683,0.528770,0.045456
97,387900,287.191322,-245.949426,243.6682,473.6960,3.0115,0.4892,342.37,144.9,30,11,388000,151.5,0.618279,0.527901,0.045189
98,391900,286.589204,-247.756511,245.3559,492.5376,3.1951,0.5109,385.87,163.7,27,17,392000,153.8,0.634946,0.541922,0.046512
99,395900,293.145179,-249.864262,247.3889,490.7212,3.1081,0.5005,366.19,159.2,8,5,396000,156.1,0.615788,0.525784,0.045002
100,399900,,,,,,,333.96,164.2,14,9,400000,156.3,,,
