epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
33,131900,14.550409,14.551817,-16.479756,12.8192,12.8223,25.6330,23.8905,7.6103,36.52,6.1,634,132000,17.2
34,135900,15.840152,15.818024,-19.534248,13.3393,13.3437,29.6769,28.9778,1.0038,59.27,8.6,463,136000,17.8
35,139900,,,,,,,,,51.73,7.8,519,140000,18.0
36,143900,16.439058,16.419481,-20.186867,13.8908,13.8953,28.7565,26.5179,0.3276,47.59,7.4,542,144000,18.6
37,147900,18.536300,18.504857,-20.264227,14.3829,14.3849,26.3946,25.1818,0.0910,48.59,7.5,533,148000,19.2
38,151900,22.272526,22.327640,-21.332556,16.1716,16.1856,35.6708,34.5921,0.0885,50.68,7.7,521,152000,19.8
39,155900,27.393331,27.442838,-21.958587,17.8895,17.9000,50.9448,43.5151,0.1101,53.13,7.9,497,156000,20.4
40,159900,,,,,,,,,56.68,8.3,486,160000,20.6
41,163900,29.906221,30.062458,-22.985225,18.8817,18.8897,48.2916,44.1282,0.1729,56.80,8.3,483,164000,21.2
42,167900,32.180972,32.382805,-23.789014,19.4749,19.4797,51.1400,48.1841,0.6897,61.55,8.8,441,168000,21.8
43,171900,34.426344,34.643239,-24.957111,20.2229,20.2339,48.9178,46.5334,0.9566,73.26,10.1,378,172000,22.4
44,175900,36.646487,36.768554,-25.964485,21.0084,21.0173,53.8021,50.2508,0.3768,98.11,12.7,316,176000,23.0
45,179900,,,,,,,,,86.17,11.5,362,180000,23.2
46,183900,38.449062,38.465190,-26.760491,21.8645,21.8690,71.1933,66.6595,0.2037,88.67,11.7,329,184000,23.8
47,187900,39.906283,39.819310,-27.712915,22.7271,22.7420,65.6378,60.8763,0.1220,91.13,12.0,335,188000,24.4
48,191900,41.194298,41.009896,-28.324907,23.4614,23.4621,65.4042,61.4407,0.1633,91.36,12.0,332,192000,25.0
49,195900,43.507188,43.306410,-28.919574,24.2574,24.2660,79.3275,81.3128,0.2040,90.51,11.9,331,196000,25.6
50,199900,,,,,,,,,94.07,12.3,324,200000,25.8
51,203900,45.196536,44.773470,-29.715823,25.0326,25.0463,78.0193,71.2935,0.4185,100.70,13.0,305,204000,26.4
52,207900,45.972204,45.542406,-30.644622,25.9419,25.9390,89.2585,79.2269,0.2551,106.48,13.6,293,208000,27.0
53,211900,49.097686,48.610491,-31.319014,26.6281,26.6484,85.1608,78.0085,0.4406,106.41,13.6,291,212000,27.6
54,215900,49.311517,48.907399,-32.281043,27.6092,27.6152,88.1278,84.6101,0.4495,109.27,13.9,289,216000,28.2
55,219900,,,,,,,,,113.06,14.3,274,220000,28.4
56,223900,51.279556,51.034836,-32.717964,28.2611,28.2680,103.6279,97.2988,0.4056,116.32,14.7,270,224000,29.0
57,227900,53.174583,52.866606,-33.591966,29.0802,29.0818,90.6529,86.4548,0.3325,125.37,15.7,251,228000,29.6
58,231900,53.834752,53.484008,-34.530403,29.9602,29.9633,91.3102,85.8349,0.2208,134.40,16.6,246,232000,30.2
59,235900,56.299688,55.993748,-35.418415,30.8072,30.8089,104.1008,96.2297,0.4240,123.76,15.5,255,236000,30.8
60,239900,,,,,,,,,115.32,14.6,284,240000,31.0
61,243900,57.485759,57.213833,-36.319037,31.4600,31.4646,108.2612,100.4438,0.4258,114.88,14.5,271,244000,31.7
62,247900,59.127902,58.925105,-37.338247,32.3017,32.2992,124.6162,116.8982,0.4543,125.26,15.6,248,248000,32.3
63,251900,61.135998,60.969723,-37.880202,32.9092,32.9114,114.8234,110.7926,0.6463,131.16,16.3,259,252000,33.0
64,255900,64.565774,64.300021,-38.899756,33.8280,33.8292,112.4000,107.0569,0.4748,113.99,14.4,280,256000,33.6
65,259900,,,,,,,,,136.93,16.9,222,260000,33.8
66,263900,65.611367,65.479731,-39.763371,34.4978,34.5024,118.8115,109.2215,0.5429,129.07,16.1,247,264000,34.4
67,267900,67.117379,67.078990,-40.513145,35.2426,35.2412,186.5675,176.0777,0.6268,132.06,16.4,256,268000,34.9
68,271900,67.401836,67.293269,-41.525177,36.1421,36.1447,145.6606,141.0356,0.4684,128.98,16.0,240,272000,35.5
69,275900,69.775640,69.847933,-42.324761,36.8811,36.8778,137.0418,135.8298,0.4758,135.37,16.7,241,276000,36.0
70,279900,,,,,,,,,143.57,17.6,226,280000,36.2
71,283900,72.694164,72.903328,-42.991653,37.5090,37.5125,136.3098,133.7936,0.3775,144.63,17.7,227,284000,36.8
72,287900,73.014187,73.570104,-43.900825,38.4172,38.4113,156.8859,153.4243,0.3513,143.76,17.6,220,288000,37.3
73,291900,77.018871,77.663315,-44.489066,38.9659,38.9633,155.0750,148.3742,0.7633,152.32,18.6,219,292000,37.9
74,295900,78.278986,78.946627,-45.383430,39.7558,39.7572,154.4860,152.1513,0.5421,141.08,17.3,229,296000,38.5
75,299900,,,,,,,,,153.36,18.7,211,300000,38.7
76,303900,80.254443,80.807892,-46.054286,40.4129,40.4030,168.2636,161.9450,1.2533,154.37,18.8,217,304000,39.4
77,307900,82.339785,83.117746,-46.875047,41.1022,41.1012,159.1551,155.6598,1.4187,158.30,19.2,201,308000,40.0
78,311900,86.347971,87.061966,-47.834345,42.0402,42.0346,187.6517,185.7195,1.3124,153.35,18.7,213,312000,40.7
79,315900,87.474043,88.517780,-48.533613,42.5787,42.5737,186.0991,178.6353,0.5488,162.35,19.7,206,316000,41.3
80,319900,,,,,,,,,159.32,19.3,209,320000,41.5
81,323900,89.653244,91.011961,-49.157890,43.3070,43.2978,224.8596,223.1875,0.6276,148.81,18.2,212,324000,42.1
82,327900,91.085251,92.646596,-50.196582,44.2683,44.2599,230.9388,215.1263,0.6803,157.58,19.1,217,328000,42.7
83,331900,93.853750,95.261762,-50.843155,44.9045,44.9051,210.5278,210.3751,0.9007,150.82,18.4,206,332000,43.4
84,335900,95.307585,97.292210,-51.715010,45.9021,45.9024,218.8155,217.3470,0.6698,169.29,20.4,203,336000,43.9
85,339900,,,,,,,,,147.79,18.1,221,340000,44.1
86,343900,99.237679,101.109969,-52.276778,46.2081,46.1991,230.5774,225.3474,0.5880,151.47,18.5,223,344000,44.8
87,347900,101.621710,103.346970,-52.925816,46.9203,46.9217,248.8247,235.8970,1.2189,143.51,17.6,226,348000,45.4
88,351900,105.422406,107.597410,-53.645249,47.5672,47.5598,245.5095,235.9291,1.0917,130.44,16.2,240,352000,46.0
89,355900,106.796483,108.748664,-54.459193,48.5030,48.5012,216.0025,213.6470,0.7564,149.24,18.2,224,356000,46.6
90,359900,,,,,,,,,137.75,17.0,245,360000,46.8
91,363900,112.389126,114.633057,-55.283478,49.0863,49.0837,242.5493,240.2333,1.1492,129.62,16.1,248,364000,47.4
92,367900,111.580994,113.919057,-55.911945,49.8082,49.8019,248.1161,241.2387,0.9779,125.40,15.6,262,368000,48.1
93,371900,114.057121,116.599477,-56.764468,50.6754,50.6679,265.2445,259.0510,0.6422,123.64,15.5,252,372000,48.8
94,375900,123.803832,126.523537,-57.197384,51.1144,51.1129,274.1240,263.3397,1.2416,127.85,15.9,256,376000,49.4
95,379900,,,,,,,,,113.43,14.4,281,380000,49.6
96,383900,124.580355,127.535930,-57.471554,51.6396,51.6332,268.0686,260.5178,0.9725,111.71,14.2,282,384000,50.3
97,387900,126.116195,129.146291,-58.667105,52.4455,52.4489,261.5492,250.4296,0.8026,111.32,14.1,290,388000,51.0
98,391900,132.991488,135.995444,-59.287969,53.0714,53.0604,287.6690,273.1054,0.7791,105.67,13.5,291,392000,51.7
99,395900,131.645880,135.035390,-60.206422,53.8524,53.8451,261.7796,260.1080,1.1119,105.98,13.6,293,396000,52.4
100,399900,,,,,,,,,119.94,15.1,263,400000,52.6
101,403900,140.310150,143.751978,-60.672456,54.2574,54.2491,253.7246,255.1104,1.2529,116.00,14.6,277,404000,53.3
102,407900,142.103494,146.065043,-61.383055,54.8259,54.8231,285.5088,278.8178,0.3915,112.89,14.3,269,408000,54.0
103,411900,144.183504,148.309031,-61.780585,55.3914,55.3810,328.7516,326.6236,0.9508,117.93,14.8,273,412000,54.7
104,415900,147.334271,151.398639,-62.452203,56.1658,56.1670,308.2137,309.8096,2.0823,127.85,15.9,259,416000,55.4
105,419900,,,,,,,,,103.82,13.3,301,420000,55.6
106,423900,152.901092,157.580331,-63.100932,56.7469,56.7311,296.4168,289.1926,1.0035,113.26,14.3,273,424000,56.3
107,427900,150.967396,155.545276,-63.900181,57.4643,57.4600,325.0809,327.1691,0.9379,120.71,15.1,261,428000,57.0
108,431900,153.802617,158.335763,-64.591140,57.8992,57.8896,301.2790,297.7872,0.7980,122.07,15.3,266,432000,57.6
109,435900,162.152538,167.585481,-65.216638,58.5082,58.5098,338.9984,332.8011,0.9071,116.76,14.7,268,436000,58.3
110,439900,,,,,,,,,126.38,15.8,259,440000,58.5
111,443900,161.390876,167.292355,-65.313071,58.7597,58.7483,362.1171,357.9593,1.4341,116.45,14.7,266,444000,59.1
112,447900,168.531206,174.259896,-66.293427,59.6583,59.6539,303.7129,298.8259,1.5064,114.02,14.4,278,448000,59.8
113,451900,173.104101,179.673444,-66.991843,60.3250,60.3286,330.5224,321.1015,1.3045,119.09,15.0,252,452000,60.4
114,455900,173.384887,180.349490,-67.698280,61.0350,61.0102,334.9486,332.0873,1.1978,140.30,17.3,244,456000,61.0
115,459900,,,,,,,,,124.07,15.5,258,460000,61.2
116,463900,181.409386,188.422534,-67.910130,61.3541,61.3393,437.9991,436.1957,0.9504,138.23,17.0,226,464000,61.9
117,467900,176.838667,184.632610,-68.770938,62.1930,62.2019,352.1307,332.5477,1.7239,141.80,17.4,235,468000,62.5
118,471900,183.576549,191.807552,-69.312202,62.6954,62.6704,356.9092,346.4463,1.4692,131.34,16.3,238,472000,63.2
119,475900,190.085159,197.746226,-69.563420,62.9466,62.9412,369.9221,360.9599,1.2635,138.92,17.1,236,476000,63.8
120,479900,,,,,,,,,165.52,20.0,196,480000,64.0
121,483900,188.208023,197.923601,-70.243922,63.4208,63.4065,411.7773,403.5937,1.1426,151.81,18.5,212,484000,64.7
122,487900,188.636084,197.589949,-71.366695,64.1314,64.1245,371.9859,365.7436,1.9231,158.11,19.2,213,488000,65.3
123,491900,191.845311,201.760930,-71.775671,64.8730,64.8783,385.6084,382.0940,2.1278,147.22,18.0,221,492000,65.9
124,495900,198.314622,209.836592,-72.556927,65.4504,65.4254,447.1970,423.2561,1.8445,156.99,19.1,210,496000,66.6
125,499900,,,,,,,,,152.21,18.6,218,500000,66.8
126,503900,197.699776,209.582146,-73.081619,66.1591,66.1683,435.0009,426.7827,1.1570,159.11,19.3,200,504000,67.5
127,507900,196.058052,207.470184,-73.741863,66.5067,66.4907,438.0337,415.4094,1.6492,170.17,20.5,197,508000,68.1
128,511900,199.759792,212.205296,-74.250276,67.0368,67.0352,396.9899,385.5405,1.4189,161.87,19.6,197,512000,68.8
129,515900,208.152565,221.509568,-74.833842,67.7708,67.7745,461.8702,447.5413,2.0855,178.08,21.3,191,516000,69.5
130,519900,,,,,,,,,190.99,22.7,170,520000,69.7
131,523900,205.332358,218.657221,-75.435776,68.2319,68.2111,481.5195,451.5361,2.0483,178.39,21.4,181,524000,70.3
132,527900,208.964521,223.581957,-75.826398,68.7660,68.7628,436.6810,421.5457,1.6168,200.31,23.7,174,528000,71.0
133,531900,216.012431,230.475397,-76.288443,69.1181,69.1191,511.4561,498.6138,1.2898,183.77,21.9,190,532000,71.6
134,535900,210.937136,226.582383,-77.130432,69.8420,69.8340,527.7267,508.0256,1.6009,167.52,20.2,195,536000,72.3
135,539900,,,,,,,,,178.64,21.4,184,540000,72.5
136,543900,213.193492,229.604119,-77.596946,70.8005,70.8091,583.3850,540.2326,1.8115,189.29,22.5,176,544000,73.1
137,547900,217.459907,233.454021,-78.405497,71.1149,71.0936,499.3869,478.4132,1.9715,192.01,22.8,176,548000,73.8
138,551900,221.995603,239.446553,-79.060814,71.6865,71.6864,554.2041,533.6280,2.0797,185.31,22.1,184,552000,74.5
139,555900,223.258889,241.367520,-79.442083,72.1278,72.1107,541.2234,507.5709,2.3318,193.82,23.0,179,556000,75.1
140,559900,,,,,,,,,164.11,19.8,203,560000,75.3
141,563900,226.088065,243.873375,-79.936843,72.5024,72.5150,602.4025,577.2208,1.9508,168.57,20.3,199,564000,75.9
142,567900,225.652910,245.001487,-80.599863,73.2629,73.2470,495.0991,479.6365,1.3580,174.45,20.9,180,568000,76.6
143,571900,232.331480,252.023849,-81.065251,73.6752,73.6798,515.0233,480.6380,2.2698,186.92,22.3,184,572000,77.3
144,575900,234.892137,255.339784,-81.283141,74.1584,74.1562,511.2795,497.7521,1.6287,180.72,21.6,178,576000,77.9
145,579900,,,,,,,,,187.95,22.4,182,580000,78.2
146,583900,233.368280,253.661719,-82.421234,75.2248,75.2156,514.6758,500.0305,1.5787,187.01,22.3,185,584000,78.8
147,587900,239.568715,259.873729,-82.745603,75.2820,75.2807,565.9849,545.7533,2.9257,191.05,22.7,159,588000,79.4
148,591900,239.214817,260.477143,-83.209889,75.8874,75.8979,594.9478,586.2975,2.4318,215.83,25.4,163,592000,80.0
149,595900,239.739026,262.417733,-83.521232,76.4839,76.4568,614.6424,601.2180,2.1554,200.31,23.7,173,596000,80.6
150,599900,,,,,,,,,214.75,25.2,150,600000,80.8
151,603900,242.415167,264.783741,-84.480872,77.2626,77.2675,587.9597,567.0573,1.9042,207.63,24.5,165,604000,81.4
152,607900,248.336443,270.225410,-84.735771,77.6086,77.6235,643.0186,596.8805,1.7431,210.21,24.8,160,608000,82.0
153,611900,245.558787,268.542845,-85.500320,78.2323,78.2197,613.4548,587.6023,1.8939,214.82,25.3,159,612000,82.7
154,615900,255.351895,278.684002,-86.105343,78.6908,78.6901,693.5675,650.2877,1.9826,206.79,24.4,168,616000,83.3
155,619900,,,,,,,,,228.77,26.8,145,620000,83.5
156,623900,255.075022,276.925966,-86.302992,78.9591,78.9659,673.4800,637.5802,2.6415,219.32,25.8,161,624000,84.2
157,627900,250.716667,275.936749,-86.967661,79.7307,79.7216,565.2603,549.9614,1.5815,220.96,25.9,149,628000,84.8
158,631900,255.439441,278.866688,-87.536230,80.1826,80.1696,591.7942,565.9987,1.3092,227.45,26.6,157,632000,85.4
159,635900,253.205216,278.623892,-88.020643,80.8400,80.8406,658.6992,606.8566,1.3612,221.75,26.0,153,636000,86.1
160,639900,,,,,,,,,202.99,24.0,160,640000,86.3
161,643900,262.303784,288.129268,-88.172999,81.0648,81.0876,735.0274,681.4438,2.1303,229.44,26.8,147,644000,87.0
162,647900,260.733115,287.812405,-89.249806,81.8737,81.8604,689.4723,635.4026,1.4101,227.62,26.6,143,648000,87.6
163,651900,263.164220,289.193717,-89.853123,82.4454,82.4358,678.6004,624.6231,1.4030,232.31,27.1,157,652000,88.2
164,655900,263.623671,288.318235,-90.445033,82.9088,82.9204,748.7225,693.6464,1.5487,218.28,25.6,152,656000,88.9
165,659900,,,,,,,,,228.78,26.8,147,660000,89.1
166,663900,262.766339,286.536401,-90.470560,83.2860,83.2856,698.7951,635.9357,1.7828,227.19,26.6,156,664000,89.7
167,667900,269.851924,294.707567,-91.013008,83.7729,83.7796,758.6476,701.9707,1.9319,229.21,26.8,148,668000,90.3
168,671900,269.485498,295.672636,-92.123825,84.5850,84.5672,642.1860,603.3438,2.3589,216.69,25.5,154,672000,91.0
169,675900,271.866117,299.790865,-92.713579,85.0661,85.0669,796.6919,759.8104,3.4524,226.40,26.5,158,676000,91.6
170,679900,,,,,,,,,222.75,26.1,140,680000,91.8
171,683900,270.525564,296.074040,-92.758214,85.4873,85.5095,736.6189,679.6191,2.3306,226.70,26.6,164,684000,92.5
172,687900,276.022291,302.438404,-93.330081,85.7972,85.7940,722.7571,646.0155,2.7017,228.31,26.7,150,688000,93.1
173,691900,275.599957,304.036647,-94.083184,86.6375,86.6454,744.8771,690.9956,3.2194,225.18,26.4,148,692000,93.7
174,695900,283.355689,309.532524,-94.525668,87.0442,87.0435,853.2833,776.5321,2.1589,228.20,26.7,146,696000,94.4
175,699900,,,,,,,,,232.88,27.2,143,700000,94.6
176,703900,277.739445,304.652454,-94.914492,87.4627,87.4761,761.3598,698.5148,1.6969,239.75,27.9,147,704000,95.3
177,707900,276.242228,303.904327,-95.323388,87.8988,87.9181,781.2368,713.7071,3.4666,236.24,27.6,143,708000,95.9
178,711900,287.128258,315.404417,-96.321454,88.4189,88.4092,828.2007,768.3875,4.1355,242.59,28.3,146,712000,96.5
179,715900,280.776374,307.364127,-96.819200,89.1593,89.1631,798.9871,717.5737,2.4785,229.53,26.9,150,716000,97.1
180,719900,,,,,,,,,232.92,27.2,155,720000,97.3
181,723900,280.751200,310.037750,-97.255590,89.5466,89.5508,797.3326,747.3802,2.3492,226.15,26.5,143,724000,98.0
182,727900,289.579689,317.002216,-97.575085,89.7255,89.7254,925.6632,825.3803,3.9424,233.23,27.3,141,728000,98.6
183,731900,285.856345,315.647406,-98.096087,90.4730,90.5068,790.2909,743.7255,2.5391,249.65,29.0,128,732000,99.3
184,735900,288.837151,317.579458,-98.817455,91.0937,91.0729,862.0939,816.8251,2.1364,259.68,30.1,143,736000,99.9
185,739900,,,,,,,,,242.14,28.2,145,740000,100.1
186,743900,282.642155,309.602705,-99.225839,91.7515,91.7653,928.3506,898.1878,1.9194,245.45,28.6,140,744000,100.8
187,747900,295.980191,324.312490,-99.652425,91.8842,91.8711,949.8602,876.5743,2.0275,250.95,29.1,130,748000,101.4
188,751900,301.932355,329.791202,-99.946959,92.4691,92.4793,893.8818,819.6272,1.7403,243.42,28.3,144,752000,102.1
189,755900,291.295546,319.314231,-100.826920,93.3645,93.3716,801.2987,749.9968,2.9606,263.62,30.5,130,756000,102.8
190,759900,,,,,,,,,269.80,31.2,127,760000,103.0
191,763900,291.133243,320.678767,-101.187299,93.5565,93.5574,886.3269,815.6762,3.9246,251.01,29.2,142,764000,103.6
192,767900,295.081804,326.325882,-101.806914,93.8994,93.8944,838.9239,784.6503,2.5681,243.00,28.3,141,768000,104.2
193,771900,295.150143,325.053236,-101.882146,94.0157,94.0255,880.8808,840.8530,1.8630,261.40,30.3,126,772000,104.9
194,775900,299.031847,327.956131,-102.705616,94.7488,94.7625,811.1898,723.2023,3.9480,264.84,30.6,129,776000,105.5
195,779900,,,,,,,,,272.87,31.5,129,780000,105.7
196,783900,295.726545,325.427195,-103.213162,95.3628,95.3718,845.8538,780.9348,2.6787,265.22,30.7,137,784000,106.4
197,787900,293.442097,321.214293,-104.130892,96.0428,96.0431,885.4004,812.0623,3.0676,245.11,28.5,140,788000,107.0
198,791900,293.278487,323.172571,-104.155172,96.2585,96.2740,895.3173,811.5370,2.9538,248.81,28.9,136,792000,107.6
199,795900,301.321464,329.724492,-104.431613,96.7855,96.7828,892.6574,801.7850,3.0523,264.31,30.6,129,796000,108.3
200,799900,,,,,,,,,251.63,29.2,135,800000,108.5
201,803900,303.910211,331.111973,-105.332875,97.3071,97.3100,1002.7750,962.4691,2.5393,261.25,30.3,133,804000,109.2
202,807900,303.244984,331.165803,-105.716245,97.8570,97.8615,1020.8522,909.7035,2.1577,255.32,29.6,133,808000,109.8
203,811900,302.412039,331.325143,-106.545459,98.4079,98.4221,969.5001,871.5546,4.2774,293.45,33.7,117,812000,110.5
204,815900,315.551172,344.505860,-106.026941,98.1963,98.1995,1038.2575,930.1398,2.4065,277.04,31.9,128,816000,111.2
205,819900,,,,,,,,,264.19,30.6,131,820000,111.4
206,823900,305.830081,333.911077,-106.679913,99.2294,99.2627,1016.1288,889.5237,3.6683,275.20,31.7,126,824000,112.0
207,827900,309.036030,336.688216,-107.602516,99.5776,99.5686,909.3461,822.0172,3.5864,271.44,31.3,123,828000,112.7
208,831900,307.101389,334.855209,-107.998015,99.9874,99.9942,946.5020,852.6006,3.5142,272.82,31.5,123,832000,113.4
209,835900,319.996128,349.485110,-108.170841,100.2898,100.2876,1072.3318,1065.6997,4.0045,288.49,33.2,126,836000,114.0
210,839900,,,,,,,,,285.68,32.9,119,840000,114.2
211,843900,315.783988,344.360193,-108.282507,100.7191,100.7281,1109.0234,1011.1454,2.2191,268.44,31.0,126,844000,114.9
212,847900,313.868325,342.420408,-108.916381,101.1319,101.1444,1067.2812,966.8735,3.2324,286.56,33.0,122,848000,115.5
213,851900,316.151442,344.829658,-109.792622,101.6001,101.6026,1099.9244,1042.3089,4.3215,288.50,33.2,119,852000,116.2
214,855900,310.631934,337.722841,-109.743315,101.6798,101.6888,1037.7321,933.9839,2.9426,310.67,35.5,109,856000,116.8
215,859900,,,,,,,,,301.90,34.6,123,860000,117.0
216,863900,319.360325,345.094227,-110.504772,102.5231,102.5291,1038.7578,955.0508,3.9473,297.50,34.1,116,864000,117.7
217,867900,319.759190,348.635106,-110.580454,102.8647,102.8350,1115.4860,1081.8416,2.8737,287.61,33.1,136,868000,118.3
218,871900,323.851028,349.092723,-111.445836,103.4068,103.4269,1102.0109,1013.1537,5.9576,261.22,30.3,121,872000,119.0
219,875900,331.817724,359.811299,-111.324000,103.3464,103.3704,1228.6927,1151.7016,3.9281,268.74,31.1,127,876000,119.6
220,879900,,,,,,,,,284.62,32.8,127,880000,119.8
221,883900,320.542957,348.683460,-112.061231,104.0197,104.0074,1129.3483,1089.9581,2.5075,290.46,33.4,111,884000,120.5
222,887900,324.927549,348.559564,-112.302801,104.3784,104.3757,1168.4667,1088.7559,2.8251,300.75,34.5,116,888000,121.1
223,891900,322.513054,347.044482,-112.968829,105.1604,105.1965,1055.7706,1000.7689,2.3444,305.41,35.0,116,892000,121.8
224,895900,339.603666,364.687580,-113.230838,105.3806,105.4053,1219.6001,1114.6153,2.8175,293.06,33.7,124,896000,122.4
225,899900,,,,,,,,,291.61,33.5,117,900000,122.6
226,903900,334.532396,359.329716,-113.501915,105.3462,105.3247,1264.1828,1143.7570,3.5449,304.22,34.9,112,904000,123.2
227,907900,331.210824,357.012044,-113.706176,105.9477,105.9574,1218.8251,1118.8143,3.4637,312.16,35.7,109,908000,123.9
228,911900,339.229233,360.765396,-114.497090,106.5337,106.5491,1178.6290,1073.5054,4.7616,320.61,36.6,107,912000,124.5
229,915900,330.799785,354.552169,-114.945405,106.7593,106.7704,1212.9055,1111.1530,3.8139,320.34,36.6,118,916000,125.2
230,919900,,,,,,,,,292.99,33.7,103,920000,125.4
231,923900,344.138176,368.144567,-114.782232,107.1870,107.1815,1181.1238,1084.9097,4.0592,314.37,35.9,116,924000,126.1
232,927900,337.635050,358.947015,-114.962225,107.3866,107.3986,1166.0973,1037.9227,2.7774,312.35,35.7,109,928000,126.7
233,931900,337.662546,360.783403,-116.162998,108.2632,108.2805,1339.1888,1227.2584,2.8399,346.79,39.4,107,932000,127.4
234,935900,337.792736,358.513372,-116.533793,108.3579,108.3748,1222.3433,1153.3994,2.5854,316.69,36.2,102,936000,128.0
235,939900,,,,,,,,,346.76,39.4,110,940000,128.2
236,943900,331.727216,352.683953,-117.236407,108.7309,108.7313,1146.0958,1052.8688,3.0829,341.06,38.8,107,944000,128.8
237,947900,346.327120,363.132393,-117.190637,109.3434,109.3365,1242.3093,1126.0147,4.7378,322.67,36.8,102,948000,129.5
238,951900,335.966347,355.321811,-117.307706,109.3828,109.3950,1303.0624,1174.8391,4.0691,310.31,35.5,106,952000,130.1
239,955900,340.235713,360.378995,-117.498112,109.6402,109.6486,1262.5613,1113.3641,3.2139,351.61,39.9,103,956000,130.8
240,959900,,,,,,,,,336.13,38.3,108,960000,131.0
241,963900,339.566277,359.120561,-117.467909,109.9757,109.9957,1245.3815,1135.0524,2.3522,308.82,35.4,112,964000,131.6
242,967900,340.050793,359.843218,-118.922472,110.5976,110.5751,1235.4041,1178.9199,3.3998,344.88,39.2,107,968000,132.3
243,971900,342.095417,360.214036,-118.779349,110.8743,110.9094,1267.3615,1168.6200,3.0133,311.34,35.6,109,972000,133.0
244,975900,347.963391,367.906263,-119.432120,111.4657,111.4704,1242.1810,1173.4295,3.4153,332.25,37.9,103,976000,133.6
245,979900,,,,,,,,,338.97,38.6,113,980000,133.8
