epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.25,15775.8,0.0,0.149,3.737,0.000,0.000,0.000,0.000,1.6,2.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.31,13088.1,0.0,0.141,3.524,0.000,0.000,0.000,0.000,10.7,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),0.82,4872.6,60.9,0.145,3.634,0.054,1.081,0.560,11.196,21.3,32.0
4,15900,GPU (NVIDIA GeForce RTX 3080),0.56,7142.7,89.3,0.146,3.657,0.044,0.882,0.312,6.233,21.3,32.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.21,19453.4,0.0,0.143,3.571,0.000,0.000,0.000,0.000,21.3,32.0
6,23900,GPU (NVIDIA GeForce RTX 3080),0.61,6579.2,82.2,0.141,3.532,0.086,1.728,0.320,6.409,21.3,32.0
7,27900,GPU (NVIDIA GeForce RTX 3080),0.60,6686.2,83.6,0.145,3.632,0.037,0.739,0.355,7.099,21.3,32.0
8,31900,GPU (NVIDIA GeForce RTX 3080),0.62,6421.7,80.3,0.143,3.568,0.066,1.312,0.357,7.142,21.3,32.0
9,35900,GPU (NVIDIA GeForce RTX 3080),0.60,6629.5,82.9,0.145,3.636,0.051,1.012,0.342,6.843,21.3,32.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.21,19192.1,0.0,0.147,3.666,0.000,0.000,0.000,0.000,21.3,32.0
11,43900,GPU (NVIDIA GeForce RTX 3080),0.61,6522.0,81.5,0.142,3.544,0.066,1.316,0.345,6.893,21.3,32.0
12,47900,GPU (NVIDIA GeForce RTX 3080),0.60,6694.1,83.7,0.143,3.581,0.054,1.080,0.340,6.808,21.3,32.0
13,51900,GPU (NVIDIA GeForce RTX 3080),0.60,6675.0,83.4,0.145,3.626,0.057,1.133,0.329,6.580,21.3,32.0
14,55900,GPU (NVIDIA GeForce RTX 3080),0.62,6455.0,80.7,0.142,3.545,0.060,1.208,0.361,7.223,21.3,32.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.20,19751.3,0.0,0.145,3.625,0.000,0.000,0.000,0.000,21.3,32.0
16,63900,GPU (NVIDIA GeForce RTX 3080),0.60,6616.3,82.7,0.149,3.728,0.054,1.084,0.338,6.769,21.3,32.0
17,67900,GPU (NVIDIA GeForce RTX 3080),0.61,6577.8,82.2,0.141,3.537,0.057,1.131,0.355,7.092,21.3,32.0
18,71900,GPU (NVIDIA GeForce RTX 3080),0.62,6428.4,80.4,0.142,3.552,0.053,1.067,0.367,7.339,21.3,32.0
19,75900,GPU (NVIDIA GeForce RTX 3080),0.60,6627.0,82.8,0.149,3.730,0.053,1.051,0.344,6.876,21.3,32.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.21,19193.4,0.0,0.145,3.628,0.000,0.000,0.000,0.000,21.3,32.0
21,83900,GPU (NVIDIA GeForce RTX 3080),0.62,6498.5,81.2,0.146,3.652,0.057,1.140,0.349,6.975,21.3,32.0
22,87900,GPU (NVIDIA GeForce RTX 3080),0.62,6413.0,80.2,0.144,3.597,0.061,1.224,0.361,7.218,21.3,32.0
23,91900,GPU (NVIDIA GeForce RTX 3080),0.59,6789.8,84.9,0.150,3.748,0.058,1.154,0.314,6.274,21.3,32.0
24,95900,GPU (NVIDIA GeForce RTX 3080),0.62,6493.9,81.2,0.148,3.708,0.059,1.177,0.341,6.828,21.3,32.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.20,20081.9,0.0,0.140,3.510,0.000,0.000,0.000,0.000,21.3,32.0
26,103900,GPU (NVIDIA GeForce RTX 3080),0.58,6949.9,86.9,0.139,3.475,0.070,1.397,0.307,6.149,21.3,32.0
27,107900,GPU (NVIDIA GeForce RTX 3080),0.61,6559.1,82.0,0.141,3.527,0.060,1.201,0.355,7.101,21.3,32.0
28,111900,GPU (NVIDIA GeForce RTX 3080),0.62,6487.5,81.1,0.146,3.652,0.061,1.215,0.345,6.892,21.3,32.0
29,115900,GPU (NVIDIA GeForce RTX 3080),0.61,6584.2,82.3,0.145,3.627,0.065,1.296,0.334,6.688,21.3,32.0
30,119900,GPU (NVIDIA GeForce RTX 3080),0.20,19644.9,0.0,0.142,3.561,0.000,0.000,0.000,0.000,21.3,32.0
31,123900,GPU (NVIDIA GeForce RTX 3080),0.59,6759.8,84.5,0.141,3.524,0.051,1.019,0.339,6.772,21.3,32.0
32,127900,GPU (NVIDIA GeForce RTX 3080),0.64,6218.2,77.7,0.148,3.712,0.046,0.920,0.352,7.040,21.3,32.0
33,131900,GPU (NVIDIA GeForce RTX 3080),0.61,6578.8,82.2,0.146,3.645,0.040,0.803,0.355,7.102,21.3,32.0
34,135900,GPU (NVIDIA GeForce RTX 3080),0.61,6531.4,81.6,0.144,3.608,0.047,0.935,0.369,7.379,21.3,32.0
35,139900,GPU (NVIDIA GeForce RTX 3080),0.20,20119.4,0.0,0.141,3.520,0.000,0.000,0.000,0.000,21.3,32.0
36,143900,GPU (NVIDIA GeForce RTX 3080),0.62,6424.1,80.3,0.152,3.810,0.048,0.953,0.368,7.351,21.3,32.0
37,147900,GPU (NVIDIA GeForce RTX 3080),0.59,6729.8,84.1,0.144,3.608,0.065,1.306,0.326,6.523,21.3,32.0
38,151900,GPU (NVIDIA GeForce RTX 3080),0.61,6559.5,82.0,0.145,3.624,0.038,0.761,0.369,7.384,21.3,32.0
39,155900,GPU (NVIDIA GeForce RTX 3080),0.61,6526.2,81.6,0.146,3.648,0.075,1.498,0.331,6.619,21.3,32.0
40,159900,GPU (NVIDIA GeForce RTX 3080),0.21,19009.3,0.0,0.149,3.734,0.000,0.000,0.000,0.000,21.3,32.0
41,163900,GPU (NVIDIA GeForce RTX 3080),0.60,6670.9,83.4,0.146,3.657,0.062,1.243,0.327,6.548,21.3,32.0
42,167900,GPU (NVIDIA GeForce RTX 3080),0.59,6815.2,85.2,0.144,3.601,0.060,1.203,0.329,6.578,21.3,32.0
43,171900,GPU (NVIDIA GeForce RTX 3080),0.61,6516.9,81.5,0.140,3.512,0.063,1.264,0.354,7.078,21.3,32.0
44,175900,GPU (NVIDIA GeForce RTX 3080),0.54,7435.5,92.9,0.138,3.444,0.061,1.216,0.290,5.800,21.3,32.0
45,179900,GPU (NVIDIA GeForce RTX 3080),0.20,19746.6,0.0,0.142,3.542,0.000,0.000,0.000,0.000,21.3,32.0
46,183900,GPU (NVIDIA GeForce RTX 3080),0.58,6851.4,85.6,0.152,3.802,0.058,1.161,0.315,6.302,21.3,32.0
47,187900,GPU (NVIDIA GeForce RTX 3080),0.59,6738.2,84.2,0.140,3.509,0.049,0.982,0.352,7.038,21.3,32.0
48,191900,GPU (NVIDIA GeForce RTX 3080),0.62,6495.0,81.2,0.146,3.645,0.056,1.127,0.356,7.128,21.3,32.0
49,195900,GPU (NVIDIA GeForce RTX 3080),0.61,6608.6,82.6,0.141,3.537,0.053,1.067,0.352,7.031,21.3,32.0
50,199900,GPU (NVIDIA GeForce RTX 3080),0.19,20962.5,0.0,0.137,3.437,0.000,0.000,0.000,0.000,21.3,32.0
51,203900,GPU (NVIDIA GeForce RTX 3080),0.62,6441.4,80.5,0.143,3.577,0.067,1.341,0.353,7.055,21.3,32.0
52,207900,GPU (NVIDIA GeForce RTX 3080),0.60,6697.3,83.7,0.150,3.741,0.073,1.452,0.320,6.403,21.3,32.0
53,211900,GPU (NVIDIA GeForce RTX 3080),0.60,6701.7,83.8,0.145,3.622,0.052,1.030,0.343,6.859,21.3,32.0
54,215900,GPU (NVIDIA GeForce RTX 3080),0.62,6453.0,80.7,0.137,3.423,0.067,1.333,0.364,7.285,21.3,32.0
55,219900,GPU (NVIDIA GeForce RTX 3080),0.20,19787.8,0.0,0.146,3.653,0.000,0.000,0.000,0.000,21.3,32.0
56,223900,GPU (NVIDIA GeForce RTX 3080),0.63,6304.0,78.8,0.156,3.898,0.065,1.295,0.357,7.149,21.3,32.0
57,227900,GPU (NVIDIA GeForce RTX 3080),0.60,6684.1,83.6,0.141,3.520,0.055,1.092,0.353,7.060,21.3,32.0
58,231900,GPU (NVIDIA GeForce RTX 3080),0.59,6730.5,84.1,0.144,3.594,0.052,1.032,0.342,6.846,21.3,32.0
59,235900,GPU (NVIDIA GeForce RTX 3080),0.61,6592.9,82.4,0.145,3.626,0.067,1.333,0.336,6.715,21.3,32.0
60,239900,GPU (NVIDIA GeForce RTX 3080),0.20,20440.5,0.0,0.142,3.543,0.000,0.000,0.000,0.000,21.3,32.0
61,243900,GPU (NVIDIA GeForce RTX 3080),0.66,6064.0,75.8,0.148,3.709,0.060,1.205,0.353,7.058,21.3,32.0
62,247900,GPU (NVIDIA GeForce RTX 3080),0.58,6953.5,86.9,0.149,3.733,0.058,1.154,0.311,6.215,21.3,32.0
63,251900,GPU (NVIDIA GeForce RTX 3080),0.68,5885.3,73.6,0.165,4.120,0.081,1.620,0.366,7.330,21.3,32.0
64,255900,GPU (NVIDIA GeForce RTX 3080),0.62,6450.4,80.6,0.150,3.761,0.067,1.342,0.349,6.989,21.3,32.0
65,259900,GPU (NVIDIA GeForce RTX 3080),0.21,18771.5,0.0,0.158,3.948,0.000,0.000,0.000,0.000,21.3,32.0
66,263900,GPU (NVIDIA GeForce RTX 3080),0.59,6806.8,85.1,0.146,3.651,0.036,0.718,0.355,7.098,21.3,32.0
67,267900,GPU (NVIDIA GeForce RTX 3080),0.54,7361.0,92.0,0.140,3.505,0.065,1.302,0.292,5.835,21.3,32.0
68,271900,GPU (NVIDIA GeForce RTX 3080),0.54,7449.9,93.1,0.138,3.443,0.038,0.768,0.310,6.194,21.3,32.0
69,275900,GPU (NVIDIA GeForce RTX 3080),0.54,7421.7,92.8,0.140,3.498,0.046,0.922,0.301,6.020,21.3,32.0
70,279900,GPU (NVIDIA GeForce RTX 3080),0.19,20745.0,0.0,0.142,3.562,0.000,0.000,0.000,0.000,21.3,32.0
71,283900,GPU (NVIDIA GeForce RTX 3080),0.57,7058.2,88.2,0.144,3.588,0.050,0.999,0.298,5.954,21.3,32.0
72,287900,GPU (NVIDIA GeForce RTX 3080),0.57,7057.5,88.2,0.144,3.601,0.028,0.559,0.346,6.917,21.3,32.0
73,291900,GPU (NVIDIA GeForce RTX 3080),0.59,6757.8,84.5,0.142,3.560,0.066,1.313,0.327,6.543,21.3,32.0
74,295900,GPU (NVIDIA GeForce RTX 3080),0.58,6900.4,86.3,0.145,3.627,0.068,1.366,0.317,6.349,21.3,32.0
75,299900,GPU (NVIDIA GeForce RTX 3080),0.22,18280.2,0.0,0.159,3.963,0.000,0.000,0.000,0.000,21.3,32.0
76,303900,GPU (NVIDIA GeForce RTX 3080),0.64,6287.2,78.6,0.155,3.877,0.048,0.959,0.374,7.480,21.3,32.0
77,307900,GPU (NVIDIA GeForce RTX 3080),0.64,6271.1,78.4,0.155,3.886,0.080,1.599,0.345,6.894,21.3,32.0
78,311900,GPU (NVIDIA GeForce RTX 3080),0.69,5821.8,72.8,0.156,3.904,0.071,1.425,0.399,7.978,21.3,32.0
79,315900,GPU (NVIDIA GeForce RTX 3080),0.65,6130.8,76.6,0.141,3.522,0.060,1.201,0.393,7.861,21.3,32.0
80,319900,GPU (NVIDIA GeForce RTX 3080),0.20,20079.1,0.0,0.145,3.624,0.000,0.000,0.000,0.000,21.3,32.0
81,323900,GPU (NVIDIA GeForce RTX 3080),0.54,7378.9,92.2,0.150,3.743,0.043,0.856,0.292,5.843,21.3,32.0
82,327900,GPU (NVIDIA GeForce RTX 3080),0.64,6258.3,78.2,0.155,3.873,0.063,1.252,0.368,7.365,21.3,32.0
83,331900,GPU (NVIDIA GeForce RTX 3080),0.64,6217.4,77.7,0.153,3.820,0.061,1.211,0.371,7.427,21.3,32.0
84,335900,GPU (NVIDIA GeForce RTX 3080),0.58,6877.7,86.0,0.137,3.431,0.057,1.136,0.338,6.756,21.3,32.0
85,339900,GPU (NVIDIA GeForce RTX 3080),0.20,20225.1,0.0,0.142,3.554,0.000,0.000,0.000,0.000,21.3,32.0
86,343900,GPU (NVIDIA GeForce RTX 3080),0.62,6428.3,80.4,0.141,3.513,0.064,1.277,0.362,7.250,21.3,32.0
87,347900,GPU (NVIDIA GeForce RTX 3080),0.61,6540.5,81.8,0.147,3.674,0.060,1.206,0.347,6.945,21.3,32.0
88,351900,GPU (NVIDIA GeForce RTX 3080),0.64,6206.7,77.6,0.147,3.667,0.063,1.266,0.388,7.754,21.3,32.0
89,355900,GPU (NVIDIA GeForce RTX 3080),0.60,6682.5,83.5,0.149,3.725,0.056,1.112,0.338,6.770,21.3,32.0
90,359900,GPU (NVIDIA GeForce RTX 3080),0.21,19056.9,0.0,0.153,3.833,0.000,0.000,0.000,0.000,21.3,32.0
91,363900,GPU (NVIDIA GeForce RTX 3080),0.62,6432.1,80.4,0.155,3.863,0.053,1.063,0.347,6.941,21.3,32.0
92,367900,GPU (NVIDIA GeForce RTX 3080),0.66,6090.2,76.1,0.151,3.768,0.071,1.425,0.377,7.539,21.3,32.0
93,371900,GPU (NVIDIA GeForce RTX 3080),0.68,5911.4,73.9,0.160,3.996,0.059,1.189,0.396,7.924,21.3,32.0
94,375900,GPU (NVIDIA GeForce RTX 3080),0.65,6184.2,77.3,0.167,4.174,0.050,0.995,0.373,7.454,21.3,32.0
95,379900,GPU (NVIDIA GeForce RTX 3080),0.22,18333.0,0.0,0.158,3.954,0.000,0.000,0.000,0.000,21.3,32.0
96,383900,GPU (NVIDIA GeForce RTX 3080),0.69,5801.8,72.5,0.155,3.879,0.050,1.009,0.426,8.518,21.3,32.0
97,387900,GPU (NVIDIA GeForce RTX 3080),0.67,5959.3,74.5,0.164,4.096,0.053,1.064,0.390,7.796,21.3,32.0
98,391900,GPU (NVIDIA GeForce RTX 3080),0.67,5974.5,74.7,0.155,3.881,0.058,1.159,0.396,7.914,21.3,32.0
99,395900,GPU (NVIDIA GeForce RTX 3080),0.75,5343.0,66.8,0.159,3.982,0.069,1.378,0.450,8.999,21.3,32.0
100,399900,GPU (NVIDIA GeForce RTX 3080),0.20,19584.7,0.0,0.145,3.614,0.000,0.000,0.000,0.000,21.3,32.0
101,403900,GPU (NVIDIA GeForce RTX 3080),0.70,5692.6,71.2,0.163,4.086,0.050,0.992,0.426,8.520,21.3,32.0
102,407900,GPU (NVIDIA GeForce RTX 3080),0.70,5684.3,71.1,0.161,4.022,0.076,1.526,0.406,8.130,21.3,32.0
103,411900,GPU (NVIDIA GeForce RTX 3080),0.66,6073.9,75.9,0.160,4.007,0.072,1.433,0.363,7.257,21.3,32.0
104,415900,GPU (NVIDIA GeForce RTX 3080),0.70,5698.8,71.2,0.167,4.173,0.058,1.152,0.418,8.363,21.3,32.0
105,419900,GPU (NVIDIA GeForce RTX 3080),0.24,17005.8,0.0,0.177,4.414,0.000,0.000,0.000,0.000,21.3,32.0
106,423900,GPU (NVIDIA GeForce RTX 3080),0.65,6167.2,77.1,0.166,4.156,0.059,1.177,0.359,7.186,21.3,32.0
107,427900,GPU (NVIDIA GeForce RTX 3080),0.69,5765.6,72.1,0.160,4.009,0.069,1.389,0.406,8.119,21.3,32.0
108,431900,GPU (NVIDIA GeForce RTX 3080),0.63,6349.7,79.4,0.153,3.823,0.059,1.184,0.357,7.132,21.3,32.0
109,435900,GPU (NVIDIA GeForce RTX 3080),0.64,6235.0,77.9,0.161,4.034,0.080,1.603,0.345,6.900,21.3,32.0
110,439900,GPU (NVIDIA GeForce RTX 3080),0.20,19746.0,0.0,0.146,3.649,0.000,0.000,0.000,0.000,21.3,32.0
111,443900,GPU (NVIDIA GeForce RTX 3080),0.66,6069.3,75.9,0.153,3.831,0.077,1.536,0.367,7.343,21.3,32.0
112,447900,GPU (NVIDIA GeForce RTX 3080),0.65,6119.7,76.5,0.156,3.895,0.072,1.437,0.372,7.444,21.3,32.0
113,451900,GPU (NVIDIA GeForce RTX 3080),0.65,6117.7,76.5,0.158,3.939,0.086,1.721,0.351,7.018,21.3,32.0
114,455900,GPU (NVIDIA GeForce RTX 3080),0.62,6450.1,80.6,0.146,3.648,0.068,1.358,0.318,6.369,21.3,32.0
115,459900,GPU (NVIDIA GeForce RTX 3080),0.20,19984.9,0.0,0.148,3.706,0.000,0.000,0.000,0.000,21.3,32.0
116,463900,GPU (NVIDIA GeForce RTX 3080),0.66,6091.7,76.1,0.153,3.824,0.083,1.657,0.361,7.230,21.3,32.0
117,467900,GPU (NVIDIA GeForce RTX 3080),0.64,6288.3,78.6,0.153,3.818,0.082,1.640,0.342,6.838,21.3,32.0
118,471900,GPU (NVIDIA GeForce RTX 3080),0.64,6218.6,77.7,0.153,3.832,0.060,1.200,0.378,7.558,21.3,32.0
119,475900,GPU (NVIDIA GeForce RTX 3080),0.65,6187.8,77.3,0.154,3.846,0.062,1.244,0.372,7.438,21.3,32.0
120,479900,GPU (NVIDIA GeForce RTX 3080),0.21,19043.1,0.0,0.151,3.780,0.000,0.000,0.000,0.000,21.3,32.0
121,483900,GPU (NVIDIA GeForce RTX 3080),0.66,6079.9,76.0,0.153,3.821,0.063,1.262,0.384,7.677,21.3,32.0
122,487900,GPU (NVIDIA GeForce RTX 3080),0.63,6365.9,79.6,0.145,3.629,0.049,0.981,0.374,7.479,21.3,32.0
123,491900,GPU (NVIDIA GeForce RTX 3080),0.61,6518.3,81.5,0.149,3.714,0.062,1.240,0.345,6.908,21.3,32.0
124,495900,GPU (NVIDIA GeForce RTX 3080),0.69,5769.1,72.1,0.157,3.926,0.071,1.427,0.371,7.416,21.3,32.0
125,499900,GPU (NVIDIA GeForce RTX 3080),0.21,18896.5,0.0,0.155,3.885,0.000,0.000,0.000,0.000,21.3,32.0
126,503900,GPU (NVIDIA GeForce RTX 3080),0.65,6110.8,76.4,0.155,3.866,0.074,1.477,0.366,7.313,21.3,32.0
127,507900,GPU (NVIDIA GeForce RTX 3080),0.65,6199.3,77.5,0.149,3.732,0.055,1.108,0.387,7.737,21.3,32.0
128,511900,GPU (NVIDIA GeForce RTX 3080),0.65,6182.6,77.3,0.146,3.661,0.054,1.074,0.393,7.862,21.3,32.0
129,515900,GPU (NVIDIA GeForce RTX 3080),0.68,5882.3,73.5,0.154,3.862,0.050,1.007,0.413,8.251,21.3,32.0
130,519900,GPU (NVIDIA GeForce RTX 3080),0.20,19712.6,0.0,0.149,3.737,0.000,0.000,0.000,0.000,21.3,32.0
131,523900,GPU (NVIDIA GeForce RTX 3080),0.63,6356.0,79.5,0.153,3.818,0.073,1.454,0.347,6.932,21.3,32.0
132,527900,GPU (NVIDIA GeForce RTX 3080),0.65,6160.4,77.0,0.157,3.927,0.069,1.378,0.368,7.370,21.3,32.0
133,531900,GPU (NVIDIA GeForce RTX 3080),0.68,5900.6,73.8,0.138,3.462,0.068,1.361,0.389,7.781,21.3,32.0
134,535900,GPU (NVIDIA GeForce RTX 3080),0.64,6252.8,78.2,0.154,3.850,0.062,1.246,0.365,7.297,21.3,32.0
135,539900,GPU (NVIDIA GeForce RTX 3080),0.21,18968.7,0.0,0.154,3.839,0.000,0.000,0.000,0.000,21.3,32.0
136,543900,GPU (NVIDIA GeForce RTX 3080),0.64,6260.8,78.3,0.153,3.819,0.059,1.173,0.377,7.531,21.3,32.0
137,547900,GPU (NVIDIA GeForce RTX 3080),0.64,6202.8,77.5,0.157,3.913,0.062,1.239,0.369,7.372,21.3,32.0
138,551900,GPU (NVIDIA GeForce RTX 3080),0.69,5837.8,73.0,0.155,3.880,0.067,1.339,0.404,8.071,21.3,32.0
139,555900,GPU (NVIDIA GeForce RTX 3080),0.61,6506.7,81.3,0.150,3.746,0.064,1.279,0.339,6.774,21.3,32.0
140,559900,GPU (NVIDIA GeForce RTX 3080),0.20,19565.3,0.0,0.146,3.658,0.000,0.000,0.000,0.000,21.3,32.0
141,563900,GPU (NVIDIA GeForce RTX 3080),0.66,6060.4,75.8,0.155,3.864,0.066,1.325,0.380,7.608,21.3,32.0
142,567900,GPU (NVIDIA GeForce RTX 3080),0.69,5830.7,72.9,0.149,3.731,0.077,1.536,0.370,7.399,21.3,32.0
143,571900,GPU (NVIDIA GeForce RTX 3080),0.66,6027.5,75.3,0.154,3.845,0.058,1.150,0.396,7.911,21.3,32.0
144,575900,GPU (NVIDIA GeForce RTX 3080),0.65,6118.9,76.5,0.150,3.754,0.047,0.934,0.399,7.976,21.3,32.0
145,579900,GPU (NVIDIA GeForce RTX 3080),0.21,19157.4,0.0,0.154,3.839,0.000,0.000,0.000,0.000,21.3,32.0
146,583900,GPU (NVIDIA GeForce RTX 3080),0.63,6343.3,79.3,0.153,3.837,0.080,1.604,0.344,6.876,21.3,32.0
147,587900,GPU (NVIDIA GeForce RTX 3080),0.62,6481.4,81.0,0.147,3.683,0.043,0.859,0.372,7.436,21.3,32.0
148,591900,GPU (NVIDIA GeForce RTX 3080),0.61,6513.1,81.4,0.149,3.726,0.057,1.132,0.353,7.070,21.3,32.0
149,595900,GPU (NVIDIA GeForce RTX 3080),0.60,6687.6,83.6,0.143,3.584,0.052,1.033,0.350,6.991,21.3,32.0
150,599900,GPU (NVIDIA GeForce RTX 3080),0.21,19028.4,0.0,0.154,3.846,0.000,0.000,0.000,0.000,21.3,32.0
151,603900,GPU (NVIDIA GeForce RTX 3080),0.57,7000.6,87.5,0.154,3.851,0.036,0.717,0.318,6.362,21.3,32.0
152,607900,GPU (NVIDIA GeForce RTX 3080),0.64,6229.2,77.9,0.150,3.742,0.068,1.367,0.371,7.413,21.3,32.0
153,611900,GPU (NVIDIA GeForce RTX 3080),0.66,6090.3,76.1,0.150,3.749,0.080,1.601,0.368,7.357,21.3,32.0
154,615900,GPU (NVIDIA GeForce RTX 3080),0.60,6662.9,83.3,0.147,3.678,0.054,1.081,0.341,6.815,21.3,32.0
