epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-49.52,148.2,25,4,4000,1.1,,,
2,7999,0.290316,0.291406,-1.025994,1.9673,1.9683,2.9778,2.9638,0.5076,0.0176,24.90,338.8,12,5,8000,14.3,,,
3,11999,0.527230,0.532121,-6.439274,6.4204,6.4201,4.7234,4.7137,1.1561,0.0000,-1.47,469.0,8,2,12000,31.4,,,
4,15999,0.688872,0.698747,-7.307624,7.1105,7.1101,5.6426,5.5014,1.5572,0.0000,31.38,431.8,9,4,16000,48.5,,,
5,19999,0.771446,0.782917,-7.763068,7.0768,7.0766,6.0745,5.9068,1.8358,0.2845,20.98,330.5,11,3,20000,65.5,,,
6,23999,0.880644,0.880004,-8.061847,7.1178,7.1179,6.4721,6.4027,2.1205,0.5422,21.97,406.2,10,0,24000,82.4,,,
7,27999,0.871184,0.884974,-6.114251,5.4105,5.4112,6.0682,6.1385,2.1365,0.6329,23.93,542.8,8,1,28000,99.5,,,
8,31999,0.848002,0.867379,-5.018702,4.1466,4.1463,5.7644,5.8506,2.1059,0.6828,60.51,328.9,12,3,32000,116.8,,,
9,35999,0.898727,0.929584,-5.650501,4.7255,4.7251,6.0439,6.2113,2.1931,0.8158,104.11,452.7,10,0,36000,133.9,,,
10,39999,0.937588,0.976162,-3.934793,3.2973,3.2974,5.8682,6.0306,2.2517,1.0073,51.65,256.9,15,3,40000,150.9,,,
11,43999,1.098173,1.126077,-2.537654,1.7515,1.7511,6.0703,6.3303,2.5182,1.2087,56.39,280.7,15,3,44000,169.1,0.788657,0.554453,0.193182
12,47999,1.185732,1.209557,-1.491518,0.5622,0.5622,6.5208,6.7307,2.7092,1.3518,54.96,193.2,20,5,48000,199.7,0.186491,0.058098,0.123788
13,51999,1.275455,1.298070,-0.692388,-0.2559,-0.2563,7.1052,7.4603,2.8860,1.4484,45.83,219.5,15,4,52000,230.4,0.059397,0.006353,0.051484
14,55999,1.496309,1.521611,1.351760,-2.1878,-2.1883,8.3173,8.5481,3.1467,1.5515,69.37,332.8,14,4,56000,261.2,0.018622,0.001455,0.016316
15,59999,1.773990,1.810625,4.278434,-5.1285,-5.1288,10.0397,10.4275,3.4531,1.7051,103.37,464.9,7,1,60000,291.8,0.005354,0.001335,0.003598
16,63999,2.058962,2.120523,6.544375,-7.4511,-7.4507,11.3244,11.9108,3.7033,1.8127,28.30,157.2,31,8,64000,322.6,0.004533,0.003439,0.000739
17,67999,2.131274,2.206709,8.071596,-9.0896,-9.0898,11.8828,12.6535,3.8358,1.8750,41.10,332.6,11,5,68000,353.0,0.005545,0.004694,0.000500
18,71999,2.235419,2.308710,8.953532,-10.0988,-10.0983,12.6420,13.2220,3.9685,1.9167,83.45,260.0,15,3,72000,383.7,0.003688,0.003024,0.000334
19,75999,2.224327,2.312603,8.813472,-10.0863,-10.0861,12.5442,13.0466,4.1245,1.9585,77.34,260.2,16,4,76000,414.3,0.002780,0.002219,0.000220
20,79999,2.090398,2.174570,7.940153,-9.1952,-9.1954,12.2037,12.7091,4.0427,1.8789,105.41,321.3,12,2,80000,445.1,0.000894,0.000586,0.000075
21,83999,1.956499,2.025899,6.610539,-7.8177,-7.8214,11.7651,12.1128,3.9053,1.8394,88.38,177.4,20,2,84000,475.5,0.001586,0.001245,0.000126
22,87999,1.911920,1.995505,5.308834,-6.4812,-6.4892,11.6926,11.8519,3.8679,1.8390,140.13,371.3,13,3,88000,506.1,0.000953,0.000682,0.000065
23,91999,2.091647,2.172540,3.830430,-5.0086,-5.0087,12.5250,12.9857,3.9168,1.8946,37.76,90.5,37,8,92000,536.8,0.003610,0.003062,0.000279
24,95999,2.208825,2.274109,2.190468,-3.3895,-3.3886,13.1801,13.6975,4.0382,1.9069,106.16,232.4,18,5,96000,567.3,0.004948,0.004277,0.000370
25,99999,2.358733,2.415524,0.402355,-1.7036,-1.7033,13.6097,14.4472,4.2523,1.9646,124.92,286.0,16,4,100000,597.9,0.000551,0.000325,0.000038
26,103999,2.418956,2.485339,-1.159756,-0.1444,-0.1434,14.0163,15.0482,4.2592,1.9603,48.45,89.3,38,12,104000,628.5,0.008345,0.007294,0.000703
27,107999,2.346335,2.411948,-2.503777,1.2416,1.2419,13.8543,14.7996,4.1967,1.9297,96.20,271.5,17,5,108000,659.3,0.003402,0.002863,0.000275
28,111999,2.455616,2.524483,-3.492218,2.2739,2.2741,14.5384,15.6313,4.2473,1.9548,125.99,236.2,13,5,112000,689.9,0.004361,0.003720,0.000332
29,115999,2.710087,2.777187,-4.145233,2.9086,2.9083,15.8207,16.8394,4.4320,2.0390,66.76,120.8,37,5,116000,720.6,0.002616,0.002160,0.000228
30,119999,2.860032,2.937891,-4.710821,3.4283,3.4285,17.0637,18.3786,4.5752,2.1089,210.13,405.7,11,2,120000,751.1,0.001098,0.000833,0.000081
