epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,,,0,4000,0.3
2,7900,,,,,,,,0,8000,0.8
3,11900,113.990784,-53.512471,53.3313,248.5053,0.0003,,,0,12000,2.9
4,15900,63.156182,-129.329007,129.1749,133.9480,0.0001,,,0,16000,5.1
5,19900,,,,,,,,0,20000,5.8
6,23900,44.950921,-207.387563,207.0947,115.7877,0.0053,,,0,24000,7.9
7,27900,290.348612,-303.908748,302.2606,454.6317,0.0315,,,0,28000,10.0
8,31900,417.113230,-418.999631,415.5511,1606.9317,0.0886,,,0,32000,12.0
9,35900,412.137299,-538.316583,533.7430,1924.0853,0.1055,,,0,36000,14.1
10,39900,,,,,,,,0,40000,14.7
11,43900,430.411992,-656.095291,650.8454,2702.2713,0.1994,,,0,44000,17.0
12,47900,466.246423,-772.501310,766.9995,3725.6804,0.0950,,,0,48000,19.2
13,51900,479.621045,-887.564780,881.9658,4529.7942,0.0354,,,0,52000,21.4
14,55900,491.302302,-1000.228735,994.5351,5527.0831,0.0308,,,0,56000,23.3
15,59900,,,,,,,,0,60000,23.9
16,63900,528.497380,-1110.850155,1105.1920,6761.1148,0.0395,,,0,64000,25.8
17,67900,562.986483,-1219.498353,1213.8856,7435.7621,0.0299,,,0,68000,28.0
18,71900,580.167341,-1326.041001,1320.5377,8380.9542,0.0479,,,0,72000,30.2
19,75900,616.498421,-1429.964536,1424.5585,9995.9941,0.1033,,,0,76000,32.1
20,79900,,,,,,,,0,80000,32.8
21,83900,659.431282,-1531.220019,1526.1336,10757.8645,0.1260,,,0,84000,34.7
22,87900,703.612735,-1631.478162,1626.4908,11973.3300,0.0800,,,0,88000,36.6
23,91900,746.757298,-1730.006646,1725.0838,12794.8169,0.0588,,,0,92000,38.5
24,95900,766.086995,-1825.395709,1820.6663,13489.0936,0.1022,,,0,96000,40.5
25,99900,,,,,,57003.47,1000.0,100,100000,41.1
26,103900,4448.120542,-1916.988163,1912.2936,13830.2680,0.0742,,,0,104000,42.8
27,107900,4768.555144,-2025.838344,2020.9100,15413.3007,0.0821,,,0,108000,44.7
28,111900,4944.057277,-2135.688009,2130.6923,16341.8556,0.0789,,,0,112000,46.5
29,115900,5315.376000,-2242.359706,2237.5076,15985.2706,0.0941,,,0,116000,48.3
30,119900,,,,,,,,0,120000,48.9
31,123900,5212.774345,-2348.323803,2343.5834,16514.5486,0.1636,,,0,124000,50.8
32,127900,6221.469236,-2452.548665,2447.8971,17395.0600,0.2092,,,0,128000,52.6
33,131900,6492.986226,-2556.609159,2551.8367,18233.4328,0.1400,,,0,132000,54.4
34,135900,6277.794731,-2659.575780,2654.6264,19254.0139,0.1219,,,0,136000,56.3
35,139900,,,,,,,,0,140000,56.9
36,143900,6239.676304,-2762.598443,2757.5939,20302.4625,0.1889,,,0,144000,58.9
37,147900,6845.330099,-2863.415385,2858.3461,20697.5437,0.1170,,,0,148000,60.8
38,151900,7170.001045,-2960.193702,2955.2537,22777.6115,0.1835,,,0,152000,62.8
39,155900,6798.537342,-3059.582990,3054.5796,22250.3172,0.1705,,,0,156000,64.7
40,159900,,,,,,,,0,160000,65.3
41,163900,6776.894974,-3152.488946,3147.7241,23925.5047,0.2097,,,0,164000,67.2
42,167900,6672.900227,-3249.875090,3245.2014,22783.1812,0.2391,,,0,168000,69.2
43,171900,7047.241643,-3341.403224,3336.7928,22830.8575,0.2064,,,0,172000,71.1
44,175900,7742.861048,-3433.386100,3429.0122,24427.8584,0.2169,,,0,176000,73.0
45,179900,,,,,,,,0,180000,73.6
46,183900,7444.725399,-3520.367953,3516.0753,24242.4015,0.6510,,,0,184000,75.6
47,187900,7870.565244,-3607.787711,3603.4970,26968.7828,0.7818,,,0,188000,77.5
48,191900,8623.609865,-3691.451861,3687.1136,27783.3922,0.6758,,,0,192000,79.3
49,195900,7750.637909,-3775.753907,3771.4971,29627.7499,0.6338,,,0,196000,81.2
50,199900,,,,,,,,0,200000,81.8
51,203900,15717.574584,-3848.548893,3844.4078,30510.5750,0.7702,76555.64,1001.0,100,204000,83.6
52,207900,16479.637259,-3921.974968,3918.1156,30669.3956,0.6825,,,0,208000,85.5
53,211900,16265.103653,-3995.659157,3991.9526,31919.8289,0.6600,,,0,212000,87.3
54,215900,14973.017484,-4063.795449,4060.2896,31241.7458,0.5554,,,0,216000,89.5
55,219900,,,,,,,,0,220000,90.2
56,223900,15118.981345,-4129.797493,4126.3004,31553.5257,0.7078,,,0,224000,92.4
57,227900,15389.027576,-4193.938208,4190.4929,33770.0299,0.6611,,,0,228000,94.4
58,231900,16120.490573,-4255.732780,4252.4593,32622.2568,0.6392,,,0,232000,96.5
59,235900,16227.178221,-4317.643636,4314.2855,35875.7142,0.7401,,,0,236000,98.6
60,239900,,,,,,,,0,240000,99.2
61,243900,16458.706917,-4377.810030,4374.4437,33097.2796,0.6806,,,0,244000,101.1
62,247900,15725.919583,-4433.514604,4430.2175,34801.6212,0.5708,,,0,248000,103.0
63,251900,15891.872661,-4490.076796,4486.8445,33365.5142,0.5963,,,0,252000,104.9
64,255900,15714.032228,-4543.356033,4540.1514,32911.9484,0.6084,,,0,256000,106.8
65,259900,,,,,,,,0,260000,107.4
66,263900,15637.294272,-4597.496651,4594.2997,33152.2943,0.7555,,,0,264000,109.4
67,267900,15460.596677,-4649.168542,4646.1382,34577.7975,0.6735,,,0,268000,111.3
68,271900,15644.196921,-4696.389317,4693.4781,36232.3401,0.6618,,,0,272000,113.2
69,275900,14998.312291,-4746.722293,4743.9355,33387.5309,0.5981,,,0,276000,115.1
70,279900,,,,,,,,0,280000,115.8
71,283900,15439.912822,-4795.125915,4792.4646,37294.7595,0.6464,,,0,284000,117.7
72,287900,16381.852221,-4841.449054,4838.8026,38257.3429,0.6128,,,0,288000,119.6
73,291900,16174.867199,-4883.902291,4881.2935,39325.5776,0.7095,,,0,292000,121.5
74,295900,15259.837595,-4928.862019,4926.3242,40407.5855,0.6723,,,0,296000,123.4
75,299900,,,,,,,,0,300000,124.0
76,303900,15929.699568,-4972.785092,4970.2157,38310.2223,0.6045,70656.72,1001.0,100,304000,125.7
77,307900,25169.525806,-5016.873314,5014.2976,42870.5962,0.6437,,,0,308000,127.6
78,311900,23785.450372,-5057.225797,5054.5978,39618.9106,0.7192,,,0,312000,129.4
79,315900,24349.333176,-5092.716975,5090.2671,41996.6319,0.7477,,,0,316000,131.3
80,319900,,,,,,,,0,320000,132.0
81,323900,22649.406591,-5130.950202,5128.5402,41038.3497,0.6701,,,0,324000,133.9
82,327900,23890.223875,-5168.079218,5165.7587,41036.4577,0.8619,,,0,328000,135.8
83,331900,23895.897683,-5203.257756,5200.8863,40875.5414,0.9612,,,0,332000,137.6
84,335900,24390.530580,-5236.789104,5234.3699,46827.6896,1.0505,,,0,336000,139.5
85,339900,,,,,,,,0,340000,140.1
86,343900,26110.701631,-5268.605426,5266.1858,43468.5168,0.9577,,,0,344000,142.0
87,347900,24272.750758,-5304.752491,5302.3014,43870.9657,0.9276,,,0,348000,143.9
88,351900,24865.754970,-5337.740747,5335.3148,45435.9344,1.2936,,,0,352000,145.9
89,355900,26260.931357,-5367.103140,5364.7508,44334.9480,1.2195,,,0,356000,148.1
90,359900,,,,,,,,0,360000,148.8
91,363900,23704.265591,-5396.852882,5394.5014,44333.0029,1.2407,,,0,364000,150.8
92,367900,23320.204396,-5427.128370,5424.8022,50013.8937,1.2105,,,0,368000,152.9
93,371900,24342.584825,-5454.071110,5451.8593,49641.4095,1.3186,,,0,372000,154.9
94,375900,25931.354459,-5482.772657,5480.5975,46898.9432,1.2457,,,0,376000,156.8
95,379900,,,,,,,,0,380000,157.5
96,383900,23789.912258,-5509.600373,5507.4704,46229.7603,1.3156,,,0,384000,159.5
97,387900,24888.799042,-5537.450389,5535.3416,44828.1363,1.3551,,,0,388000,161.5
98,391900,23942.724234,-5561.794456,5559.6459,48038.1857,1.3840,,,0,392000,163.4
99,395900,24874.977745,-5587.271057,5585.2439,46730.7678,1.3952,,,0,396000,165.3
100,399900,,,,,,,,0,400000,165.9
1,3900,,,,,,,,,,,0,4000,0.3
2,7900,,,,,,,,,,,0,8000,0.9
3,11900,355.525057,302.866510,-23.422197,22.3252,23.8357,1272.0444,1048.2966,0.0873,,,0,12000,1.7
4,15900,278.545240,264.078539,-40.104901,39.6824,39.9319,643.6501,679.8928,0.0336,,,0,16000,2.5
5,19900,,,,,,,,,,,0,20000,3.1
6,23900,221.081985,199.425792,-50.563555,50.1374,50.1821,722.4122,708.2077,0.0011,,,0,24000,3.9
7,27900,140.533302,127.840644,-60.986826,60.6015,60.6880,550.8528,454.5330,0.0005,,,0,28000,4.6
8,31900,104.628092,94.468667,-68.192601,67.7835,67.7402,408.1644,459.9623,0.0003,,,0,32000,5.4
9,35900,80.182815,71.589088,-75.028965,74.5212,74.5555,420.4226,530.3818,0.0002,,,0,36000,6.2
10,39900,,,,,,,,,,,0,40000,6.9
11,43900,64.136139,57.104743,-81.410875,80.7381,80.7291,580.8121,718.7586,0.0001,,,0,44000,7.7
12,47900,54.405984,48.102299,-87.860129,87.0935,87.1046,517.8886,461.3333,0.0001,,,0,48000,8.5
13,51900,48.665140,43.843183,-94.078800,93.4698,93.4497,671.2801,647.4762,0.0001,,,0,52000,9.3
