epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.28,14337.5,0.0,0.202,5.056,0.000,0.000,0.000,0.000,1.5,2.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.30,13322.3,0.0,0.204,5.106,0.000,0.000,0.000,0.000,10.6,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.40,2847.9,356.0,0.211,5.268,0.146,0.293,1.023,2.047,21.7,34.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.32,3039.7,380.0,0.210,5.242,0.155,0.311,0.928,1.855,21.7,34.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.24,16963.5,0.0,0.211,5.282,0.000,0.000,0.000,0.000,21.7,34.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.32,3023.7,378.0,0.216,5.388,0.164,0.328,0.919,1.839,21.7,34.0
7,27900,GPU (NVIDIA GeForce RTX 3080),1.32,3019.3,377.4,0.204,5.097,0.163,0.326,0.902,1.803,21.7,34.0
8,31900,GPU (NVIDIA GeForce RTX 3080),1.38,2898.9,362.4,0.210,5.260,0.177,0.353,0.966,1.933,21.7,34.0
9,35900,GPU (NVIDIA GeForce RTX 3080),1.39,2885.4,360.7,0.210,5.247,0.183,0.366,0.968,1.936,21.7,34.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.23,17180.0,0.0,0.208,5.192,0.000,0.000,0.000,0.000,21.7,34.0
11,43900,GPU (NVIDIA GeForce RTX 3080),1.40,2853.9,356.7,0.223,5.565,0.185,0.371,0.959,1.918,21.7,34.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.49,2678.8,334.9,0.226,5.639,0.180,0.359,1.055,2.110,21.7,34.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.54,2603.1,325.4,0.222,5.546,0.194,0.387,1.091,2.182,21.7,34.0
14,55900,GPU (NVIDIA GeForce RTX 3080),1.46,2747.1,343.4,0.211,5.270,0.185,0.371,1.034,2.067,21.7,34.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.24,16934.9,0.0,0.211,5.263,0.000,0.000,0.000,0.000,21.7,34.0
