epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,-7.53,24.9,34,4000,0.3
2,7900,,,,,,-12.59,45.5,14,8000,0.6
3,11900,0.470234,-1.792027,1.1513,1.8716,0.1218,5.24,90.3,6,12000,2.0
4,15900,0.748431,-2.469407,1.2057,3.4974,0.7481,,,0,16000,3.3
5,19900,,,,,,-77.29,131.5,4,20000,3.5
6,23900,1.070996,-4.253085,2.6261,5.7910,1.1817,-68.38,182.8,6,24000,4.9
7,27900,1.238965,-6.609378,4.9580,7.7357,1.6566,,,0,28000,6.2
8,31900,1.300579,-9.606876,8.0401,7.6471,1.5196,,,0,32000,7.6
9,35900,1.355956,-12.758843,11.2922,8.5550,1.5350,-29.88,327.0,2,36000,9.0
10,39900,,,,,,-1.37,308.8,4,40000,9.2
11,43900,1.415614,-15.919048,14.5377,8.2177,1.4893,19.50,425.8,5,44000,10.6
12,47900,1.457272,-18.908452,17.5978,8.5357,1.5522,55.66,373.3,3,48000,12.1
13,51900,1.407027,-21.813869,20.5511,8.1246,1.2928,107.56,229.4,5,52000,13.6
14,55900,1.499365,-24.517302,23.3236,8.5233,1.2417,117.25,347.0,6,56000,15.1
15,59900,,,,,,98.85,239.1,11,60000,15.3
16,63900,1.657307,-27.033832,25.8910,9.4290,1.2137,75.56,207.5,4,64000,16.7
17,67900,1.608549,-29.492923,28.3891,9.1333,1.1486,83.39,96.2,5,68000,18.1
18,71900,1.657781,-31.833958,30.7608,9.1156,1.2224,129.29,365.2,5,72000,19.6
19,75900,1.634065,-34.069625,33.0282,8.7113,1.2127,132.06,727.0,1,76000,21.0
20,79900,,,,,,,,0,80000,21.2
21,83900,1.561051,-36.209958,35.1817,9.1145,1.2345,124.62,342.3,3,84000,22.5
22,87900,1.634631,-38.437102,37.4138,9.5172,1.2591,262.90,484.0,6,88000,23.8
23,91900,1.902583,-40.693433,39.6798,11.0529,1.2843,243.17,453.6,17,92000,25.2
24,95900,2.431365,-42.998290,41.9937,13.2082,1.2775,154.18,229.2,12,96000,26.6
25,99900,,,,,,256.24,750.4,46,100000,26.8
26,103900,3.114872,-45.366950,44.3475,15.9381,1.2943,272.50,797.2,21,104000,28.1
27,107900,3.516836,-48.086804,47.0501,15.8762,1.3394,266.50,563.5,13,108000,29.3
28,111900,3.798335,-50.768013,49.7260,17.4680,1.4030,163.60,237.9,11,112000,30.7
29,115900,4.003079,-53.394375,52.3305,16.5453,1.4949,151.36,129.5,8,116000,32.1
30,119900,,,,,,223.61,267.6,16,120000,32.3
31,123900,4.559387,-56.075566,54.9777,22.1405,1.5206,251.29,263.2,8,124000,33.5
32,127900,4.508341,-58.686443,57.5705,21.9397,1.4532,211.77,175.2,15,128000,34.9
33,131900,4.808739,-61.251892,60.1047,24.0443,1.5055,258.63,213.6,14,132000,36.1
34,135900,5.499581,-63.778828,62.5957,27.7200,1.6412,232.88,196.5,11,136000,37.5
35,139900,,,,,,284.60,228.4,7,140000,37.7
36,143900,5.632982,-66.317413,65.1236,28.6555,1.6882,255.50,255.9,9,144000,39.0
37,147900,5.631665,-68.783786,67.5726,27.3439,1.6231,249.56,270.9,8,148000,40.2
38,151900,5.983882,-71.162133,69.9463,32.4236,1.6994,281.10,190.0,9,152000,41.5
39,155900,5.767450,-73.490322,72.2510,31.8702,1.7302,219.14,209.2,5,156000,42.8
40,159900,,,,,,499.40,599.8,9,160000,43.0
41,163900,5.880253,-75.807049,74.5693,30.4414,1.6759,179.65,195.2,12,164000,44.3
42,167900,6.442080,-78.075876,76.8335,38.1037,1.7456,264.83,161.7,3,168000,45.6
43,171900,6.665297,-80.343454,79.0722,34.2831,1.9527,295.39,395.8,4,172000,46.9
44,175900,6.262137,-82.512779,81.2346,29.7897,1.7840,310.62,196.0,4,176000,48.2
45,179900,,,,,,348.42,222.6,5,180000,48.4
46,183900,6.829213,-84.631961,83.3516,35.3714,1.9626,440.51,336.6,5,184000,49.7
47,187900,7.203185,-86.677452,85.3966,43.1720,1.9699,465.83,303.8,5,188000,51.0
48,191900,6.885966,-88.732074,87.4352,36.2369,2.0296,294.25,218.2,4,192000,52.3
49,195900,7.482186,-90.626582,89.3404,38.3614,2.0263,362.26,454.6,7,196000,53.6
50,199900,,,,,,834.09,1001.0,9,200000,53.9
51,203900,8.041151,-92.613289,91.3032,40.6551,2.0075,470.52,722.8,23,204000,55.1
52,207900,8.569456,-94.789302,93.4676,47.3684,2.0715,416.10,695.3,10,208000,56.4
53,211900,8.993327,-96.937271,95.6171,40.3552,2.0937,359.15,590.8,8,212000,57.7
54,215900,9.062324,-99.136802,97.8024,40.1524,1.9733,542.44,582.0,9,216000,59.0
55,219900,,,,,,549.77,596.8,5,220000,59.2
56,223900,9.631861,-101.316538,99.9948,47.7504,2.3118,314.60,256.0,10,224000,60.5
57,227900,10.435827,-103.437730,102.0925,50.0463,2.1051,409.41,448.1,18,228000,61.7
58,231900,11.153190,-105.558349,104.2218,51.8945,2.2159,307.26,356.7,9,232000,63.0
59,235900,11.560361,-107.698448,106.3421,53.5517,2.3026,538.57,490.0,7,236000,64.3
60,239900,,,,,,147.23,220.2,6,240000,64.5
