epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
1,3999,,,,,,,,,,-48.58,128.1,24,3,4000,1.1
2,7999,0.357627,0.351476,-3.149329,2.2978,2.2971,2.5510,2.5780,0.6059,0.0430,20.22,221.3,18,7,8000,13.8
3,11999,1.010007,0.991711,-6.615827,6.0332,6.0335,5.0167,4.9499,1.4516,0.4487,74.35,365.7,12,1,12000,30.5
4,15999,1.274168,1.256559,-4.041723,3.4116,3.4129,5.0345,5.0233,1.8691,0.6424,45.76,236.6,17,6,16000,47.5
5,19999,1.374264,1.366451,-1.247583,0.5583,0.5587,5.1534,5.1705,2.1957,0.9268,111.76,518.3,7,2,20000,64.5
6,23999,1.409625,1.377643,0.714454,-1.4404,-1.4401,5.3656,5.3467,2.3972,1.0755,96.48,443.7,10,2,24000,81.5
7,27999,1.409614,1.370943,1.998072,-2.7665,-2.7662,5.8385,5.7469,2.5852,1.2067,157.18,584.2,6,1,28000,98.6
8,31999,1.398874,1.371395,3.000126,-3.7883,-3.7881,6.2684,6.4229,2.6816,1.2806,166.10,690.0,6,2,32000,115.4
9,35999,1.387834,1.347225,3.255057,-4.0577,-4.0566,6.6185,6.7041,2.7259,1.3905,53.77,182.0,26,6,36000,132.3
10,39999,1.390006,1.357689,2.800251,-3.5758,-3.5743,7.2711,7.4065,2.8169,1.4802,110.20,275.2,13,3,40000,149.1
11,43999,1.332733,1.315600,1.899228,-2.7067,-2.7052,7.6223,7.8245,2.8308,1.5229,119.47,297.9,15,1,44000,165.8
12,47999,1.329942,1.296650,0.655460,-1.4443,-1.4432,8.3209,8.4715,2.7963,1.5370,67.67,370.2,10,3,48000,182.5
13,51999,1.524460,1.477205,0.272510,-1.0486,-1.0482,10.0864,10.2573,2.8797,1.6184,35.82,235.4,16,6,52000,199.3
14,55999,1.698319,1.643866,0.118250,-0.8768,-0.8759,12.1681,12.3704,3.0650,1.7537,91.83,243.9,18,6,56000,216.0
15,59999,1.816268,1.763621,-0.551430,-0.2930,-0.2929,13.7521,14.1296,3.2921,1.8796,100.96,216.1,19,2,60000,232.8
16,63999,1.838842,1.793232,-1.462304,0.5781,0.5782,14.9510,15.1028,3.4190,1.9316,90.70,257.9,15,4,64000,249.7
17,67999,2.002217,1.952712,-1.928014,1.0495,1.0502,16.0065,16.7803,3.5928,2.0225,54.76,137.1,26,7,68000,266.4
18,71999,2.011294,1.946694,-2.880906,1.9647,1.9649,17.8875,18.1258,3.6478,2.0242,153.64,345.8,13,6,72000,283.3
19,75999,1.977354,1.919774,-4.137488,3.2122,3.2115,19.1672,19.3927,3.6838,2.0512,337.51,680.8,6,2,76000,300.0
20,79999,2.083474,2.014780,-5.537026,4.5998,4.5996,21.0439,21.0132,3.7835,2.0826,113.65,266.3,15,1,80000,316.7
21,83999,2.279985,2.195642,-6.083006,5.2006,5.2006,22.8054,22.7527,3.8753,2.1522,57.56,208.1,17,4,84000,333.4
22,87999,2.365332,2.288682,-6.764625,5.8885,5.8887,25.5854,25.5941,4.0008,2.1967,143.28,300.9,15,4,88000,350.0
23,91999,2.473068,2.373779,-7.239069,6.4198,6.4207,26.9917,26.7205,4.1206,2.2833,117.68,218.7,18,2,92000,366.7
24,95999,2.584036,2.488661,-7.419760,6.6432,6.6435,28.7580,28.2298,4.2968,2.4074,106.81,229.6,17,8,96000,383.6
25,99999,2.656212,2.583133,-7.809328,7.0205,7.0222,30.8078,30.8020,4.3992,2.4809,135.89,269.6,14,4,100000,400.3
26,103999,2.784880,2.698745,-8.252462,7.4461,7.4481,32.7716,31.8719,4.5388,2.5581,111.70,244.8,15,7,104000,417.0
27,107999,2.848058,2.737351,-8.505239,7.7206,7.7215,33.3326,32.6858,4.5782,2.5728,131.00,235.4,20,6,108000,434.0
28,111999,2.930714,2.832873,-8.994893,8.2042,8.2051,35.5877,34.6287,4.6538,2.6145,166.56,326.5,10,2,112000,450.7
29,115999,2.947876,2.843674,-9.343096,8.5505,8.5507,36.0684,34.8026,4.6942,2.6342,119.48,236.3,20,3,116000,467.6
30,119999,3.041963,2.927672,-9.867908,9.0781,9.0777,39.1800,37.9099,4.7723,2.6458,195.77,359.7,9,1,120000,484.5
