epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,,,,,,0,4000,0.2
2,7900,,,,,,,,,,,0,8000,0.4
3,11900,0.090326,0.105732,-0.888484,-0.1829,-0.1808,0.6634,0.6883,0.0944,,,0,12000,2.0
4,15900,0.074403,0.075834,-0.967744,0.2018,0.2015,0.7726,0.7588,0.0958,,,0,16000,3.4
5,19900,,,,,,,,,,,0,20000,3.5
6,23900,0.128433,0.129071,-0.376251,-0.1080,-0.1078,1.0760,1.0870,0.1427,,,0,24000,4.9
7,27900,0.178415,0.177794,-0.203401,-0.3348,-0.3345,1.6458,1.6450,0.1929,,,0,28000,6.3
8,31900,0.245584,0.242763,-0.065882,-0.4081,-0.4081,2.0562,2.0070,0.2104,,,0,32000,7.7
9,35900,0.241596,0.239404,-0.094824,-0.4823,-0.4823,2.0039,1.9179,0.2126,,,0,36000,9.1
10,39900,,,,,,,,,,,0,40000,9.2
11,43900,0.303670,0.301994,-0.291942,-0.3217,-0.3219,2.2045,2.1944,0.2653,,,0,44000,10.6
12,47900,0.293757,0.289417,-0.450904,-0.1972,-0.1975,2.1676,2.1864,0.2581,,,0,48000,12.0
13,51900,0.382563,0.387415,-0.602055,-0.0859,-0.0859,2.5241,2.6085,0.2648,,,0,52000,13.3
14,55900,0.312122,0.317680,-0.574102,-0.0661,-0.0662,2.3495,2.4108,0.2650,,,0,56000,14.7
15,59900,,,,,,,,,,,0,60000,14.9
16,63900,0.323214,0.324838,-0.533611,-0.1045,-0.1049,2.5825,2.6299,0.3115,,,0,64000,16.2
17,67900,0.328325,0.327853,-0.481574,-0.1548,-0.1549,2.5523,2.7122,0.3062,,,0,68000,17.6
18,71900,0.323281,0.322666,-0.455338,-0.1797,-0.1796,2.5956,2.6188,0.3125,,,0,72000,19.2
19,75900,0.329095,0.326686,-0.570564,-0.1033,-0.1035,2.7403,2.7323,0.3003,,,0,76000,20.6
20,79900,,,,,,,,,,,0,80000,20.8
21,83900,0.332998,0.327955,-0.798464,0.0806,0.0803,2.9536,3.0007,0.3025,,,0,84000,22.3
22,87900,0.331030,0.326745,-1.020330,0.3043,0.3040,2.8855,2.8854,0.2807,,,0,88000,23.8
23,91900,0.338916,0.333871,-1.310781,0.5810,0.5807,3.0027,3.0787,0.2723,,,0,92000,25.3
24,95900,0.349658,0.342889,-1.621537,0.8812,0.8809,3.3357,3.3078,0.2957,,,0,96000,26.9
25,99900,,,,,,,,,-174.97,1000.0,100,100000,27.0
26,103900,0.402936,0.397592,-1.947203,1.2069,1.2067,3.5069,3.5553,0.2833,,,0,104000,28.4
27,107900,0.718129,0.722426,-2.336142,1.7082,1.7081,6.2316,6.4322,0.3818,,,0,108000,29.9
28,111900,0.791845,0.793826,-2.481102,1.8817,1.8817,6.6929,6.8075,0.3564,,,0,112000,31.4
29,115900,0.839664,0.833689,-2.588159,2.0100,2.0103,6.7914,7.0011,0.3284,,,0,116000,33.0
30,119900,,,,,,,,,,,0,120000,33.1
31,123900,0.809830,0.807529,-2.671236,2.1198,2.1201,6.4496,6.6901,0.3544,,,0,124000,34.6
32,127900,0.780444,0.773179,-2.805118,2.2499,2.2505,6.3614,6.5295,0.3590,,,0,128000,36.1
33,131900,0.749484,0.746154,-2.888093,2.3608,2.3612,6.3139,6.5662,0.3737,,,0,132000,37.6
34,135900,0.710943,0.709145,-3.006463,2.4853,2.4858,6.5173,6.6356,0.3520,,,0,136000,39.0
35,139900,,,,,,,,,,,0,140000,39.2
36,143900,0.698944,0.698547,-3.121793,2.5945,2.5953,6.3741,6.4689,0.3862,,,0,144000,40.6
37,147900,0.680949,0.683638,-3.243631,2.7192,2.7198,6.2393,6.4977,0.3872,,,0,148000,41.9
38,151900,0.678701,0.682145,-3.392969,2.8638,2.8645,6.2702,6.5068,0.4231,,,0,152000,43.4
39,155900,0.672210,0.676849,-3.555239,3.0134,3.0140,6.3491,6.5816,0.4432,,,0,156000,44.8
40,159900,,,,,,,,,,,0,160000,44.9
41,163900,0.664768,0.669389,-3.722126,3.1855,3.1860,6.2758,6.6385,0.4544,,,0,164000,46.4
42,167900,0.650960,0.655863,-3.869498,3.3288,3.3294,6.1927,6.4577,0.4545,,,0,168000,47.7
43,171900,0.657811,0.661993,-4.031107,3.5038,3.5042,6.5357,6.7436,0.4587,,,0,172000,49.1
44,175900,0.649461,0.661628,-4.225542,3.6850,3.6856,6.5254,6.8929,0.4731,,,0,176000,50.5
45,179900,,,,,,,,,,,0,180000,50.6
46,183900,0.644934,0.657849,-4.375114,3.8493,3.8497,6.4421,6.8976,0.5001,,,0,184000,52.0
47,187900,0.646269,0.657076,-4.559578,4.0336,4.0341,6.6064,7.1019,0.4855,,,0,188000,53.5
48,191900,0.656722,0.668978,-4.759102,4.2200,4.2206,6.6181,6.8707,0.5037,,,0,192000,55.0
49,195900,0.651083,0.666843,-4.921352,4.3943,4.3946,6.7933,7.3793,0.4927,,,0,196000,56.4
50,199900,,,,,,,,,,,0,200000,56.6
51,203900,0.673785,0.691149,-5.152958,4.6109,4.6116,6.9909,7.4087,0.5438,249.01,1001.0,100,204000,57.9
52,207900,0.814324,0.828177,-5.623752,5.0944,5.0946,7.8419,8.4399,0.5797,,,0,208000,59.5
53,211900,0.908993,0.920171,-6.204922,5.6874,5.6877,8.9895,9.6117,0.6028,,,0,212000,61.0
54,215900,1.002497,1.011538,-6.823043,6.2974,6.2976,9.6822,10.4832,0.5811,,,0,216000,62.5
55,219900,,,,,,,,,,,0,220000,62.6
56,223900,1.103687,1.107782,-7.278623,6.7648,6.7653,10.3812,11.2318,0.6130,,,0,224000,64.0
57,227900,1.195124,1.203208,-7.649072,7.1430,7.1433,10.7884,12.1091,0.6033,,,0,228000,65.5
58,231900,1.255903,1.262173,-7.993285,7.4865,7.4872,11.5523,12.5313,0.5598,,,0,232000,67.0
59,235900,1.295168,1.308642,-8.334130,7.8028,7.8034,12.0713,13.3628,0.5934,,,0,236000,68.6
60,239900,,,,,,,,,,,0,240000,68.7
61,243900,1.353126,1.369488,-8.695510,8.1612,8.1614,12.7490,13.8986,0.5719,,,0,244000,70.2
62,247900,1.409164,1.425169,-9.084439,8.5070,8.5076,13.2561,14.4861,0.6306,,,0,248000,71.6
63,251900,1.461868,1.469141,-9.478128,8.9089,8.9094,13.8267,14.6976,0.6097,,,0,252000,73.2
64,255900,1.532550,1.544125,-9.917947,9.3248,9.3255,14.3633,15.8010,0.6118,,,0,256000,74.6
65,259900,,,,,,,,,,,0,260000,74.7
66,263900,1.576876,1.598675,-10.304710,9.6866,9.6869,14.0726,15.4266,0.6155,,,0,264000,76.1
67,267900,1.619859,1.645966,-10.723041,10.0999,10.1005,15.0952,16.8076,0.6261,,,0,268000,77.4
68,271900,1.679099,1.694440,-11.047854,10.4376,10.4381,15.5715,17.0577,0.6539,,,0,272000,78.8
69,275900,1.696461,1.710628,-11.500261,10.8520,10.8527,15.8084,17.2584,0.7127,,,0,276000,80.2
70,279900,,,,,,,,,,,0,280000,80.3
71,283900,1.761832,1.787021,-11.918678,11.2723,11.2730,16.2938,17.8715,0.6723,,,0,284000,81.7
72,287900,1.819945,1.834434,-12.338938,11.6615,11.6618,16.9232,18.4969,0.7859,,,0,288000,83.4
73,291900,1.824800,1.841958,-12.811505,12.1244,12.1248,17.5410,19.2388,0.7071,,,0,292000,84.8
74,295900,1.869374,1.884532,-13.264626,12.5408,12.5412,17.4589,19.2645,0.7318,,,0,296000,86.4
75,299900,,,,,,,,,,,0,300000,86.5
76,303900,1.874318,1.898840,-13.664916,12.9709,12.9711,17.9249,19.8999,0.7261,712.76,1001.0,100,304000,88.0
77,307900,2.257250,2.270236,-14.528636,13.8176,13.8183,20.3551,22.2697,0.8171,,,0,308000,89.4
78,311900,2.442796,2.460993,-15.425280,14.7011,14.7012,22.6207,24.8475,0.8412,,,0,312000,90.7
79,315900,2.653593,2.665121,-16.210804,15.4479,15.4489,24.3149,26.2958,0.8862,,,0,316000,92.0
80,319900,,,,,,,,,,,0,320000,92.2
81,323900,2.705663,2.724340,-16.928086,16.1528,16.1529,24.2191,26.0436,0.8477,,,0,324000,93.5
82,327900,2.842911,2.866477,-17.655465,16.8895,16.8895,26.0646,28.7802,0.8712,,,0,328000,94.9
83,331900,2.900966,2.941007,-18.366985,17.5785,17.5788,26.8227,29.8841,0.9884,,,0,332000,96.2
84,335900,2.972367,2.995688,-19.141283,18.3163,18.3167,26.4631,29.3245,0.8660,,,0,336000,97.6
85,339900,,,,,,,,,,,0,340000,97.7
86,343900,3.107169,3.113422,-19.942665,19.1119,19.1119,29.5106,31.8951,0.9533,,,0,344000,99.1
87,347900,3.164953,3.195714,-20.781832,19.9220,19.9224,28.7008,31.5487,0.9445,,,0,348000,100.5
88,351900,3.239206,3.262084,-21.550736,20.6245,20.6247,31.2547,34.2224,1.0084,,,0,352000,101.9
89,355900,3.382212,3.404246,-22.319092,21.4724,21.4724,31.1602,34.1689,0.9612,,,0,356000,103.3
90,359900,,,,,,,,,,,0,360000,103.4
91,363900,3.515764,3.543926,-23.206763,22.2904,22.2901,32.7433,35.9892,1.0589,,,0,364000,104.9
92,367900,3.629744,3.670301,-24.081263,23.1522,23.1522,33.7619,36.9789,0.9587,,,0,368000,106.3
93,371900,3.691292,3.715707,-24.818177,23.9145,23.9149,33.5734,36.9908,1.0408,,,0,372000,107.7
94,375900,3.826906,3.860160,-25.621591,24.6822,24.6815,35.3247,39.4358,1.0587,,,0,376000,109.0
95,379900,,,,,,,,,,,0,380000,109.1
96,383900,3.898613,3.920312,-26.459250,25.4768,25.4774,36.3786,39.7632,0.9563,,,0,384000,110.5
97,387900,4.070891,4.084355,-27.228415,26.2599,26.2597,38.7803,41.9846,1.0465,,,0,388000,111.8
98,391900,4.128196,4.165514,-28.010422,27.0722,27.0720,37.4328,41.9831,1.1182,,,0,392000,113.2
99,395900,4.198838,4.204498,-28.709804,27.7527,27.7523,39.3945,42.8902,1.0374,,,0,396000,114.6
100,399900,,,,,,,,,,,0,400000,114.7
101,403900,4.405850,4.438132,-29.504623,28.4903,28.4904,42.3954,46.2396,1.0734,1298.62,1001.0,100,404000,116.1
102,407900,5.168389,5.182278,-30.767031,29.7654,29.7653,45.9875,49.7658,1.1701,,,0,408000,117.6
103,411900,5.482550,5.502329,-32.178247,31.1795,31.1797,48.4845,53.5899,1.1594,,,0,412000,119.1
104,415900,5.680027,5.716628,-33.614006,32.6342,32.6345,49.1701,53.7714,1.0629,,,0,416000,120.5
105,419900,,,,,,,,,,,0,420000,120.6
106,423900,6.195049,6.217466,-34.807685,33.7978,33.7970,53.8250,58.5484,1.1939,,,0,424000,122.1
107,427900,6.508679,6.543613,-35.898687,34.9420,34.9424,58.1895,63.4367,1.2276,,,0,428000,123.7
