epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
72,287900,186.121920,186.010097,-97.179255,95.4156,95.4119,3408.6376,2720.9071,3.9615,0.2454,274.28,63.0,62,30,288000,381.0
73,291900,184.655272,185.283324,-97.638302,95.8916,95.8914,2975.4297,2775.9027,3.8127,0.2547,275.78,62.7,66,33,292000,387.2
74,295900,186.818339,190.677544,-98.049878,96.3643,96.3652,3428.7653,2770.9640,4.1257,0.2292,299.73,64.8,56,24,296000,393.1
75,299900,,,,,,,,,,300.25,66.6,65,34,300000,393.8
76,303900,188.807372,191.348768,-98.670672,96.9131,96.9105,3387.2450,2572.7907,3.8402,0.2464,284.29,64.3,55,26,304000,399.9
77,307900,189.602215,191.231821,-99.227984,97.4657,97.4710,3321.2342,2660.6270,4.1717,0.2358,319.14,71.5,53,23,308000,406.1
78,311900,190.189324,190.707423,-99.611782,97.8672,97.8629,3146.9533,2490.5166,3.8377,0.2330,333.60,73.9,56,33,312000,411.9
79,315900,189.525181,196.874241,-100.166649,98.4680,98.4807,3276.6340,1891.0586,3.6585,0.2306,332.79,71.1,61,25,316000,417.8
80,319900,,,,,,,,,,348.30,74.5,39,15,320000,418.6
81,323900,192.873634,196.495942,-100.643253,98.8713,98.8662,3215.2107,2387.7274,3.7973,0.2594,354.60,78.2,54,29,324000,424.7
82,327900,190.970102,193.455113,-101.190491,99.5128,99.5168,3315.9467,2448.6255,3.8035,0.2321,357.64,78.1,57,27,328000,430.8
83,331900,195.683272,198.324866,-101.681733,99.9206,99.9195,3467.5068,2457.5941,3.6676,0.2427,331.27,70.3,70,30,332000,436.5
84,335900,194.544951,199.102093,-102.241321,100.4327,100.4447,3092.3509,2569.5241,3.9060,0.2447,304.86,64.6,50,27,336000,442.4
85,339900,,,,,,,,,,321.84,67.6,58,30,340000,443.1
86,343900,197.570442,202.059617,-102.631791,100.8341,100.8341,3195.8932,2444.3652,3.6435,0.2405,334.66,70.5,50,30,344000,449.1
87,347900,199.639136,200.602198,-103.097254,101.3508,101.3529,3118.3967,2431.9595,3.6667,0.2489,328.20,70.4,70,33,348000,455.3
88,351900,204.369959,202.536748,-103.882692,101.9914,101.9962,3614.3504,2506.2338,3.8153,0.2465,269.41,58.2,70,31,352000,461.3
89,355900,204.995167,210.060531,-104.216991,102.4286,102.4338,3513.6244,1868.0183,3.9279,0.2498,281.24,60.0,63,29,356000,467.4
90,359900,,,,,,,,,,294.20,62.8,67,32,360000,468.2
91,363900,206.712255,206.631224,-104.773386,103.0268,103.0292,4065.8240,2504.7204,3.8263,0.2427,335.47,71.8,44,19,364000,474.3
92,367900,209.495316,209.666703,-105.409721,103.5628,103.5625,3550.1519,2414.5812,3.7512,0.2466,343.31,72.7,63,32,368000,480.4
93,371900,210.040991,210.474868,-105.934291,104.0898,104.0977,3749.9814,2621.7245,3.7913,0.2541,348.97,74.8,44,23,372000,486.5
94,375900,210.462203,208.281748,-106.523397,104.7318,104.7230,3626.6169,2456.8417,3.6551,0.2641,382.80,80.9,38,18,376000,492.3
95,379900,,,,,,,,,,414.91,85.5,65,34,380000,493.1
96,383900,208.625199,210.784162,-107.054450,105.2403,105.2361,3042.3315,2668.7279,3.6567,0.2595,390.91,81.7,41,22,384000,498.8
97,387900,207.701647,210.396179,-107.615497,105.7886,105.7947,3178.7472,2800.8792,3.7474,0.2819,370.92,78.7,56,30,388000,504.5
98,391900,210.388500,215.824116,-108.081476,106.3000,106.3034,3382.8985,2841.6135,3.7828,0.2699,340.80,74.8,49,27,392000,510.2
99,395900,213.411060,217.909559,-108.465343,106.6981,106.6899,3054.0596,2633.0867,3.7591,0.2808,357.42,77.7,62,33,396000,516.4
100,399900,,,,,,,,,,328.23,71.6,44,23,400000,517.2
101,403900,211.567967,219.448299,-108.994473,107.2560,107.2554,3052.8306,3496.9245,3.9366,0.2849,372.24,79.8,42,26,404000,522.5
102,407900,212.981845,217.464608,-109.394312,107.6631,107.6652,3033.6180,2505.9092,3.7063,0.3005,397.02,84.8,55,29,408000,525.7
103,411900,215.186037,215.862714,-109.983367,108.1432,108.1420,3321.6856,3193.0834,3.8674,0.2880,361.00,80.5,50,31,412000,528.2
104,415900,216.204449,219.581472,-110.320429,108.5963,108.6035,2852.3371,2765.1770,3.8588,0.2981,352.38,78.8,44,22,416000,530.7
105,419900,,,,,,,,,,380.63,83.8,57,26,420000,531.2
106,423900,218.349679,220.102662,-110.799600,108.9874,108.9815,3372.0594,2812.7110,3.9978,0.3260,372.90,79.3,46,24,424000,534.4
107,427900,220.750114,224.125745,-111.149712,109.3855,109.3856,3428.8790,2588.4368,3.9249,0.3207,363.97,78.3,58,30,428000,537.1
108,431900,219.592293,222.585168,-111.650179,109.8285,109.8290,3112.2688,2509.7217,3.7712,0.3156,355.65,77.4,45,26,432000,539.5
109,435900,224.027720,227.413457,-111.929196,110.1478,110.1435,3292.3569,2611.9569,3.7683,0.3163,322.45,72.6,58,29,436000,545.1
110,439900,,,,,,,,,,304.45,69.9,65,33,440000,545.8
111,443900,225.602022,226.862359,-112.128358,110.4403,110.4313,3093.5154,2661.2321,3.9296,0.3296,306.30,70.7,49,23,444000,552.2
112,447900,226.654234,229.492322,-112.473352,110.7761,110.7738,3165.2173,2758.4586,3.9581,0.3429,363.33,78.2,57,26,448000,559.0
113,451900,227.746525,227.678792,-112.766516,111.0217,111.0237,3205.7357,2556.0891,3.9572,0.3435,322.00,70.3,58,29,452000,565.6
114,455900,227.636174,229.804543,-113.073435,111.3674,111.3645,3160.1901,2477.4194,3.9046,0.3523,308.20,68.1,61,26,456000,572.1
115,459900,,,,,,,,,,288.85,68.5,54,27,460000,572.9
116,463900,229.087465,227.217454,-113.259514,111.5430,111.5429,3180.4821,2679.0059,3.9489,0.3672,304.99,70.4,61,28,464000,579.8
117,467900,229.221377,230.469727,-113.692656,111.9999,111.9927,3093.1707,2935.5424,4.2626,0.3700,302.56,69.5,48,25,468000,586.8
118,471900,229.925941,230.505975,-113.893394,112.1215,112.1217,2917.4927,2601.3575,4.1969,0.3827,323.88,76.1,56,25,472000,593.2
119,475900,226.872597,226.948826,-114.096876,112.2887,112.2855,2876.6204,2474.8794,4.0536,0.3940,317.26,70.9,60,30,476000,599.7
120,479900,,,,,,,,,,302.27,68.6,54,31,480000,600.5
121,483900,230.973279,230.077503,-114.094052,112.4076,112.4189,3191.8305,2980.8928,4.1171,0.3712,302.90,66.2,74,39,484000,607.4
122,487900,232.056634,232.308554,-114.329861,112.5752,112.5656,3351.7016,2681.9243,4.0119,0.4111,273.16,62.3,53,23,488000,614.2
123,491900,235.736154,232.428950,-114.423381,112.7443,112.7426,3058.6071,2578.7289,4.1216,0.4018,296.86,67.4,58,24,492000,620.9
124,495900,237.641247,237.172609,-114.514593,112.8328,112.8343,3305.1965,2496.0171,4.0596,0.4112,284.29,66.0,69,34,496000,627.1
125,499900,,,,,,,,,,284.30,66.3,54,24,500000,627.9
126,503900,234.340304,231.324878,-114.735471,113.0363,113.0345,3692.6441,2480.2769,4.0050,0.4493,284.80,65.3,71,31,504000,633.9
127,507900,237.357514,236.452316,-114.875286,113.2455,113.2428,3332.5167,2604.6690,3.9784,0.4437,260.60,60.4,71,35,508000,640.1
128,511900,236.940152,235.223897,-115.129225,113.4666,113.4604,3017.3961,2579.3219,4.1176,0.4430,247.51,56.6,62,35,512000,646.4
129,515900,239.165618,237.024975,-115.137829,113.4312,113.4277,3060.1132,2613.9002,4.0270,0.4431,259.02,58.3,76,39,516000,652.9
130,519900,,,,,,,,,,233.74,54.6,72,32,520000,653.6
131,523900,240.395382,240.355880,-115.171645,113.4953,113.4922,3279.1179,2608.8133,4.0950,0.4582,221.38,51.6,85,40,524000,659.8
132,527900,240.107625,238.843531,-115.461122,113.6793,113.6733,3241.8501,2713.6494,4.3056,0.4688,233.94,53.8,65,42,528000,666.6
133,531900,241.391547,243.206318,-115.479615,113.7082,113.7027,2699.8636,2861.0953,4.4755,0.4779,257.92,58.1,64,33,532000,673.2
134,535900,240.692384,242.780979,-115.604966,113.8634,113.8639,3012.4253,3069.3500,4.6282,0.4856,268.59,59.2,58,27,536000,679.8
135,539900,,,,,,,,,,297.55,68.9,63,28,540000,680.6
136,543900,244.263829,242.705669,-115.842101,114.0855,114.0842,3043.0713,2896.7590,4.8501,0.4622,343.28,77.4,39,22,544000,687.2
137,547900,244.274560,242.117015,-115.916258,114.2934,114.3009,2859.3608,2713.3094,4.8367,0.4813,344.62,75.6,59,26,548000,693.8
138,551900,243.589752,241.475166,-116.265169,114.5653,114.5623,2993.0402,2887.9783,5.3200,0.4834,365.93,78.6,49,23,552000,700.3
139,555900,246.856876,244.227190,-116.358334,114.7166,114.7170,2983.7530,3045.8438,5.3707,0.4827,344.16,75.8,49,23,556000,707.1
140,559900,,,,,,,,,,389.07,83.2,39,20,560000,707.8
141,563900,245.819547,244.846729,-116.701524,115.0330,115.0269,2855.2672,3013.3257,5.6213,0.4827,422.59,90.2,52,30,564000,714.4
142,567900,254.052008,246.176428,-117.143265,115.3729,115.3813,2957.6099,3209.3970,5.2792,0.5044,409.49,87.2,45,30,568000,721.1
143,571900,251.939221,244.292299,-117.376994,115.6948,115.6962,2632.3494,3101.6833,6.1392,0.4840,350.57,74.2,69,33,572000,727.6
144,575900,252.238211,245.624801,-117.749471,116.1020,116.1036,2880.9919,2945.5348,5.9685,0.4654,262.78,57.4,79,37,576000,734.5
145,579900,,,,,,,,,,231.32,50.7,75,42,580000,735.2
146,583900,254.032644,248.745112,-118.063741,116.3176,116.3122,2722.4944,2768.0362,6.5686,0.4687,329.99,67.9,47,28,584000,742.1
147,587900,254.032198,248.333679,-118.305481,116.6035,116.5998,3228.1384,2869.0121,7.0721,0.4266,367.89,77.5,47,22,588000,749.0
148,591900,255.013319,250.593899,-118.560075,116.8175,116.8145,3180.0779,3013.6183,7.1537,0.4469,332.60,76.0,48,26,592000,756.1
149,595900,255.945457,250.934460,-118.809629,117.0292,117.0329,3049.3592,2953.7394,7.2682,0.4542,359.79,78.8,56,29,596000,763.1
150,599900,,,,,,,,,,363.71,80.5,53,28,600000,763.8
151,603900,256.465548,250.304990,-118.978318,117.1915,117.1759,3058.9625,2985.2008,7.5790,0.4669,311.01,71.4,44,15,604000,770.5
152,607900,253.760317,248.192120,-119.106579,117.3493,117.3531,2855.1272,2766.8043,7.8154,0.4633,363.73,79.3,59,28,608000,777.1
153,611900,252.821812,250.673201,-119.395801,117.5948,117.5917,2918.3026,2945.5988,7.6526,0.4642,362.73,78.9,50,29,612000,783.0
154,615900,253.780846,252.675949,-119.637350,117.8069,117.8000,2702.9020,3223.2759,7.2163,0.4478,334.76,75.9,54,25,616000,788.8
155,619900,,,,,,,,,,327.31,74.6,59,25,620000,789.4
156,623900,255.622437,255.090466,-119.934703,118.0958,118.0935,3010.8049,3154.9281,8.5784,0.4713,322.60,69.2,51,27,624000,795.2
157,627900,261.209997,257.449595,-120.132344,118.3508,118.3488,3141.2829,3161.5862,8.1319,0.4796,374.70,77.4,50,22,628000,801.1
158,631900,259.310777,255.203957,-120.460705,118.6030,118.6032,2943.3595,3348.8679,8.0824,0.5036,359.42,73.7,61,29,632000,807.0
159,635900,261.591434,256.453815,-120.601387,118.7949,118.7958,3143.6738,3406.8497,8.2388,0.5113,365.10,75.1,55,27,636000,812.8
160,639900,,,,,,,,,,340.43,73.4,49,22,640000,813.4
161,643900,258.569708,255.378282,-120.895800,119.0873,119.0920,2912.3755,3449.0246,8.0321,0.5343,338.53,71.3,69,38,644000,819.2
162,647900,257.593162,254.278533,-120.927964,119.1832,119.1771,3110.0136,3441.5577,8.6656,0.5267,303.94,64.9,50,29,648000,824.9
163,651900,264.144508,261.389694,-120.909832,119.2031,119.1998,3178.3678,3734.1869,8.4676,0.5281,331.77,70.7,58,24,652000,830.7
164,655900,255.620666,254.272550,-121.029074,119.3188,119.3242,2755.6246,3395.0813,8.1581,0.5189,332.79,66.8,65,31,656000,836.4
165,659900,,,,,,,,,,373.77,76.6,26,11,660000,837.1
166,663900,266.449216,260.893903,-121.359170,119.5309,119.5275,3040.7141,3402.1252,8.4657,0.5203,409.82,87.4,59,30,664000,842.9
167,667900,261.188769,257.090732,-121.423118,119.7486,119.7478,2950.8030,3705.8935,8.3354,0.5144,411.40,87.6,41,23,668000,848.9
168,671900,260.600604,257.840887,-121.492738,119.8529,119.8538,2720.5052,3496.5685,8.2885,0.5133,383.45,80.2,57,35,672000,854.7
169,675900,259.525898,255.857794,-121.630158,119.9554,119.9570,2808.6787,3516.1403,7.7339,0.5271,356.36,75.6,53,19,676000,860.4
170,679900,,,,,,,,,,341.98,74.3,49,23,680000,861.1
171,683900,261.455708,258.719907,-121.934712,120.2500,120.2523,2968.2475,3794.0544,7.2507,0.5164,357.46,78.0,57,24,684000,866.8
172,687900,261.940310,259.461356,-122.022468,120.3854,120.3835,2894.0590,3472.9770,7.0142,0.5314,353.22,74.7,55,30,688000,872.6
173,691900,263.668092,263.099748,-122.483874,120.7668,120.7687,3097.8193,3315.7448,7.1833,0.5551,308.29,66.6,73,37,692000,878.4
174,695900,262.610756,262.264787,-122.646708,120.9924,120.9938,2904.0048,3352.6629,6.7639,0.5471,286.62,62.3,55,20,696000,884.2
175,699900,,,,,,,,,,356.34,71.8,54,28,700000,884.8
176,703900,265.975233,264.829990,-122.907092,121.2629,121.2630,2896.6638,3449.5191,6.8854,0.5995,349.34,70.4,55,28,704000,890.4
177,707900,260.986579,261.965569,-123.143378,121.5770,121.5751,3036.4586,3642.5151,6.5217,0.5529,368.60,74.4,55,30,708000,896.2
178,711900,259.419720,260.527526,-123.316087,121.7886,121.7895,2933.6931,3724.2310,6.9717,0.5367,347.51,69.5,66,36,712000,902.0
179,715900,260.026042,260.228869,-123.543159,121.9713,121.9769,2845.2257,3646.8203,6.5066,0.5792,335.37,67.0,55,30,716000,907.7
180,719900,,,,,,,,,,335.05,65.8,63,35,720000,908.4
181,723900,263.690881,259.296098,-123.735499,122.1693,122.1710,3071.8268,3850.3659,6.1853,0.5541,324.69,64.7,65,35,724000,914.2
182,727900,261.020566,262.104524,-123.931946,122.3353,122.3269,2862.5979,3813.6597,6.5913,0.5600,292.08,59.3,69,35,728000,920.1
183,731900,260.190248,260.722209,-124.209771,122.6577,122.6652,2783.4866,4248.0532,7.1724,0.5347,298.45,60.4,65,30,732000,925.8
184,735900,263.579790,262.686388,-124.449371,122.8773,122.8648,2963.1554,3815.7990,6.3410,0.5506,307.58,62.0,58,32,736000,931.5
185,739900,,,,,,,,,,313.22,63.2,71,38,740000,932.1
186,743900,263.402306,261.830060,-124.473879,123.0185,123.0210,2874.6099,3797.0680,6.6315,0.6082,301.65,60.8,63,29,744000,937.8
187,747900,262.744471,258.991018,-124.853238,123.3151,123.3171,2972.1226,4118.8186,6.7894,0.6083,312.91,64.0,57,32,748000,943.6
188,751900,264.843588,258.868813,-125.092271,123.5724,123.5744,3031.9030,3677.5863,6.4288,0.6526,324.82,66.8,62,34,752000,949.5
189,755900,266.508181,262.758220,-125.408138,123.8621,123.8653,2974.6989,3890.7815,6.7408,0.6540,325.84,66.9,62,34,756000,955.3
190,759900,,,,,,,,,,338.73,68.0,48,20,760000,956.0
191,763900,263.473250,260.903484,-125.678137,124.1807,124.1871,3094.5119,4020.0014,6.2695,0.6381,349.18,71.0,64,30,764000,961.9
192,767900,265.395118,265.716839,-126.072473,124.5356,124.5269,3131.0544,4249.3521,6.8060,0.6962,344.00,69.3,56,28,768000,967.8
193,771900,265.161684,264.321095,-126.135573,124.6914,124.7033,3098.0887,4238.0514,6.6985,0.7353,323.99,65.5,62,29,772000,973.6
194,775900,265.480309,262.675191,-126.506588,125.0559,125.0634,3230.3080,4243.8510,6.4276,0.7458,309.26,63.6,57,34,776000,979.6
195,779900,,,,,,,,,,357.72,74.0,62,32,780000,980.2
196,783900,264.891903,260.480854,-126.773576,125.2440,125.2451,3044.4067,4031.5572,6.6543,0.7228,322.10,64.9,58,29,784000,986.1
197,787900,270.066349,266.328913,-127.071874,125.5468,125.5471,3335.7124,3899.6220,6.6234,0.8533,302.01,62.8,54,29,788000,991.8
198,791900,268.932092,264.245404,-127.412374,125.9232,125.9292,3325.8219,3981.1140,6.1165,0.8136,355.56,74.5,59,27,792000,997.5
199,795900,262.962030,263.810466,-127.544027,126.0875,126.0913,3398.6297,4268.3289,5.9730,0.8384,338.30,69.0,59,25,796000,1003.2
200,799900,,,,,,,,,,313.40,62.4,71,42,800000,1003.9
201,803900,269.304295,269.775249,-127.665349,126.2260,126.2242,3333.5062,4162.6076,6.1357,0.8046,315.72,64.7,43,23,804000,1009.8
202,807900,265.274552,269.459038,-128.017203,126.5440,126.5484,3315.6519,4191.0223,6.8062,0.8627,369.75,76.4,61,28,808000,1015.5
203,811900,265.066954,266.651855,-128.414372,126.8636,126.8635,3389.3715,4494.1352,6.3845,0.8635,368.92,79.7,42,23,812000,1021.2
204,815900,269.866594,273.399172,-128.692758,127.1446,127.1435,3573.4847,4502.5258,6.6429,0.8963,370.97,80.5,53,28,816000,1027.0
205,819900,,,,,,,,,,363.92,79.2,45,17,820000,1027.6
206,823900,266.423068,269.194742,-128.852390,127.3552,127.3600,3553.4533,4773.0947,6.4047,0.8969,409.83,87.9,41,26,824000,1033.5
207,827900,268.351561,270.267541,-129.220703,127.6919,127.6951,3361.7865,4613.5322,6.0988,0.9732,409.41,82.8,57,27,828000,1039.2
208,831900,277.022950,274.365549,-129.303839,127.8420,127.8466,3888.0451,4631.3637,6.2893,1.0190,361.08,78.4,51,21,832000,1045.5
209,835900,272.556419,272.093715,-129.620211,128.0546,128.0565,3751.7482,5355.1227,6.5902,0.9336,352.99,77.3,46,27,836000,1052.1
210,839900,,,,,,,,,,435.15,95.8,37,17,840000,1052.8
211,843900,273.430953,271.872029,-129.784596,128.3487,128.3509,3477.9161,4830.9948,6.2362,1.0626,431.72,93.7,44,22,844000,1059.1
212,847900,274.284854,273.588593,-130.201792,128.6784,128.6870,3815.4256,5274.4724,5.6867,1.0196,421.05,90.9,44,22,848000,1065.0
213,851900,275.699021,276.684917,-130.246676,128.8035,128.8076,3602.4554,4881.8687,6.0703,1.0493,421.54,90.5,52,22,852000,1070.8
214,855900,274.556871,274.779020,-130.885487,129.3509,129.3500,3743.6480,5111.3773,5.7506,1.0393,396.40,82.0,59,22,856000,1076.5
215,859900,,,,,,,,,,343.68,69.8,50,29,860000,1077.2
216,863900,278.333284,276.173665,-131.360666,129.7561,129.7610,3799.9283,5069.0163,5.8247,0.9376,348.51,70.1,66,35,864000,1082.9
