epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,,,,,,0,4000,0.2
2,7900,,,,,,,,,,,0,8000,0.4
3,11900,0.077520,0.084982,-0.781092,-0.1516,-0.1497,0.6103,0.5804,0.0907,,,0,12000,1.9
4,15900,0.081923,0.079147,-0.876713,0.1366,0.1365,0.8233,0.7387,0.0865,,,0,16000,3.2
5,19900,,,,,,,,,,,0,20000,3.3
6,23900,0.119373,0.115936,-0.741411,0.2474,0.2476,1.2598,1.1456,0.1060,,,0,24000,4.7
7,27900,0.144797,0.139156,-0.409580,0.0395,0.0392,1.3598,1.2523,0.1830,,,0,28000,6.3
8,31900,0.163741,0.155208,-0.188008,-0.2848,-0.2849,1.5662,1.4529,0.2275,,,0,32000,7.7
9,35900,0.203030,0.192230,-0.210506,-0.2717,-0.2717,1.6276,1.5228,0.2568,,,0,36000,9.2
10,39900,,,,,,,,,,,0,40000,9.3
11,43900,0.208065,0.196082,-0.270171,-0.3629,-0.3634,1.6570,1.5783,0.4346,,,0,44000,10.7
12,47900,1.085800,1.060955,-1.479978,-0.3157,-0.3147,4.5594,4.3354,0.3475,,,0,48000,12.1
13,51900,0.717619,0.673534,-0.683661,-0.2707,-0.2716,3.5276,3.5151,0.3487,,,0,52000,13.4
14,55900,0.529821,0.501679,-0.222215,-0.4724,-0.4727,3.1596,3.0144,0.3627,,,0,56000,14.8
15,59900,,,,,,,,,,,0,60000,14.9
16,63900,0.426707,0.413051,0.055150,-0.6775,-0.6782,2.9324,2.8653,0.3460,,,0,64000,16.3
17,67900,0.498682,0.473325,0.256845,-0.8913,-0.8914,3.6162,3.4514,0.3957,,,0,68000,17.6
18,71900,0.466477,0.438920,0.497005,-1.0854,-1.0859,3.3534,3.3049,0.4195,,,0,72000,18.9
19,75900,0.447841,0.427254,0.707415,-1.2787,-1.2789,3.5950,3.4670,0.4526,,,0,76000,20.4
20,79900,,,,,,,,,,,0,80000,20.5
21,83900,0.398838,0.381270,0.895445,-1.4488,-1.4489,3.2489,3.1978,0.4374,,,0,84000,22.1
22,87900,0.388790,0.373316,1.024377,-1.5783,-1.5786,3.6615,3.5319,0.4249,,,0,88000,23.5
23,91900,0.400143,0.382644,1.124070,-1.6810,-1.6809,3.7677,3.5970,0.4511,,,0,92000,24.9
24,95900,0.424740,0.407877,1.206811,-1.7636,-1.7640,4.2112,4.0767,0.4624,,,0,96000,26.4
25,99900,,,,,,,,,-318.39,1000.0,100,100000,26.5
26,103900,0.495570,0.478708,1.243040,-1.8043,-1.8043,4.7570,4.6984,0.5170,,,0,104000,28.1
27,107900,0.534065,0.517743,1.154919,-1.7220,-1.7223,5.0424,4.9530,0.4591,,,0,108000,29.5
28,111900,0.576329,0.557547,1.107672,-1.6837,-1.6838,5.1546,5.3271,0.5020,,,0,112000,30.9
29,115900,0.627350,0.602312,1.009373,-1.6100,-1.6102,5.6139,5.6101,0.5003,,,0,116000,32.4
30,119900,,,,,,,,,,,0,120000,32.5
31,123900,0.664370,0.636101,0.908346,-1.5133,-1.5132,6.0768,6.1684,0.5157,,,0,124000,33.9
32,127900,0.703785,0.673305,0.776338,-1.3833,-1.3833,6.6353,6.6796,0.5772,,,0,128000,35.4
33,131900,0.732965,0.700368,0.608143,-1.2063,-1.2062,6.9959,6.9869,0.5778,,,0,132000,36.8
34,135900,0.750551,0.719354,0.423471,-1.0307,-1.0311,7.2723,7.3760,0.5756,,,0,136000,38.1
35,139900,,,,,,,,,,,0,140000,38.3
36,143900,0.753566,0.721348,0.209031,-0.8133,-0.8135,7.3664,7.0912,0.6270,,,0,144000,39.6
37,147900,0.770958,0.739498,-0.056620,-0.5684,-0.5687,7.1537,7.0426,0.6330,,,0,148000,41.0
38,151900,0.800582,0.772173,-0.345747,-0.2836,-0.2836,8.0966,7.7640,0.6546,,,0,152000,42.4
39,155900,0.828146,0.801727,-0.681614,0.0336,0.0336,8.4466,8.5127,0.6860,,,0,156000,43.7
40,159900,,,,,,,,,,,0,160000,43.9
41,163900,0.858851,0.833273,-1.063525,0.3937,0.3934,8.4964,8.4583,0.6858,,,0,164000,45.2
42,167900,0.876758,0.849076,-1.503855,0.7884,0.7882,8.8585,8.4855,0.6717,,,0,168000,46.7
43,171900,0.912387,0.888781,-1.977934,1.2230,1.2225,9.2186,9.1199,0.6740,,,0,172000,48.3
44,175900,0.941767,0.918270,-2.512730,1.7060,1.7060,9.5053,8.9810,0.7639,,,0,176000,49.8
45,179900,,,,,,,,,,,0,180000,49.9
46,183900,0.973117,0.953060,-3.054626,2.2152,2.2151,9.6998,9.8200,0.6906,,,0,184000,51.4
47,187900,1.025322,1.000553,-3.633722,2.7471,2.7472,10.2421,9.9904,0.7308,,,0,188000,52.7
48,191900,1.068644,1.045278,-4.221760,3.3411,3.3410,10.7085,10.2726,0.7954,,,0,192000,54.1
49,195900,1.097286,1.079432,-4.732334,3.8837,3.8836,10.6387,10.6510,0.8918,,,0,196000,55.4
50,199900,,,,,,,,,,,0,200000,55.6
51,203900,1.153401,1.138892,-5.245233,4.4159,4.4158,11.6067,11.4645,0.9464,439.74,1001.0,100,204000,56.9
52,207900,1.209115,1.197774,-5.829405,5.0374,5.0371,11.3598,11.4482,0.8592,,,0,208000,58.2
53,211900,1.280149,1.267561,-6.280804,5.5227,5.5222,11.1060,10.8973,0.9212,,,0,212000,59.6
54,215900,1.330927,1.316300,-6.698860,5.9686,5.9685,11.4341,10.9914,0.9638,,,0,216000,61.1
55,219900,,,,,,,,,,,0,220000,61.3
56,223900,1.370854,1.360914,-7.135183,6.4349,6.4345,12.2765,12.2632,1.1102,,,0,224000,62.9
57,227900,1.400858,1.389973,-7.591403,6.8788,6.8782,11.3700,11.0956,1.0515,,,0,228000,64.4
58,231900,1.439146,1.425899,-8.026755,7.3352,7.3345,13.1583,12.5212,1.1285,,,0,232000,65.9
59,235900,1.473180,1.460677,-8.506798,7.8178,7.8171,12.5413,12.3157,1.2765,,,0,236000,67.2
60,239900,,,,,,,,,,,0,240000,67.4
61,243900,1.511835,1.500498,-8.973407,8.2814,8.2810,13.1267,12.8204,1.2034,,,0,244000,68.7
62,247900,1.552197,1.533625,-9.433713,8.7396,8.7388,13.4135,13.2797,1.1863,,,0,248000,70.1
63,251900,1.616366,1.592796,-9.907036,9.2047,9.2045,13.7760,13.4163,1.2167,,,0,252000,71.5
64,255900,1.648030,1.624882,-10.344588,9.6361,9.6359,14.5093,13.9328,1.2910,,,0,256000,72.8
65,259900,,,,,,,,,,,0,260000,72.9
66,263900,1.693568,1.664044,-10.789016,10.0699,10.0697,15.4209,14.7635,1.1810,,,0,264000,74.4
67,267900,1.724941,1.689823,-11.180648,10.4664,10.4666,15.2290,14.4069,1.2178,,,0,268000,75.8
68,271900,1.776752,1.750084,-11.564812,10.8357,10.8357,15.1157,15.4405,1.1249,,,0,272000,77.2
69,275900,1.816420,1.782759,-11.954875,11.2259,11.2256,15.8585,16.0092,1.1559,,,0,276000,78.5
70,279900,,,,,,,,,,,0,280000,78.7
71,283900,1.828920,1.795550,-12.348454,11.6060,11.6059,17.2796,16.8657,1.0737,,,0,284000,80.0
72,287900,1.848884,1.812530,-12.691171,11.9681,11.9685,17.0334,16.6437,1.1713,,,0,288000,81.4
73,291900,1.858643,1.827726,-13.079059,12.3318,12.3318,16.5670,16.8744,1.1373,,,0,292000,82.7
74,295900,1.890232,1.859051,-13.481584,12.7069,12.7072,17.6779,17.7014,1.1563,,,0,296000,84.1
75,299900,,,,,,,,,,,0,300000,84.2
76,303900,1.879778,1.846716,-13.816669,13.0541,13.0544,18.3145,17.6604,1.1356,504.11,1001.0,100,304000,85.6
77,307900,2.044892,2.022915,-14.453770,13.6922,13.6922,18.8592,19.2809,1.1892,,,0,308000,86.9
78,311900,2.081623,2.054906,-15.201109,14.4408,14.4411,19.0277,18.0027,1.1860,,,0,312000,88.3
79,315900,2.110821,2.095554,-15.966127,15.1966,15.1970,18.9403,18.6308,1.2654,,,0,316000,89.7
80,319900,,,,,,,,,,,0,320000,89.8
81,323900,2.182903,2.177991,-16.768780,15.9798,15.9804,19.2217,18.9018,1.2302,,,0,324000,91.2
82,327900,2.246969,2.238836,-17.528678,16.7034,16.7038,19.8485,19.4377,1.1870,,,0,328000,92.6
83,331900,2.302421,2.296325,-18.299811,17.4752,17.4757,20.8453,20.9206,1.1733,,,0,332000,93.9
84,335900,2.321277,2.307100,-19.151973,18.2870,18.2876,21.5663,21.5449,1.1413,,,0,336000,95.2
85,339900,,,,,,,,,,,0,340000,95.4
86,343900,2.427776,2.421037,-19.911903,19.0588,19.0591,22.9856,22.9319,1.2447,,,0,344000,96.7
87,347900,2.471834,2.464902,-20.708201,19.8206,19.8207,22.1436,22.2579,1.1395,,,0,348000,98.0
88,351900,2.540126,2.533420,-21.493465,20.6297,20.6303,23.4693,23.6750,1.2941,,,0,352000,99.4
89,355900,2.599742,2.588125,-22.295012,21.4258,21.4261,24.5626,24.6652,1.2161,,,0,356000,100.7
90,359900,,,,,,,,,,,0,360000,100.9
91,363900,2.662534,2.663337,-23.137639,22.2434,22.2440,25.8785,26.3963,1.2937,,,0,364000,102.2
92,367900,2.724570,2.724308,-24.009796,23.1184,23.1192,25.6152,26.1950,1.2331,,,0,368000,103.6
93,371900,2.765398,2.770944,-24.820375,23.9171,23.9171,25.5330,26.6152,1.2496,,,0,372000,104.9
94,375900,2.823532,2.830222,-25.681602,24.7871,24.7877,26.4280,27.3847,1.2183,,,0,376000,106.3
95,379900,,,,,,,,,,,0,380000,106.4
96,383900,2.920463,2.922220,-26.538646,25.6151,25.6150,27.7358,27.9446,1.3886,,,0,384000,107.8
97,387900,2.986515,2.999356,-27.358832,26.4130,26.4134,28.2976,29.4651,1.4649,,,0,388000,109.2
98,391900,3.059812,3.068345,-28.218840,27.3018,27.3019,28.7875,29.7574,1.2396,,,0,392000,110.5
99,395900,3.163094,3.169081,-29.119284,28.1731,28.1735,30.6525,32.4087,1.2805,,,0,396000,111.9
100,399900,,,,,,,,,,,0,400000,112.0
101,403900,3.248332,3.248269,-29.905870,29.0155,29.0162,30.4899,31.5081,1.3266,1558.72,1001.0,100,404000,113.3
102,407900,4.068981,4.074602,-31.000413,30.0345,30.0350,36.2170,37.7573,1.3199,,,0,408000,114.7
103,411900,4.143314,4.136466,-32.052972,31.0817,31.0822,37.2890,38.7083,1.3431,,,0,412000,116.0
104,415900,4.203578,4.210324,-33.193638,32.2429,32.2435,37.2919,39.4006,1.3327,,,0,416000,117.3
105,419900,,,,,,,,,,,0,420000,117.4
106,423900,4.531530,4.532740,-34.238525,33.2967,33.2971,42.5469,44.7906,1.3532,,,0,424000,118.8
107,427900,4.442671,4.442070,-35.314313,34.3731,34.3741,39.4874,41.9225,1.3557,,,0,428000,120.1
