epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
1,3999,,,,,,,,,,-59.23,127.1,27,7,4000,1.1
2,7999,2.186411,2.120791,11.054477,-7.7900,-7.7902,65.4103,66.2979,2.6662,0.1520,-84.88,204.3,22,8,8000,105.7
3,11999,10.093403,10.079249,45.945878,-41.6262,-41.6253,348.6590,352.6474,9.6372,0.7630,-117.72,156.1,25,10,12000,245.5
4,15999,35.548858,35.565818,90.238559,-88.8127,-88.8110,1142.3179,1160.0203,20.4975,2.6408,-73.24,94.1,39,19,16000,384.5
5,19999,93.095109,92.370724,142.145699,-141.9338,-141.9327,2713.6313,2754.0254,32.7702,6.0254,-70.16,76.7,58,29,20000,523.5
6,23999,179.063864,181.078370,197.030153,-199.2918,-199.2907,5113.5830,5195.3102,47.5478,10.6281,-86.30,90.2,41,12,24000,663.4
7,27999,281.021142,285.936836,250.105233,-254.3326,-254.3311,8111.4897,8155.9281,61.4558,15.7559,-84.55,81.3,51,14,28000,803.2
8,31999,398.273254,393.227084,304.988785,-308.6538,-308.6519,11569.7669,11456.8256,70.8047,20.4393,-88.71,79.5,47,21,32000,942.8
9,35999,496.868142,487.221332,349.704996,-354.3534,-354.3506,14774.9984,14938.6675,78.3249,23.9283,-63.12,67.5,66,23,36000,1081.8
10,39999,596.922950,573.233795,369.126980,-373.6844,-373.6814,18744.2922,18752.5017,79.9211,27.3118,-34.21,37.0,108,34,40000,1221.7
11,43999,576.909819,548.463481,365.030270,-369.4930,-369.4969,20247.5919,20103.8134,79.1364,28.0296,-63.20,55.2,64,34,44000,1360.7
12,47999,484.584661,466.706645,356.392493,-361.1275,-361.1273,18859.4623,19042.2930,78.5066,26.8874,-154.61,128.6,29,14,48000,1499.3
13,51999,417.764113,408.578901,349.156249,-353.4764,-353.4785,18253.4805,18695.6903,75.9300,25.7434,-100.01,77.8,61,22,52000,1639.0
14,55999,363.689058,358.692926,340.411882,-344.7320,-344.7323,17249.3485,17847.2220,72.9546,23.8331,-80.52,63.2,56,28,56000,1777.9
15,59999,322.564456,318.753370,322.491305,-326.5973,-326.5959,15813.5260,16245.6208,68.4016,22.7636,-70.69,58.1,60,21,60000,1916.9
16,63999,270.635512,274.119450,302.770982,-306.7425,-306.7406,13482.3073,14070.6805,63.3951,21.4107,-96.01,72.1,64,32,64000,2056.5
17,67999,250.790121,254.217054,283.084894,-286.8709,-286.8721,12201.1345,12645.2077,61.0323,20.6915,-48.71,37.2,117,48,68000,2195.8
18,71999,254.826125,255.499429,264.212648,-267.6335,-267.6338,11870.4034,12165.3706,60.4884,20.8410,-43.28,32.7,118,42,72000,2335.2
19,75999,233.659805,235.142822,250.255765,-253.5694,-253.5745,10646.6738,10873.4606,59.2576,19.3411,-63.79,45.6,91,44,76000,2474.5
20,79999,221.534006,227.387232,238.616069,-241.9458,-241.9515,9913.7430,10174.6788,58.5393,19.1339,-41.21,31.4,106,53,80000,2614.9
21,83999,211.380236,212.032852,232.018427,-235.2663,-235.2739,9074.3844,9288.5474,57.3148,18.5399,-51.62,38.4,122,52,84000,2755.8
22,87999,210.205566,210.090820,226.357793,-229.6737,-229.6812,8625.2224,8900.9256,56.5359,19.0547,-48.07,35.7,111,51,88000,2895.3
23,91999,203.078465,203.797647,221.835337,-225.0891,-225.0959,8167.6777,8418.7540,56.4292,18.6708,-47.48,36.4,85,37,92000,3034.6
24,95999,199.821634,201.339216,221.051652,-224.2422,-224.2513,7815.6963,8267.4258,56.7033,18.7483,-58.55,41.6,109,43,96000,3173.7
25,99999,203.670826,202.816843,220.260206,-223.4445,-223.4549,7613.5355,8103.6545,55.8140,18.7666,-42.49,31.0,142,52,100000,3313.4
26,103999,213.280278,209.156753,216.921740,-220.0224,-220.0329,7638.4213,8174.8881,55.0514,19.2264,-22.02,18.7,212,96,104000,3453.2
27,107999,210.250676,205.824683,210.834096,-214.1776,-214.1886,7094.9801,7704.1001,55.5192,19.7175,-28.43,22.4,180,81,108000,3592.9
28,111999,202.288084,197.206818,201.397458,-204.8420,-204.8510,6439.2240,7148.2754,54.7090,19.6386,-19.78,17.1,234,112,112000,3733.3
29,115999,192.002936,186.075600,194.871146,-198.2794,-198.2873,5821.2431,6522.4920,53.5568,19.7457,-44.77,29.8,134,71,116000,3873.7
30,119999,185.269791,177.921678,194.652326,-198.0446,-198.0502,5415.0641,6160.5602,52.7783,19.7246,-46.26,33.6,119,61,120000,4013.4
