epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,-7.82,23.9,31,4000,0.3
2,7900,,,,,,-18.77,40.2,27,8000,0.6
3,11900,0.484032,-2.018994,1.3340,1.7616,0.0583,36.04,64.0,1,12000,1.9
4,15900,0.912288,-3.324997,1.9874,4.0950,0.5168,,,0,16000,3.1
5,19900,,,,,,,,0,20000,3.3
6,23900,1.145706,-3.891061,2.7288,5.9811,1.1339,-136.72,188.8,9,24000,4.6
7,27900,1.497625,-4.139159,3.4110,7.0776,1.4305,-135.42,212.5,24,28000,5.8
8,31900,1.845782,-5.044545,4.1291,8.5167,1.4788,-122.49,202.8,33,32000,7.1
9,35900,1.997810,-5.632594,4.7208,9.4691,1.6576,-102.08,184.5,2,36000,8.3
10,39900,,,,,,-164.53,362.5,2,40000,8.6
11,43900,2.155830,-9.012399,6.9217,10.1695,2.1487,-32.92,141.5,2,44000,9.8
12,47900,2.116424,-11.088196,9.8556,9.9855,1.5143,-135.31,269.3,3,48000,11.1
13,51900,1.766628,-11.923439,10.6284,9.2457,1.5299,-127.78,343.5,4,52000,12.4
14,55900,2.016902,-13.995185,12.0678,9.6505,1.5954,-49.62,337.2,4,56000,13.6
15,59900,,,,,,,,0,60000,13.9
16,63900,2.320102,-17.031193,15.2340,10.8600,1.7063,30.16,339.8,4,64000,15.1
17,67900,2.517148,-19.982923,18.2355,11.5312,1.6725,52.34,259.2,4,68000,16.4
18,71900,2.645862,-22.837600,21.1403,12.3487,1.6878,36.17,33.0,1,72000,17.7
19,75900,2.621733,-25.481617,23.8330,12.3853,1.7102,44.67,316.3,3,76000,18.9
20,79900,,,,,,121.47,441.2,4,80000,19.1
21,83900,2.728606,-27.953169,26.3492,12.8664,1.5307,216.93,383.5,2,84000,20.4
22,87900,2.745254,-30.358861,28.8068,13.4125,1.6731,145.36,284.5,2,88000,21.7
23,91900,2.776516,-32.663498,31.1505,13.2079,1.6873,140.37,327.5,2,92000,23.0
24,95900,2.809792,-34.938421,33.4682,13.6738,1.7086,120.42,289.7,3,96000,24.3
25,99900,,,,,,-171.31,968.9,28,100000,24.5
26,103900,3.196548,-37.050061,35.6352,14.4472,1.5910,49.48,846.7,9,104000,25.7
27,107900,3.341340,-39.425902,38.0550,14.7284,1.6740,41.62,553.4,13,108000,27.0
28,111900,3.596441,-41.715614,40.3784,15.8707,1.6677,131.83,203.5,10,112000,28.3
29,115900,3.755813,-43.827484,42.5150,16.3731,1.6554,107.94,320.2,5,116000,29.6
30,119900,,,,,,99.64,269.2,5,120000,29.9
31,123900,3.694456,-45.898432,44.6188,15.9208,1.6849,218.95,830.8,5,124000,31.2
32,127900,3.723320,-47.928951,46.6580,15.8643,1.6082,216.48,920.2,14,128000,32.4
33,131900,4.035473,-49.968864,48.7063,16.7321,1.6377,298.64,941.5,12,132000,33.7
34,135900,4.241968,-51.984666,50.7316,17.8868,1.7706,100.75,133.8,9,136000,35.0
35,139900,,,,,,199.24,316.6,5,140000,35.2
36,143900,4.348487,-53.942340,52.6966,18.4207,1.6425,215.32,421.9,7,144000,36.5
37,147900,4.375542,-55.787286,54.5537,18.9640,1.6180,240.73,576.8,6,148000,37.8
38,151900,4.330315,-57.644312,56.4086,19.6216,1.6650,340.49,561.8,6,152000,39.1
39,155900,4.579848,-59.395624,58.1728,19.9535,1.7165,202.96,483.3,3,156000,40.4
40,159900,,,,,,211.50,220.8,5,160000,40.7
41,163900,4.387961,-61.067523,59.8581,19.9420,1.6374,344.82,526.4,5,164000,42.0
42,167900,4.619625,-62.690334,61.4928,19.6663,1.6633,246.95,566.8,4,168000,43.3
43,171900,4.629936,-64.191895,63.0056,20.0247,1.6835,178.51,545.0,2,172000,44.6
44,175900,4.765731,-65.703141,64.5286,19.8312,1.7375,455.68,831.5,4,176000,45.8
45,179900,,,,,,93.64,368.3,3,180000,46.0
46,183900,4.795862,-67.161635,65.9867,19.5258,1.6446,234.57,233.3,3,184000,47.3
47,187900,4.839087,-68.609885,67.4442,20.3350,1.7243,208.59,180.3,3,188000,48.6
48,191900,4.982868,-69.959153,68.8041,21.3295,1.7281,216.78,658.8,4,192000,49.9
49,195900,4.862912,-71.354347,70.2067,20.8243,1.6358,506.07,905.0,2,196000,51.1
50,199900,,,,,,439.86,677.8,4,200000,51.4
51,203900,5.380228,-72.723946,71.5756,21.8948,1.7411,457.90,895.0,25,204000,52.7
52,207900,5.861570,-74.168164,73.0280,23.0514,1.7448,231.09,444.6,13,208000,54.0
53,211900,6.043436,-75.603727,74.4602,24.4093,1.7264,396.24,494.3,12,212000,55.2
54,215900,6.988055,-76.977606,75.8278,28.5340,1.7959,244.74,414.0,11,216000,56.5
