epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
78,311900,275.369414,268.572430,-131.610310,130.3258,130.3276,2337.1099,3358.6621,0.8017,255.94,56.0,27,312000,126.0
79,315900,276.244738,269.567200,-131.993682,130.7009,130.7002,2679.2382,3635.8226,0.7532,345.99,75.4,60,316000,127.9
80,319900,,,,,,,,,355.63,79.6,48,320000,128.5
81,323900,274.235023,270.223009,-132.476949,131.1349,131.1295,2655.2842,3998.9025,0.7538,339.88,77.6,55,324000,130.4
82,327900,274.988098,269.429151,-132.854264,131.5742,131.5775,3174.3555,4100.2531,0.7632,328.70,75.1,53,328000,132.3
83,331900,274.956585,273.011328,-133.288306,131.9407,131.9461,3133.0415,4248.7267,0.7615,326.47,77.2,56,332000,134.3
84,335900,271.389831,265.176621,-133.802109,132.4202,132.4244,3312.1785,4196.5590,0.7632,305.65,72.3,47,336000,136.2
85,339900,,,,,,,,,382.31,83.6,47,340000,136.8
86,343900,272.064625,263.076050,-134.181966,132.7761,132.7799,3696.4450,4625.6720,0.7944,397.07,86.6,47,344000,138.7
87,347900,275.629872,266.274846,-134.588395,133.2303,133.2426,3721.2857,4770.4426,0.8842,380.90,83.7,43,348000,140.7
88,351900,272.757933,263.329731,-134.886814,133.5454,133.5453,3827.0727,4863.2337,0.9069,396.42,86.6,52,352000,142.6
89,355900,268.274436,259.949278,-135.347784,133.9351,133.9322,3876.9862,5051.7914,1.0311,389.23,86.9,34,356000,144.6
90,359900,,,,,,,,,395.56,86.3,58,360000,145.1
91,363900,273.793896,266.123109,-135.759156,134.3452,134.3525,4247.9945,5203.8587,1.3343,405.20,89.5,33,364000,147.1
92,367900,269.995400,262.230073,-136.392226,134.9456,134.9450,4254.5479,5710.2329,1.4348,399.99,86.9,54,368000,149.0
93,371900,270.977452,265.518018,-136.482499,135.1277,135.1316,4485.5337,5883.4358,1.4126,384.72,84.9,47,372000,150.9
94,375900,271.288248,266.490166,-137.058246,135.6746,135.6807,4579.5858,6122.1633,1.5357,393.96,86.3,47,376000,152.9
95,379900,,,,,,,,,402.23,88.0,42,380000,153.5
96,383900,269.084443,262.050737,-137.394425,135.9350,135.9266,5070.9940,6291.7762,1.5941,410.72,89.6,49,384000,155.4
97,387900,272.351041,266.018766,-137.605098,136.1206,136.1206,5063.5609,6635.4759,1.6026,416.50,89.7,44,388000,157.3
98,391900,277.199983,267.195961,-137.725857,136.3293,136.3401,4946.8248,6720.8019,1.5641,399.13,86.8,40,392000,159.3
99,395900,277.509730,264.459622,-137.806878,136.4938,136.4901,5802.1006,7332.7360,1.5415,409.56,90.6,52,396000,161.2
100,399900,,,,,,,,,407.60,90.6,35,400000,161.8
101,403900,275.592818,266.073210,-138.139263,136.6986,136.7071,5552.1080,7352.1385,1.7466,419.93,92.1,39,404000,163.7
102,407900,274.701960,262.325109,-138.049475,136.6721,136.6721,5683.8315,7764.1732,1.8326,468.49,104.1,46,408000,165.6
103,411900,273.362415,265.599046,-138.118498,136.8099,136.8159,5647.1377,7959.5378,2.2734,398.13,91.3,32,412000,167.5
104,415900,279.133529,266.379062,-138.301917,136.8709,136.8651,6146.6721,7781.5260,2.5373,437.17,100.7,51,416000,169.5
105,419900,,,,,,,,,413.46,95.3,40,420000,170.0
106,423900,275.441756,265.006588,-138.284618,136.8953,136.9026,6115.2647,8313.5020,2.7325,381.47,89.4,50,424000,171.9
107,427900,281.497725,270.462961,-138.371287,136.9752,136.9850,6273.7709,8666.0725,2.6117,351.80,82.7,42,428000,173.8
108,431900,277.450690,268.364017,-138.032056,136.6719,136.6716,6419.8246,8609.3581,2.9168,341.81,80.8,58,432000,175.8
109,435900,280.265064,270.525402,-137.834070,136.4667,136.4699,6625.1131,8414.6351,2.9820,317.75,74.3,59,436000,177.7
110,439900,,,,,,,,,311.30,72.9,61,440000,178.2
111,443900,278.883848,273.513271,-137.823921,136.4403,136.4423,7034.1779,8801.4814,3.3442,292.90,68.6,54,444000,180.1
112,447900,280.730951,271.361819,-137.642359,136.2813,136.2768,7533.8728,9172.2784,3.4968,308.03,72.1,56,448000,182.0
113,451900,282.046938,275.610393,-137.490645,136.1573,136.1615,6772.8887,8494.6852,3.6640,300.51,71.3,58,452000,183.9
114,455900,285.729335,278.335195,-137.496906,136.1049,136.1026,7183.6614,9508.3903,3.6102,311.53,71.8,43,456000,185.8
115,459900,,,,,,,,,337.73,78.9,53,460000,186.4
116,463900,282.002079,276.259977,-137.206412,135.8639,135.8666,7212.1808,8960.4798,3.9257,373.61,85.6,50,464000,188.3
117,467900,283.391027,277.093518,-137.329971,135.9129,135.9143,7432.0009,9483.9436,3.7866,333.52,78.4,55,468000,190.2
118,471900,279.880115,275.097920,-137.342787,135.8173,135.8213,7692.2034,8579.6177,3.8246,345.17,81.5,47,472000,192.1
119,475900,280.835383,278.597930,-137.217064,135.7356,135.7383,7483.4683,9022.6753,3.9232,308.16,73.6,60,476000,194.0
120,479900,,,,,,,,,316.70,76.4,46,480000,194.6
121,483900,279.404070,273.043565,-137.262027,135.6917,135.6855,7893.4105,9480.5347,4.1472,321.87,76.8,52,484000,196.5
122,487900,278.157314,272.769404,-137.179407,135.7194,135.7299,7527.3669,8607.0440,4.0431,327.85,78.4,46,488000,198.4
123,491900,280.485893,276.300607,-137.169097,135.6763,135.6772,7266.0720,9168.1307,4.1156,343.75,81.0,55,492000,200.4
124,495900,287.858927,281.232105,-137.143336,135.7409,135.7401,7790.5555,9899.4652,4.1947,320.22,76.1,56,496000,202.3
125,499900,,,,,,,,,354.40,82.3,27,500000,202.8
126,503900,277.266910,272.502852,-137.141900,135.7493,135.7377,7378.6806,8589.5225,4.1302,369.02,85.6,70,504000,204.7
127,507900,280.666899,275.297974,-137.485382,135.9263,135.9279,7118.1033,8779.5069,4.1229,375.52,87.9,28,508000,206.7
128,511900,276.704700,274.221833,-137.646734,136.1122,136.1155,6936.0191,9605.1836,4.7266,373.57,86.8,50,512000,208.6
129,515900,278.188101,275.612678,-137.659042,136.2111,136.2034,7301.8517,8847.4606,4.9739,394.62,91.2,45,516000,210.5
130,519900,,,,,,,,,406.44,93.3,39,520000,211.1
131,523900,274.936001,271.557276,-137.891507,136.4326,136.4396,7375.3320,8535.5417,5.0239,399.78,89.8,40,524000,213.0
132,527900,277.362455,273.945275,-137.947678,136.6099,136.6035,6882.6945,9386.7036,5.6423,425.46,95.0,41,528000,214.9
133,531900,273.469773,269.644181,-138.196845,136.6764,136.6849,7855.7502,9269.8304,5.5675,425.03,96.9,41,532000,216.8
134,535900,275.097206,268.295009,-138.228317,136.7415,136.7412,7261.5864,8857.6806,5.4691,446.60,100.7,41,536000,218.8
135,539900,,,,,,,,,402.61,92.2,57,540000,219.3
136,543900,270.325554,267.246938,-138.441364,136.8454,136.8554,7368.0471,8930.0855,5.3944,363.69,84.3,30,544000,221.2
137,547900,270.601427,266.700005,-138.462692,136.9908,136.9864,7396.3378,8768.9474,5.6413,372.31,86.0,62,548000,223.1
138,551900,269.710174,269.725228,-138.749457,137.2352,137.2302,7112.4491,8839.7422,5.5038,378.75,87.7,39,552000,225.1
139,555900,272.989066,273.453614,-139.039849,137.5102,137.5194,7457.6349,8895.5649,5.7358,376.08,86.0,42,556000,227.0
140,559900,,,,,,,,,402.41,91.8,45,560000,227.5
141,563900,269.352074,266.283780,-138.967175,137.6073,137.6059,7245.8361,8735.0084,5.4162,408.40,93.6,41,564000,229.5
142,567900,267.379091,264.342800,-139.225701,137.7716,137.7672,7758.4769,8923.1344,5.5372,418.34,93.5,39,568000,231.4
143,571900,271.314294,272.148432,-139.453761,138.0219,138.0273,7581.1575,9134.7546,5.4284,437.78,98.5,46,572000,233.4
144,575900,262.800226,266.663949,-139.733088,138.2240,138.2197,7418.0457,8809.5945,5.3464,475.11,106.6,28,576000,235.4
145,579900,,,,,,,,,442.22,99.7,45,580000,235.9
146,583900,272.041455,271.347315,-139.949505,138.4116,138.4105,7575.9837,8483.1499,6.5623,515.31,114.1,41,584000,237.8
147,587900,270.774115,270.667591,-139.996090,138.5813,138.5869,7697.3639,8557.5140,6.5585,423.73,98.5,35,588000,239.8
148,591900,266.616229,269.500793,-140.254556,138.7816,138.7766,7962.2017,8640.0596,6.6582,414.78,93.8,44,592000,241.7
149,595900,270.772072,271.382537,-140.442428,138.9789,138.9858,7296.3602,9132.1472,7.1612,427.63,98.0,52,596000,243.6
150,599900,,,,,,,,,380.62,88.6,33,600000,244.1
151,603900,273.813730,274.488808,-140.540432,139.0527,139.0453,7871.7540,8594.8009,9.2337,404.04,93.3,44,604000,246.1
152,607900,268.870299,269.435219,-140.741797,139.2442,139.2446,7780.0762,8914.5209,9.6011,387.87,90.8,49,608000,248.1
153,611900,266.818724,270.316128,-140.986979,139.4597,139.4603,7302.8175,8743.1181,9.3984,388.87,91.4,39,612000,250.0
154,615900,271.345515,276.327240,-141.047571,139.5185,139.5151,8020.3365,8875.7523,9.6529,362.15,85.3,60,616000,251.9
155,619900,,,,,,,,,399.86,91.8,26,620000,252.5
156,623900,271.488631,273.308231,-141.532337,139.9559,139.9439,7555.9479,8403.7925,9.7880,400.20,92.0,50,624000,254.4
157,627900,266.811932,272.159615,-141.681101,140.1998,140.1979,7852.2438,8723.4355,10.6152,429.71,97.1,41,628000,256.3
158,631900,271.315308,272.222346,-141.611619,140.2569,140.2600,8400.2309,9355.4977,9.8378,418.42,95.3,41,632000,258.2
159,635900,269.407844,272.300266,-142.187622,140.5715,140.5705,7740.9700,8969.8136,10.0598,454.52,102.9,36,636000,260.1
160,639900,,,,,,,,,474.95,106.3,38,640000,260.7
161,643900,277.778624,278.014486,-142.286889,140.7904,140.7998,8421.6162,9386.1705,9.7616,471.66,103.5,41,644000,262.6
162,647900,273.040281,274.462553,-142.675229,141.1816,141.1873,8296.8987,9146.5193,9.4155,419.60,95.4,41,648000,264.6
163,651900,281.183328,279.734111,-142.978152,141.3814,141.3767,8496.9071,9392.5743,10.2432,459.25,101.8,39,652000,266.5
164,655900,278.735516,281.139782,-143.039649,141.5890,141.5955,8106.1327,9473.7201,9.2773,473.65,107.2,37,656000,268.5
165,659900,,,,,,,,,425.94,96.6,52,660000,269.0
166,663900,276.642160,280.451907,-143.611488,142.0355,142.0412,8422.9786,8756.3081,9.6113,422.81,91.4,27,664000,270.9
167,667900,276.565084,281.453925,-144.102795,142.4195,142.4262,8538.0884,9091.4761,9.3201,441.93,93.0,61,668000,272.8
168,671900,281.144720,288.215685,-144.089132,142.5506,142.5531,8495.9353,9233.2728,8.9880,427.41,91.6,34,672000,274.8
169,675900,277.944694,283.806229,-144.300083,142.7190,142.7172,8569.6703,8710.6173,8.7481,428.45,91.2,40,676000,276.7
170,679900,,,,,,,,,464.78,100.4,41,680000,277.3
171,683900,277.526379,281.544558,-144.421147,142.8596,142.8620,8351.3369,8965.0049,11.8399,448.86,99.4,37,684000,279.2
172,687900,278.646159,287.167680,-144.702048,143.1483,143.1582,8212.9444,9155.9411,13.0955,457.69,102.4,42,688000,281.1
173,691900,282.385744,288.392537,-144.978257,143.3558,143.3492,8820.8149,9273.2559,13.1413,449.37,94.1,41,692000,283.0
174,695900,280.508271,285.152679,-144.968426,143.3249,143.3254,8318.6286,8956.4078,12.5685,467.91,98.3,44,696000,284.9
175,699900,,,,,,,,,470.94,100.9,35,700000,285.4
176,703900,281.260422,285.429330,-145.104424,143.5577,143.5621,8119.5939,8992.1850,12.5117,475.15,101.2,45,704000,287.4
177,707900,283.793439,292.093429,-145.171585,143.6091,143.6129,9030.3578,9378.4769,11.8373,486.62,104.7,40,708000,289.4
178,711900,282.332628,288.780129,-145.524842,143.8042,143.7984,8894.7861,10067.6595,12.4019,413.54,90.6,32,712000,291.3
179,715900,281.845866,290.281129,-145.592172,143.9698,143.9715,8385.3980,8979.5603,10.9209,476.25,104.6,49,716000,293.2
180,719900,,,,,,,,,494.08,104.6,32,720000,293.7
181,723900,281.735026,293.923875,-145.798005,144.0976,144.1003,8649.5739,8843.2874,10.8114,472.78,101.1,38,724000,295.6
182,727900,286.085617,291.316447,-145.986170,144.3330,144.3312,8331.7616,8369.9788,10.1372,471.79,99.0,41,728000,297.5
183,731900,282.009060,293.238926,-145.982784,144.4491,144.4456,8693.1640,9327.7792,8.9076,502.60,106.1,44,732000,299.5
184,735900,285.326497,291.962272,-146.347839,144.8111,144.8110,8336.7901,8793.7048,8.9484,456.03,96.6,34,736000,301.5
185,739900,,,,,,,,,450.43,94.7,49,740000,302.0
186,743900,281.541301,286.996261,-146.511908,144.9426,144.9434,8855.5089,8858.1579,8.2461,473.56,101.8,33,744000,304.1
187,747900,280.734376,285.134128,-147.008620,145.3769,145.3747,8700.6433,8824.6838,8.0600,477.47,104.5,39,748000,306.0
188,751900,285.133717,291.835326,-147.341043,145.7128,145.7080,9300.5975,9059.6542,8.7030,501.28,109.2,39,752000,307.9
189,755900,287.193725,293.775048,-147.704545,146.0045,146.0135,8856.2755,9030.0142,8.2983,472.24,103.2,45,756000,309.8
190,759900,,,,,,,,,467.98,101.3,31,760000,310.4
191,763900,282.371136,288.400997,-148.311859,146.5261,146.5257,8572.6240,8900.1603,8.1756,452.79,97.5,45,764000,312.3
192,767900,284.507437,293.793459,-148.678322,146.8360,146.8376,8552.0709,8496.8109,7.9422,475.86,101.9,45,768000,314.3
193,771900,284.971937,292.450571,-149.316610,147.5026,147.5061,8531.0769,8903.7514,8.1284,438.66,94.8,34,772000,316.2
194,775900,284.342019,295.976591,-149.893029,148.1437,148.1409,8479.2897,9079.2453,7.5219,433.92,93.2,46,776000,318.2
195,779900,,,,,,,,,477.43,101.9,33,780000,318.7
196,783900,288.335196,295.261951,-150.479604,148.7392,148.7463,8786.8448,8481.2417,7.5620,454.82,95.3,48,784000,320.7
197,787900,287.445114,296.423095,-150.768270,149.1310,149.1312,8436.9029,7984.5015,7.2459,429.91,90.5,46,788000,322.6
198,791900,290.360467,297.058347,-151.277257,149.5271,149.5234,9118.0661,9363.1104,7.0676,437.29,91.4,49,792000,324.5
199,795900,284.202301,294.493465,-151.842108,150.0945,150.0856,8913.0859,9102.9714,6.7918,400.95,84.4,44,796000,326.5
200,799900,,,,,,,,,409.33,86.5,50,800000,327.1
201,803900,291.018899,301.418407,-152.120793,150.4329,150.4294,9058.0425,8510.4615,6.0803,422.99,88.7,41,804000,329.0
202,807900,288.950271,296.142439,-152.714202,151.0874,151.0882,9228.7048,9096.2068,7.0736,455.10,97.9,35,808000,330.9
203,811900,286.584182,293.349499,-153.276199,151.6281,151.6216,8412.5476,9410.1064,6.2682,471.71,100.2,38,812000,332.9
204,815900,288.084113,299.163595,-153.448326,151.8194,151.8262,9309.4549,9919.6052,6.5240,497.36,107.3,42,816000,334.8
205,819900,,,,,,,,,460.44,98.9,37,820000,335.3
206,823900,288.763635,299.969451,-154.077032,152.3762,152.3710,8850.9376,9084.0140,6.3481,467.76,100.8,44,824000,337.3
207,827900,292.530707,303.681351,-154.209828,152.6153,152.6162,9565.1240,9129.8800,6.6027,489.97,105.6,30,828000,339.2
208,831900,292.879764,302.803838,-154.711608,153.1351,153.1393,9100.0651,8962.5801,6.3139,471.48,103.4,39,832000,341.1
209,835900,292.676217,309.937246,-155.022970,153.3908,153.3866,9346.9274,8767.4264,6.6238,494.46,105.6,40,836000,343.1
210,839900,,,,,,,,,493.20,104.7,35,840000,343.6
211,843900,293.576595,298.933454,-155.429444,153.8660,153.8744,9557.0155,9359.7913,6.5617,519.50,109.5,36,844000,345.5
212,847900,294.197815,303.632522,-155.826672,154.2753,154.2680,9490.2750,9328.1310,7.0280,491.22,103.5,50,848000,347.4
213,851900,299.053582,309.273023,-156.324837,154.6328,154.6365,9089.1140,9417.8718,6.9781,391.70,82.1,46,852000,349.3
214,855900,296.302431,307.085807,-156.745379,154.9823,154.9812,9807.1708,9571.5298,7.5015,419.97,87.7,54,856000,351.2
215,859900,,,,,,,,,402.47,84.8,44,860000,351.8
216,863900,297.947951,307.505340,-157.109656,155.4636,155.4584,9867.9986,9915.5185,7.2740,397.31,82.5,39,864000,353.7
217,867900,304.519695,314.955332,-157.399870,155.7671,155.7678,10298.3020,9843.3056,7.2062,428.06,88.7,49,868000,355.6
218,871900,303.219352,314.058914,-157.769607,156.0984,156.0946,10392.6146,10226.4949,7.4350,476.19,99.5,40,872000,357.6
219,875900,302.178213,313.419116,-158.001347,156.3987,156.4036,9918.9653,9487.5442,7.5637,442.00,90.7,42,876000,359.5
220,879900,,,,,,,,,452.38,92.7,51,880000,360.0
221,883900,303.078393,312.551274,-158.558570,156.8265,156.8167,10129.2260,10009.7090,7.7149,483.60,100.1,29,884000,362.0
222,887900,306.382340,311.472711,-158.935602,157.2034,157.2092,9978.3176,10099.3211,8.0771,447.16,96.3,26,888000,364.0
223,891900,302.667449,313.430051,-159.338551,157.6472,157.6424,9952.6789,10574.4245,8.2013,539.23,114.0,47,892000,365.9
224,895900,310.399384,321.312472,-159.617023,157.8263,157.8375,9628.4437,9857.2831,7.7789,558.93,117.3,35,896000,367.9
225,899900,,,,,,,,,490.42,105.7,33,900000,368.4
226,903900,306.763265,311.590363,-159.849734,158.0790,158.0740,10503.2116,9849.0177,9.0139,509.22,109.0,44,904000,370.4
227,907900,305.934925,312.213997,-160.037539,158.3741,158.3777,9588.2228,9155.4206,8.6668,508.75,107.3,35,908000,372.3
228,911900,311.817835,315.754793,-160.558332,158.8031,158.8125,9848.8022,10023.4748,9.0671,484.44,101.7,36,912000,374.2
229,915900,314.392022,324.314799,-160.835390,159.0359,159.0291,10946.5892,10826.8058,8.9524,484.98,100.7,48,916000,376.1
230,919900,,,,,,,,,460.34,99.2,39,920000,376.7
231,923900,315.429644,325.160910,-161.158146,159.3829,159.3804,10221.6171,10417.0256,9.5795,440.74,93.3,43,924000,378.6
232,927900,315.863338,322.417546,-161.372110,159.7025,159.7007,10657.7714,9680.9143,10.8327,443.41,95.0,49,928000,380.5
233,931900,317.059434,327.573305,-161.503016,159.9643,159.9518,9828.8118,9726.9727,9.9087,450.27,93.7,41,932000,382.4
234,935900,314.430141,321.875343,-162.181879,160.4146,160.4200,10399.9304,10169.6080,11.1534,437.99,91.2,38,936000,384.4
235,939900,,,,,,,,,450.67,95.6,43,940000,384.9
236,943900,315.233980,323.011473,-162.447768,160.7345,160.7396,10908.0830,10013.3795,10.0195,443.51,94.1,43,944000,386.8
237,947900,311.348163,320.497319,-162.967936,161.1379,161.1355,10485.8060,10410.5999,9.9971,443.98,93.9,47,948000,388.7
238,951900,321.599370,326.403139,-163.262415,161.5162,161.5073,10720.9732,10675.2853,11.4243,436.08,92.7,35,952000,390.6
239,955900,316.362231,327.012036,-163.591208,161.9087,161.9053,10496.4435,10459.1204,9.4205,454.26,97.1,45,956000,392.6
240,959900,,,,,,,,,463.00,100.8,40,960000,393.1
