epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.29,13560.6,0.0,0.215,5.371,0.000,0.000,0.000,0.000,3.7,4.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.44,9128.5,0.0,0.324,8.109,0.000,0.000,0.000,0.000,12.8,26.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.94,2066.3,258.3,0.406,10.138,0.318,0.635,1.170,2.340,29.2,58.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.88,2131.9,266.5,0.470,11.740,0.329,0.657,1.036,2.071,29.2,58.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.47,8492.7,0.0,0.429,10.715,0.000,0.000,0.000,0.000,29.2,58.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.80,2227.1,278.4,0.388,9.699,0.333,0.666,1.033,2.066,29.2,58.0
7,27900,GPU (NVIDIA GeForce RTX 3080),1.83,2185.7,273.2,0.418,10.447,0.337,0.674,1.030,2.059,29.2,58.0
8,31900,GPU (NVIDIA GeForce RTX 3080),1.86,2155.5,269.4,0.434,10.855,0.340,0.681,1.038,2.076,29.2,58.0
9,35900,GPU (NVIDIA GeForce RTX 3080),1.89,2115.2,264.4,0.455,11.382,0.346,0.692,1.045,2.090,29.2,58.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.50,7995.6,0.0,0.459,11.479,0.000,0.000,0.000,0.000,29.2,58.0
11,43900,GPU (NVIDIA GeForce RTX 3080),1.93,2070.0,258.7,0.485,12.124,0.350,0.699,1.053,2.105,29.2,58.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.92,2078.6,259.8,0.487,12.170,0.347,0.694,1.050,2.100,29.2,58.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.92,2081.3,260.2,0.489,12.232,0.345,0.691,1.032,2.064,29.2,58.0
