epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.22,18479.0,0.0,0.103,2.579,0.000,0.000,0.000,0.000,3.5,4.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.23,17501.5,0.0,0.115,2.872,0.000,0.000,0.000,0.000,12.7,26.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.68,2380.7,297.6,0.118,2.951,0.115,0.229,1.416,2.833,23.5,38.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.38,2892.3,361.5,0.118,2.948,0.090,0.180,1.142,2.284,23.5,38.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.14,27772.7,0.0,0.116,2.892,0.000,0.000,0.000,0.000,23.5,38.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.57,2540.5,317.6,0.116,2.903,0.117,0.234,1.311,2.623,23.5,38.0
7,27900,GPU (NVIDIA GeForce RTX 3080),1.46,2747.4,343.4,0.116,2.898,0.113,0.225,1.197,2.394,23.5,38.0
8,31900,GPU (NVIDIA GeForce RTX 3080),1.46,2748.9,343.6,0.111,2.772,0.107,0.214,1.209,2.419,23.5,38.0
9,35900,GPU (NVIDIA GeForce RTX 3080),1.62,2473.5,309.2,0.119,2.968,0.138,0.275,1.327,2.654,23.5,38.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.14,28772.8,0.0,0.111,2.779,0.000,0.000,0.000,0.000,23.5,38.0
11,43900,GPU (NVIDIA GeForce RTX 3080),1.48,2695.3,336.9,0.110,2.753,0.126,0.252,1.215,2.430,23.5,38.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.60,2503.2,312.9,0.117,2.935,0.138,0.276,1.310,2.620,23.5,38.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.53,2622.8,327.8,0.121,3.022,0.129,0.259,1.240,2.480,23.5,38.0
14,55900,GPU (NVIDIA GeForce RTX 3080),1.49,2689.9,336.2,0.120,3.006,0.120,0.240,1.215,2.429,23.5,38.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.14,27813.8,0.0,0.114,2.859,0.000,0.000,0.000,0.000,23.5,38.0
16,63900,GPU (NVIDIA GeForce RTX 3080),1.56,2561.9,320.2,0.124,3.112,0.137,0.273,1.267,2.533,23.5,38.0
17,67900,GPU (NVIDIA GeForce RTX 3080),1.77,2256.0,282.0,0.126,3.152,0.157,0.313,1.455,2.910,23.5,38.0
18,71900,GPU (NVIDIA GeForce RTX 3080),1.71,2344.9,293.1,0.125,3.131,0.155,0.309,1.393,2.786,23.5,38.0
19,75900,GPU (NVIDIA GeForce RTX 3080),1.61,2476.8,309.6,0.124,3.109,0.141,0.283,1.312,2.623,23.5,38.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.16,25376.9,0.0,0.122,3.044,0.000,0.000,0.000,0.000,23.5,38.0
21,83900,GPU (NVIDIA GeForce RTX 3080),1.75,2279.5,284.9,0.118,2.946,0.159,0.319,1.443,2.886,23.5,38.0
22,87900,GPU (NVIDIA GeForce RTX 3080),1.59,2515.3,314.4,0.114,2.843,0.146,0.293,1.301,2.602,23.5,38.0
23,91900,GPU (NVIDIA GeForce RTX 3080),1.50,2671.1,333.9,0.118,2.942,0.134,0.267,1.215,2.429,23.5,38.0
24,95900,GPU (NVIDIA GeForce RTX 3080),1.53,2607.3,325.9,0.123,3.073,0.137,0.273,1.241,2.481,23.5,38.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.17,22928.2,0.0,0.121,3.029,0.000,0.000,0.000,0.000,23.5,38.0
26,103900,GPU (NVIDIA GeForce RTX 3080),2.10,1903.8,238.0,0.123,3.068,0.171,0.341,1.466,2.932,28.3,68.0
27,107900,GPU (NVIDIA GeForce RTX 3080),2.00,1997.0,249.6,0.123,3.082,0.160,0.321,1.429,2.858,28.3,68.0
28,111900,GPU (NVIDIA GeForce RTX 3080),1.90,2109.6,263.7,0.119,2.970,0.149,0.297,1.355,2.711,28.3,68.0
29,115900,GPU (NVIDIA GeForce RTX 3080),1.71,2343.5,292.9,0.119,2.982,0.129,0.258,1.205,2.411,28.3,68.0
30,119900,GPU (NVIDIA GeForce RTX 3080),0.15,26878.2,0.0,0.117,2.930,0.000,0.000,0.000,0.000,28.3,68.0
