epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,13.26,18.8,139,4000,0.2
2,7900,,,,,,20.29,26.8,137,8000,0.5
3,11900,0.160770,-2.381505,2.0917,0.5879,0.0135,38.50,34.0,90,12000,1.7
4,15900,1.024160,-6.386862,5.8365,1.7256,0.1517,46.89,30.8,156,16000,2.9
5,19900,,,,,,89.44,53.9,57,20000,3.1
6,23900,1.840778,-11.469033,10.6895,3.2973,0.0690,137.87,73.2,42,24000,4.4
7,27900,2.760245,-16.397406,15.5836,4.9331,0.1377,134.33,73.1,57,28000,5.7
8,31900,4.138186,-21.282934,20.3952,7.2570,0.2669,153.83,79.5,37,32000,7.0
9,35900,5.837646,-26.271907,25.3574,10.1189,0.3689,168.33,84.2,51,36000,8.4
10,39900,,,,,,183.23,89.1,45,40000,8.5
11,43900,8.055908,-31.355800,30.3901,13.4504,0.4305,155.66,77.3,50,44000,9.8
12,47900,11.149653,-36.612953,35.4380,18.0992,0.5274,197.11,97.5,36,48000,11.1
13,51900,14.266801,-41.995252,40.7145,24.0277,0.6932,168.06,88.0,56,52000,12.3
14,55900,17.940263,-47.906829,46.5083,30.5979,0.6502,185.95,91.2,26,56000,13.8
15,59900,,,,,,240.46,107.4,26,60000,14.0
16,63900,20.804977,-53.934395,52.5732,34.4089,0.6910,255.40,111.4,50,64000,15.5
17,67900,24.798940,-59.852772,58.4440,43.3702,0.8357,228.71,97.8,46,68000,16.8
18,71900,27.664101,-65.606374,64.2003,47.2436,0.7740,302.55,122.2,16,72000,18.1
19,75900,30.175313,-71.472242,70.0091,53.3752,0.7768,293.76,119.3,42,76000,19.4
20,79900,,,,,,283.19,119.7,41,80000,19.6
21,83900,33.943380,-76.965730,75.4231,61.4378,0.8284,291.98,121.5,16,84000,20.9
22,87900,35.974395,-82.797387,81.2622,68.8666,0.8870,295.17,119.5,35,88000,22.4
23,91900,39.395752,-88.309873,86.7172,71.8677,0.8148,313.84,125.6,43,92000,23.7
24,95900,42.502760,-93.859019,92.2053,84.2249,1.0657,331.08,128.6,19,96000,25.0
25,99900,,,,,,360.70,131.9,17,100000,25.2
26,103900,47.321456,-99.837385,98.0842,95.5775,1.0994,339.91,136.5,53,104000,26.5
27,107900,52.079999,-105.114761,103.3859,104.3919,1.0422,337.84,134.0,23,108000,27.8
28,111900,55.464770,-110.792015,109.0070,110.8558,1.1194,323.52,132.4,19,112000,29.0
29,115900,62.017763,-116.355222,114.4988,119.7870,1.1561,342.06,130.0,39,116000,30.4
30,119900,,,,,,344.90,131.3,40,120000,30.6
31,123900,68.220378,-121.689313,119.7644,130.3366,1.2642,296.62,116.7,26,124000,32.3
32,127900,72.280100,-127.113274,125.1466,141.6938,1.3607,298.88,118.7,29,128000,33.7
33,131900,78.460949,-132.638657,130.5735,152.8891,1.4054,325.67,126.2,43,132000,35.0
34,135900,82.363712,-137.589274,135.5053,157.9871,1.4258,287.11,117.6,33,136000,36.3
35,139900,,,,,,255.54,109.6,27,140000,36.5
36,143900,86.856212,-142.812000,140.7143,174.0292,1.4786,296.22,120.7,38,144000,37.7
37,147900,92.168134,-147.702730,145.6239,182.8626,1.4685,329.33,129.6,32,148000,39.0
38,151900,99.112730,-152.633821,150.5367,184.5780,1.5571,316.67,124.7,28,152000,40.2
39,155900,102.774367,-157.525428,155.4310,200.2151,1.5391,326.10,127.1,32,156000,41.5
40,159900,,,,,,333.42,129.9,30,160000,41.7
41,163900,107.828537,-162.267970,160.1463,202.8936,1.5702,371.33,135.0,25,164000,43.1
42,167900,111.785313,-167.119912,164.9997,210.3873,1.6220,393.19,143.1,24,168000,44.5
43,171900,118.593867,-171.696307,169.5330,236.4031,1.8053,365.73,138.5,40,172000,45.9
44,175900,125.587515,-176.078391,173.8850,233.9263,1.8240,357.33,140.6,27,176000,47.3
45,179900,,,,,,393.43,138.2,19,180000,47.4
46,183900,135.140302,-181.096155,178.7918,252.4800,1.9195,410.10,143.0,27,184000,48.6
47,187900,139.050916,-185.946739,183.6633,257.8532,2.0538,280.37,100.8,42,188000,49.8
48,191900,150.114243,-190.509293,188.1784,295.0021,1.9984,186.07,72.4,69,192000,51.0
49,195900,161.468938,-194.812318,192.4592,319.9094,2.0603,218.27,83.6,56,196000,52.2
50,199900,,,,,,452.15,155.5,12,200000,52.3
51,203900,169.503931,-199.540449,197.0716,362.6356,2.0748,471.88,160.8,13,204000,53.5
52,207900,179.573448,-204.241663,201.6779,359.2480,2.1062,490.54,165.3,25,208000,54.8
53,211900,186.684698,-208.673974,206.0593,358.7393,2.0728,525.65,176.6,30,212000,56.0
54,215900,198.243592,-213.179272,210.5433,377.6100,2.1714,569.06,192.8,21,216000,57.2
55,219900,,,,,,479.27,171.9,16,220000,57.4
56,223900,211.590339,-217.627017,214.9698,410.0820,2.1936,458.65,175.2,18,224000,58.6
57,227900,213.090910,-221.560111,218.9775,416.8901,2.3576,475.96,181.8,47,228000,59.9
58,231900,224.589577,-225.283545,222.6617,426.1016,2.3205,414.65,161.8,20,232000,61.2
59,235900,230.097853,-229.345890,226.7514,449.9677,2.4799,406.22,153.6,12,236000,62.4
60,239900,,,,,,414.64,151.6,21,240000,62.6
61,243900,235.157142,-232.894671,230.2657,440.0719,2.4529,469.89,169.2,37,244000,63.8
62,247900,244.595301,-236.220047,233.5717,492.0037,2.5212,455.86,164.1,33,248000,65.0
63,251900,249.326424,-239.957762,237.3292,464.5850,2.4537,270.96,103.7,14,252000,66.2
64,255900,251.515312,-243.532154,240.8605,492.3491,2.4992,448.51,154.4,19,256000,67.4
65,259900,,,,,,457.15,157.1,41,260000,67.6
66,263900,263.862080,-246.864052,244.0974,528.2749,2.5814,461.80,153.8,36,264000,68.8
67,267900,270.964968,-250.504570,247.7333,493.6052,2.5233,438.37,146.2,11,268000,70.0
68,271900,279.889959,-254.080716,251.3048,509.5700,2.6751,442.75,146.0,23,272000,71.2
69,275900,289.039227,-257.126926,254.3737,509.0906,2.6731,438.81,145.6,48,276000,72.5
70,279900,,,,,,461.90,152.3,17,280000,72.6
71,283900,291.429892,-260.590444,257.8575,519.4781,2.6528,456.80,156.4,18,284000,73.9
72,287900,301.061087,-263.968767,261.2004,538.1352,2.7779,407.46,143.3,26,288000,75.2
73,291900,298.702775,-266.872232,264.1065,515.6054,2.6902,441.40,148.2,37,292000,76.5
74,295900,313.480806,-270.136553,267.3450,571.9543,3.0068,428.72,137.6,25,296000,77.7
75,299900,,,,,,467.85,150.9,20,300000,77.9
76,303900,325.046294,-273.364335,270.5345,574.0913,2.8756,446.98,146.4,23,304000,79.1
77,307900,331.011455,-276.565841,273.7076,584.7715,2.8540,394.98,131.9,39,308000,80.5
78,311900,340.099103,-279.484922,276.6150,615.6703,3.1140,256.71,92.8,48,312000,81.7
79,315900,347.462844,-282.517010,279.6415,606.9378,3.2692,381.73,136.5,26,316000,82.9
80,319900,,,,,,517.89,173.1,19,320000,83.1
81,323900,348.657201,-285.589383,282.6434,603.9807,3.0948,515.34,182.6,14,324000,84.3
82,327900,363.203441,-288.943783,285.9507,660.4671,3.0966,502.15,175.2,13,328000,85.5
83,331900,366.303664,-292.335000,289.2909,640.9115,3.2119,613.34,200.6,16,332000,86.7
84,335900,373.654015,-295.369017,292.3271,675.6858,3.3265,704.73,238.5,13,336000,87.9
85,339900,,,,,,702.77,245.5,20,340000,88.0
86,343900,377.430356,-298.596643,295.5311,635.2418,3.1799,512.11,199.5,11,344000,89.2
87,347900,366.844950,-302.059544,298.8485,629.8890,3.3848,763.35,294.7,12,348000,90.4
88,351900,376.875368,-305.806580,302.4657,648.6521,3.3732,483.38,192.2,10,352000,91.6
89,355900,388.744697,-309.407773,306.0971,672.2493,3.4034,685.93,250.7,15,356000,92.8
90,359900,,,,,,702.53,263.7,16,360000,93.0
91,363900,402.298113,-313.097129,309.7375,706.0746,3.5292,720.27,274.0,25,364000,94.2
92,367900,413.711493,-316.655218,313.2489,706.4816,3.7094,765.26,285.1,11,368000,95.3
93,371900,418.983679,-320.115478,316.6939,684.8006,3.7750,796.76,323.8,21,372000,96.5
94,375900,436.372784,-323.382545,319.9543,692.5795,3.8027,704.96,237.6,14,376000,97.8
95,379900,,,,,,601.55,198.3,20,380000,98.0
96,383900,443.573508,-326.644839,323.1747,729.1100,3.9933,531.31,189.2,30,384000,99.3
97,387900,449.522963,-329.638229,326.2005,759.9845,3.8781,567.58,199.8,26,388000,100.7
98,391900,464.008655,-332.607891,329.1584,721.4759,3.6994,360.83,141.7,27,392000,102.0
99,395900,467.880266,-335.246911,331.8695,734.1791,3.7971,445.64,166.5,26,396000,103.4
100,399900,,,,,,419.33,164.2,27,400000,103.6
