epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.22,18308.6,0.0,0.143,3.568,0.000,0.000,0.000,0.000,1.1,2.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.25,16269.0,0.0,0.139,3.463,0.000,0.000,0.000,0.000,10.2,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.28,3133.4,391.7,0.137,3.435,0.087,0.173,1.028,2.056,20.0,30.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.20,3337.4,417.2,0.152,3.811,0.101,0.201,0.919,1.838,20.0,30.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.17,23644.5,0.0,0.146,3.649,0.000,0.000,0.000,0.000,20.0,30.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.27,3138.8,392.3,0.144,3.602,0.112,0.223,0.993,1.986,20.0,30.0
7,27900,GPU (NVIDIA GeForce RTX 3080),1.32,3027.6,378.4,0.150,3.748,0.125,0.249,1.020,2.040,20.0,30.0
8,31900,GPU (NVIDIA GeForce RTX 3080),1.31,3061.5,382.7,0.153,3.827,0.125,0.250,1.001,2.003,20.0,30.0
9,35900,GPU (NVIDIA GeForce RTX 3080),1.35,2960.9,370.1,0.162,4.051,0.134,0.268,1.024,2.049,20.0,30.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.17,23100.0,0.0,0.148,3.709,0.000,0.000,0.000,0.000,20.0,30.0
11,43900,GPU (NVIDIA GeForce RTX 3080),1.24,3228.4,403.5,0.141,3.518,0.111,0.222,0.961,1.923,20.0,30.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.28,3132.9,391.6,0.151,3.782,0.120,0.239,0.980,1.961,20.0,30.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.28,3129.3,391.2,0.152,3.794,0.123,0.245,0.978,1.955,20.0,30.0
14,55900,GPU (NVIDIA GeForce RTX 3080),1.51,2641.5,330.2,0.148,3.703,0.147,0.295,1.192,2.383,20.0,30.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.20,19912.2,0.0,0.173,4.322,0.000,0.000,0.000,0.000,20.0,30.0
16,63900,GPU (NVIDIA GeForce RTX 3080),1.42,2818.4,352.3,0.151,3.763,0.145,0.290,1.097,2.194,20.0,30.0
17,67900,GPU (NVIDIA GeForce RTX 3080),1.33,3014.8,376.9,0.145,3.631,0.136,0.272,1.019,2.039,20.0,30.0
18,71900,GPU (NVIDIA GeForce RTX 3080),1.30,3088.3,386.0,0.148,3.697,0.130,0.261,0.993,1.985,20.0,30.0
19,75900,GPU (NVIDIA GeForce RTX 3080),1.32,3023.6,377.9,0.140,3.504,0.137,0.274,1.022,2.043,20.0,30.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.18,22575.9,0.0,0.151,3.785,0.000,0.000,0.000,0.000,20.0,30.0
21,83900,GPU (NVIDIA GeForce RTX 3080),1.35,2965.3,370.7,0.141,3.534,0.130,0.259,1.045,2.090,20.0,30.0
22,87900,GPU (NVIDIA GeForce RTX 3080),1.41,2834.9,354.4,0.148,3.692,0.148,0.295,1.084,2.167,20.0,30.0
23,91900,GPU (NVIDIA GeForce RTX 3080),1.35,2971.7,371.5,0.145,3.630,0.143,0.286,1.030,2.060,20.0,30.0
24,95900,GPU (NVIDIA GeForce RTX 3080),1.31,3053.7,381.7,0.144,3.609,0.138,0.275,1.004,2.008,20.0,30.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.16,24443.3,0.0,0.141,3.527,0.000,0.000,0.000,0.000,20.0,30.0
26,103900,GPU (NVIDIA GeForce RTX 3080),1.31,3056.6,382.1,0.149,3.725,0.135,0.270,0.998,1.997,20.0,30.0
27,107900,GPU (NVIDIA GeForce RTX 3080),1.27,3141.1,392.6,0.145,3.632,0.126,0.251,0.978,1.956,20.0,30.0
28,111900,GPU (NVIDIA GeForce RTX 3080),1.26,3185.3,398.2,0.144,3.597,0.126,0.252,0.962,1.923,20.0,30.0
29,115900,GPU (NVIDIA GeForce RTX 3080),1.37,2920.7,365.1,0.144,3.609,0.154,0.308,1.045,2.090,20.0,30.0
30,119900,GPU (NVIDIA GeForce RTX 3080),0.19,20845.8,0.0,0.160,3.994,0.000,0.000,0.000,0.000,20.0,30.0
31,123900,GPU (NVIDIA GeForce RTX 3080),1.70,2356.9,294.6,0.152,3.805,0.216,0.433,1.291,2.582,20.0,30.0
32,127900,GPU (NVIDIA GeForce RTX 3080),1.43,2788.2,348.5,0.149,3.736,0.153,0.306,1.106,2.211,20.0,30.0
33,131900,GPU (NVIDIA GeForce RTX 3080),1.32,3032.4,379.1,0.144,3.596,0.134,0.268,1.017,2.034,20.0,30.0
34,135900,GPU (NVIDIA GeForce RTX 3080),1.28,3129.2,391.2,0.147,3.663,0.140,0.280,0.967,1.934,20.0,30.0
35,139900,GPU (NVIDIA GeForce RTX 3080),0.16,24743.2,0.0,0.139,3.486,0.000,0.000,0.000,0.000,20.0,30.0
36,143900,GPU (NVIDIA GeForce RTX 3080),1.27,3150.3,393.8,0.144,3.589,0.129,0.258,0.973,1.945,20.0,30.0
37,147900,GPU (NVIDIA GeForce RTX 3080),1.22,3276.7,409.6,0.145,3.631,0.123,0.247,0.926,1.853,20.0,30.0
38,151900,GPU (NVIDIA GeForce RTX 3080),1.25,3200.7,400.1,0.145,3.625,0.129,0.258,0.952,1.905,20.0,30.0
39,155900,GPU (NVIDIA GeForce RTX 3080),1.30,3065.3,383.2,0.147,3.675,0.135,0.270,0.998,1.996,20.0,30.0
40,159900,GPU (NVIDIA GeForce RTX 3080),0.17,23251.2,0.0,0.146,3.642,0.000,0.000,0.000,0.000,20.0,30.0
