epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
31,123900,81.323027,-121.234782,118.7254,153.7786,2.8351,0.1911,246.77,107.8,56,27,124000,42.2,0.631223,0.558703,0.036260
32,127900,88.319164,-126.631740,124.0287,167.6249,2.7636,0.1943,244.85,108.1,20,9,128000,43.9,0.626604,0.555004,0.035800
33,131900,93.729518,-132.075953,129.5151,177.0350,2.8451,0.2167,243.74,108.9,30,15,132000,45.6,0.643805,0.569401,0.037202
34,135900,102.127675,-136.562074,134.0873,190.5347,2.9913,0.2560,253.52,112.8,57,25,136000,47.4,0.650456,0.574973,0.037742
35,139900,,,,,,,250.61,105.4,26,11,140000,47.6,,,
36,143900,107.112914,-141.497332,138.9398,204.8029,3.1687,0.2458,244.22,105.1,41,24,144000,49.4,0.643203,0.566722,0.038240
37,147900,116.959783,-146.232496,143.6358,209.2534,3.1418,0.2511,259.33,109.8,35,17,148000,51.1,0.645398,0.568706,0.038346
38,151900,125.049857,-151.088266,148.3962,232.5576,3.0252,0.2449,258.31,107.2,33,18,152000,52.9,0.624284,0.548277,0.038004
39,155900,136.432646,-155.653363,152.8993,246.7076,3.2858,0.2919,256.13,108.0,42,21,156000,54.6,0.630269,0.553169,0.038550
40,159900,,,,,,,273.89,115.5,32,16,160000,54.8,,,
41,163900,143.325408,-160.608104,157.7332,257.6707,3.2808,0.2963,286.29,119.0,23,11,164000,56.5,0.625340,0.548586,0.038377
42,167900,156.974963,-165.296499,162.3741,285.5726,3.4675,0.3026,272.57,115.5,55,24,168000,58.3,0.621918,0.544778,0.038570
43,171900,166.949946,-169.987363,166.9946,294.6263,3.3792,0.3114,257.59,110.0,27,12,172000,60.1,0.631471,0.552357,0.039557
44,175900,170.060600,-175.040662,171.9438,289.4741,3.5238,0.3174,255.99,112.0,23,8,176000,61.9,0.638568,0.558779,0.039895
45,179900,,,,,,,277.56,118.0,46,25,180000,62.1,,,
46,183900,182.266350,-179.635462,176.5133,318.0230,3.6853,0.3527,265.14,120.6,29,14,184000,63.8,0.629678,0.551006,0.039336
47,187900,189.636824,-184.698832,181.4722,327.0366,3.8304,0.3669,268.58,120.0,29,15,188000,65.5,0.634603,0.555236,0.039683
48,191900,197.001032,-189.620930,186.3125,335.2008,4.0106,0.3993,274.75,120.7,48,28,192000,67.3,0.631088,0.551492,0.039798
49,195900,208.836914,-194.192385,190.8996,332.4066,4.0401,0.3795,244.19,112.2,37,21,196000,69.0,0.642019,0.559834,0.041093
50,199900,,,,,,,215.16,103.9,36,13,200000,69.2,,,
51,203900,229.520159,-198.671669,195.3389,368.3150,4.1663,0.3902,207.86,103.2,31,14,204000,71.0,0.631407,0.550276,0.040565
52,207900,234.567174,-202.873979,199.5988,369.2057,4.7744,0.4045,211.44,103.6,52,30,208000,72.7,0.638031,0.555372,0.041330
53,211900,248.554767,-206.737443,203.5528,389.0176,4.3661,0.3991,221.80,106.0,24,13,212000,74.5,0.620321,0.539535,0.040393
54,215900,255.832742,-210.344366,207.2792,396.3419,5.0702,0.4143,243.75,112.9,26,12,216000,76.3,0.633839,0.551503,0.041168
55,219900,,,,,,,277.16,123.8,35,21,220000,76.5,,,
56,223900,271.189178,-213.367111,210.2879,414.3522,4.5562,0.4276,296.23,127.1,37,16,224000,78.2,0.635388,0.553120,0.041134
57,227900,279.488115,-216.627459,213.6370,418.7177,4.8534,0.4488,285.87,122.4,28,18,228000,80.0,0.639715,0.556869,0.041423
58,231900,286.515573,-219.362759,216.3871,427.8245,4.8514,0.4397,272.39,115.7,38,17,232000,81.8,0.648172,0.563737,0.042217
59,235900,291.095694,-222.063570,219.1285,435.0453,4.9997,0.4340,287.81,119.1,37,18,236000,83.6,0.643193,0.557510,0.042841
60,239900,,,,,,,272.75,112.8,24,9,240000,83.8,,,
61,243900,297.398814,-224.409190,221.5452,450.9900,5.3834,0.4803,270.40,113.9,49,26,244000,85.9,0.639030,0.555171,0.041929
62,247900,308.596733,-226.795170,223.8421,465.0516,5.1771,0.4944,278.98,118.1,34,16,248000,87.8,0.630748,0.548246,0.041251
63,251900,308.250304,-229.209777,226.4299,473.6220,5.0880,0.5146,275.09,112.9,28,16,252000,89.8,0.627153,0.544509,0.041322
64,255900,313.869310,-230.992355,228.1447,468.9833,5.3649,0.5276,272.36,111.5,48,25,256000,91.7,0.644917,0.559033,0.042942
65,259900,,,,,,,268.67,109.7,29,15,260000,91.9,,,
66,263900,319.008453,-233.197916,230.4288,472.9788,5.4536,0.5213,239.56,101.0,45,24,264000,93.6,0.636335,0.551310,0.042512
67,267900,325.853029,-234.999340,232.2354,484.9382,5.5815,0.5076,240.73,98.5,41,23,268000,95.4,0.624522,0.540709,0.041907
68,271900,331.081714,-236.996868,234.1619,502.3511,5.7822,0.5151,272.08,111.7,30,14,272000,97.5,0.627198,0.543056,0.042071
69,275900,337.170222,-239.081873,236.1585,523.2520,5.6851,0.5346,278.28,113.2,36,14,276000,99.6,0.619100,0.535785,0.041657
70,279900,,,,,,,278.27,115.0,35,17,280000,99.8,,,
71,283900,347.727852,-241.228054,238.2061,516.2347,5.7240,0.5437,258.82,111.9,33,16,284000,101.6,0.641101,0.555516,0.042793
72,287900,352.980590,-243.323333,240.3081,535.6809,6.1297,0.5623,245.79,106.9,36,19,288000,103.4,0.628613,0.544214,0.042199
73,291900,357.881987,-245.709479,242.6469,533.4348,6.0469,0.5787,237.71,111.0,42,23,292000,105.2,0.619307,0.536062,0.041623
74,295900,370.408214,-247.809352,244.7447,544.6037,5.9583,0.5762,209.73,104.5,41,25,296000,106.9,0.622709,0.538361,0.042174
75,299900,,,,,,,153.00,85.8,49,29,300000,107.1,,,
76,303900,379.550555,-249.849957,246.7964,546.9372,5.7707,0.5894,146.04,80.6,48,27,304000,108.9,0.640883,0.554081,0.043401
77,307900,394.701749,-251.600876,248.5175,571.8841,6.0603,0.6092,207.99,106.8,35,17,308000,110.8,0.638190,0.550973,0.043608
78,311900,396.674690,-253.353347,250.2928,590.7065,5.9240,0.6181,212.66,100.9,38,21,312000,112.7,0.642463,0.556256,0.043104
79,315900,398.835937,-255.072960,252.0147,598.0833,5.8717,0.6323,234.25,106.4,36,21,316000,114.4,0.653444,0.566206,0.043619
80,319900,,,,,,,232.56,109.0,44,21,320000,114.6,,,
81,323900,413.715912,-256.537613,253.4811,595.8107,6.0219,0.6212,229.06,105.4,34,16,324000,116.4,0.644019,0.556935,0.043542
82,327900,410.841230,-258.275145,255.2292,611.7355,5.8634,0.6496,263.63,110.0,29,13,328000,118.3,0.635687,0.548639,0.043524
83,331900,417.119017,-259.882690,256.8278,609.6011,6.0949,0.6488,268.20,111.4,46,25,332000,120.2,0.628460,0.543725,0.042367
84,335900,416.443639,-261.324068,258.2987,627.9792,6.1178,0.6504,269.16,112.0,31,16,336000,122.1,0.633448,0.547499,0.042974
85,339900,,,,,,,257.84,109.7,33,24,340000,122.3,,,
86,343900,418.454489,-262.592161,259.5422,634.5715,6.1960,0.6634,251.55,106.7,46,19,344000,124.2,0.639871,0.552708,0.043582
87,347900,428.695411,-264.004580,260.9949,632.7373,6.5131,0.6921,265.87,110.5,23,13,348000,126.0,0.642209,0.554132,0.044038
88,351900,434.953608,-265.115023,262.0676,641.1573,6.2335,0.6997,260.19,108.2,53,30,352000,127.7,0.657130,0.567556,0.044787
89,355900,441.796114,-266.384773,263.3665,644.5731,6.3731,0.7200,252.73,107.5,32,15,356000,129.5,0.643204,0.555097,0.044054
90,359900,,,,,,,234.90,104.5,32,18,360000,129.7,,,
91,363900,438.928822,-267.508850,264.5740,654.0144,6.1910,0.7205,257.46,113.8,42,18,364000,131.6,0.634683,0.546396,0.044144
92,367900,443.536384,-268.345694,265.4255,648.7506,6.4179,0.7571,247.73,111.9,32,18,368000,133.5,0.645490,0.556509,0.044490
93,371900,444.717273,-269.145287,266.2941,655.0005,6.4824,0.7457,228.18,108.7,29,16,372000,135.5,0.655962,0.565120,0.045421
94,375900,458.706381,-269.868437,266.9236,644.9892,6.4421,0.7662,268.18,114.3,39,14,376000,137.6,0.646422,0.557640,0.044391
95,379900,,,,,,,293.99,125.4,29,15,380000,137.8,,,
96,383900,463.426158,-271.128659,268.1702,662.9265,6.3444,0.7798,285.82,125.4,27,9,384000,139.6,0.630162,0.542789,0.043687
97,387900,470.381199,-271.950731,269.0280,679.3916,6.7895,0.7630,289.72,129.7,35,18,388000,141.4,0.647533,0.557855,0.044839
98,391900,475.197901,-273.033444,269.9708,694.4236,6.7697,0.7661,292.94,127.0,37,20,392000,143.3,0.637243,0.549052,0.044096
99,395900,473.984187,-274.386530,271.3680,699.7446,6.7574,0.7545,270.09,126.2,12,7,396000,145.2,0.655429,0.564455,0.045487
100,399900,,,,,,,315.57,152.2,13,8,400000,145.4,,,
