epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.25,16293.1,0.0,0.134,3.356,0.000,0.000,0.000,0.000,3.5,4.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.24,16485.0,0.0,0.129,3.221,0.000,0.000,0.000,0.000,12.6,26.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.79,2231.9,279.0,0.130,3.261,0.082,0.163,1.285,2.571,28.0,68.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.75,2282.4,285.3,0.140,3.503,0.095,0.191,1.266,2.533,28.0,68.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.17,23735.8,0.0,0.138,3.454,0.000,0.000,0.000,0.000,28.0,68.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.70,2348.9,293.6,0.142,3.542,0.095,0.190,1.218,2.435,28.0,68.0
7,27900,GPU (NVIDIA GeForce RTX 3080),1.81,2210.5,276.3,0.149,3.733,0.107,0.214,1.287,2.575,28.0,68.0
8,31900,GPU (NVIDIA GeForce RTX 3080),1.78,2242.4,280.3,0.144,3.604,0.110,0.221,1.273,2.545,28.0,68.0
9,35900,GPU (NVIDIA GeForce RTX 3080),1.77,2265.9,283.2,0.148,3.711,0.106,0.213,1.247,2.495,28.0,68.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.20,20445.6,0.0,0.148,3.706,0.000,0.000,0.000,0.000,28.0,68.0
11,43900,GPU (NVIDIA GeForce RTX 3080),1.85,2158.1,269.8,0.146,3.657,0.122,0.244,1.332,2.665,28.0,68.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.75,2282.4,285.3,0.142,3.546,0.113,0.226,1.244,2.488,28.0,68.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.86,2154.4,269.3,0.143,3.572,0.126,0.252,1.330,2.660,28.0,68.0
14,55900,GPU (NVIDIA GeForce RTX 3080),1.81,2216.0,277.0,0.139,3.476,0.111,0.223,1.298,2.596,28.0,68.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.18,22667.2,0.0,0.143,3.573,0.000,0.000,0.000,0.000,28.0,68.0
16,63900,GPU (NVIDIA GeForce RTX 3080),1.75,2288.2,286.0,0.147,3.676,0.109,0.217,1.237,2.474,28.0,68.0
17,67900,GPU (NVIDIA GeForce RTX 3080),1.74,2302.8,287.8,0.146,3.658,0.109,0.219,1.234,2.469,28.0,68.0
18,71900,GPU (NVIDIA GeForce RTX 3080),1.79,2234.9,279.4,0.145,3.630,0.119,0.237,1.270,2.541,28.0,68.0
19,75900,GPU (NVIDIA GeForce RTX 3080),1.79,2234.2,279.3,0.144,3.602,0.118,0.236,1.278,2.556,28.0,68.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.18,22758.6,0.0,0.140,3.495,0.000,0.000,0.000,0.000,28.0,68.0
21,83900,GPU (NVIDIA GeForce RTX 3080),1.77,2261.2,282.7,0.148,3.691,0.118,0.237,1.245,2.490,28.0,68.0
22,87900,GPU (NVIDIA GeForce RTX 3080),1.74,2301.4,287.7,0.145,3.629,0.116,0.231,1.226,2.453,28.0,68.0
23,91900,GPU (NVIDIA GeForce RTX 3080),1.74,2297.1,287.1,0.144,3.605,0.120,0.240,1.222,2.444,28.0,68.0
24,95900,GPU (NVIDIA GeForce RTX 3080),1.74,2303.2,287.9,0.143,3.572,0.122,0.244,1.235,2.469,28.0,68.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.19,21452.7,0.0,0.149,3.737,0.000,0.000,0.000,0.000,28.0,68.0
26,103900,GPU (NVIDIA GeForce RTX 3080),1.74,2297.2,287.1,0.147,3.675,0.120,0.240,1.227,2.455,28.0,68.0
