epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.30,13526.8,0.0,0.150,3.747,0.000,0.000,0.000,0.000,4.0,4.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.34,11828.6,0.0,0.139,3.463,0.000,0.000,0.000,0.000,13.1,26.0
3,11900,GPU (NVIDIA GeForce RTX 3080),0.84,4771.9,59.6,0.141,3.526,0.071,1.426,0.534,10.673,24.5,38.0
4,15900,GPU (NVIDIA GeForce RTX 3080),0.68,5867.8,73.3,0.145,3.621,0.049,0.985,0.395,7.903,24.5,38.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.23,17197.4,0.0,0.138,3.452,0.000,0.000,0.000,0.000,24.5,38.0
6,23900,GPU (NVIDIA GeForce RTX 3080),0.72,5594.2,69.9,0.145,3.630,0.041,0.823,0.425,8.507,24.5,38.0
7,27900,GPU (NVIDIA GeForce RTX 3080),0.69,5779.0,72.2,0.143,3.565,0.056,1.128,0.386,7.711,24.5,38.0
8,31900,GPU (NVIDIA GeForce RTX 3080),0.71,5643.6,70.5,0.140,3.502,0.069,1.385,0.402,8.044,24.5,38.0
9,35900,GPU (NVIDIA GeForce RTX 3080),0.71,5637.9,70.5,0.144,3.610,0.054,1.071,0.412,8.248,24.5,38.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.24,16949.6,0.0,0.141,3.519,0.000,0.000,0.000,0.000,24.5,38.0
11,43900,GPU (NVIDIA GeForce RTX 3080),0.75,5346.4,66.8,0.141,3.529,0.055,1.101,0.417,8.331,24.5,38.0
12,47900,GPU (NVIDIA GeForce RTX 3080),0.67,5935.1,74.2,0.142,3.561,0.059,1.178,0.379,7.580,24.5,38.0
13,51900,GPU (NVIDIA GeForce RTX 3080),0.71,5657.6,70.7,0.147,3.667,0.059,1.176,0.396,7.918,24.5,38.0
14,55900,GPU (NVIDIA GeForce RTX 3080),0.71,5661.5,70.8,0.150,3.746,0.043,0.861,0.406,8.126,24.5,38.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.25,15687.3,0.0,0.150,3.744,0.000,0.000,0.000,0.000,24.5,38.0
16,63900,GPU (NVIDIA GeForce RTX 3080),0.68,5876.6,73.5,0.142,3.542,0.070,1.399,0.379,7.571,24.5,38.0
17,67900,GPU (NVIDIA GeForce RTX 3080),0.70,5696.0,71.2,0.145,3.624,0.062,1.250,0.402,8.036,24.5,38.0
18,71900,GPU (NVIDIA GeForce RTX 3080),0.72,5545.2,69.3,0.141,3.520,0.087,1.736,0.393,7.859,24.5,38.0
19,75900,GPU (NVIDIA GeForce RTX 3080),0.66,6071.4,75.9,0.146,3.653,0.039,0.777,0.369,7.376,24.5,38.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.24,16492.5,0.0,0.147,3.685,0.000,0.000,0.000,0.000,24.5,38.0
21,83900,GPU (NVIDIA GeForce RTX 3080),0.70,5675.0,70.9,0.143,3.567,0.061,1.214,0.396,7.920,24.5,38.0
22,87900,GPU (NVIDIA GeForce RTX 3080),0.72,5558.8,69.5,0.143,3.572,0.075,1.497,0.406,8.123,24.5,38.0
23,91900,GPU (NVIDIA GeForce RTX 3080),0.71,5595.0,69.9,0.144,3.606,0.071,1.427,0.407,8.138,24.5,38.0
24,95900,GPU (NVIDIA GeForce RTX 3080),0.72,5563.4,69.5,0.148,3.701,0.067,1.344,0.405,8.104,24.5,38.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.25,16100.5,0.0,0.149,3.716,0.000,0.000,0.000,0.000,24.5,38.0
26,103900,GPU (NVIDIA GeForce RTX 3080),0.69,5784.2,72.3,0.152,3.799,0.038,0.768,0.389,7.780,24.5,38.0
27,107900,GPU (NVIDIA GeForce RTX 3080),0.72,5521.6,69.0,0.152,3.798,0.069,1.388,0.399,7.982,24.5,38.0
28,111900,GPU (NVIDIA GeForce RTX 3080),0.74,5424.4,67.8,0.146,3.660,0.054,1.075,0.411,8.215,24.5,38.0
29,115900,GPU (NVIDIA GeForce RTX 3080),0.71,5658.7,70.7,0.149,3.727,0.052,1.040,0.406,8.126,24.5,38.0
30,119900,GPU (NVIDIA GeForce RTX 3080),0.24,16583.4,0.0,0.145,3.619,0.000,0.000,0.000,0.000,24.5,38.0
31,123900,GPU (NVIDIA GeForce RTX 3080),0.73,5472.7,68.4,0.150,3.741,0.086,1.714,0.389,7.772,24.5,38.0
32,127900,GPU (NVIDIA GeForce RTX 3080),0.73,5470.0,68.4,0.148,3.708,0.052,1.049,0.425,8.494,24.5,38.0
33,131900,GPU (NVIDIA GeForce RTX 3080),0.73,5487.8,68.6,0.146,3.660,0.050,0.995,0.434,8.673,24.5,38.0
