epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
154,615900,274.021273,277.596086,-89.225359,82.1376,82.1232,807.5738,750.5065,2.6818,0.0000,189.88,22.6,177,80,616000,155.0,0.657235,0.561336,0.047950
155,619900,,,,,,,,,,196.46,23.4,164,90,620000,155.2,,,
156,623900,276.110785,279.646178,-89.652820,82.5732,82.5691,889.4094,815.6973,2.2364,0.0000,201.62,23.9,175,98,624000,156.7,0.651065,0.557362,0.046851
157,627900,275.153029,278.375889,-89.780130,82.9097,82.9121,878.7593,824.4628,1.9291,0.0000,203.20,24.1,152,70,628000,158.1,0.640641,0.547156,0.046743
158,631900,275.802101,280.057580,-90.702227,83.3567,83.3490,822.5716,753.9772,1.4356,0.0000,210.54,24.9,169,92,632000,159.5,0.644167,0.551782,0.046192
159,635900,275.942119,279.384272,-91.246099,84.0923,84.0987,866.2093,778.4166,2.1446,0.0000,215.57,25.4,155,74,636000,160.9,0.645253,0.551428,0.046912
160,639900,,,,,,,,,,232.76,27.2,149,66,640000,161.1,,,
161,643900,279.319165,282.803518,-91.566457,84.2544,84.2537,922.1164,834.0707,2.0156,0.0000,214.67,25.3,156,72,644000,162.5,0.634011,0.541990,0.046011
162,647900,276.467939,280.096893,-92.180656,84.9940,84.9929,834.7896,730.7154,2.5743,0.0000,208.46,24.6,165,82,648000,163.9,0.625997,0.535603,0.045197
163,651900,293.995434,298.977025,-92.341763,85.1290,85.1291,887.4965,830.6075,2.4270,0.0000,211.38,25.0,154,78,652000,165.3,0.626315,0.537206,0.044554
164,655900,291.961732,295.451710,-92.842934,85.7024,85.7105,906.1521,816.5014,2.6704,0.0000,217.05,25.6,161,66,656000,166.7,0.602816,0.517045,0.042885
165,659900,,,,,,,,,,207.71,24.6,162,75,660000,166.9,,,
166,663900,284.358117,288.639829,-93.636172,86.2661,86.2723,802.8082,742.6311,3.0874,0.0000,217.81,25.7,159,83,664000,168.3,0.624866,0.534824,0.045021
167,667900,292.750739,296.407178,-93.763507,86.6070,86.5945,974.4631,855.9041,2.6650,0.0000,216.95,25.6,154,69,668000,169.7,0.631529,0.540716,0.045406
168,671900,298.372677,301.955916,-94.478156,87.2942,87.3043,889.7183,827.5539,1.8660,0.0000,220.65,26.0,156,84,672000,171.2,0.621790,0.532310,0.044740
169,675900,292.071825,296.047283,-94.926271,87.8662,87.8650,908.2813,857.5922,2.4866,0.0000,231.34,27.1,143,73,676000,172.5,0.618062,0.529584,0.044239
170,679900,,,,,,,,,,225.19,26.4,160,82,680000,172.8,,,
171,683900,286.455540,291.052521,-95.354561,87.9305,87.9334,942.0689,885.3222,2.5204,0.0000,214.08,25.3,151,84,684000,174.2,0.619748,0.530857,0.044445
172,687900,301.034396,305.474727,-95.989695,88.6464,88.6449,881.0027,814.5863,2.3420,0.0000,224.87,26.4,144,59,688000,175.6,0.608842,0.521912,0.043465
173,691900,308.826745,313.105661,-96.175079,89.0409,89.0306,1194.8579,1085.2743,2.3159,0.0000,239.91,28.0,142,71,692000,177.0,0.613562,0.525716,0.043923
174,695900,297.336425,302.464503,-96.913650,89.4818,89.4852,1048.1441,953.7131,2.9757,0.0000,224.36,26.4,160,85,696000,178.4,0.591924,0.507557,0.042183
175,699900,,,,,,,,,,221.04,26.0,152,68,700000,178.7,,,
176,703900,304.122297,309.112660,-97.376396,89.9633,89.9581,990.1347,936.0823,2.9119,0.0000,232.22,27.2,142,70,704000,180.1,0.617297,0.528389,0.044454
177,707900,303.336747,308.516415,-97.513140,90.3216,90.3211,1003.5755,928.1905,3.0307,0.0000,254.46,29.6,137,68,708000,181.6,0.617489,0.528362,0.044563
178,711900,304.971385,310.542972,-97.969269,90.7081,90.6998,1015.5822,946.8739,1.9871,0.0000,236.42,27.6,148,83,712000,183.0,0.599999,0.513687,0.043156
179,715900,308.419414,313.174229,-98.615847,91.3565,91.3512,1005.6976,933.5051,2.6340,0.0000,227.88,26.7,147,72,716000,184.4,0.604278,0.518627,0.042825
180,719900,,,,,,,,,,246.29,28.7,137,63,720000,184.6,,,
181,723900,308.617787,313.978903,-99.221609,91.8137,91.8119,904.0930,847.2495,2.4349,0.0000,243.21,28.4,144,69,724000,186.1,0.592111,0.507191,0.042460
182,727900,308.201299,312.547792,-99.796906,92.4266,92.4265,976.0270,858.5419,2.9011,0.0000,238.66,27.9,134,79,728000,187.6,0.595228,0.509899,0.042665
