epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.20,20137.9,0.0,0.119,2.982,0.000,0.000,0.000,0.000,1.1,2.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.24,16599.8,0.0,0.103,2.583,0.000,0.000,0.000,0.000,10.2,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.45,2755.4,344.4,0.107,2.663,0.139,0.278,1.184,2.368,20.2,32.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.34,2990.0,373.7,0.113,2.814,0.135,0.270,1.065,2.130,20.2,32.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.15,26888.0,0.0,0.123,3.070,0.000,0.000,0.000,0.000,20.2,32.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.31,3047.2,380.9,0.122,3.054,0.141,0.283,1.024,2.049,20.2,32.0
7,27900,GPU (NVIDIA GeForce RTX 3080),1.28,3122.1,390.3,0.120,3.004,0.137,0.275,0.998,1.995,20.2,32.0
8,31900,GPU (NVIDIA GeForce RTX 3080),1.39,2879.0,359.9,0.122,3.058,0.142,0.283,1.101,2.202,20.2,32.0
9,35900,GPU (NVIDIA GeForce RTX 3080),1.34,2994.0,374.2,0.125,3.135,0.149,0.298,1.035,2.070,20.2,32.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.15,27138.6,0.0,0.123,3.068,0.000,0.000,0.000,0.000,20.2,32.0
11,43900,GPU (NVIDIA GeForce RTX 3080),1.37,2929.2,366.2,0.119,2.978,0.145,0.290,1.076,2.152,20.2,32.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.34,2978.7,372.3,0.120,3.006,0.144,0.287,1.054,2.108,20.2,32.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.30,3077.8,384.7,0.121,3.018,0.143,0.285,1.012,2.025,20.2,32.0
14,55900,GPU (NVIDIA GeForce RTX 3080),1.33,2997.7,374.7,0.120,2.990,0.145,0.290,1.045,2.090,20.2,32.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.14,28112.1,0.0,0.119,2.971,0.000,0.000,0.000,0.000,20.2,32.0
16,63900,GPU (NVIDIA GeForce RTX 3080),1.31,3053.9,381.7,0.117,2.930,0.144,0.288,1.026,2.052,20.2,32.0
17,67900,GPU (NVIDIA GeForce RTX 3080),1.45,2750.1,343.8,0.123,3.073,0.168,0.336,1.138,2.276,20.2,32.0
18,71900,GPU (NVIDIA GeForce RTX 3080),1.43,2797.9,349.7,0.128,3.204,0.165,0.330,1.108,2.217,20.2,32.0
19,75900,GPU (NVIDIA GeForce RTX 3080),1.44,2786.2,348.3,0.127,3.182,0.170,0.341,1.111,2.223,20.2,32.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.14,28669.8,0.0,0.114,2.861,0.000,0.000,0.000,0.000,20.2,32.0
21,83900,GPU (NVIDIA GeForce RTX 3080),1.43,2793.1,349.1,0.124,3.101,0.164,0.328,1.115,2.231,20.2,32.0
22,87900,GPU (NVIDIA GeForce RTX 3080),1.44,2772.3,346.5,0.124,3.105,0.165,0.330,1.128,2.255,20.2,32.0
23,91900,GPU (NVIDIA GeForce RTX 3080),1.24,3229.2,403.6,0.118,2.957,0.137,0.274,0.961,1.923,20.2,32.0
24,95900,GPU (NVIDIA GeForce RTX 3080),1.13,3527.1,440.9,0.114,2.855,0.124,0.249,0.876,1.751,20.2,32.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.13,29900.8,0.0,0.113,2.827,0.000,0.000,0.000,0.000,20.2,32.0
26,103900,GPU (NVIDIA GeForce RTX 3080),1.16,3447.1,430.9,0.118,2.959,0.123,0.247,0.898,1.796,20.2,32.0
27,107900,GPU (NVIDIA GeForce RTX 3080),1.14,3514.3,439.3,0.117,2.917,0.126,0.252,0.875,1.750,20.2,32.0
28,111900,GPU (NVIDIA GeForce RTX 3080),1.14,3496.3,437.0,0.110,2.762,0.124,0.248,0.889,1.778,20.2,32.0
29,115900,GPU (NVIDIA GeForce RTX 3080),1.19,3365.6,420.7,0.113,2.826,0.126,0.252,0.929,1.858,20.2,32.0
30,119900,GPU (NVIDIA GeForce RTX 3080),0.13,30133.3,0.0,0.113,2.815,0.000,0.000,0.000,0.000,20.2,32.0
31,123900,GPU (NVIDIA GeForce RTX 3080),1.19,3359.3,419.9,0.119,2.981,0.129,0.258,0.920,1.841,20.2,32.0
32,127900,GPU (NVIDIA GeForce RTX 3080),1.18,3387.6,423.5,0.121,3.024,0.127,0.255,0.909,1.818,20.2,32.0
33,131900,GPU (NVIDIA GeForce RTX 3080),1.33,2996.3,374.5,0.127,3.168,0.147,0.294,1.035,2.071,20.2,32.0
34,135900,GPU (NVIDIA GeForce RTX 3080),1.43,2792.9,349.1,0.132,3.297,0.163,0.326,1.112,2.224,20.2,32.0
35,139900,GPU (NVIDIA GeForce RTX 3080),0.13,30597.1,0.0,0.111,2.766,0.000,0.000,0.000,0.000,20.2,32.0
36,143900,GPU (NVIDIA GeForce RTX 3080),1.25,3196.3,399.5,0.123,3.068,0.138,0.275,0.966,1.931,20.2,32.0
37,147900,GPU (NVIDIA GeForce RTX 3080),1.19,3368.5,421.1,0.112,2.810,0.131,0.263,0.897,1.793,20.2,32.0
38,151900,GPU (NVIDIA GeForce RTX 3080),1.19,3372.4,421.5,0.111,2.786,0.135,0.270,0.919,1.838,20.2,32.0
