epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,,,0,4000,0.2
2,7900,,,,,,,,0,8000,0.4
3,11900,0.113713,-1.589823,0.5762,0.8185,0.0744,,,0,12000,1.9
4,15900,0.163411,-2.430588,1.9314,1.8624,0.0717,,,0,16000,3.3
5,19900,,,,,,,,0,20000,3.4
6,23900,0.198844,-3.230395,2.5938,2.5834,0.2513,,,0,24000,4.7
7,27900,0.232455,-4.515969,3.7218,3.7423,0.2916,,,0,28000,6.0
8,31900,0.255519,-5.769023,4.9202,4.1678,0.3492,,,0,32000,7.4
9,35900,0.243222,-6.916790,6.0340,4.2707,0.3512,,,0,36000,8.7
10,39900,,,,,,,,0,40000,8.9
11,43900,0.299188,-8.054690,7.1575,4.5321,0.3642,,,0,44000,10.3
12,47900,0.300863,-9.055514,8.1613,4.6191,0.3092,,,0,48000,11.6
13,51900,0.316116,-9.982260,9.1201,5.1294,0.2888,,,0,52000,12.9
14,55900,0.364245,-10.918961,10.0599,5.8125,0.2983,,,0,56000,14.2
15,59900,,,,,,,,0,60000,14.4
16,63900,0.422809,-12.084959,11.2044,7.1788,0.3021,,,0,64000,15.7
17,67900,0.524961,-13.563499,12.6548,8.8854,0.3175,,,0,68000,17.2
18,71900,0.643423,-15.366726,14.4295,11.9743,0.3392,,,0,72000,18.6
19,75900,0.746901,-17.489983,16.5397,16.0322,0.3674,,,0,76000,20.0
20,79900,,,,,,,,0,80000,20.2
21,83900,0.874070,-19.800361,18.8362,17.0305,0.3448,,,0,84000,21.6
22,87900,1.008048,-22.333787,21.3530,21.6802,0.3819,,,0,88000,23.1
23,91900,1.112685,-24.962867,23.9720,21.8471,0.4238,,,0,92000,24.3
24,95900,1.209592,-27.679483,26.6916,27.6476,0.4804,,,0,96000,25.4
25,99900,,,,,,320.33,1000.0,100,100000,25.6
26,103900,2.413505,-30.361437,29.3889,32.1162,0.6003,,,0,104000,26.7
27,107900,2.574006,-33.122908,32.2006,30.3337,0.6743,,,0,108000,27.9
28,111900,2.660214,-35.500154,34.6331,32.8027,0.7286,,,0,112000,29.0
29,115900,2.625053,-37.965811,37.0992,28.4798,0.7985,,,0,116000,30.2
30,119900,,,,,,,,0,120000,30.3
31,123900,2.700682,-40.418284,39.5617,28.2145,0.8353,,,0,124000,31.5
32,127900,2.759092,-42.887145,42.0334,26.1290,0.7606,,,0,128000,32.7
33,131900,2.980494,-45.315413,44.4774,26.5765,0.8756,,,0,132000,34.0
34,135900,2.918331,-47.735613,46.8892,26.2886,0.8123,,,0,136000,35.5
35,139900,,,,,,,,0,140000,35.6
36,143900,3.128866,-50.137451,49.2991,27.4599,0.9051,,,0,144000,36.9
37,147900,3.031429,-52.507551,51.6615,26.6489,0.8239,,,0,148000,38.0
38,151900,3.228834,-54.860659,54.0149,25.6357,0.8955,,,0,152000,39.2
39,155900,3.468849,-57.235584,56.3920,25.3315,0.8226,,,0,156000,40.4
40,159900,,,,,,,,0,160000,40.5
41,163900,3.594171,-59.609953,58.7586,25.9402,0.8382,,,0,164000,41.7
42,167900,3.638146,-62.022260,61.1661,24.1763,0.8875,,,0,168000,42.9
43,171900,3.716326,-64.468265,63.6042,26.2877,0.9291,,,0,172000,44.1
44,175900,3.854242,-66.863109,65.9864,25.4403,0.8520,,,0,176000,45.3
45,179900,,,,,,,,0,180000,45.4
46,183900,4.236623,-69.333075,68.4514,27.1929,0.8892,,,0,184000,46.6
47,187900,4.080080,-71.809673,70.9093,26.8122,0.9223,,,0,188000,47.7
48,191900,4.291944,-74.282005,73.3775,26.5462,0.8819,,,0,192000,48.9
49,195900,4.324610,-76.724965,75.8236,27.0061,0.8916,,,0,196000,50.0
50,199900,,,,,,,,0,200000,50.2
51,203900,7.718667,-79.047835,78.1625,31.1714,0.8691,1245.64,1001.0,100,204000,51.4
52,207900,7.566158,-81.695489,80.8101,30.0768,0.8402,,,0,208000,52.5
53,211900,8.277595,-84.529451,83.6458,29.4237,0.8122,,,0,212000,53.7
54,215900,8.323213,-87.407334,86.5145,30.6253,0.8700,,,0,216000,54.8
55,219900,,,,,,,,0,220000,54.9
56,223900,8.778763,-90.316466,89.4054,29.4454,0.8269,,,0,224000,56.1
57,227900,9.176245,-93.296969,92.3760,30.0047,0.8529,,,0,228000,57.3
58,231900,9.113762,-96.349580,95.4087,31.2580,0.8730,,,0,232000,58.5
59,235900,8.758280,-99.464030,98.5180,29.9437,0.9270,,,0,236000,59.7
60,239900,,,,,,,,0,240000,59.8
61,243900,9.025603,-102.591440,101.6443,29.6198,0.8976,,,0,244000,61.0
62,247900,9.252183,-105.728267,104.7748,31.9367,0.9310,,,0,248000,62.1
63,251900,8.922043,-108.876192,107.9205,30.4129,0.9467,,,0,252000,63.3
64,255900,10.191263,-112.007367,111.0432,31.6205,1.0055,,,0,256000,64.5
65,259900,,,,,,,,0,260000,64.6
66,263900,10.230924,-115.203370,114.2334,32.5638,1.0205,,,0,264000,65.9
67,267900,10.034054,-118.500346,117.5238,31.4332,0.9755,,,0,268000,67.1
68,271900,11.019906,-121.797893,120.8011,32.6022,1.0446,,,0,272000,68.3
69,275900,9.473067,-124.955496,123.9573,28.8589,1.0114,,,0,276000,69.4
70,279900,,,,,,,,0,280000,69.5
71,283900,10.766735,-128.238688,127.2378,32.4317,1.0652,,,0,284000,70.7
72,287900,10.079749,-131.515245,130.5174,30.3362,1.0338,,,0,288000,71.9
73,291900,11.038662,-134.828008,133.8221,31.6825,1.0821,,,0,292000,73.1
74,295900,10.695965,-137.986489,136.9748,31.1093,1.0780,,,0,296000,74.2
75,299900,,,,,,,,0,300000,74.4
76,303900,11.393330,-141.182114,140.1815,31.5567,1.0789,2654.42,1001.0,100,304000,75.5
77,307900,23.602140,-144.133873,143.1387,35.0581,1.1300,,,0,308000,76.7
78,311900,22.274995,-147.182226,146.1821,35.2473,1.1171,,,0,312000,77.9
79,315900,23.372036,-150.158148,149.1442,33.2667,1.1082,,,0,316000,79.0
80,319900,,,,,,,,0,320000,79.1
81,323900,22.486900,-153.259267,152.2338,33.0525,1.1163,,,0,324000,80.3
82,327900,24.556688,-156.449693,155.3954,34.8157,1.1176,,,0,328000,81.4
83,331900,22.338016,-159.395930,158.3500,33.4926,1.1256,,,0,332000,82.6
84,335900,24.837258,-162.382414,161.3389,34.0418,1.1308,,,0,336000,83.8
85,339900,,,,,,,,0,340000,83.9
86,343900,23.195443,-165.378999,164.3399,33.8303,1.1257,,,0,344000,85.1
87,347900,26.198895,-168.414345,167.3657,34.1046,1.1402,,,0,348000,86.4
88,351900,23.119624,-171.364631,170.2924,33.6154,1.1527,,,0,352000,87.7
89,355900,24.222319,-174.329043,173.2553,33.7298,1.1477,,,0,356000,89.2
90,359900,,,,,,,,0,360000,89.3
91,363900,25.878063,-177.345661,176.2735,35.3103,1.1786,,,0,364000,90.7
92,367900,25.232920,-180.262912,179.1876,35.5097,1.1791,,,0,368000,92.1
93,371900,26.399325,-183.117158,182.0283,34.1393,1.1802,,,0,372000,93.5
94,375900,25.955262,-186.090006,185.0007,33.8451,1.2003,,,0,376000,94.9
95,379900,,,,,,,,0,380000,95.1
96,383900,27.850064,-188.803579,187.7019,36.5112,1.2357,,,0,384000,96.5
97,387900,26.125470,-191.679484,190.5463,36.1613,1.2540,,,0,388000,97.8
98,391900,26.975425,-194.587120,193.4689,33.9685,1.2077,,,0,392000,99.0
99,395900,28.231321,-197.380544,196.2727,36.5461,1.2396,,,0,396000,100.3
100,399900,,,,,,,,0,400000,100.5
1,3900,,,,,,,,0,4000,1.3
2,7900,,,,,,,,0,8000,2.4
3,11900,0.106027,-1.575567,0.5393,0.7806,0.0737,,,0,12000,15.6
4,15900,0.126208,-2.174499,1.6607,1.4961,0.1029,,,0,16000,27.8
5,19900,,,,,,,,0,20000,28.3
6,23900,0.166849,-2.192534,1.7069,2.3956,0.1974,,,0,24000,40.0
7,27900,0.187824,-3.065693,2.2507,2.8273,0.2803,,,0,28000,51.6
8,31900,0.198971,-3.924965,3.0611,2.9671,0.4191,,,0,32000,63.4
9,35900,0.172505,-4.943106,3.9726,2.9947,0.3839,,,0,36000,74.4
10,39900,,,,,,,,0,40000,74.8
11,43900,0.159772,-6.098386,5.0336,3.0146,0.4222,,,0,44000,87.5
12,47900,0.155828,-6.921243,5.9547,2.8588,0.3916,,,0,48000,99.2
13,51900,0.141887,-7.607557,6.6826,2.6471,0.3750,,,0,52000,110.3
14,55900,0.154764,-8.268013,7.3361,2.7421,0.3701,,,0,56000,120.9
15,59900,,,,,,,,0,60000,121.2
16,63900,0.170700,-9.346983,8.2866,2.9732,0.3648,,,0,64000,133.1
17,67900,0.211676,-10.490036,9.4080,3.5228,0.3806,,,0,68000,144.6
18,71900,0.269588,-11.914138,10.8350,4.7944,0.3634,,,0,72000,156.8
19,75900,0.357263,-13.793807,12.6575,6.1967,0.3879,,,0,76000,169.2
20,79900,,,,,,,,0,80000,170.3
21,83900,0.416742,-16.054921,14.8581,7.2350,0.4220,,,0,84000,182.8
22,87900,0.449980,-18.486497,17.2997,8.4163,0.4095,,,0,88000,193.8
23,91900,0.499912,-20.942123,19.7756,9.4143,0.4835,,,0,92000,205.0
24,95900,0.533508,-23.394770,22.2736,10.4684,0.5142,,,0,96000,216.3
25,99900,,,,,,119.42,1000.0,100,100000,216.6
26,103900,1.429893,-25.792914,24.7204,14.2315,0.5924,,,0,104000,228.0
27,107900,1.597695,-28.119814,27.1304,12.5577,0.5069,,,0,108000,239.6
28,111900,1.644084,-30.165144,29.2426,12.9715,0.4905,,,0,112000,251.5
29,115900,1.602239,-32.115791,31.2541,11.7381,0.4754,,,0,116000,264.1
30,119900,,,,,,,,0,120000,265.2
31,123900,1.706220,-34.080488,33.2241,12.7230,0.5071,,,0,124000,277.1
32,127900,1.751545,-36.159357,35.2811,12.3771,0.4948,,,0,128000,289.3
33,131900,1.956103,-38.318174,37.4404,12.1958,0.5011,,,0,132000,301.6
34,135900,1.883918,-40.480159,39.6054,11.3408,0.4985,,,0,136000,313.5
35,139900,,,,,,,,0,140000,313.8
36,143900,2.074596,-42.732199,41.8494,12.2547,0.5292,,,0,144000,325.1
37,147900,1.987993,-44.989345,44.1083,11.9820,0.5445,,,0,148000,336.5
38,151900,2.108906,-47.181870,46.3131,12.0959,0.5436,,,0,152000,348.2
39,155900,2.291638,-49.428178,48.5596,12.2303,0.5394,,,0,156000,359.6
40,159900,,,,,,,,0,160000,360.2
41,163900,2.331662,-51.647559,50.7867,11.2794,0.5450,,,0,164000,372.4
42,167900,2.375995,-53.841187,52.9801,11.7966,0.5553,,,0,168000,384.7
43,171900,2.416424,-55.987611,55.1480,11.6738,0.5677,,,0,172000,397.0
44,175900,2.502305,-58.055043,57.2276,10.9160,0.5441,,,0,176000,409.4
45,179900,,,,,,,,0,180000,410.2
