epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
7,27900,0.824874,0.828222,-1.101902,-0.5854,-0.5854,5.0102,5.2076,1.8793,-241.72,222.2,4,28000,7.5
8,31900,1.138041,1.138412,-1.752364,-0.3584,-0.3583,6.0239,6.1774,2.0338,-227.94,223.0,10,32000,9.2
9,35900,1.125956,1.134534,-1.861755,0.3687,0.3687,6.4695,6.7122,2.5770,,,0,36000,10.8
10,39900,,,,,,,,,,,0,40000,11.0
11,43900,1.061103,1.066762,-1.693214,0.5219,0.5223,6.6831,6.7283,2.6705,-45.47,138.0,1,44000,12.7
12,47900,0.998247,1.011159,-1.846298,0.5746,0.5747,5.9213,6.1468,2.5314,-223.31,299.0,1,48000,14.3
13,51900,0.936493,0.945442,-2.408480,0.5150,0.5153,5.9339,5.9902,3.7448,,,0,52000,16.1
14,55900,0.902181,0.912934,-2.742478,0.9977,0.9975,5.6732,5.7530,3.4229,,,0,56000,17.8
15,59900,,,,,,,,,,,0,60000,18.0
16,63900,0.920125,0.936644,-3.442247,1.8288,1.8290,5.4942,5.6755,3.0292,-202.88,606.0,1,64000,19.6
17,67900,0.859746,0.863305,-4.082619,2.5362,2.5361,5.3121,5.2498,3.3950,,,0,68000,21.2
18,71900,0.807390,0.811043,-4.701993,3.2199,3.2203,5.2110,5.2621,3.3482,,,0,72000,22.7
19,75900,0.753513,0.763319,-5.350301,3.9109,3.9110,4.9238,5.1340,3.2108,,,0,76000,24.1
20,79900,,,,,,,,,,,0,80000,24.4
21,83900,0.703418,0.712536,-5.982936,4.5943,4.5946,4.7119,4.8192,3.2795,,,0,84000,25.9
22,87900,0.679475,0.685851,-6.603044,5.2510,5.2513,4.5746,4.6948,2.8995,,,0,88000,28.3
23,91900,0.650570,0.657222,-7.206307,5.9174,5.9174,4.1006,4.2597,3.2236,,,0,92000,30.0
24,95900,0.644051,0.646432,-7.820938,6.5583,6.5585,4.2834,4.4270,3.1258,,,0,96000,31.8
25,99900,,,,,,,,,2.45,1000.0,34,100000,32.0
26,103900,0.650059,0.647628,-8.398991,7.1818,7.1820,4.2723,4.2966,2.7846,84.99,959.1,14,104000,33.6
27,107900,0.693328,0.693473,-9.068412,7.8833,7.8838,4.0942,4.2291,2.7579,66.62,751.4,19,108000,35.8
28,111900,0.707350,0.701061,-9.701759,8.5626,8.5627,4.1005,4.0039,2.8701,143.39,678.7,3,112000,37.7
29,115900,0.732833,0.729599,-10.337480,9.2261,9.2261,4.1898,4.2906,2.6354,191.93,927.6,24,116000,39.4
30,119900,,,,,,,,,40.68,36.5,2,120000,39.7
31,123900,0.745681,0.740565,-10.988994,9.8984,9.8987,4.1302,4.1037,2.5870,163.47,137.3,3,124000,41.3
32,127900,0.765105,0.762932,-11.614414,10.5508,10.5509,4.0530,4.0273,2.7217,340.17,695.8,6,128000,42.9
33,131900,0.772352,0.773499,-12.201238,11.1547,11.1549,4.0619,4.2141,2.5839,548.61,909.7,9,132000,44.6
34,135900,0.796244,0.797565,-12.781882,11.7677,11.7679,4.0536,4.1115,2.5180,189.45,212.3,6,136000,46.2
35,139900,,,,,,,,,,,0,140000,46.4
36,143900,0.804781,0.799976,-13.375841,12.3640,12.3639,3.9724,3.9116,2.3553,,,0,144000,48.1
37,147900,0.796686,0.793738,-13.927896,12.9347,12.9352,4.1439,4.0698,2.5203,499.38,595.5,2,148000,49.7
38,151900,0.813704,0.812418,-14.497575,13.5098,13.5100,3.9789,3.9787,2.4127,,,0,152000,51.3
39,155900,0.808912,0.805375,-15.012924,14.0412,14.0413,4.0639,4.0173,2.2578,,,0,156000,52.9
40,159900,,,,,,,,,,,0,160000,53.2
41,163900,0.816679,0.818373,-15.551142,14.5836,14.5835,3.9360,4.0428,2.6544,,,0,164000,54.9
42,167900,0.809123,0.807604,-16.078547,15.1216,15.1217,4.0590,4.0483,2.1649,,,0,168000,56.6
43,171900,0.833222,0.828385,-16.597935,15.6558,15.6558,4.0230,3.8221,2.2329,,,0,172000,58.2
44,175900,0.797299,0.800187,-17.109221,16.1639,16.1640,3.8630,3.9460,2.0717,,,0,176000,60.0
45,179900,,,,,,,,,,,0,180000,60.3
46,183900,0.826503,0.822897,-17.608297,16.6715,16.6717,4.0233,3.9587,2.5875,578.10,659.0,1,184000,61.9
47,187900,0.827253,0.832577,-18.088446,17.1681,17.1680,4.0504,4.0281,2.1541,,,0,188000,63.5
48,191900,0.836338,0.836829,-18.580250,17.6549,17.6552,3.9292,3.8008,2.3324,,,0,192000,65.2
49,195900,0.840014,0.840994,-19.070774,18.1467,18.1469,3.9539,4.0065,2.4856,,,0,196000,66.8
50,199900,,,,,,,,,,,0,200000,67.0
51,203900,0.906634,0.899528,-19.523200,18.6260,18.6262,4.1091,3.9934,2.1363,830.40,953.8,41,204000,68.8
52,207900,0.970065,0.965874,-20.068445,19.1741,19.1740,4.0820,4.0607,2.0829,741.50,862.3,21,208000,70.6
53,211900,1.024712,1.024540,-20.590984,19.7120,19.7123,4.2281,4.3227,2.2999,480.32,534.2,8,212000,72.3
54,215900,1.044475,1.036111,-21.112657,20.2414,20.2414,4.2133,4.1785,2.0847,656.16,778.1,21,216000,74.1
55,219900,,,,,,,,,229.86,227.0,7,220000,74.3
56,223900,1.157034,1.145017,-21.656409,20.7800,20.7802,4.5044,4.2648,2.1504,602.17,784.8,4,224000,75.9
57,227900,1.162504,1.162056,-22.177762,21.3103,21.3101,4.2950,4.3583,2.1229,714.39,775.2,4,228000,77.6
58,231900,1.187337,1.173791,-22.673115,21.8259,21.8261,4.4937,4.4004,2.0304,621.69,702.5,12,232000,79.2
59,235900,1.228473,1.222942,-23.194686,22.3379,22.3381,4.5328,4.5897,2.0011,879.45,1001.0,5,236000,80.9
60,239900,,,,,,,,,,,0,240000,81.1
61,243900,1.247914,1.237081,-23.707693,22.8486,22.8487,4.4674,4.5304,2.2002,335.04,284.5,4,244000,82.8
62,247900,1.319045,1.300650,-24.186254,23.3339,23.3342,4.5906,4.6448,2.0993,571.85,698.0,3,248000,84.4
63,251900,1.318188,1.308292,-24.643604,23.7949,23.7944,4.8304,4.7910,1.9825,,,0,252000,86.1
64,255900,1.305886,1.299824,-25.093125,24.2497,24.2498,4.7162,4.6145,2.1719,,,0,256000,87.8
65,259900,,,,,,,,,456.99,337.5,2,260000,88.0
66,263900,1.322919,1.317445,-25.572982,24.7149,24.7151,4.6617,4.7135,2.0333,,,0,264000,89.7
67,267900,1.325997,1.315616,-25.991606,25.1501,25.1498,4.7333,4.8366,2.2720,,,0,268000,91.3
68,271900,1.331369,1.321404,-26.411700,25.5763,25.5759,4.6799,4.7074,2.1284,,,0,272000,92.9
69,275900,1.407192,1.398320,-26.861044,26.0024,26.0026,4.9967,4.9005,2.0860,,,0,276000,94.5
70,279900,,,,,,,,,441.22,350.0,2,280000,94.8
71,283900,1.378061,1.363210,-27.282719,26.4131,26.4130,4.8637,4.8976,2.1988,834.02,741.0,2,284000,96.4
72,287900,1.403314,1.395032,-27.685353,26.8244,26.8244,5.0410,4.9799,2.1570,,,0,288000,98.0
73,291900,1.409906,1.390746,-28.081231,27.2176,27.2178,4.9621,4.9777,2.0799,,,0,292000,99.7
74,295900,1.424169,1.416981,-28.478831,27.6227,27.6228,4.8223,4.8493,2.0865,,,0,296000,101.4
75,299900,,,,,,,,,725.27,548.0,1,300000,101.6
76,303900,1.453659,1.449622,-28.865287,28.0161,28.0161,4.8183,5.0425,2.1438,886.65,1001.0,31,304000,103.3
77,307900,1.550189,1.528373,-29.330702,28.4833,28.4831,5.3338,5.1755,2.2964,983.98,1001.0,16,308000,104.9
78,311900,1.684582,1.680132,-29.795823,28.9447,28.9446,5.3110,5.4125,2.1479,705.71,684.0,3,312000,106.6
79,315900,1.723478,1.712990,-30.215870,29.3738,29.3736,5.5307,5.4943,2.2996,764.14,799.9,21,316000,108.5
80,319900,,,,,,,,,735.81,735.0,7,320000,108.7
81,323900,1.828695,1.814792,-30.694031,29.8627,29.8629,5.3960,5.4656,2.0279,521.11,428.5,6,324000,110.3
82,327900,1.884444,1.875196,-31.161181,30.3159,30.3160,5.8485,5.8607,2.2410,1047.35,1001.0,3,328000,112.0
83,331900,1.902026,1.900826,-31.604231,30.7617,30.7616,5.6333,5.7215,2.1427,854.81,889.0,13,332000,113.7
84,335900,1.933147,1.932210,-32.066123,31.2230,31.2229,5.7844,5.7960,1.9821,761.52,762.5,4,336000,115.3
85,339900,,,,,,,,,825.66,541.0,1,340000,115.5
86,343900,1.929141,1.925217,-32.509139,31.6493,31.6490,5.6843,5.7922,2.0628,713.63,710.3,3,344000,117.1
87,347900,2.004843,1.998402,-32.898843,32.0534,32.0538,5.7421,5.8694,1.9546,911.95,1001.0,3,348000,118.7
88,351900,2.023978,2.026433,-33.301712,32.4543,32.4542,6.0099,6.0324,2.0907,268.71,204.0,2,352000,120.4
89,355900,2.009829,1.997867,-33.691638,32.8442,32.8440,5.9358,5.9570,2.2838,415.00,305.0,1,356000,122.0
90,359900,,,,,,,,,969.30,1001.0,1,360000,122.2
91,363900,2.012788,1.999498,-34.106360,33.2454,33.2453,6.1264,6.1109,1.9087,540.29,371.7,3,364000,123.9
92,367900,2.141535,2.122299,-34.455733,33.6160,33.6159,6.3344,6.3000,2.2009,406.41,306.7,3,368000,125.5
93,371900,2.095622,2.079042,-34.825361,33.9810,33.9811,6.2923,6.1823,2.2766,,,0,372000,127.1
94,375900,2.146623,2.126384,-35.179310,34.3285,34.3284,6.5194,6.5077,2.4275,,,0,376000,128.8
95,379900,,,,,,,,,940.91,907.5,2,380000,129.0
96,383900,2.157805,2.137633,-35.503033,34.6545,34.6547,6.4472,6.5457,2.2551,1071.02,1001.0,1,384000,130.6
97,387900,2.290515,2.286765,-35.832176,34.9799,34.9801,6.6223,6.7444,2.3241,,,0,388000,132.3
98,391900,2.261122,2.247640,-36.161307,35.3011,35.3004,6.5213,6.6570,2.2567,925.98,637.0,2,392000,134.0
99,395900,2.268883,2.262166,-36.520112,35.6218,35.6216,6.6210,6.7909,2.2783,809.65,587.0,1,396000,135.6
100,399900,,,,,,,,,,,0,400000,135.8
101,403900,2.250708,2.247459,-36.775234,35.9133,35.9136,6.7140,6.8442,2.1400,928.80,1001.0,23,404000,137.5
102,407900,2.467583,2.455608,-37.111501,36.2608,36.2606,6.8726,6.9806,2.2842,863.67,807.9,14,408000,139.1
103,411900,2.436993,2.422532,-37.491770,36.6284,36.6281,7.0077,6.8896,2.2222,1150.80,1001.0,4,412000,140.7
104,415900,2.515387,2.510291,-37.858744,36.9741,36.9741,7.1813,7.6396,2.1851,1014.48,998.1,18,416000,142.3
105,419900,,,,,,,,,563.37,577.7,9,420000,142.6
106,423900,2.635496,2.618427,-38.199181,37.3543,37.3539,7.5318,7.4401,2.3515,745.25,781.4,7,424000,144.2
107,427900,2.725555,2.716898,-38.609238,37.7377,37.7378,7.5286,7.6105,2.1666,659.16,562.3,6,428000,145.9
108,431900,2.891124,2.865563,-38.984904,38.1196,38.1194,7.8181,8.1740,2.4785,640.29,591.5,20,432000,147.5
109,435900,2.924544,2.913499,-39.374298,38.5171,38.5173,7.7504,7.9297,2.5579,988.14,1001.0,3,436000,149.1
110,439900,,,,,,,,,422.99,316.7,7,440000,149.4
111,443900,2.926457,2.917549,-39.766193,38.8865,38.8867,7.9818,8.2007,2.6244,587.28,522.2,5,444000,151.0
112,447900,3.003520,3.003393,-40.080554,39.2067,39.2062,8.2668,8.5277,2.5032,477.51,419.0,5,448000,152.7
113,451900,3.136715,3.128419,-40.347699,39.4693,39.4690,8.3061,8.4122,2.4300,900.51,1001.0,1,452000,154.3
114,455900,3.211567,3.185926,-40.652426,39.7946,39.7943,8.8717,8.7962,2.4204,677.71,444.5,2,456000,156.0
115,459900,,,,,,,,,1295.82,1001.0,1,460000,156.3
116,463900,3.165984,3.147472,-40.953212,40.0415,40.0415,8.7583,8.9083,2.3971,670.89,1001.0,3,464000,157.9
117,467900,3.207257,3.181889,-41.268514,40.3764,40.3762,9.0236,9.0440,2.3644,818.96,772.8,5,468000,159.6
118,471900,3.297877,3.290541,-41.489455,40.6516,40.6523,9.0299,9.2225,2.3479,668.14,418.0,3,472000,161.2
119,475900,3.325899,3.314419,-41.766028,40.8903,40.8901,9.2870,9.3756,2.4662,622.16,373.0,2,476000,162.8
120,479900,,,,,,,,,659.79,589.4,5,480000,163.1
121,483900,3.407812,3.378748,-42.044987,41.1546,41.1544,9.2783,9.4069,2.5464,765.36,434.0,1,484000,164.7
122,487900,3.351855,3.341171,-42.327545,41.4283,41.4282,9.2719,9.3551,2.4814,88.36,67.0,1,488000,166.4
123,491900,3.446201,3.428334,-42.507874,41.6443,41.6446,9.5317,9.8209,2.4983,1054.65,1001.0,2,492000,168.2
124,495900,3.552648,3.559739,-42.752742,41.8516,41.8514,9.4472,9.8449,2.6888,872.99,1001.0,1,496000,169.9
125,499900,,,,,,,,,622.28,356.0,1,500000,170.1
126,503900,3.382384,3.380788,-43.078934,42.1562,42.1564,9.6528,9.7633,2.6382,954.20,876.2,12,504000,171.8
127,507900,3.527760,3.526564,-43.321307,42.4352,42.4346,9.6674,10.0782,2.4463,1016.28,1001.0,8,508000,173.3
128,511900,3.723008,3.700600,-43.608231,42.7254,42.7259,10.1170,10.2888,2.6454,575.12,515.4,5,512000,175.0
129,515900,3.637073,3.636796,-43.907917,43.0074,43.0077,10.1478,10.2529,2.6399,757.79,858.5,13,516000,176.5
130,519900,,,,,,,,,769.07,895.5,8,520000,176.7
131,523900,3.755045,3.749495,-44.225634,43.3706,43.3701,10.3065,10.6032,2.6515,713.45,736.6,7,524000,178.3
132,527900,3.832737,3.842071,-44.569452,43.6698,43.6699,10.6756,10.9390,2.7900,813.86,1001.0,5,528000,179.9
133,531900,4.107999,4.101067,-44.918515,44.0362,44.0360,11.0738,11.3602,2.7850,960.43,928.3,17,532000,181.6
134,535900,4.196050,4.199161,-45.286826,44.3724,44.3727,11.3917,11.4941,2.6128,1089.20,1001.0,1,536000,183.2
135,539900,,,,,,,,,999.19,874.6,5,540000,183.5
136,543900,4.075160,4.055981,-45.700853,44.7896,44.7893,11.1067,11.1687,2.7347,920.78,898.8,6,544000,185.1
137,547900,4.416865,4.393877,-46.178070,45.2151,45.2156,11.7830,11.7758,2.7279,908.07,672.1,7,548000,186.8
138,551900,4.496303,4.511982,-46.538625,45.6013,45.6011,11.7417,12.1713,2.9655,313.48,179.0,2,552000,188.4
139,555900,4.569146,4.547186,-46.920638,45.9532,45.9538,11.9482,12.1738,2.9527,1207.68,1001.0,3,556000,190.0
140,559900,,,,,,,,,933.22,1001.0,1,560000,190.2
141,563900,4.447794,4.437409,-47.365036,46.3955,46.3960,12.0662,12.0828,2.9238,1458.72,827.7,3,564000,191.8
142,567900,4.427515,4.420623,-47.705296,46.7581,46.7573,11.9528,12.5389,3.1026,1415.69,1001.0,4,568000,193.3
143,571900,4.565471,4.556449,-48.075242,47.1243,47.1250,12.2829,12.6087,2.7367,815.34,1001.0,1,572000,194.9
144,575900,4.661928,4.617572,-48.526064,47.5639,47.5635,12.3161,12.6725,2.6486,1205.60,806.5,2,576000,196.6
145,579900,,,,,,,,,1078.22,1001.0,2,580000,196.8
146,583900,4.843581,4.824608,-48.954991,47.9271,47.9271,12.9020,13.0212,2.8985,,,0,584000,198.4
147,587900,4.957035,4.956196,-49.318226,48.2854,48.2858,12.9430,13.3556,2.7602,1001.18,835.0,2,588000,200.0
148,591900,4.903845,4.888750,-49.627955,48.6511,48.6511,13.0858,13.2790,2.8808,2031.84,1001.0,1,592000,201.5
149,595900,5.019201,4.990183,-50.095807,49.0697,49.0694,13.2367,13.7428,2.9323,1185.54,827.5,2,596000,203.1
150,599900,,,,,,,,,1308.29,997.5,2,600000,203.3
151,603900,5.168352,5.134344,-50.473188,49.4038,49.4039,13.4891,13.9352,2.8803,1534.80,1001.0,8,604000,205.0
152,607900,5.300698,5.266373,-50.835982,49.7866,49.7869,13.8658,14.3492,2.8982,1002.76,927.6,5,608000,206.6
153,611900,5.478895,5.443811,-51.253416,50.1590,50.1586,14.3374,14.8517,3.3473,1297.21,810.4,5,612000,208.3
154,615900,5.649507,5.618802,-51.605128,50.5065,50.5067,14.6127,14.8488,2.9513,1608.38,1001.0,11,616000,210.0
155,619900,,,,,,,,,1279.59,1001.0,5,620000,210.3
156,623900,5.886031,5.845710,-52.072385,50.9540,50.9542,15.1677,15.6575,2.9442,1708.19,1001.0,5,624000,211.8
157,627900,5.748904,5.690885,-52.436037,51.3148,51.3142,15.5292,15.6979,3.0972,1474.56,1001.0,5,628000,213.5
158,631900,6.017975,5.991148,-52.893756,51.7908,51.7916,15.6205,16.0238,3.0890,1554.53,918.8,18,632000,215.1
159,635900,6.353607,6.301728,-53.330532,52.1896,52.1890,15.7837,16.1591,2.9862,2006.30,1001.0,1,636000,216.7
160,639900,,,,,,,,,1432.38,1001.0,4,640000,216.9
161,643900,6.351601,6.337754,-53.744425,52.5896,52.5895,16.0726,16.6160,3.1556,1653.86,844.0,6,644000,218.5
162,647900,6.706832,6.676453,-54.187822,53.0480,53.0479,16.8110,17.6442,3.1923,1269.94,825.6,7,648000,220.1
163,651900,6.624862,6.581299,-54.493485,53.3887,53.3890,17.1111,17.7002,3.2654,1035.41,779.5,4,652000,221.7
164,655900,6.846611,6.839140,-55.113591,53.9416,53.9415,17.1120,17.7898,3.3151,2022.33,1001.0,3,656000,223.3
165,659900,,,,,,,,,922.26,717.0,2,660000,223.5
166,663900,7.108093,7.082695,-55.535233,54.4066,54.4065,17.8265,18.5126,3.2485,1701.30,1001.0,3,664000,225.1
167,667900,7.117895,7.110226,-56.025361,54.8522,54.8517,18.1386,18.9365,3.0648,1737.93,1001.0,4,668000,226.8
168,671900,7.186373,7.146787,-56.328788,55.2036,55.2039,18.1100,18.5859,3.4792,,,0,672000,228.4
169,675900,7.355629,7.337779,-56.844513,55.6308,55.6300,18.6350,19.4817,3.1747,2175.99,1001.0,3,676000,230.0
170,679900,,,,,,,,,989.08,855.0,3,680000,230.2
171,683900,7.596754,7.560953,-57.194084,56.0200,56.0195,19.0495,19.6306,3.2195,1121.62,584.0,1,684000,231.8
172,687900,7.782131,7.767988,-57.544444,56.3752,56.3754,19.5058,20.3042,3.3205,1366.58,803.3,3,688000,233.4
173,691900,7.885000,7.828401,-57.947621,56.7722,56.7721,20.0894,20.6061,3.2176,1648.60,785.0,2,692000,234.9
