epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.26,15392.1,0.0,0.188,4.710,0.000,0.000,0.000,0.000,1.5,2.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.29,13956.0,0.0,0.192,4.812,0.000,0.000,0.000,0.000,10.6,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.30,3080.8,385.1,0.195,4.870,0.135,0.271,0.946,1.892,21.7,34.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.24,3230.6,403.8,0.195,4.875,0.144,0.289,0.839,1.678,21.7,34.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.23,17101.3,0.0,0.211,5.285,0.000,0.000,0.000,0.000,21.7,34.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.23,3261.7,407.7,0.202,5.048,0.153,0.306,0.848,1.696,21.7,34.0
7,27900,GPU (NVIDIA GeForce RTX 3080),1.23,3258.0,407.3,0.203,5.078,0.156,0.313,0.845,1.690,21.7,34.0
8,31900,GPU (NVIDIA GeForce RTX 3080),1.31,3061.7,382.7,0.199,4.964,0.157,0.315,0.929,1.857,21.7,34.0
9,35900,GPU (NVIDIA GeForce RTX 3080),1.23,3262.3,407.8,0.200,4.995,0.163,0.327,0.839,1.678,21.7,34.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.22,18597.9,0.0,0.193,4.829,0.000,0.000,0.000,0.000,21.7,34.0
11,43900,GPU (NVIDIA GeForce RTX 3080),1.24,3234.2,404.3,0.199,4.984,0.163,0.325,0.849,1.697,21.7,34.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.22,3277.3,409.7,0.195,4.883,0.164,0.328,0.839,1.677,21.7,34.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.24,3226.8,403.3,0.204,5.110,0.166,0.331,0.846,1.691,21.7,34.0
14,55900,GPU (NVIDIA GeForce RTX 3080),1.23,3249.3,406.2,0.195,4.874,0.164,0.328,0.840,1.681,21.7,34.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.22,17854.2,0.0,0.200,4.993,0.000,0.000,0.000,0.000,21.7,34.0
16,63900,GPU (NVIDIA GeForce RTX 3080),1.26,3187.1,398.4,0.194,4.846,0.165,0.330,0.874,1.748,21.7,34.0
17,67900,GPU (NVIDIA GeForce RTX 3080),1.23,3241.7,405.2,0.199,4.964,0.165,0.329,0.846,1.693,21.7,34.0
18,71900,GPU (NVIDIA GeForce RTX 3080),1.23,3258.7,407.3,0.200,5.004,0.169,0.338,0.835,1.670,21.7,34.0
19,75900,GPU (NVIDIA GeForce RTX 3080),1.26,3178.3,397.3,0.198,4.955,0.170,0.341,0.838,1.676,21.7,34.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.22,18291.3,0.0,0.196,4.910,0.000,0.000,0.000,0.000,21.7,34.0
21,83900,GPU (NVIDIA GeForce RTX 3080),1.23,3248.7,406.1,0.198,4.939,0.169,0.338,0.840,1.680,21.7,34.0
22,87900,GPU (NVIDIA GeForce RTX 3080),1.24,3237.9,404.7,0.201,5.025,0.169,0.338,0.840,1.680,21.7,34.0
23,91900,GPU (NVIDIA GeForce RTX 3080),1.29,3110.9,388.9,0.196,4.894,0.170,0.340,0.897,1.795,21.7,34.0
24,95900,GPU (NVIDIA GeForce RTX 3080),1.23,3262.6,407.8,0.192,4.812,0.169,0.338,0.842,1.684,21.7,34.0
