epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,-8.30,25.8,36,4000,0.3
2,7900,,,,,,-22.22,41.1,8,8000,0.6
3,11900,0.445265,-2.504413,1.6148,1.9668,0.1868,,,0,12000,9.0
4,15900,0.680932,-4.011069,2.6597,4.5233,0.9237,-85.82,157.0,1,16000,17.5
5,19900,,,,,,-54.29,163.0,1,20000,17.9
