epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
1,3999,,,,,,,,,,-53.84,160.4,24,3,4000,1.1
2,7999,0.164805,0.161413,-1.331131,0.9505,0.9475,1.3825,1.5247,0.4471,0.0113,144.15,549.2,6,3,8000,13.8
3,11999,0.456584,0.470728,-5.147759,4.5857,4.5864,3.1687,3.5244,0.8424,0.1826,489.00,1001.0,4,2,12000,30.5
4,15999,0.651176,0.663265,-7.177655,6.6682,6.6683,4.1283,4.4263,1.0928,0.4706,369.57,1001.0,4,1,16000,47.4
5,19999,0.747125,0.761019,-8.127112,7.6677,7.6677,4.8249,5.2243,1.2348,0.5948,327.44,839.4,5,3,20000,64.1
6,23999,0.818930,0.841583,-8.325948,7.9030,7.9024,5.3866,5.7383,1.3936,0.7909,389.40,912.2,5,3,24000,81.1
7,27999,0.944384,0.968361,-8.396137,7.8337,7.8336,6.4482,6.7320,1.6000,0.9736,232.81,507.5,8,3,28000,98.0
8,31999,1.066123,1.095164,-8.653778,7.9118,7.9117,7.1499,7.6983,1.8248,1.1040,129.94,330.3,12,1,32000,115.0
9,35999,1.007292,1.037970,-8.298222,7.6778,7.6773,7.3957,7.8028,1.8352,1.1661,146.13,401.1,9,4,36000,132.1
10,39999,1.017698,1.042507,-8.078900,7.3981,7.3975,7.9346,8.6411,1.8827,1.2242,245.02,610.7,7,1,40000,148.7
11,43999,1.072534,1.092873,-7.869005,7.1376,7.1374,8.5165,9.4540,2.0120,1.3334,278.52,671.2,5,0,44000,165.5
12,47999,1.144756,1.166512,-7.509706,6.8697,6.8697,8.9997,9.6424,2.1085,1.5334,361.66,885.0,5,3,48000,182.9
13,51999,1.218900,1.231389,-7.348893,6.6944,6.6946,9.5255,10.6519,2.1594,1.6013,326.32,772.4,5,0,52000,199.6
14,55999,1.246654,1.253708,-7.197128,6.5534,6.5534,10.2908,11.5671,2.1720,1.6334,365.29,805.0,5,0,56000,216.3
15,59999,1.280173,1.290438,-7.228630,6.5841,6.5838,11.1770,12.2252,2.2212,1.7199,291.74,596.3,7,0,60000,233.0
16,63999,1.344699,1.359550,-7.418718,6.7810,6.7810,12.5590,13.5719,2.2997,1.8138,342.56,594.9,7,2,64000,249.7
17,67999,1.424444,1.441019,-7.715736,7.0796,7.0798,14.0415,14.9916,2.3812,1.8895,178.39,352.7,10,2,68000,266.5
18,71999,1.483875,1.505309,-7.888702,7.2616,7.2620,14.1340,15.6537,2.4810,1.9873,259.63,625.4,7,2,72000,283.8
19,75999,1.595742,1.611907,-7.914220,7.2920,7.2920,15.7662,16.8510,2.5517,2.0315,397.45,813.8,5,1,76000,301.2
20,79999,1.615142,1.627669,-7.980624,7.3332,7.3330,15.9276,17.1674,2.5549,2.1034,196.00,382.4,9,5,80000,318.5
21,83999,1.612193,1.624217,-8.080542,7.4609,7.4608,16.5243,17.7968,2.5558,2.1106,234.80,447.3,10,3,84000,335.3
22,87999,1.583780,1.599167,-8.385174,7.8283,7.8286,17.4547,18.8087,2.5885,2.2455,204.59,357.9,11,3,88000,352.4
23,91999,1.622485,1.641136,-8.831984,8.2806,8.2805,18.9334,19.3951,2.6431,2.2777,263.02,481.1,7,0,92000,369.3
24,95999,1.666127,1.683176,-9.284430,8.7265,8.7262,19.2563,21.0737,2.7083,2.3500,246.49,486.0,9,3,96000,386.3
25,99999,1.683743,1.696179,-9.669425,9.1115,9.1118,21.4312,22.4350,2.7589,2.3978,263.33,509.2,9,3,100000,403.0
26,103999,1.747889,1.756722,-10.023047,9.4895,9.4894,22.1548,23.6860,2.8043,2.4660,429.12,770.2,4,1,104000,419.7
27,107999,1.797757,1.815136,-10.428294,9.8969,9.8971,23.6866,24.8096,2.8762,2.4882,346.03,644.0,7,4,108000,436.5
28,111999,1.870680,1.891996,-10.761649,10.2346,10.2347,24.9654,26.4832,2.9420,2.5317,223.33,432.1,8,3,112000,453.3
29,115999,1.871722,1.894185,-11.135278,10.5909,10.5911,25.9236,26.8118,2.9619,2.5586,299.74,525.0,8,1,116000,470.1
30,119999,1.941056,1.965556,-11.479485,10.9502,10.9498,28.0275,28.8864,3.0199,2.6138,254.28,446.9,10,5,120000,486.7
