epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,,,,106.70,23.0,121,4000,0.5
2,7900,,,,,,,,,116.91,25.7,144,8000,1.2
3,11900,1.114188,1.111987,-7.634750,7.3422,7.3433,7.5158,8.2632,0.0307,141.24,30.4,89,12000,7.2
4,15900,0.959235,0.922115,-14.021401,13.6019,13.6024,23.1023,28.3525,0.0354,242.55,50.6,67,16000,13.1
5,19900,,,,,,,,,118.06,26.4,254,20000,13.7
6,23900,3.321535,3.220498,-18.800481,18.4710,18.4712,51.1129,66.3203,0.0522,62.20,15.8,249,24000,19.5
7,27900,6.922771,6.618815,-22.868763,22.5099,22.5086,88.9671,109.2925,0.0855,63.31,16.3,243,28000,25.1
8,31900,12.381342,12.224453,-26.718370,26.2855,26.2867,153.5763,193.0504,0.1164,64.88,16.7,232,32000,31.0
9,35900,18.355827,17.704373,-30.055440,29.6691,29.6662,199.6448,251.2722,0.1343,64.90,16.9,252,36000,36.8
10,39900,,,,,,,,,67.88,17.2,223,40000,37.3
11,43900,24.299878,23.417238,-32.896767,32.4621,32.4653,261.8136,307.2034,0.1807,70.46,17.9,219,44000,43.1
12,47900,33.651696,32.336726,-35.721303,35.1354,35.1374,316.1668,410.1823,0.1981,78.21,19.9,174,48000,48.9
13,51900,39.098664,37.845530,-37.939623,37.4880,37.4852,347.2120,432.1776,0.2258,101.70,26.5,160,52000,54.9
14,55900,49.044389,47.104154,-40.578873,39.8271,39.8286,410.5526,493.8161,0.3136,89.40,23.8,179,56000,60.7
15,59900,,,,,,,,,96.75,25.2,147,60000,61.4
16,63900,62.074744,60.394770,-43.120262,42.2096,42.2124,474.7366,582.5886,0.4104,114.83,29.0,109,64000,67.1
17,67900,72.794360,71.154256,-45.742399,44.7376,44.7400,550.5437,669.3436,0.5723,173.65,38.9,95,68000,73.0
18,71900,78.293050,76.451965,-48.679166,47.6852,47.6821,607.6625,757.1591,0.8598,222.41,47.1,90,72000,78.8
19,75900,81.776759,79.991263,-51.923173,50.7364,50.7384,652.8509,756.9513,1.0421,249.97,50.8,81,76000,84.6
20,79900,,,,,,,,,238.13,48.5,60,80000,85.3
21,83900,85.775268,84.840689,-55.165926,53.9321,53.9262,715.0667,854.0663,1.2946,259.59,53.2,85,84000,91.4
22,87900,91.538795,90.273114,-58.828973,57.4296,57.4357,773.9077,913.6874,1.4831,264.24,52.8,83,88000,97.3
23,91900,96.696672,96.214387,-62.442071,60.8301,60.8291,861.8564,1009.2307,1.8246,263.72,52.5,76,92000,103.3
24,95900,101.430852,102.112976,-65.795122,64.2081,64.2136,905.8948,1128.0183,2.0597,252.42,50.2,71,96000,109.1
25,99900,,,,,,,,,268.66,52.7,70,100000,110.0
26,103900,112.348642,112.404756,-68.993442,67.2676,67.2706,1014.4273,1167.2499,2.2683,287.52,56.1,80,104000,115.9
27,107900,124.211110,121.718312,-72.037179,70.2525,70.2592,1096.2616,1239.5723,2.5015,286.07,55.9,64,108000,121.9
28,111900,128.934185,125.871948,-75.077914,73.1816,73.1848,1159.0674,1334.4542,2.7853,288.95,56.9,62,112000,127.7
29,115900,135.796955,132.959018,-77.965780,76.0571,76.0613,1195.6752,1409.6955,2.9327,306.52,60.2,81,116000,133.5
30,119900,,,,,,,,,280.19,55.6,69,120000,134.2
31,123900,141.758296,139.867375,-80.849406,78.8820,78.8860,1245.2599,1421.0804,2.9621,292.74,58.2,61,124000,140.1
32,127900,150.030979,147.534866,-83.942508,81.7824,81.7889,1347.2056,1567.2695,3.0365,288.07,56.8,79,128000,145.9
33,131900,156.638610,154.151473,-86.725104,84.5261,84.5278,1421.8151,1563.6650,2.9189,276.80,54.7,78,132000,151.9
34,135900,166.440251,165.213884,-89.402663,87.1573,87.1590,1479.1598,1741.8481,3.1265,274.37,54.4,67,136000,157.9
35,139900,,,,,,,,,271.33,53.7,69,140000,158.7
36,143900,176.754201,176.183734,-92.308284,89.8654,89.8721,1570.6953,1730.4995,3.1011,282.27,55.8,80,144000,164.4
37,147900,183.366402,183.467226,-94.852205,92.4545,92.4614,1634.2500,1766.0619,3.2318,287.93,56.6,73,148000,170.4
38,151900,194.214655,190.016424,-97.254062,94.8251,94.8269,1677.1488,1800.4340,3.1183,290.88,57.0,61,152000,176.2
39,155900,203.637310,203.223235,-99.427250,97.0449,97.0459,1731.2324,1927.3988,3.1327,287.14,56.2,77,156000,182.3
40,159900,,,,,,,,,271.76,53.6,79,160000,183.0
41,163900,214.665654,214.136974,-101.617162,99.0992,99.0983,1838.6729,2077.4717,3.1711,284.42,55.6,64,164000,189.0
42,167900,227.191678,226.632290,-103.717229,101.1718,101.1806,1943.1929,2118.1517,3.1925,283.39,55.6,73,168000,194.9
43,171900,235.387749,233.228207,-105.576363,103.1735,103.1778,1987.0779,2101.6827,3.4214,284.50,56.3,71,172000,200.8
44,175900,242.677629,240.496117,-107.740466,105.1621,105.1580,2098.6946,2229.3034,3.4852,279.23,55.6,75,176000,206.6
45,179900,,,,,,,,,279.50,55.3,69,180000,207.4
46,183900,253.724203,252.191919,-109.777742,107.1513,107.1590,2110.4698,2281.1998,3.3360,274.70,54.6,78,184000,213.3
47,187900,262.858299,262.911897,-111.498469,108.9095,108.9165,2208.9237,2403.9007,3.3627,238.36,47.6,92,188000,219.2
48,191900,281.418768,276.754259,-113.098005,110.5075,110.5086,2297.3981,2532.4223,3.2333,168.63,35.2,116,192000,225.0
49,195900,289.405108,287.434895,-114.528639,111.9588,111.9622,2239.6178,2499.7673,3.3596,233.18,47.2,72,196000,230.9
50,199900,,,,,,,,,273.30,54.4,69,200000,231.6
51,203900,293.699846,287.870566,-116.257593,113.6973,113.7036,2339.2085,2442.6679,3.5025,292.32,58.0,76,204000,237.5
52,207900,304.943460,297.409878,-117.524287,115.0426,115.0440,2427.9617,2555.5975,3.6716,259.17,51.8,78,208000,243.3
