epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.46,8784.4,0.0,0.338,8.438,0.000,0.000,0.000,0.000,3.7,4.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.71,5622.9,0.0,0.485,12.123,0.000,0.000,0.000,0.000,12.8,26.0
3,11900,GPU (NVIDIA GeForce RTX 3080),6.02,663.9,83.0,0.577,14.428,0.922,1.844,4.433,8.866,29.2,58.0
4,15900,GPU (NVIDIA GeForce RTX 3080),5.90,678.4,84.8,0.679,16.971,0.943,1.887,4.149,8.297,29.2,58.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.58,6875.5,0.0,0.507,12.683,0.000,0.000,0.000,0.000,29.2,58.0
6,23900,GPU (NVIDIA GeForce RTX 3080),5.83,685.9,85.7,0.579,14.485,0.962,1.925,4.165,8.331,29.2,58.0
7,27900,GPU (NVIDIA GeForce RTX 3080),5.59,715.7,89.5,0.494,12.343,0.919,1.838,4.097,8.193,29.2,58.0
8,31900,GPU (NVIDIA GeForce RTX 3080),5.94,673.9,84.2,0.514,12.852,0.961,1.923,4.348,8.696,29.2,58.0
9,35900,GPU (NVIDIA GeForce RTX 3080),5.75,695.8,87.0,0.562,14.050,0.932,1.864,4.118,8.237,29.2,58.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.57,7003.7,0.0,0.489,12.229,0.000,0.000,0.000,0.000,29.2,58.0
11,43900,GPU (NVIDIA GeForce RTX 3080),5.79,691.2,86.4,0.561,14.035,0.933,1.867,4.172,8.344,29.2,58.0
12,47900,GPU (NVIDIA GeForce RTX 3080),5.80,689.3,86.2,0.551,13.779,0.934,1.868,4.220,8.440,29.2,58.0
13,51900,GPU (NVIDIA GeForce RTX 3080),5.96,671.6,83.9,0.608,15.197,0.898,1.796,4.336,8.672,29.2,58.0
14,55900,GPU (NVIDIA GeForce RTX 3080),5.79,691.1,86.4,0.564,14.109,0.913,1.826,4.220,8.441,29.2,58.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.71,5653.9,0.0,0.577,14.414,0.000,0.000,0.000,0.000,29.2,58.0
16,63900,GPU (NVIDIA GeForce RTX 3080),5.74,696.7,87.1,0.562,14.057,0.955,1.910,4.132,8.264,29.2,58.0
