episode_id,length,total_reward,has_disturbance,mean_alpha_target
0,138,-87.38069152832031,0,0.9000000953674316
1,114,-6.907077312469482,0,0.8999999165534973
2,287,-128.12303161621094,0,0.9000001549720764
3,30,-9.44726848602295,0,0.8999998569488525
4,16,-10.159247398376465,0,0.8999999761581421
5,22,3.181472063064575,0,0.8999998569488525
6,37,11.744975090026855,0,0.8999999761581421
7,26,-13.21972942352295,0,0.8999999165534973
8,34,-1.0371849536895752,0,0.8999999761581421
9,58,-51.999271392822266,0,0.9000000953674316
10,63,-35.900325775146484,0,0.9000002145767212
11,29,-11.306406021118164,0,0.8999998569488525
12,112,-52.38208770751953,0,0.8999999165534973
13,29,-29.974987030029297,0,0.8999998569488525
14,170,-22.587383270263672,1,0.10000002384185791
15,48,1.9278029203414917,1,0.10000000149011612
16,301,-55.81983947753906,1,0.10000002384185791
17,43,-25.13829803466797,0,0.9000000953674316
18,15,-17.61669158935547,0,0.8999997973442078
19,69,-26.857019424438477,0,0.9000001549720764
20,58,-24.89499855041504,0,0.9000000953674316
21,35,2.6773569583892822,0,0.8999999165534973
22,35,19.202512741088867,0,0.8999999165534973
23,33,-20.473949432373047,0,0.8999999761581421
24,1001,-309.0873107910156,1,0.10000001639127731
25,1001,-405.52801513671875,0,0.8999999165534973
26,1001,-281.40936279296875,1,0.10000001639127731
27,28,0.3334699869155884,0,0.8999999165534973
28,74,-30.74603843688965,0,0.9000000953674316
29,37,-42.888038635253906,0,0.8999999761581421
30,1001,448.30029296875,0,0.8999999165534973
31,1001,365.75146484375,0,0.8999999165534973
32,576,21.999547958374023,1,0.10000000894069672
33,1001,185.88644409179688,0,0.8999999165534973
34,433,-26.659420013427734,1,0.10000001639127731
35,1001,120.9300537109375,0,0.8999999165534973
36,17,1.6063354015350342,0,0.8999999761581421
37,1001,285.48907470703125,0,0.8999999165534973
38,15,-5.851898193359375,1,0.10000000894069672
39,1001,340.90496826171875,0,0.8999999165534973
40,53,10.544072151184082,1,0.09999999403953552
41,27,0.22126424312591553,0,0.8999999165534973
42,80,-6.309812545776367,1,0.10000000894069672
