epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.20,20050.4,0.0,0.118,2.957,0.000,0.000,0.000,0.000,1.1,2.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.21,18741.1,0.0,0.112,2.810,0.000,0.000,0.000,0.000,10.2,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.52,2628.6,328.6,0.120,2.992,0.142,0.285,1.232,2.464,20.2,32.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.35,2959.2,369.9,0.111,2.776,0.144,0.288,1.072,2.144,20.2,32.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.16,24788.7,0.0,0.134,3.350,0.000,0.000,0.000,0.000,20.2,32.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.57,2543.3,317.9,0.158,3.955,0.166,0.333,1.217,2.434,20.2,32.0
7,27900,GPU (NVIDIA GeForce RTX 3080),2.13,1875.0,234.4,0.170,4.255,0.214,0.428,1.715,3.430,20.2,32.0
8,31900,GPU (NVIDIA GeForce RTX 3080),3.24,1235.3,154.4,0.220,5.495,0.314,0.627,2.666,5.333,20.2,32.0
9,35900,GPU (NVIDIA GeForce RTX 3080),2.83,1412.8,176.6,0.194,4.858,0.300,0.599,2.297,4.594,20.2,32.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.24,16363.4,0.0,0.205,5.118,0.000,0.000,0.000,0.000,20.2,32.0
11,43900,GPU (NVIDIA GeForce RTX 3080),4.28,935.0,116.9,0.747,18.686,0.402,0.805,3.080,6.160,20.2,32.0
12,47900,GPU (NVIDIA GeForce RTX 3080),2.82,1420.3,177.5,0.226,5.641,0.261,0.521,2.291,4.581,20.2,32.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.62,2467.4,308.4,0.159,3.970,0.173,0.345,1.258,2.516,20.2,32.0
14,55900,GPU (NVIDIA GeForce RTX 3080),1.48,2700.1,337.5,0.119,2.974,0.160,0.320,1.178,2.356,20.2,32.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.15,26588.6,0.0,0.124,3.089,0.000,0.000,0.000,0.000,20.2,32.0
16,63900,GPU (NVIDIA GeForce RTX 3080),1.29,3098.6,387.3,0.119,2.965,0.132,0.264,1.015,2.031,20.2,32.0
17,67900,GPU (NVIDIA GeForce RTX 3080),1.30,3086.2,385.8,0.113,2.832,0.135,0.271,1.025,2.049,20.2,32.0
18,71900,GPU (NVIDIA GeForce RTX 3080),1.30,3088.3,386.0,0.117,2.932,0.139,0.278,1.014,2.028,20.2,32.0
19,75900,GPU (NVIDIA GeForce RTX 3080),1.29,3104.4,388.0,0.112,2.797,0.143,0.287,1.009,2.017,20.2,32.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.15,27534.1,0.0,0.123,3.076,0.000,0.000,0.000,0.000,20.2,32.0
21,83900,GPU (NVIDIA GeForce RTX 3080),1.34,2976.2,372.0,0.115,2.874,0.150,0.300,1.055,2.110,20.2,32.0
22,87900,GPU (NVIDIA GeForce RTX 3080),1.35,2971.9,371.5,0.118,2.962,0.152,0.304,1.051,2.102,20.2,32.0
23,91900,GPU (NVIDIA GeForce RTX 3080),1.31,3047.6,380.9,0.117,2.937,0.148,0.296,1.023,2.047,20.2,32.0
24,95900,GPU (NVIDIA GeForce RTX 3080),1.30,3082.0,385.3,0.126,3.148,0.145,0.290,1.002,2.004,20.2,32.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.14,29046.2,0.0,0.114,2.853,0.000,0.000,0.000,0.000,20.2,32.0
26,103900,GPU (NVIDIA GeForce RTX 3080),1.31,3063.2,382.9,0.117,2.916,0.142,0.285,1.023,2.045,20.2,32.0
27,107900,GPU (NVIDIA GeForce RTX 3080),1.32,3034.8,379.3,0.120,2.997,0.139,0.277,1.036,2.072,20.2,32.0
28,111900,GPU (NVIDIA GeForce RTX 3080),1.28,3128.3,391.0,0.123,3.072,0.141,0.282,0.990,1.980,20.2,32.0
29,115900,GPU (NVIDIA GeForce RTX 3080),1.29,3095.4,386.9,0.114,2.841,0.142,0.284,1.012,2.024,20.2,32.0
30,119900,GPU (NVIDIA GeForce RTX 3080),0.14,29142.2,0.0,0.114,2.848,0.000,0.000,0.000,0.000,20.2,32.0
31,123900,GPU (NVIDIA GeForce RTX 3080),1.27,3140.8,392.6,0.111,2.785,0.142,0.284,0.997,1.993,20.2,32.0
32,127900,GPU (NVIDIA GeForce RTX 3080),1.29,3109.8,388.7,0.115,2.870,0.137,0.274,1.012,2.024,20.2,32.0
33,131900,GPU (NVIDIA GeForce RTX 3080),1.29,3108.1,388.5,0.120,2.993,0.137,0.273,1.007,2.014,20.2,32.0
34,135900,GPU (NVIDIA GeForce RTX 3080),1.24,3217.3,402.2,0.113,2.835,0.141,0.282,0.966,1.931,20.2,32.0
35,139900,GPU (NVIDIA GeForce RTX 3080),0.15,26205.6,0.0,0.125,3.133,0.000,0.000,0.000,0.000,20.2,32.0
36,143900,GPU (NVIDIA GeForce RTX 3080),1.33,3004.6,375.6,0.132,3.312,0.151,0.302,1.023,2.046,20.2,32.0
37,147900,GPU (NVIDIA GeForce RTX 3080),1.28,3130.3,391.3,0.124,3.108,0.145,0.290,0.985,1.970,20.2,32.0
38,151900,GPU (NVIDIA GeForce RTX 3080),1.28,3116.0,389.5,0.123,3.063,0.150,0.300,0.986,1.972,20.2,32.0
39,155900,GPU (NVIDIA GeForce RTX 3080),1.37,2912.6,364.1,0.126,3.157,0.156,0.313,1.064,2.128,20.2,32.0
40,159900,GPU (NVIDIA GeForce RTX 3080),0.14,29496.3,0.0,0.115,2.864,0.000,0.000,0.000,0.000,20.2,32.0
41,163900,GPU (NVIDIA GeForce RTX 3080),1.27,3138.5,392.3,0.115,2.878,0.144,0.288,0.990,1.980,20.2,32.0
