epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.21,18786.4,0.0,0.106,2.658,0.000,0.000,0.000,0.000,3.5,4.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.21,18732.9,0.0,0.107,2.677,0.000,0.000,0.000,0.000,12.7,26.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.46,2732.2,341.5,0.120,2.993,0.087,0.173,1.228,2.457,23.5,38.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.35,2973.7,371.7,0.113,2.816,0.090,0.179,1.114,2.228,23.5,38.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.16,25521.4,0.0,0.123,3.067,0.000,0.000,0.000,0.000,23.5,38.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.66,2413.6,301.7,0.118,2.947,0.130,0.260,1.375,2.749,23.5,38.0
7,27900,GPU (NVIDIA GeForce RTX 3080),1.43,2797.7,349.7,0.121,3.036,0.109,0.218,1.167,2.334,23.5,38.0
8,31900,GPU (NVIDIA GeForce RTX 3080),1.51,2641.1,330.1,0.119,2.983,0.115,0.230,1.249,2.498,23.5,38.0
9,35900,GPU (NVIDIA GeForce RTX 3080),1.51,2645.5,330.7,0.116,2.905,0.128,0.256,1.238,2.477,23.5,38.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.15,27575.4,0.0,0.116,2.897,0.000,0.000,0.000,0.000,23.5,38.0
11,43900,GPU (NVIDIA GeForce RTX 3080),1.47,2720.3,340.0,0.131,3.264,0.118,0.237,1.184,2.369,23.5,38.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.59,2511.7,314.0,0.119,2.968,0.141,0.282,1.300,2.600,23.5,38.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.49,2676.2,334.5,0.115,2.865,0.129,0.257,1.221,2.443,23.5,38.0
14,55900,GPU (NVIDIA GeForce RTX 3080),1.41,2839.4,354.9,0.115,2.882,0.117,0.234,1.147,2.294,23.5,38.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.14,27608.7,0.0,0.116,2.899,0.000,0.000,0.000,0.000,23.5,38.0
16,63900,GPU (NVIDIA GeForce RTX 3080),1.45,2749.5,343.7,0.114,2.849,0.114,0.228,1.198,2.397,23.5,38.0
17,67900,GPU (NVIDIA GeForce RTX 3080),1.40,2859.9,357.5,0.118,2.959,0.117,0.233,1.134,2.269,23.5,38.0
18,71900,GPU (NVIDIA GeForce RTX 3080),1.42,2822.2,352.8,0.116,2.902,0.123,0.246,1.150,2.299,23.5,38.0
19,75900,GPU (NVIDIA GeForce RTX 3080),1.42,2822.7,352.8,0.118,2.947,0.125,0.250,1.145,2.290,23.5,38.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.14,28666.5,0.0,0.112,2.799,0.000,0.000,0.000,0.000,23.5,38.0
21,83900,GPU (NVIDIA GeForce RTX 3080),1.44,2779.9,347.5,0.125,3.117,0.123,0.246,1.137,2.274,23.5,38.0
22,87900,GPU (NVIDIA GeForce RTX 3080),1.42,2819.3,352.4,0.117,2.916,0.125,0.249,1.147,2.294,23.5,38.0
23,91900,GPU (NVIDIA GeForce RTX 3080),1.47,2713.6,339.2,0.125,3.115,0.124,0.248,1.193,2.387,23.5,38.0
24,95900,GPU (NVIDIA GeForce RTX 3080),1.45,2758.6,344.8,0.114,2.846,0.124,0.248,1.181,2.362,23.5,38.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.17,23835.1,0.0,0.118,2.949,0.000,0.000,0.000,0.000,23.5,38.0
26,103900,GPU (NVIDIA GeForce RTX 3080),1.69,2363.9,295.5,0.116,2.892,0.128,0.255,1.156,2.312,28.3,68.0
27,107900,GPU (NVIDIA GeForce RTX 3080),1.67,2395.2,299.4,0.121,3.014,0.124,0.248,1.182,2.365,28.3,68.0
28,111900,GPU (NVIDIA GeForce RTX 3080),1.71,2344.7,293.1,0.116,2.896,0.122,0.244,1.227,2.454,28.3,68.0
29,115900,GPU (NVIDIA GeForce RTX 3080),1.65,2420.5,302.6,0.124,3.110,0.124,0.249,1.167,2.335,28.3,68.0
30,119900,GPU (NVIDIA GeForce RTX 3080),0.14,27765.4,0.0,0.115,2.881,0.000,0.000,0.000,0.000,28.3,68.0
31,123900,GPU (NVIDIA GeForce RTX 3080),1.79,2232.2,279.0,0.125,3.125,0.124,0.248,1.280,2.559,28.3,68.0
32,127900,GPU (NVIDIA GeForce RTX 3080),1.80,2225.4,278.2,0.122,3.056,0.135,0.270,1.281,2.563,28.3,68.0
33,131900,GPU (NVIDIA GeForce RTX 3080),1.70,2354.2,294.3,0.121,3.036,0.129,0.258,1.206,2.412,28.3,68.0
34,135900,GPU (NVIDIA GeForce RTX 3080),1.68,2376.6,297.1,0.112,2.807,0.129,0.257,1.202,2.405,28.3,68.0
35,139900,GPU (NVIDIA GeForce RTX 3080),0.15,26620.3,0.0,0.120,3.006,0.000,0.000,0.000,0.000,28.3,68.0
36,143900,GPU (NVIDIA GeForce RTX 3080),1.85,2162.1,270.3,0.127,3.172,0.146,0.291,1.320,2.640,28.3,68.0
37,147900,GPU (NVIDIA GeForce RTX 3080),1.89,2120.5,265.1,0.120,3.005,0.152,0.304,1.346,2.691,28.3,68.0
38,151900,GPU (NVIDIA GeForce RTX 3080),1.89,2116.7,264.6,0.121,3.033,0.151,0.303,1.347,2.694,28.3,68.0
39,155900,GPU (NVIDIA GeForce RTX 3080),1.76,2266.9,283.4,0.122,3.040,0.138,0.277,1.255,2.510,28.3,68.0
40,159900,GPU (NVIDIA GeForce RTX 3080),0.15,26109.1,0.0,0.119,2.978,0.000,0.000,0.000,0.000,28.3,68.0
41,163900,GPU (NVIDIA GeForce RTX 3080),1.83,2183.2,272.9,0.122,3.054,0.147,0.294,1.284,2.569,28.3,68.0
42,167900,GPU (NVIDIA GeForce RTX 3080),1.97,2029.1,253.6,0.122,3.052,0.160,0.321,1.402,2.805,28.3,68.0
43,171900,GPU (NVIDIA GeForce RTX 3080),1.92,2080.1,260.0,0.114,2.847,0.153,0.306,1.413,2.825,28.3,68.0
44,175900,GPU (NVIDIA GeForce RTX 3080),1.80,2225.6,278.2,0.115,2.872,0.145,0.289,1.283,2.567,28.3,68.0
45,179900,GPU (NVIDIA GeForce RTX 3080),0.16,25406.2,0.0,0.125,3.136,0.000,0.000,0.000,0.000,28.3,68.0
46,183900,GPU (NVIDIA GeForce RTX 3080),1.85,2165.1,270.6,0.134,3.356,0.140,0.281,1.272,2.543,28.3,68.0
47,187900,GPU (NVIDIA GeForce RTX 3080),1.83,2188.8,273.6,0.115,2.877,0.150,0.300,1.322,2.643,28.3,68.0
48,191900,GPU (NVIDIA GeForce RTX 3080),1.74,2298.7,287.3,0.117,2.930,0.138,0.276,1.236,2.473,28.3,68.0
49,195900,GPU (NVIDIA GeForce RTX 3080),1.73,2317.3,289.7,0.121,3.022,0.132,0.264,1.230,2.460,28.3,68.0
50,199900,GPU (NVIDIA GeForce RTX 3080),0.15,27291.2,0.0,0.118,2.938,0.000,0.000,0.000,0.000,28.3,68.0
51,203900,GPU (NVIDIA GeForce RTX 3080),1.71,2339.5,292.4,0.113,2.822,0.138,0.275,1.199,2.398,28.3,68.0
52,207900,GPU (NVIDIA GeForce RTX 3080),1.72,2326.6,290.8,0.116,2.892,0.129,0.259,1.229,2.458,28.3,68.0
53,211900,GPU (NVIDIA GeForce RTX 3080),1.74,2292.7,286.6,0.115,2.883,0.133,0.266,1.251,2.503,28.3,68.0
54,215900,GPU (NVIDIA GeForce RTX 3080),1.89,2115.1,264.4,0.114,2.849,0.147,0.295,1.374,2.748,28.3,68.0
55,219900,GPU (NVIDIA GeForce RTX 3080),0.14,28151.6,0.0,0.114,2.843,0.000,0.000,0.000,0.000,28.3,68.0
56,223900,GPU (NVIDIA GeForce RTX 3080),1.63,2459.6,307.5,0.114,2.853,0.129,0.258,1.151,2.302,28.3,68.0
57,227900,GPU (NVIDIA GeForce RTX 3080),1.80,2227.9,278.5,0.116,2.903,0.147,0.293,1.290,2.580,28.3,68.0
58,231900,GPU (NVIDIA GeForce RTX 3080),1.80,2216.9,277.1,0.110,2.756,0.148,0.296,1.305,2.611,28.3,68.0
59,235900,GPU (NVIDIA GeForce RTX 3080),1.68,2383.0,297.9,0.120,3.004,0.130,0.260,1.195,2.389,28.3,68.0
60,239900,GPU (NVIDIA GeForce RTX 3080),0.15,26955.9,0.0,0.119,2.967,0.000,0.000,0.000,0.000,28.3,68.0
61,243900,GPU (NVIDIA GeForce RTX 3080),1.68,2376.6,297.1,0.110,2.753,0.130,0.260,1.190,2.381,28.3,68.0
62,247900,GPU (NVIDIA GeForce RTX 3080),1.70,2354.3,294.3,0.114,2.851,0.129,0.257,1.221,2.442,28.3,68.0
63,251900,GPU (NVIDIA GeForce RTX 3080),1.67,2400.3,300.0,0.115,2.887,0.129,0.258,1.190,2.381,28.3,68.0
64,255900,GPU (NVIDIA GeForce RTX 3080),1.69,2368.5,296.1,0.114,2.854,0.131,0.261,1.202,2.403,28.3,68.0
65,259900,GPU (NVIDIA GeForce RTX 3080),0.14,27947.1,0.0,0.115,2.881,0.000,0.000,0.000,0.000,28.3,68.0
66,263900,GPU (NVIDIA GeForce RTX 3080),1.72,2324.1,290.5,0.126,3.156,0.129,0.259,1.190,2.380,28.3,68.0
67,267900,GPU (NVIDIA GeForce RTX 3080),1.85,2166.7,270.8,0.119,2.984,0.149,0.299,1.315,2.631,28.3,68.0
68,271900,GPU (NVIDIA GeForce RTX 3080),1.80,2220.1,277.5,0.116,2.896,0.145,0.290,1.294,2.588,28.3,68.0
69,275900,GPU (NVIDIA GeForce RTX 3080),1.76,2272.9,284.1,0.116,2.891,0.140,0.280,1.256,2.512,28.3,68.0
70,279900,GPU (NVIDIA GeForce RTX 3080),0.15,26847.6,0.0,0.119,2.982,0.000,0.000,0.000,0.000,28.3,68.0
71,283900,GPU (NVIDIA GeForce RTX 3080),1.75,2279.8,285.0,0.116,2.910,0.141,0.282,1.241,2.481,28.3,68.0
72,287900,GPU (NVIDIA GeForce RTX 3080),1.76,2271.7,284.0,0.117,2.935,0.140,0.279,1.242,2.484,28.3,68.0
73,291900,GPU (NVIDIA GeForce RTX 3080),1.87,2136.6,267.1,0.116,2.890,0.152,0.304,1.356,2.713,28.3,68.0
74,295900,GPU (NVIDIA GeForce RTX 3080),1.67,2394.2,299.3,0.110,2.740,0.135,0.271,1.188,2.376,28.3,68.0
75,299900,GPU (NVIDIA GeForce RTX 3080),0.15,25957.2,0.0,0.123,3.078,0.000,0.000,0.000,0.000,28.3,68.0
76,303900,GPU (NVIDIA GeForce RTX 3080),1.69,2366.0,295.7,0.115,2.863,0.136,0.271,1.183,2.366,28.3,68.0
77,307900,GPU (NVIDIA GeForce RTX 3080),1.67,2390.5,298.8,0.115,2.885,0.139,0.279,1.180,2.360,28.3,68.0
78,311900,GPU (NVIDIA GeForce RTX 3080),1.67,2396.8,299.6,0.114,2.838,0.136,0.273,1.178,2.357,28.3,68.0
79,315900,GPU (NVIDIA GeForce RTX 3080),1.71,2341.9,292.7,0.113,2.814,0.138,0.276,1.220,2.441,28.3,68.0
