step,episode_return,has_disturbance
284,-57.15705384822634,0
331,-24.126086647896514,0
527,-88.3034705219254,0
809,-107.60703570794655,0
962,-70.69762211077963,0
982,-7.920489968697116,0
999,0.5912089982693054,0
1049,-25.58785989628686,0
1067,7.735532500156884,0
1196,-27.702268169408608,0
1262,-5.196478135449046,0
1395,-80.29418304612763,0
1423,-41.43572675362577,0
1666,-75.37556100415652,0
1706,-19.12077672157985,1
1742,-11.432709386280369,1
1783,-8.126856033354734,1
1949,-85.57181587714994,0
2063,-12.199607011621492,0
2202,-64.85075968753647,0
2296,-6.469195327466511,0
3297,-420.6758798351564,0
3342,-3.5706082010782163,0
3421,23.026844538852494,0
3601,-36.53211237754818,1
3694,-17.240007300413215,0
3769,-0.6493684204606549,1
3929,-86.58486841128538,0
3966,-1.830512609734729,0
4967,-289.52126594979853,0
5968,479.20734566396345,0
6969,363.19773607259293,1
7144,-21.371689023557675,1
8145,5.3033748364164115,0
9146,-205.90680870407436,0
9483,-51.66667248594671,0
9605,4.898320301422638,0
10606,55.826268871936186,0
11607,121.87928850841573,0
11683,-9.599823944308433,1
12684,137.1807461653754,0
12726,4.533036339951196,0
12824,-9.432700688835272,0
12850,-1.0083119234785427,0
13256,-0.17296641266228852,0
13275,2.113426441036462,0
13346,13.699124553475063,0
14347,165.90422072717135,0
14398,-2.702521446737746,1
14442,-2.129570970635207,0
15443,154.47695563654042,0
15719,23.05369034243588,1
16540,84.12698731235437,0
16594,-49.66334445081987,0
16670,18.019005700851395,0
17042,44.62629031452151,0
17120,50.429008148876946,0
17314,16.317391368418143,1
17384,45.95963620722709,1
17481,16.250954194030133,0
17591,29.593691414330692,0
18592,148.41748789313047,0
18921,67.132100329778,0
19922,264.22413002514116,0
20923,151.17602638285578,0
21184,62.083858060111574,1
21404,21.87729357264353,0
21518,15.240168340157586,1
21553,31.188849320687307,0
21610,9.85452480545962,0
21734,3.5065974044911163,0
22735,163.14713983703732,1
22842,-33.1597118314126,0
22945,37.248686544243405,0
23068,7.212964066927012,1
23092,10.826744055398555,0
23227,68.5726531344293,0
24228,202.45844616694282,1
24388,-5.59323348437895,0
25389,253.9387973176492,1
25449,22.023489368582137,0
26450,124.40917851680163,0
26487,1.1833500402339592,0
26607,46.00557481844534,0
26688,-31.90358156146449,0
26782,48.652511161253514,0
26803,0.3123630503249649,0
26883,28.050844525639043,0
26926,7.450524677107744,1
27012,39.64188779135708,0
27106,9.250588379511825,0
27315,-66.70181584970094,0
27372,24.865758859883567,1
27493,-3.0646666606125974,0
27757,1.83386746984905,0
27902,91.76728349621627,1
28903,196.71878154080795,0
29022,-42.756904269394305,0
29073,3.053941625964148,0
29087,3.8776995026229315,0
29124,19.17656571758692,0
29306,39.57990483406638,0
29375,-10.189447698722313,0
30376,67.2953338118664,0
31377,94.12092559678572,0
31412,-9.045507146695464,1
31509,21.781871551310843,0
32510,203.6326945161443,0
32569,8.44038021588618,0
32683,3.544575626340171,1
32784,-67.00741433295018,0
32832,-21.366044114105172,0
33013,-47.00066648453673,0
33029,0.9691568314238566,0
33070,-15.652370889069802,0
33302,-33.3939112251184,1
34303,134.9629211447843,0
34403,35.02373909786785,0
34602,4.908170735254609,1
34708,4.162301931074491,0
34780,-7.421293854798595,0
34840,-1.4664541930360284,0
34865,-5.917116222237821,0
34921,23.974121449188324,0
34937,8.705738461242767,0
35938,238.5943115381767,0
36033,30.00824728883697,0
36063,-5.1893314329847495,0
36135,-1.2842682403202923,1
36171,9.76377980680233,0
36363,13.487282240429366,1
36473,12.181446606192058,0
36543,-32.20800771510527,0
36623,-0.11053057258405286,0
36750,41.59391033818909,0
36899,32.523906298113225,1
36952,12.457500422909266,0
37006,38.59323341985743,0
37042,15.292963908342237,0
37065,-1.373647446515377,0
38066,143.79834684847657,0
38502,138.7685359064603,1
38650,61.803279742946515,1
39101,173.55973689533246,0
39139,19.051468134537025,0
39203,12.907497573336201,1
40204,374.5054531060716,0
41205,69.96904705103834,0
42206,364.6901041042575,0
42499,125.42215329397197,0
42556,8.273244105113559,0
42630,24.391455742566666,0
42725,7.661011548401124,0
42821,4.319228843898317,0
42866,-25.694936993267483,1
42902,-2.1517296332781948,0
42925,22.231692550366393,0
42966,-2.727351885223287,0
42998,-5.890402108344718,0
43068,17.716750184766063,1
44069,231.27367693466798,0
44116,-6.177018753039834,0
44245,98.67176881658057,0
44312,43.772374941168664,0
44412,12.626756109506282,1
44536,38.826626872075416,0
44596,-19.51159830799656,1
44636,3.804418108256873,0
45637,316.0848410259558,0
45764,-33.56796894504497,0
45980,62.037055163103986,0
46069,34.8295687116206,0
46286,-7.565246635538545,0
46430,52.04883131372134,0
46454,-0.6225830333329534,0
46537,27.982280909691205,0
46611,39.92071468000315,0
47612,-2.213444107533909,1
48613,321.36832990466536,0
48642,11.918764362688776,1
48675,8.329329874049725,0
48703,10.05494853737598,0
48739,-5.34699438086409,0
48817,38.48259609715427,1
48850,-3.7306652415583335,1
48931,22.45733790011666,0
49932,284.07226251845555,0
49949,5.9298155140610564,0
50041,0.07695314977854184,0
51042,332.6050665903393,0
51092,21.80821594401353,0
51162,15.251445508517115,1
51312,59.57793685682214,0
51337,20.11479386569297,0
51412,-48.27695618515158,0
51447,-16.0920095422076,0
51475,7.320874328832941,0
51514,0.7614424488744453,0
52515,-61.38115517571132,1
52592,38.050155798568284,0
52695,37.046887641616905,1
53696,190.35256399909784,0
53739,-4.079727654554681,0
53785,40.18747320406846,0
53803,11.185641496801344,0
53936,68.61386010334279,0
54937,195.26355053523545,0
55095,19.891494039729736,1
55156,5.926479822827074,0
55209,-19.33334820290728,0
55362,75.28830148919083,0
55384,1.4382278537589057,0
55437,13.935837719906306,0
55492,14.325036702728397,1
55571,68.33392763451485,0
55608,8.611018242570713,0
55724,37.865671511374146,1
55740,0.8806816720346755,0
55838,-68.74942774115027,0
55928,24.095472549361094,1
55947,-16.461495505966905,0
56040,75.20934479885352,1
57041,289.20867675574306,0
58042,441.339359877292,0
58243,-28.79482857951607,0
58260,-2.7529681273637197,0
58388,-25.644141318554,0
58532,30.540678338627686,0
58668,-2.0348792130413056,0
58685,6.684112405803546,0
58777,-36.442736196422516,1
58806,15.80036357307311,1
58886,-6.69805663553782,0
58926,-2.0528532026279196,0
59102,33.03084371537909,0
59137,4.317294019216813,0
59204,11.290666952236752,1
59252,29.287786530328,1
60253,383.8239000955988,0
61254,1.6640234185433105,1
61283,7.663780277032004,0
61296,-7.693558977637499,0
61344,11.086364819735618,0
62345,384.9320469227418,0
62382,22.308280388440625,0
62488,-62.60555253336702,0
63489,384.45566165813085,0
63547,9.850043697374815,0
63759,-14.431530643378139,0
63802,24.94098773245316,0
63826,5.068738575730724,1
63848,5.516411036470947,0
64101,-10.294917991609712,0
64149,-8.161702769746656,0
64299,22.318466829501986,0
65300,277.8479702256764,0
65332,41.474104528413136,1
65498,-124.36450650427687,0
65651,72.1396505984301,0
65757,-5.437989919012616,1
65844,33.724565517160194,0
66845,197.21452732687135,1
67846,402.2561801220772,0
68847,185.14148464179902,0
69848,496.5339181213358,0
69892,16.86076045113463,0
69928,5.845773532885566,0
69980,28.5808261711921,1
70147,24.721554139409847,0
70214,39.02673582572057,1
71215,50.70601341702937,0
71257,33.690203332508865,0
72258,375.8451838913267,0
72317,0.3070246071585907,0
72734,9.937720473787207,0
72852,12.144082797285643,0
72873,2.1561207485999603,1
73874,525.5820815017294,0
73926,16.23213284232532,1
74927,192.97997351421486,0
75928,498.07063665516057,0
75958,-8.334286526854328,1
76337,157.55941909333282,0
76422,6.808743321148829,0
76507,13.715555606136787,0
76529,-3.8060308205122975,0
76580,-2.627704250671165,0
76615,21.26644404308836,0
76777,47.02245478395056,1
77778,92.72252056510482,1
77802,6.579096423951487,1
78803,487.2264640590339,0
79068,97.88360418798781,0
80069,397.6457806069429,0
80094,-3.1401251569664588,1
80429,68.38316630461188,0
80493,16.444058593417374,0
80529,13.770496703651016,0
80573,28.96006252467946,0
80652,-31.66793503618412,1
81023,10.677361138563441,0
81114,64.55352417950736,0
81352,66.02171400663005,0
81388,20.169484223982497,0
81402,3.534246235026841,1
82403,135.33782751892988,0
82487,14.001965268385518,0
83488,232.08121555993054,0
83548,12.270540995207302,0
84549,331.5282737309743,1
84616,10.319377998379665,0
84759,29.203610290844807,0
84779,11.835798428537961,1
84911,90.23483436874695,0
85072,-27.856741441009667,0
85257,26.23682661244966,0
85318,6.341535286212374,1
85404,45.263658146941175,0
85491,77.09562090811187,0
85696,-63.512355764120365,0
86697,501.9232865919212,0
86813,-4.353789914268417,0
87814,342.99332787352745,1
87872,-8.265496104553442,0
88352,68.27787673514185,1
89353,486.280099828248,0
89374,0.8128487094038668,0
89510,25.333817164179273,0
89544,-2.0885942770071684,1
90545,339.44670318685974,0
90583,9.57825681506975,0
90790,30.142617605561462,0
90857,1.1818280008657238,0
91076,-64.3797408525459,1
92077,358.55332987314955,0
92124,12.943953666747355,0
92186,68.0585519902307,0
92216,11.952545280093979,1
92369,50.57810404968359,1
93370,508.3210819470977,0
93448,-81.14223573703448,0
93478,11.50520285981688,0
93496,10.635394768940943,0
93603,2.2754322415256176,1
93647,39.32000203735065,0
93739,23.234560724549667,1
93888,4.088161802502281,1
93970,-20.454781954648872,0
94971,405.3611136893049,0
95224,28.290970360058598,1
95256,10.322355325100917,0
95311,-21.00698660456337,1
95433,79.65713371565374,0
95452,-1.7488787020245262,0
95569,38.81591598236723,0
95591,14.11474519551555,0
95677,23.022451551661174,1
95696,-20.016522733606617,0
95809,46.127525359619405,1
96810,129.77526993250606,0
96901,3.774752817534991,1
96976,10.528765321335733,0
97240,96.71167719064115,0
97346,52.47857195494024,0
97589,-0.7454517749219245,0
97708,53.33055609664584,0
97740,25.372351362769493,0
97795,0.6133748507563488,0
97880,-89.86619481613481,0
97942,50.72561402263504,0
98061,13.193458253638982,0
98175,32.143225646153596,0
98280,32.091280760206736,0
98356,38.99827048353932,0
98376,-0.49293765298120884,0
98451,13.99785059383825,1
98535,15.175471775327441,0
98558,-2.5820550954419215,0
98680,-9.657273171132072,0
98770,-18.407837151723008,0
98789,0.5402326082351048,0
98807,1.0520603010074336,0
98856,12.74449608708535,0
98898,48.21458952559197,0
99006,22.200299375236995,0
99123,57.48607521346934,0
100124,89.6764677162377,0
100184,57.40485872911712,0
100353,140.45267630194843,0
100393,8.186454509071046,0
101394,453.67821447000506,1
101431,40.9043105292065,0
101531,-14.057459975478775,0
101552,-6.393134698590162,1
102553,462.66350623244244,1
103554,439.85103611445135,0
103643,53.25465523222237,0
103703,22.5345595603673,0
104704,507.5587149506939,0
104746,19.999668322417065,0
104854,70.01071586818996,0
105855,214.0491254984695,0
106856,455.42822799164895,0
106903,-8.899468373038848,1
107022,41.049068752081084,0
107083,50.79451058516881,1
107108,-13.160724020044555,1
107161,31.412667632468434,0
107341,135.10708776890965,1
107369,4.801328734424899,1
108370,357.42054485116734,1
108400,19.77628213775531,0
108647,54.909244063188105,0
108661,-5.6467273493903525,0
108850,86.01860049797664,1
108901,4.073369588176681,0
108980,-6.103441668614114,0
109981,503.8608868781299,0
110091,-14.484316589200553,0
110119,7.836309050946843,1
110227,20.21437058223156,0
110415,61.840033412760185,0
110465,17.152863714786324,0
110508,37.81512247572924,0
110535,27.81701659968912,0
110645,55.4502431383103,1
110689,14.76840252884027,1
110715,12.931288360914571,0
110762,42.824930058873505,0
110792,11.496992213876451,0
110831,28.744189671165806,1
110878,28.3901478795847,0
110892,3.9221426133920803,0
110902,6.683394734239945,1
111047,35.47641069439433,0
