step,episode_return,has_disturbance
99900,20.22748720747257,0
99900,-57.34908206490894,0
99900,-13.816259789091262,0
99900,-62.564439951504625,0
99900,-230.938441888789,0
99900,2.1290209710908883,1
99900,-42.97114860778175,0
99900,-14.926861688927552,1
99900,10.006709904952466,1
99900,-8.25364629060644,1
99900,19.72420739609712,0
99900,-66.01923754227238,1
99900,-54.187720977971246,0
99900,5.48043440321117,0
99900,-40.23452986973407,1
99900,-20.484240601002732,0
99900,-63.4061690298658,1
99900,-11.223279428796381,1
99900,-55.619146585995765,1
99900,-64.36757439918213,0
99900,20.532968858567045,1
99900,-2.972218460960292,0
99900,-2.090772344847622,0
99900,16.17252249334274,0
99900,-29.682430398785307,1
99900,-23.66081701115246,1
99900,-7.645035647371493,0
99900,8.016461072897592,1
99900,-37.17767230157027,0
99900,-6.635912534061383,1
99900,-32.47253975748185,0
99900,15.116675556766438,0
99900,-27.080437030314464,0
99900,-61.24736826768108,1
99900,-12.136461120894126,1
99900,-8.089790076919854,0
99900,-38.59035366646004,0
99900,-49.33899810542966,0
99900,-79.63575933698401,1
99900,5.6495233354069185,0
99900,-13.059707541476769,1
99900,26.664647323395982,0
99900,13.108658271563364,0
99900,-36.36166324844379,1
99900,-80.9467920453284,1
99900,-9.264317125278161,0
99900,-36.3554770398144,0
99900,-60.92914758244273,1
99900,-40.037475761328416,0
99900,-14.621806625722726,0
99900,-0.7655353063197197,0
99900,-75.35141644770479,1
99900,-23.242258749552377,0
99900,-48.79624602982688,1
99900,-49.83060721009201,1
99900,-18.937516555280126,1
99900,-69.0701997875154,0
99900,12.93310319577757,1
99900,38.86156549646065,0
99900,-75.8773951100318,1
99900,-74.30642090447813,0
99900,-36.300448795485465,1
99900,-34.23023043758119,1
99900,-21.524864982376542,0
99900,-0.35295328882377675,0
99900,-15.420646465359546,0
99900,5.017128011267907,0
99900,-71.08762982389854,1
99900,25.830403160689386,0
99900,-47.694431432684524,1
99900,-39.318995621831576,0
99900,-14.80355292335338,0
99900,-45.31720907257597,0
99900,-5.851514496000348,0
99900,-4.034486681137153,1
99900,-61.704110821374734,0
99900,-73.38004891522061,1
99900,-26.899117756899415,0
99900,-32.63431850896791,1
99900,5.892622725840809,0
99900,14.294121204738104,1
99900,-18.395094110606564,1
99900,-34.32427220403077,0
99900,-26.445792985804474,0
99900,-21.92529180753897,0
99900,-34.09258747475337,0
99900,-38.789746863924194,1
99900,-39.739688668317896,0
99900,-33.74427391917161,0
99900,-59.07839369851802,0
99900,0.8490454571932133,0
99900,-93.10029205509124,1
99900,-23.080230732222553,1
99900,-16.871971829060364,0
99900,-3.6336919730217048,1
99900,-14.189370299366807,1
99900,-45.75779839926595,1
99900,-2.17729415781762,1
99900,-48.80087238380304,0
99900,24.326202197039052,1
200000,933.4400824079369,1
200000,692.562578556025,1
200000,941.7164188833701,0
200000,919.5591010729408,1
200000,714.8213564244307,1
200000,542.2012611718346,0
200000,805.8437035036116,1
200000,1008.3272934146764,0
200000,672.5363062207842,1
200000,810.4381600392114,1
200000,899.7105715916575,0
200000,531.3035630273702,0
200000,911.7925573806128,0
200000,634.6681083019962,0
200000,688.138286081428,0
200000,730.55122565181,0
200000,581.494651532639,0
200000,684.4229799998818,1
200000,813.0548747153213,1
200000,811.6298660294085,0
200000,588.4497466729172,1
200000,841.0261626232024,1
200000,763.2372787401295,1
200000,680.5698790114571,0
200000,803.5634411442697,0
200000,536.5205187725429,0
200000,736.6717435873552,0
200000,761.7579093755154,0
200000,768.7783846566036,1
200000,841.0331987213094,0
200000,822.5593198239529,0
200000,765.7027744853741,0
200000,484.89306872532745,1
200000,829.1518149621238,1
200000,850.9907542648857,1
200000,815.700478016534,0
200000,833.3237372388973,1
200000,906.6895343964395,1
200000,644.3451939400009,1
200000,788.3796376071105,0
200000,719.6306007342796,1
200000,714.8205683498112,0
200000,807.9071321407334,0
200000,812.3937659211609,0
200000,742.0765345970225,1
200000,720.3263710623858,1
200000,820.3166045893616,0
200000,786.369544987465,0
200000,630.0933730659871,1
200000,827.8274445346403,0
200000,851.8162368232545,1
200000,719.5026931469351,0
200000,605.3498988779228,0
200000,854.2710579578653,1
200000,699.3258459504068,0
200000,860.5637014306853,1
200000,850.6423121192053,0
200000,796.120739879708,1
200000,770.7327132973469,1
200000,560.5470497222425,0
200000,709.8718793660544,1
200000,849.5306785791772,1
200000,628.7839504259939,0
200000,927.4270592362743,1
200000,476.2826880309395,1
200000,886.0343242122137,1
200000,841.1891247737642,0
200000,756.9265086636174,0
200000,904.6620230327553,1
200000,847.9606953713946,1
200000,673.0387319128306,1
200000,611.417006778533,1
200000,585.852736355612,0
200000,933.6264321913062,1
200000,732.3545053480675,1
200000,828.0119147222292,0
200000,913.3511966635213,0
200000,914.2370161202246,0
200000,871.2195768521622,0
200000,690.787645730566,0
200000,646.3131381848821,1
200000,586.1502044418062,1
200000,647.5889918403489,1
200000,881.7285344161372,0
200000,643.2750749886114,0
200000,665.6480628551074,0
200000,709.1748018392034,0
200000,816.6756478611946,1
200000,900.2052012008044,0
200000,816.1704671746639,0
200000,695.6238024502513,0
200000,849.5780915191641,0
200000,821.336596666169,1
200000,731.7704241062747,1
200000,692.4695945789886,0
200000,818.0210604492639,1
200000,542.506268552671,1
200000,877.684083189668,0
200000,824.1548955002204,1
200000,841.2084401849372,0
300100,1016.9450502766433,1
300100,335.05261517372446,1
300100,983.8237091915946,1
300100,1094.595963784552,0
300100,430.51741464289586,1
300100,-143.6798010379505,0
300100,918.9093164672013,0
300100,901.4707099874292,0
300100,1082.8165292692838,1
300100,1219.7027217025636,0
300100,231.1485365847667,0
300100,454.66122575490397,0
300100,902.8600258783873,1
300100,1199.0133134435341,0
300100,1101.1777118138677,0
300100,1407.8795764480944,0
300100,1048.261028116773,0
300100,1011.947982943898,0
300100,651.2329205427013,1
300100,1031.6916300447833,0
300100,1026.8078159883646,1
300100,1169.3158429016257,0
300100,919.6777580866285,0
300100,966.1357828879034,1
300100,-12.876714355668852,1
300100,760.4748274924586,0
300100,926.4294287779986,1
300100,1394.6805576638876,1
300100,955.0691545293929,0
300100,-73.65592040342217,0
300100,323.4852350817514,0
300100,964.1497738719067,0
300100,1119.7187203491465,0
300100,1075.0406487412752,0
300100,1163.6574654395574,0
300100,1034.170257897418,1
300100,1060.340085221943,1
300100,-41.426244436403245,1
300100,995.7295329902059,1
300100,627.8377771705167,0
300100,967.7900668599975,0
300100,1128.1138798020165,1
300100,1335.6084145650657,1
300100,910.5796263503782,0
300100,1029.806721888745,1
300100,1346.0451705384871,0
300100,962.1990521148255,0
300100,885.0143492059448,0
300100,1102.1533957313295,0
300100,787.7914788502324,0
300100,903.2698870104034,1
300100,318.5200776279178,0
300100,913.2561897000883,0
300100,970.2432359417207,1
300100,914.9566455321899,0
300100,781.3655601905433,1
300100,872.4026673205478,0
300100,1021.6958334378451,0
300100,994.777565816548,0
300100,1027.7487045123391,1
300100,869.1999289041917,0
300100,1482.2092641973363,0
300100,1059.4895933133448,1
300100,836.1080862234935,0
300100,1441.5234369884467,1
300100,1087.3217575381175,1
300100,1054.299692687837,1
300100,1185.7551238486808,1
300100,1057.6090167852904,0
300100,1035.581504875838,1
300100,998.5443740170656,1
300100,1153.4105482837692,0
300100,276.3382195176262,0
300100,1385.8747042377115,1
300100,1045.383511793776,1
300100,978.861907673321,1
300100,937.1470099513699,1
300100,1238.043202879207,0
300100,977.0856406173635,1
300100,855.9832859459916,1
300100,582.2315914210135,1
300100,889.2031136629078,1
300100,1186.877576636806,1
300100,902.2881750116808,1
300100,1133.0232380193302,1
300100,1107.3847593395824,1
300100,368.0195514161743,0
300100,909.7440968985773,0
300100,352.4703555624126,0
300100,964.8058543489453,0
300100,2248.1899866931794,0
300100,953.8536061143145,0
300100,1045.5079235123053,0
300100,1031.7309128064892,1
300100,936.4319733519146,0
300100,886.5601841560841,1
300100,195.54303194210837,0
300100,933.9326843109266,1
300100,944.6248070835389,0
300100,942.0829197883965,0
400200,1481.7798276625763,0
400200,1201.1356651680335,1
400200,1340.0366127576779,0
400200,1538.3638655974737,0
400200,2003.1611944600813,1
400200,900.1479577935047,1
400200,967.6594567482697,0
400200,1135.7653833937793,0
400200,1885.5933172445414,0
400200,1001.2713782695189,1
400200,886.3297327090509,0
400200,1684.1409482615895,0
400200,1439.867720394034,1
400200,1913.5592966325587,0
400200,996.1476768778075,1
400200,1200.630542543194,0
400200,1789.734544383705,1
400200,1103.3025923569903,1
400200,1024.3552307949017,0
