epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3900,,,,,,,,,,,,0,0,4000,0.2,,,
2,7900,,,,,,,,,,,,0,0,8000,0.4,,,
3,11900,0.069112,0.077920,-0.461224,-0.2535,-0.2496,0.4928,0.4829,0.0824,0.0096,,,0,0,12000,2.1,,,
4,15900,0.069940,0.074530,-0.466036,-0.0342,-0.0346,0.6346,0.6353,0.1366,0.0001,,,0,0,16000,3.9,,,
5,19900,,,,,,,,,,,,0,0,20000,4.1,,,
6,23900,0.081666,0.086078,-0.320132,-0.0354,-0.0353,0.7601,0.7437,0.2052,0.0055,,,0,0,24000,5.8,,,
7,27900,0.090318,0.092628,-0.084756,-0.2406,-0.2405,0.9077,0.8691,0.2336,0.0192,,,0,0,28000,7.4,,,
8,31900,0.108069,0.108403,-0.094476,-0.3893,-0.3895,1.1066,0.9958,0.2721,0.0061,,,0,0,32000,8.9,,,
9,35900,0.231080,0.221041,-0.503814,-0.2094,-0.2092,1.7639,1.6694,0.2846,0.0055,,,0,0,36000,10.5,,,
10,39900,,,,,,,,,,,,0,0,40000,10.7,,,
11,43900,0.160361,0.161075,-0.695611,0.0915,0.0916,1.4949,1.4744,0.2522,0.0052,,,0,0,44000,12.2,,,
12,47900,0.213565,0.219633,-1.142690,0.3735,0.3732,1.7897,1.7545,0.2664,0.0087,,,0,0,48000,13.8,,,
13,51900,0.174168,0.178526,-1.200089,0.5019,0.5016,1.6854,1.6371,0.2551,0.0123,,,0,0,52000,15.3,,,
14,55900,0.179920,0.185617,-1.306161,0.5834,0.5832,1.8154,1.8831,0.2584,0.0119,,,0,0,56000,16.9,,,
15,59900,,,,,,,,,,,,0,0,60000,17.0,,,
16,63900,0.191228,0.197236,-1.311310,0.6153,0.6149,1.9184,1.9529,0.2471,0.0138,,,0,0,64000,18.6,,,
17,67900,0.206227,0.214302,-1.486793,0.7422,0.7418,2.1313,2.1601,0.2513,0.0141,,,0,0,68000,20.1,,,
18,71900,0.254847,0.262826,-1.715884,0.9392,0.9392,2.4860,2.6321,0.2731,0.0132,,,0,0,72000,21.7,,,
19,75900,0.270204,0.277795,-1.902926,1.1609,1.1610,2.6687,2.8481,0.2737,0.0128,,,0,0,76000,23.2,,,
20,79900,,,,,,,,,,,,0,0,80000,23.4,,,
21,83900,0.302844,0.309339,-2.236700,1.4909,1.4908,3.2950,3.5324,0.2968,0.0136,,,0,0,84000,25.0,,,
22,87900,0.331351,0.334248,-2.718660,1.8891,1.8889,3.8674,3.9702,0.2932,0.0154,,,0,0,88000,26.5,,,
23,91900,0.393695,0.400407,-3.264190,2.3844,2.3844,4.5968,4.9540,0.3238,0.0160,,,0,0,92000,28.1,,,
24,95900,0.404169,0.409139,-3.916811,3.0145,3.0148,5.2015,5.4629,0.3644,0.0154,,,0,0,96000,29.7,,,
25,99900,,,,,,,,,,-27.46,1000.0,100,44,100000,29.9,,,
26,103900,0.480740,0.488120,-4.633065,3.7127,3.7127,6.5731,6.8011,0.4072,0.0160,,,0,0,104000,31.7,0.736249,0.583874,0.076188
27,107900,0.717674,0.734831,-5.378271,4.5376,4.5379,7.8243,7.9805,0.5457,0.0205,,,0,0,108000,33.5,0.477778,0.390006,0.043886
28,111900,0.818134,0.839547,-5.837927,5.0918,5.0923,8.5362,8.4068,0.6621,0.0203,,,0,0,112000,35.3,0.259254,0.221042,0.019106
29,115900,0.891129,0.914352,-6.202263,5.5087,5.5089,9.4203,9.2899,0.5910,0.0202,,,0,0,116000,37.1,0.187140,0.162071,0.012534
30,119900,,,,,,,,,,,,0,0,120000,37.2,,,
31,123900,0.942608,0.968487,-6.590774,5.9205,5.9212,10.0914,10.0127,0.5847,0.0192,,,0,0,124000,38.9,0.131104,0.113925,0.008590
32,127900,1.024726,1.051714,-7.060672,6.4076,6.4084,11.0738,10.6517,0.5769,0.0209,,,0,0,128000,40.7,0.123246,0.106985,0.008131
33,131900,1.064349,1.097453,-7.589817,6.9433,6.9438,11.1862,10.7889,0.5913,0.0217,,,0,0,132000,42.4,0.108909,0.093542,0.007683
34,135900,1.100635,1.135117,-8.169924,7.5201,7.5203,11.6809,11.2870,0.5878,0.0234,,,0,0,136000,44.2,0.071053,0.060250,0.005401
35,139900,,,,,,,,,,,,0,0,140000,44.3,,,
36,143900,1.125620,1.157272,-8.807753,8.1530,8.1534,12.1972,11.9508,0.5485,0.0288,,,0,0,144000,46.2,0.052391,0.043078,0.004656
37,147900,1.154471,1.186096,-9.415901,8.7437,8.7443,13.3211,12.5280,0.6217,0.0319,,,0,0,148000,48.0,0.060707,0.049239,0.005734
38,151900,1.205055,1.238424,-10.061629,9.3848,9.3850,13.9140,13.4005,0.5880,0.0309,,,0,0,152000,50.0,0.039319,0.030263,0.004528
39,155900,1.244435,1.277455,-10.724795,10.0444,10.0442,15.3238,14.3135,0.6061,0.0343,,,0,0,156000,51.9,0.020988,0.014270,0.003359
40,159900,,,,,,,,,,,,0,0,160000,52.1,,,
41,163900,1.280535,1.318523,-11.392772,10.6929,10.6928,15.1720,14.8949,0.6311,0.0349,,,0,0,164000,54.0,0.027202,0.020465,0.003368
42,167900,1.305111,1.338864,-12.066330,11.3691,11.3691,15.4848,14.6785,0.6330,0.0392,,,0,0,168000,55.9,0.017070,0.011634,0.002718
43,171900,1.350043,1.385500,-12.723352,12.0276,12.0279,16.9590,16.3704,0.6225,0.0405,,,0,0,172000,57.8,0.026952,0.020492,0.003230
44,175900,1.386462,1.417760,-13.424743,12.7316,12.7316,16.5036,15.6045,0.5529,0.0392,,,0,0,176000,59.6,0.016255,0.010969,0.002643
45,179900,,,,,,,,,,,,0,0,180000,59.8,,,
46,183900,1.433384,1.466571,-14.108352,13.3990,13.3987,17.5108,16.7511,0.5865,0.0410,,,0,0,184000,61.7,0.013743,0.008220,0.002762
47,187900,1.452123,1.487998,-14.801491,14.1020,14.1019,17.4240,16.9144,0.5841,0.0412,,,0,0,188000,63.6,0.023361,0.017105,0.003128
48,191900,1.481876,1.514886,-15.479802,14.7690,14.7688,19.1974,18.3776,0.5607,0.0434,,,0,0,192000,65.4,0.015750,0.010287,0.002731
49,195900,1.506867,1.538872,-16.143197,15.4489,15.4487,19.4312,17.7448,0.5951,0.0428,,,0,0,196000,67.2,0.009143,0.004453,0.002345
50,199900,,,,,,,,,,,,0,0,200000,67.3,,,
51,203900,1.780728,1.812880,-16.814688,16.1209,16.1209,22.7731,21.7048,0.5752,0.0484,761.32,1001.0,100,48,204000,69.2,1.148721,0.913950,0.117385
52,207900,1.888919,1.926917,-17.567790,16.8717,16.8713,20.0837,19.8050,0.6232,0.0570,,,0,0,208000,71.0,0.328661,0.228346,0.050157
53,211900,1.998066,2.038543,-18.515154,17.8282,17.8279,22.3194,21.1881,0.6188,0.0526,,,0,0,212000,72.9,0.179557,0.109723,0.034917
54,215900,2.138223,2.175545,-19.403241,18.7134,18.7132,23.7560,22.0916,0.6248,0.0569,,,0,0,216000,74.8,0.147049,0.095540,0.025754
55,219900,,,,,,,,,,,,0,0,220000,74.9,,,
56,223900,2.194218,2.239254,-20.089468,19.4222,19.4221,23.7161,22.3196,0.6167,0.0600,,,0,0,224000,76.7,0.100397,0.065841,0.017278
57,227900,2.269787,2.308596,-20.737039,20.0822,20.0825,25.7781,23.8539,0.6636,0.0618,,,0,0,228000,78.5,0.078203,0.049956,0.014124
58,231900,2.301716,2.348911,-21.408885,20.7336,20.7334,24.8309,23.6723,0.6333,0.0670,,,0,0,232000,80.4,0.080435,0.057838,0.011299
59,235900,2.439532,2.479123,-21.989384,21.2926,21.2921,26.4404,24.9413,0.6585,0.0686,,,0,0,236000,82.1,0.040999,0.026407,0.007296
60,239900,,,,,,,,,,,,0,0,240000,82.3,,,
