epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.19,21532.9,0.0,0.111,2.775,0.000,0.000,0.000,0.000,1.7,2.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.22,18202.9,0.0,0.113,2.818,0.000,0.000,0.000,0.000,10.8,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.55,2574.1,321.8,0.104,2.601,0.122,0.245,1.305,2.609,21.5,32.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.37,2928.7,366.1,0.111,2.766,0.119,0.238,1.114,2.227,21.5,32.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.14,27801.7,0.0,0.119,2.967,0.000,0.000,0.000,0.000,21.5,32.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.41,2834.4,354.3,0.120,3.000,0.130,0.261,1.137,2.275,21.5,32.0
7,27900,GPU (NVIDIA GeForce RTX 3080),1.50,2666.4,333.3,0.119,2.964,0.138,0.276,1.220,2.439,21.5,32.0
8,31900,GPU (NVIDIA GeForce RTX 3080),1.36,2946.1,368.3,0.110,2.751,0.129,0.259,1.096,2.193,21.5,32.0
9,35900,GPU (NVIDIA GeForce RTX 3080),1.46,2733.5,341.7,0.128,3.188,0.144,0.289,1.168,2.335,21.5,32.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.14,29515.6,0.0,0.114,2.854,0.000,0.000,0.000,0.000,21.5,32.0
11,43900,GPU (NVIDIA GeForce RTX 3080),1.48,2707.8,338.5,0.118,2.942,0.145,0.290,1.187,2.374,21.5,32.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.44,2771.3,346.4,0.117,2.926,0.138,0.276,1.164,2.327,21.5,32.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.41,2837.3,354.7,0.124,3.111,0.130,0.260,1.131,2.261,21.5,32.0
14,55900,GPU (NVIDIA GeForce RTX 3080),1.43,2801.9,350.2,0.114,2.841,0.142,0.285,1.150,2.299,21.5,32.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.13,29638.3,0.0,0.114,2.854,0.000,0.000,0.000,0.000,21.5,32.0
16,63900,GPU (NVIDIA GeForce RTX 3080),1.33,2997.9,374.7,0.124,3.108,0.112,0.224,1.072,2.145,21.5,32.0
17,67900,GPU (NVIDIA GeForce RTX 3080),1.29,3100.7,387.6,0.113,2.827,0.115,0.229,1.040,2.080,21.5,32.0
18,71900,GPU (NVIDIA GeForce RTX 3080),1.28,3114.4,389.3,0.117,2.937,0.117,0.235,1.029,2.057,21.5,32.0
19,75900,GPU (NVIDIA GeForce RTX 3080),1.35,2973.6,371.7,0.108,2.706,0.135,0.270,1.082,2.164,21.5,32.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.13,30594.7,0.0,0.111,2.764,0.000,0.000,0.000,0.000,21.5,32.0
21,83900,GPU (NVIDIA GeForce RTX 3080),1.48,2710.7,338.8,0.109,2.713,0.153,0.307,1.191,2.381,21.5,32.0
22,87900,GPU (NVIDIA GeForce RTX 3080),1.50,2658.4,332.3,0.110,2.753,0.137,0.274,1.233,2.465,21.5,32.0
23,91900,GPU (NVIDIA GeForce RTX 3080),1.40,2866.5,358.3,0.112,2.803,0.140,0.280,1.121,2.242,21.5,32.0
24,95900,GPU (NVIDIA GeForce RTX 3080),1.37,2924.9,365.6,0.108,2.709,0.134,0.268,1.105,2.210,21.5,32.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.13,30550.6,0.0,0.111,2.770,0.000,0.000,0.000,0.000,21.5,32.0
26,103900,GPU (NVIDIA GeForce RTX 3080),1.41,2835.9,354.5,0.110,2.759,0.132,0.263,1.148,2.297,21.5,32.0
27,107900,GPU (NVIDIA GeForce RTX 3080),1.45,2762.0,345.2,0.115,2.883,0.135,0.271,1.176,2.352,21.5,32.0
28,111900,GPU (NVIDIA GeForce RTX 3080),1.31,3060.5,382.6,0.117,2.916,0.125,0.250,1.044,2.087,21.5,32.0
29,115900,GPU (NVIDIA GeForce RTX 3080),1.37,2928.6,366.1,0.114,2.850,0.123,0.247,1.106,2.213,21.5,32.0
30,119900,GPU (NVIDIA GeForce RTX 3080),0.13,30444.9,0.0,0.112,2.789,0.000,0.000,0.000,0.000,21.5,32.0
31,123900,GPU (NVIDIA GeForce RTX 3080),1.51,2643.8,330.5,0.116,2.909,0.155,0.310,1.218,2.435,21.5,32.0
32,127900,GPU (NVIDIA GeForce RTX 3080),1.42,2813.9,351.7,0.113,2.826,0.143,0.286,1.143,2.286,21.5,32.0
33,131900,GPU (NVIDIA GeForce RTX 3080),1.38,2904.3,363.0,0.113,2.820,0.133,0.266,1.110,2.220,21.5,32.0
34,135900,GPU (NVIDIA GeForce RTX 3080),1.52,2632.0,329.0,0.116,2.910,0.157,0.314,1.224,2.448,21.5,32.0
35,139900,GPU (NVIDIA GeForce RTX 3080),0.14,28699.9,0.0,0.118,2.943,0.000,0.000,0.000,0.000,21.5,32.0
36,143900,GPU (NVIDIA GeForce RTX 3080),1.45,2767.2,345.9,0.112,2.803,0.152,0.305,1.159,2.318,21.5,32.0
37,147900,GPU (NVIDIA GeForce RTX 3080),1.44,2787.4,348.4,0.119,2.971,0.143,0.286,1.148,2.296,21.5,32.0
38,151900,GPU (NVIDIA GeForce RTX 3080),1.43,2789.2,348.6,0.118,2.950,0.148,0.296,1.146,2.292,21.5,32.0
39,155900,GPU (NVIDIA GeForce RTX 3080),1.56,2570.2,321.3,0.115,2.867,0.149,0.298,1.270,2.540,21.5,32.0
40,159900,GPU (NVIDIA GeForce RTX 3080),0.14,29424.4,0.0,0.113,2.834,0.000,0.000,0.000,0.000,21.5,32.0
41,163900,GPU (NVIDIA GeForce RTX 3080),1.51,2649.7,331.2,0.111,2.778,0.134,0.268,1.189,2.378,21.5,32.0
42,167900,GPU (NVIDIA GeForce RTX 3080),1.37,2919.9,365.0,0.116,2.908,0.141,0.283,1.087,2.173,21.5,32.0
43,171900,GPU (NVIDIA GeForce RTX 3080),1.44,2778.8,347.3,0.119,2.972,0.147,0.294,1.148,2.296,21.5,32.0
44,175900,GPU (NVIDIA GeForce RTX 3080),1.42,2812.7,351.6,0.110,2.758,0.145,0.291,1.145,2.291,21.5,32.0
45,179900,GPU (NVIDIA GeForce RTX 3080),0.13,29642.4,0.0,0.114,2.850,0.000,0.000,0.000,0.000,21.5,32.0
46,183900,GPU (NVIDIA GeForce RTX 3080),1.51,2648.6,331.1,0.119,2.970,0.158,0.315,1.208,2.416,21.5,32.0
47,187900,GPU (NVIDIA GeForce RTX 3080),1.38,2898.6,362.3,0.124,3.108,0.140,0.279,1.092,2.184,21.5,32.0
48,191900,GPU (NVIDIA GeForce RTX 3080),1.47,2715.3,339.4,0.123,3.081,0.151,0.302,1.175,2.351,21.5,32.0
49,195900,GPU (NVIDIA GeForce RTX 3080),1.42,2823.6,352.9,0.118,2.943,0.138,0.277,1.137,2.275,21.5,32.0
50,199900,GPU (NVIDIA GeForce RTX 3080),0.15,27434.0,0.0,0.121,3.018,0.000,0.000,0.000,0.000,21.5,32.0
