epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3999,,,,,,115.04,25.5,156,4000,1.5
49,195900,230.346323,232.400978,-108.943522,106.4112,106.4145,3692.0858,4004.3700,17.2292,327.31,64.3,63,196000,76.8
50,199900,,,,,,,,,329.61,64.2,62,200000,77.3
51,203900,235.148233,235.715999,-110.659880,108.2085,108.2088,3779.7466,3879.5008,17.7252,337.55,65.9,61,204000,79.2
52,207900,242.974920,244.147392,-112.076647,109.6725,109.6753,4075.4730,4160.0497,14.5831,331.91,65.2,65,208000,81.1
53,211900,249.009623,249.327630,-113.840063,111.2806,111.2822,4160.7463,4184.2619,14.6473,307.77,59.6,61,212000,83.0
54,215900,254.411727,250.854538,-115.139797,112.7168,112.7126,4137.4612,4450.7143,12.9888,334.86,65.1,71,216000,84.9
55,219900,,,,,,,,,301.60,58.9,66,220000,85.4
56,223900,261.369752,261.165641,-116.805745,114.2963,114.2957,4168.0454,4202.0687,15.8322,291.55,56.8,78,224000,87.2
57,227900,268.351070,270.008940,-118.269602,115.7167,115.7150,4182.5943,4408.8385,16.4610,297.67,57.6,58,228000,89.1
58,231900,272.399232,273.615284,-119.514252,117.0934,117.0889,4350.1341,4233.2336,15.9614,309.91,59.8,64,232000,91.0
59,235900,273.153331,276.675821,-120.589677,118.2708,118.2620,4361.8714,4412.6749,16.5007,325.36,63.5,68,236000,92.9
60,239900,,,,,,,,,284.74,56.4,71,240000,93.4
61,243900,283.637768,283.469111,-121.833511,119.3605,119.3670,4420.5228,4508.2906,16.5749,292.33,57.4,80,244000,95.3
62,247900,292.526446,294.412660,-123.109249,120.6830,120.6863,4168.3930,4656.2836,17.3088,295.73,58.2,66,248000,97.2
63,251900,294.891138,297.711942,-124.126164,121.6144,121.6095,4298.4661,4670.4136,15.0290,275.84,53.9,59,252000,99.1
64,255900,295.387847,298.339590,-124.985167,122.6520,122.6502,4955.0661,4585.0149,16.9945,314.70,62.1,67,256000,101.0
65,259900,,,,,,,,,308.79,61.8,55,260000,101.5
66,263900,304.139142,307.227336,-125.758528,123.4063,123.3865,4686.8327,4472.1137,16.3209,354.93,71.1,67,264000,103.4
67,267900,313.252653,314.747494,-126.672603,124.3219,124.3246,4668.2021,4644.1884,15.8617,315.00,61.2,61,268000,105.3
68,271900,309.356340,311.707952,-127.368461,125.1130,125.0973,4709.6546,4569.3075,16.3243,349.38,67.1,63,272000,107.2
69,275900,317.277943,321.199269,-128.000711,125.7909,125.8079,4720.7854,4625.9038,15.5088,324.26,63.0,63,276000,109.1
70,279900,,,,,,,,,316.84,62.5,68,280000,109.7
71,283900,322.452877,322.328379,-128.754236,126.5229,126.5169,4930.8743,4607.7655,14.6579,262.32,52.6,90,284000,111.5
72,287900,321.128193,322.538943,-129.558786,127.3696,127.3675,4607.0576,4566.2880,14.6518,222.84,45.9,81,288000,113.4
73,291900,326.537820,330.529008,-130.306679,128.0124,128.0145,4662.0964,4795.3822,14.0408,253.94,50.4,73,292000,115.3
74,295900,329.880013,336.928295,-130.801464,128.5769,128.5795,4707.7551,4838.8924,13.5682,284.19,54.9,70,296000,117.2
75,299900,,,,,,,,,314.65,60.5,67,300000,117.7
76,303900,331.911597,339.153661,-131.442914,129.1851,129.1680,5063.8030,4730.9135,14.8390,320.74,62.7,62,304000,119.7
77,307900,337.262504,338.889032,-132.007516,129.8236,129.8227,4983.7880,4852.2577,13.9593,301.06,58.8,65,308000,121.6
78,311900,335.636400,338.870922,-132.428578,130.2961,130.3036,5124.4512,4989.2197,14.8767,297.51,58.3,80,312000,123.5
79,315900,339.412236,345.396412,-132.872961,130.6496,130.6507,4828.9638,4938.8186,14.0654,287.25,56.9,60,316000,125.4
80,319900,,,,,,,,,303.61,60.1,66,320000,125.9
81,323900,344.054270,345.392811,-133.642310,131.3413,131.3495,4759.6361,4477.6509,13.1115,287.91,59.5,77,324000,127.8
82,327900,346.884930,348.238828,-134.015300,131.8726,131.8765,4886.9709,4839.8649,14.5178,274.59,56.6,64,328000,129.7
83,331900,346.963321,350.215047,-134.290564,132.2232,132.2191,4667.9899,4425.8988,12.9191,289.56,58.2,73,332000,131.6
84,335900,346.914705,353.510737,-134.863841,132.7029,132.7068,4827.5919,4760.8313,11.7078,299.65,59.2,61,336000,133.5
85,339900,,,,,,,,,303.86,60.1,69,340000,134.0
86,343900,355.030479,355.471479,-135.237784,133.0536,133.0625,4937.6532,4689.4378,11.9478,298.42,59.9,60,344000,135.9
87,347900,351.801009,354.772698,-135.594857,133.4177,133.4129,4439.9433,4687.8098,12.3176,327.66,65.6,63,348000,137.8
88,351900,357.656404,357.964513,-136.010202,133.8607,133.8750,4982.8413,4689.7602,12.4771,307.27,61.7,60,352000,139.7
89,355900,351.159642,351.778152,-136.254141,134.2460,134.2339,4121.1598,4301.7828,12.7271,332.39,66.1,73,356000,141.6
90,359900,,,,,,,,,289.62,56.8,60,360000,142.1
91,363900,354.039135,354.689134,-136.552975,134.5695,134.5730,4235.6517,4302.4184,12.8240,314.10,62.3,63,364000,144.0
92,367900,352.760346,352.756974,-136.803606,134.7697,134.7814,4532.4727,4194.0469,14.4504,311.87,61.9,68,368000,145.9
93,371900,362.165491,360.859128,-137.008821,135.0288,135.0235,4509.1926,4421.0706,12.8422,293.08,58.2,64,372000,147.7
94,375900,356.978062,360.294982,-137.325450,135.3757,135.3875,4388.3226,4469.8782,13.3685,324.58,64.4,58,376000,149.6
95,379900,,,,,,,,,354.78,70.0,43,380000,150.1
96,383900,355.980718,360.146227,-137.673856,135.6939,135.6851,4334.3919,4211.0024,15.3562,401.02,79.0,68,384000,152.0
97,387900,353.092770,354.711228,-137.878812,135.8584,135.8634,4285.7306,3950.3363,12.7648,355.92,69.8,56,388000,153.9
98,391900,358.863107,360.335651,-137.789251,135.9246,135.9262,4355.2593,4421.1623,11.7196,348.37,67.8,54,392000,155.7
99,395900,356.858207,358.983282,-138.195313,136.3035,136.2988,4128.1965,4497.7637,12.7607,366.55,72.0,39,396000,157.6
100,399900,,,,,,,,,405.27,80.9,61,400000,158.1
