epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
63,251900,8.706752,-89.101412,88.1024,26.7017,1.1302,0.2167,,,0,0,252000,72.4
64,255900,8.508857,-92.251735,91.2339,27.7490,1.1801,0.2277,,,0,0,256000,73.8
65,259900,,,,,,,,,0,0,260000,73.9
66,263900,8.848702,-95.290835,94.2938,27.4274,1.1494,0.2360,,,0,0,264000,75.3
67,267900,9.300581,-98.501836,97.5142,28.1348,1.1954,0.2467,,,0,0,268000,76.7
68,271900,9.093696,-101.828201,100.8254,30.2748,1.2298,0.2589,,,0,0,272000,78.2
69,275900,9.649371,-105.008105,104.0025,29.8324,1.2622,0.2735,,,0,0,276000,79.6
70,279900,,,,,,,,,0,0,280000,79.7
71,283900,9.634073,-108.169816,107.1630,30.3607,1.3119,0.2788,,,0,0,284000,81.1
72,287900,10.723592,-111.264503,110.2664,32.5051,1.3644,0.2920,,,0,0,288000,82.6
73,291900,9.688425,-114.592457,113.5842,31.7630,1.3759,0.3026,,,0,0,292000,84.0
74,295900,10.774081,-117.712847,116.6800,31.7896,1.4195,0.3134,,,0,0,296000,85.5
75,299900,,,,,,,,,0,0,300000,85.6
76,303900,11.816426,-120.944438,119.8964,34.6654,1.4286,0.3192,2536.76,1001.0,100,45,304000,87.0
77,307900,19.507543,-123.903708,122.9023,36.7513,1.4786,0.3269,,,0,0,308000,88.5
78,311900,19.619217,-126.826000,125.8576,37.4163,1.4983,0.3195,,,0,0,312000,89.9
79,315900,19.332729,-129.877243,128.8742,36.3104,1.5423,0.3307,,,0,0,316000,91.3
80,319900,,,,,,,,,0,0,320000,91.4
81,323900,19.519005,-132.820433,131.8401,36.2754,1.5542,0.3444,,,0,0,324000,92.9
82,327900,19.322316,-135.587839,134.6128,36.8982,1.6020,0.3568,,,0,0,328000,94.4
83,331900,21.609234,-138.545562,137.5525,38.4393,1.6937,0.3621,,,0,0,332000,95.8
84,335900,21.891212,-141.489496,140.4883,38.4534,1.6505,0.3735,,,0,0,336000,97.2
85,339900,,,,,,,,,0,0,340000,97.4
86,343900,21.233925,-144.453743,143.4568,38.2554,1.6722,0.3769,,,0,0,344000,98.8
87,347900,21.810448,-147.244448,146.2335,37.2941,1.7288,0.3859,,,0,0,348000,100.2
88,351900,22.829853,-150.197773,149.1918,40.2113,1.7515,0.4007,,,0,0,352000,101.7
89,355900,21.744601,-152.985591,151.9761,38.0313,1.7470,0.4066,,,0,0,356000,103.1
90,359900,,,,,,,,,0,0,360000,103.2
91,363900,22.680366,-155.724766,154.7290,40.7351,1.8197,0.4199,,,0,0,364000,104.7
92,367900,20.236893,-158.704641,157.6971,40.2109,1.8569,0.4264,,,0,0,368000,106.2
93,371900,22.672828,-161.383275,160.3971,41.2844,1.8315,0.4342,,,0,0,372000,107.7
94,375900,23.062468,-164.101433,163.0901,40.2242,1.8917,0.4539,,,0,0,376000,109.1
95,379900,,,,,,,,,0,0,380000,109.2
96,383900,25.321987,-166.875842,165.8728,43.5105,1.9592,0.4656,,,0,0,384000,110.7
97,387900,24.960173,-169.401042,168.3850,43.0335,1.9721,0.4616,,,0,0,388000,112.2
98,391900,22.979322,-172.127466,171.1091,43.0079,1.9374,0.4826,,,0,0,392000,113.6
99,395900,25.251123,-174.922513,173.8903,44.2655,2.0180,0.4884,,,0,0,396000,115.0
100,399900,,,,,,,,,0,0,400000,115.2
