epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,-15.04,25.9,31,4000,0.3
2,7900,,,,,,-9.14,37.3,7,8000,0.5
3,11900,0.448111,-1.896132,1.2855,1.7066,0.1153,17.40,91.5,8,12000,1.9
4,15900,0.709811,-2.994002,2.1150,3.6776,0.5085,,,0,16000,3.1
5,19900,,,,,,,,0,20000,3.3
6,23900,0.755624,-2.209666,1.4128,4.4473,1.3029,,,0,24000,4.6
7,27900,0.950240,-5.371750,3.4716,5.6904,1.6133,-136.47,247.3,6,28000,5.9
8,31900,1.147243,-8.757186,6.9953,6.8160,2.6532,,,0,32000,7.2
9,35900,1.274089,-12.068777,10.4427,7.5568,2.1961,-102.28,280.0,1,36000,8.4
10,39900,,,,,,,,0,40000,8.6
11,43900,1.367383,-15.282285,13.7889,7.8448,1.9589,-20.59,415.2,4,44000,9.9
12,47900,1.499178,-18.227344,16.8234,7.6986,1.8133,-15.35,446.3,3,48000,11.1
13,51900,1.574170,-21.026894,19.7262,8.1475,1.5919,-5.27,494.0,1,52000,12.4
14,55900,1.604231,-23.662140,22.3973,7.9150,1.5505,48.25,356.2,4,56000,13.6
15,59900,,,,,,,,0,60000,13.8
16,63900,1.578197,-26.287864,25.0456,8.2579,1.3380,,,0,64000,15.1
17,67900,1.519458,-28.842241,27.6335,7.6763,1.2605,,,0,68000,16.3
18,71900,1.506185,-31.327453,30.1530,7.9263,1.2969,,,0,72000,17.6
19,75900,1.429262,-33.767185,32.6114,7.5842,1.1443,231.38,204.0,1,76000,19.0
20,79900,,,,,,225.26,620.0,8,80000,19.2
21,83900,1.590545,-36.078004,34.9522,8.1762,1.2499,57.91,56.0,1,84000,20.5
22,87900,1.582181,-38.311120,37.2002,8.3134,1.2223,149.56,463.5,2,88000,21.7
23,91900,1.575207,-40.496464,39.4089,8.5339,1.3597,326.12,699.5,4,92000,23.0
24,95900,1.684458,-42.726907,41.6349,9.1837,1.2685,257.70,393.2,4,96000,24.2
25,99900,,,,,,303.21,937.6,51,100000,24.4
26,103900,2.512587,-44.870168,43.7816,10.6109,1.3424,191.86,675.5,26,104000,25.7
27,107900,3.201773,-47.490590,46.3974,13.3040,1.3629,230.12,580.0,10,108000,27.0
28,111900,3.193691,-50.137265,49.0313,12.8817,1.3741,199.21,599.0,7,112000,28.2
29,115900,3.560976,-52.695647,51.5767,13.9655,1.4538,175.31,142.2,6,116000,29.5
30,119900,,,,,,193.43,152.0,11,120000,29.7
31,123900,3.839948,-55.261418,54.1198,15.2330,1.4975,226.90,194.2,23,124000,30.9
32,127900,4.982784,-57.791605,56.6217,21.0767,1.4893,202.28,261.3,16,128000,32.2
33,131900,4.871649,-60.251546,59.0663,20.2457,1.5498,99.16,82.0,4,132000,33.5
34,135900,5.030434,-62.601808,61.4103,20.9339,1.6205,161.32,93.7,3,136000,34.7
35,139900,,,,,,248.91,210.3,3,140000,34.9
36,143900,5.034729,-64.868578,63.6574,20.6258,1.6765,582.89,566.0,3,144000,36.2
37,147900,4.922642,-67.238526,66.0097,21.4511,1.6660,573.67,599.0,3,148000,37.4
38,151900,5.348214,-69.561978,68.3143,21.6686,1.6679,500.05,395.4,5,152000,38.7
39,155900,5.733127,-71.903482,70.6451,23.5164,1.7199,464.48,537.9,11,156000,39.9
40,159900,,,,,,267.69,272.6,9,160000,40.2
41,163900,6.142488,-74.257650,72.9835,24.3859,1.8723,404.76,340.3,3,164000,41.4
42,167900,6.429629,-76.668496,75.3664,25.3264,1.7704,285.31,254.3,6,168000,42.7
43,171900,6.949045,-79.064893,77.7251,29.4286,1.9227,334.72,229.3,6,172000,43.9
44,175900,7.022433,-81.535162,80.1888,31.0035,1.8990,279.19,285.2,5,176000,45.2
45,179900,,,,,,354.61,342.4,7,180000,45.5
46,183900,7.287233,-83.751795,82.3950,31.1608,1.9683,397.02,237.7,10,184000,46.8
47,187900,8.160064,-85.918315,84.5614,31.8308,2.0620,276.71,259.3,7,188000,48.0
48,191900,8.180903,-88.109307,86.7227,37.8938,2.1353,136.77,80.0,4,192000,49.3
49,195900,8.331463,-90.226935,88.8298,36.3252,2.0709,548.91,482.8,5,196000,50.5
50,199900,,,,,,463.90,435.0,9,200000,50.7
51,203900,9.205261,-92.396146,90.9793,38.8126,2.2344,567.00,1001.0,24,204000,52.0
52,207900,9.812523,-94.834615,93.3966,39.5813,2.1986,424.54,736.0,9,208000,53.2
53,211900,10.883398,-97.508283,96.0473,47.6247,2.1696,297.02,276.1,10,212000,54.5
54,215900,10.916295,-100.017539,98.5613,45.7816,2.3515,451.99,410.2,10,216000,55.7
55,219900,,,,,,378.63,522.4,9,220000,55.9
56,223900,11.685772,-102.707181,101.2099,49.4685,2.2876,386.91,453.0,18,224000,57.2
57,227900,12.595688,-105.440158,103.9434,47.8603,2.4180,408.92,571.0,20,228000,58.4
58,231900,14.767599,-108.301951,106.7648,57.8054,2.4643,263.94,123.6,8,232000,59.7
59,235900,15.683769,-111.173082,109.6048,58.2732,2.5875,432.54,363.0,10,236000,60.9
60,239900,,,,,,521.02,411.4,8,240000,61.2
61,243900,15.806622,-114.034036,112.4473,60.4107,2.5683,365.13,371.1,8,244000,62.4
62,247900,15.998616,-116.886631,115.2978,65.3177,2.5466,335.00,268.1,7,248000,63.7
63,251900,16.524231,-119.657479,118.0421,66.7855,2.5873,293.88,278.0,6,252000,65.0
64,255900,16.967556,-122.557125,120.9230,67.4953,2.7514,448.67,358.7,15,256000,66.2
65,259900,,,,,,558.91,331.9,8,260000,66.4
66,263900,18.292058,-125.375105,123.7028,74.5602,2.7661,488.47,302.9,9,264000,67.7
67,267900,19.077404,-128.271647,126.5908,75.5310,2.8008,625.25,575.8,8,268000,69.0
68,271900,19.989539,-130.911320,129.2102,89.3402,2.8177,599.59,397.2,12,272000,70.3
69,275900,20.073709,-133.645812,131.9410,85.7039,2.8607,548.76,526.1,9,276000,71.5
70,279900,,,,,,448.20,230.0,12,280000,71.7
71,283900,21.071047,-136.275333,134.5691,89.8103,2.8965,546.95,352.4,8,284000,73.0
72,287900,21.374699,-138.989844,137.2512,96.4574,2.9481,543.25,409.8,5,288000,74.3
73,291900,22.887423,-141.624163,139.8709,95.1038,2.9666,426.64,332.7,6,292000,75.5
74,295900,22.199398,-143.976478,142.2417,100.3321,3.1605,549.24,345.8,5,296000,76.9
75,299900,,,,,,948.09,571.6,9,300000,77.1
76,303900,24.601781,-146.523581,144.7409,111.4319,3.1320,590.59,676.7,6,304000,78.4
77,307900,23.493645,-149.117724,147.3533,96.4165,3.1100,771.92,646.5,8,308000,79.6
78,311900,26.635646,-151.516721,149.7444,116.1566,3.3643,537.92,307.1,15,312000,81.0
79,315900,27.152435,-154.053312,152.2755,120.5357,3.2285,723.68,539.2,15,316000,82.2
80,319900,,,,,,553.08,292.8,16,320000,82.4
81,323900,29.315302,-156.560866,154.7565,127.7985,3.3080,510.91,596.1,8,324000,83.7
82,327900,29.318478,-159.114027,157.3261,120.3551,3.3272,752.99,748.3,7,328000,85.0
83,331900,29.207321,-161.481777,159.6646,130.6153,3.3908,535.54,387.9,11,332000,86.2
84,335900,30.951785,-163.896942,162.0967,126.4677,3.4027,648.38,284.3,3,336000,87.6
85,339900,,,,,,434.99,480.3,3,340000,87.8
86,343900,29.265598,-166.466125,164.6484,124.2701,3.3427,740.31,580.5,6,344000,89.0
87,347900,31.566378,-168.901291,167.0760,142.3298,3.4133,926.04,438.3,10,348000,90.3
88,351900,31.940864,-171.223578,169.4002,141.6636,3.5448,706.45,489.8,4,352000,91.6
89,355900,33.299849,-173.377682,171.5729,133.8492,3.4226,724.59,592.4,14,356000,92.8
90,359900,,,,,,527.89,464.8,4,360000,93.0
91,363900,32.319326,-175.668015,173.8460,142.5061,3.5667,522.18,364.8,11,364000,94.3
