episode_id,length,total_reward,has_disturbance,mean_alpha_target
0,35,13.585437774658203,0,0.8999999165534973
1,42,-12.834451675415039,0,0.9000000953674316
2,41,-20.16504669189453,0,0.9000000357627869
3,86,3.214447021484375,0,0.9000000953674316
4,38,-57.37924575805664,0,0.9000000357627869
5,36,-33.23862075805664,0,0.8999999165534973
6,141,-96.35099792480469,0,0.9000000357627869
7,233,-88.40277099609375,0,0.8999999165534973
8,55,-38.06930923461914,0,0.9000002145767212
9,178,-28.454803466796875,0,0.8999999761581421
10,1001,-296.4562683105469,0,0.8999999165534973
11,68,-11.386098861694336,0,0.9000000953674316
12,140,-39.972660064697266,0,0.9000000953674316
13,40,-17.379138946533203,0,0.8999999761581421
14,84,-53.85466766357422,1,0.10000003129243851
15,17,-0.6993107795715332,1,0.10000000149011612
16,172,-93.7462158203125,1,0.10000002384185791
17,131,-20.925249099731445,0,0.9000000953674316
18,54,-21.397092819213867,0,0.9000001549720764
19,1001,-368.1017150878906,0,0.8999999165534973
20,103,-18.597381591796875,0,0.9000000357627869
21,189,-110.72529602050781,0,0.9000000357627869
22,25,-6.911304473876953,0,0.8999999165534973
23,63,-23.355918884277344,0,0.9000002145767212
24,77,-29.845813751220703,1,0.10000000149011612
25,15,-2.668530225753784,0,0.8999997973442078
26,42,-25.38214874267578,1,0.09999999403953552
27,61,26.69514274597168,0,0.9000001549720764
28,16,-11.588089942932129,0,0.8999999761581421
29,64,-30.948719024658203,0,0.9000000357627869
30,55,-10.857013702392578,0,0.9000002145767212
31,313,-5.973793983459473,0,0.9000000357627869
32,204,-119.67827606201172,0,0.8999999761581421
33,86,-58.24906921386719,0,0.9000000953674316
34,91,-35.61716079711914,1,0.10000002384185791
35,1001,246.48336791992188,0,0.8999999165534973
36,1001,462.7078857421875,0,0.8999999165534973
37,166,103.17069244384766,0,0.9000000357627869
38,1001,97.33686828613281,0,0.8999999165534973
39,1001,-112.27899932861328,1,0.10000001639127731
40,33,12.548970222473145,0,0.8999999761581421
41,133,22.836185455322266,1,0.10000000894069672
42,1001,-40.91358947753906,0,0.8999999165534973
43,551,36.60015869140625,0,0.9000000357627869
44,46,9.153895378112793,1,0.09999998658895493
45,93,-2.535820484161377,0,0.9000000357627869
46,1001,-2.5161094665527344,1,0.10000001639127731
47,227,-37.805877685546875,1,0.10000002384185791
48,1001,114.08828735351562,0,0.8999999165534973
49,145,23.680095672607422,0,0.8999999761581421
50,80,31.3005313873291,0,0.8999999761581421
51,148,21.135875701904297,0,0.9000000953674316
52,32,0.7284988164901733,0,0.8999999761581421
53,1001,-3.878376007080078,0,0.8999999165534973
54,67,36.0117073059082,0,0.9000000953674316
55,161,-12.467414855957031,0,0.8999999761581421
56,222,32.215335845947266,0,0.8999999165534973
57,27,28.650209426879883,0,0.8999999165534973
58,15,3.4059910774230957,0,0.8999997973442078
59,51,-6.897483825683594,0,0.9000000953674316
60,53,-14.76563835144043,0,0.9000001549720764
