epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-56.43,173.1,23,3,4000,1.1,,,
2,7999,0.316408,0.325014,1.435601,0.9474,0.9478,3.2177,3.5878,0.5449,0.0193,5.06,271.9,12,3,8000,14.2,,,
3,11999,0.535602,0.535545,-0.725560,2.3887,2.3885,4.2362,4.7510,0.9193,0.1125,17.78,267.5,17,6,12000,31.6,,,
4,15999,0.610394,0.612827,-2.398892,2.4205,2.4202,4.4126,4.9516,1.4108,0.3229,-3.30,255.5,16,5,16000,48.6,,,
5,19999,0.598819,0.600430,-2.639439,2.4870,2.4871,4.1441,4.6758,1.4932,0.4376,31.88,288.4,12,4,20000,65.6,,,
6,23999,0.610683,0.614462,-4.024916,3.4239,3.4242,4.3084,5.0201,1.6802,0.5883,69.49,772.7,6,0,24000,82.5,,,
7,27999,0.727799,0.721976,-4.319166,3.6565,3.6564,4.8422,5.6124,1.9004,0.7163,4.65,163.9,19,5,28000,99.4,,,
8,31999,0.711871,0.713654,-4.616466,3.7084,3.7086,4.6784,5.4029,1.9760,0.7776,51.43,508.3,9,4,32000,116.1,,,
9,35999,0.747947,0.752003,-5.856459,4.7344,4.7347,5.1400,6.0512,2.0271,0.8499,62.72,341.2,10,1,36000,133.1,,,
10,39999,0.813645,0.817280,-5.697141,4.8025,4.8023,5.1002,6.1699,2.0848,0.9264,8.76,185.4,22,7,40000,195.4,0.011585,0.003947,0.007239
11,43999,0.820684,0.817959,-5.116492,4.2236,4.2228,4.7181,5.5375,2.1352,0.9816,57.82,362.8,13,5,44000,265.8,0.002109,0.001674,0.000189
12,47999,0.827497,0.833461,-4.953974,4.0004,4.0000,4.6519,5.3665,2.1757,1.0171,54.55,221.4,16,3,48000,336.0,0.002054,0.001630,0.000180
13,51999,0.845622,0.855966,-5.261142,4.2073,4.2067,4.8612,5.6560,2.2404,1.0693,89.91,287.8,14,5,52000,406.5,0.002232,0.001750,0.000179
14,55999,0.886737,0.895474,-5.995800,4.8529,4.8531,5.2935,5.9210,2.3549,1.1577,130.54,413.9,11,4,56000,477.1,0.001631,0.001257,0.000129
15,59999,0.975617,0.982267,-7.117669,5.9166,5.9172,5.9939,6.8031,2.4667,1.2446,64.23,254.9,12,2,60000,547.4,0.002155,0.001674,0.000170
16,63999,1.055633,1.063977,-7.335290,6.2499,6.2498,6.3944,7.2650,2.5658,1.3110,67.32,274.7,18,8,64000,617.7,0.004032,0.003266,0.000358
17,67999,1.101720,1.114706,-7.097321,6.0403,6.0399,6.6286,7.4781,2.6280,1.3582,48.11,200.5,17,5,68000,688.3,0.002167,0.001665,0.000175
18,71999,1.174794,1.181966,-7.094518,6.0148,6.0146,7.1432,7.9563,2.7434,1.4393,106.03,379.6,12,5,72000,758.4,0.003831,0.003093,0.000342
19,75999,1.274043,1.278568,-7.248738,6.1259,6.1258,7.7505,8.8248,2.8651,1.4679,77.29,282.2,14,6,76000,828.6,0.002018,0.001505,0.000166
20,79999,1.338457,1.351758,-7.527596,6.3854,6.3856,8.5439,9.3519,2.9380,1.4761,71.20,232.8,17,4,80000,898.8,0.002192,0.001637,0.000192
21,83999,1.338061,1.356457,-8.025018,6.8741,6.8743,8.6969,9.4920,2.9655,1.4867,73.50,304.5,13,5,84000,969.0,0.002734,0.002154,0.000244
22,87999,1.437233,1.449085,-8.568785,7.3991,7.3991,9.4036,10.2300,3.0926,1.4992,180.53,490.9,7,4,88000,1039.7,0.002573,0.002071,0.000218
23,91999,1.470864,1.486153,-9.072439,8.0255,8.0250,9.7992,10.5094,3.1004,1.5564,63.90,210.9,20,5,92000,1110.1,0.003561,0.002954,0.000313
24,95999,1.514263,1.524259,-9.073986,8.0404,8.0401,10.2248,11.0203,3.1549,1.5906,112.55,403.0,9,1,96000,1180.4,0.002170,0.001695,0.000187
25,99999,1.581336,1.581597,-9.147866,8.1790,8.1783,11.0296,11.6850,3.1759,1.6088,128.23,312.9,15,4,100000,1250.6,0.001685,0.001313,0.000145
26,103999,1.678911,1.680229,-9.409625,8.4355,8.4350,11.8834,12.7440,3.2804,1.6871,132.77,287.2,12,2,104000,1321.2,0.001559,0.001208,0.000136
27,107999,1.754720,1.753376,-9.751019,8.7818,8.7817,12.7552,13.5817,3.3102,1.6791,101.98,307.1,13,6,108000,1391.7,0.002512,0.002027,0.000217
28,111999,1.849868,1.844078,-10.202156,9.2322,9.2321,13.8343,14.2943,3.3889,1.7180,165.89,387.7,11,6,112000,1462.4,0.001551,0.001215,0.000127
29,115999,1.854212,1.842181,-10.672510,9.7125,9.7122,14.8683,15.5346,3.3632,1.7028,74.17,197.6,19,1,116000,1533.0,0.001947,0.001515,0.000170
30,119999,1.884408,1.860760,-11.035995,10.0939,10.0938,15.3699,16.1665,3.3510,1.7137,116.91,238.1,16,1,120000,1603.4,0.001414,0.001039,0.000117
