epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),1.27,3144.4,0.0,0.926,23.152,0.000,0.000,0.000,0.000,1.1,2.0
2,7900,GPU (NVIDIA GeForce RTX 3080),1.37,2917.7,0.0,0.866,21.657,0.000,0.000,0.000,0.000,10.2,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),13.98,286.0,35.8,1.002,25.058,3.296,6.592,9.612,19.223,20.0,30.0
4,15900,GPU (NVIDIA GeForce RTX 3080),13.66,292.8,36.6,0.922,23.049,3.369,6.739,9.298,18.597,20.0,30.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.96,4145.9,0.0,0.903,22.585,0.000,0.000,0.000,0.000,20.0,30.0
6,23900,GPU (NVIDIA GeForce RTX 3080),14.09,284.0,35.5,0.921,23.024,3.480,6.960,9.609,19.219,20.0,30.0
7,27900,GPU (NVIDIA GeForce RTX 3080),14.12,283.2,35.4,0.949,23.717,3.437,6.874,9.639,19.278,20.0,30.0
8,31900,GPU (NVIDIA GeForce RTX 3080),13.86,288.6,36.1,0.965,24.113,3.427,6.854,9.401,18.803,20.0,30.0
9,35900,GPU (NVIDIA GeForce RTX 3080),13.72,291.5,36.4,0.894,22.356,3.423,6.846,9.305,18.610,20.0,30.0
10,39900,GPU (NVIDIA GeForce RTX 3080),1.29,3098.9,0.0,1.208,30.207,0.000,0.000,0.000,0.000,20.0,30.0
11,43900,GPU (NVIDIA GeForce RTX 3080),13.50,296.3,37.0,0.771,19.275,3.355,6.710,9.320,18.641,20.0,30.0
12,47900,GPU (NVIDIA GeForce RTX 3080),13.28,301.2,37.7,0.810,20.262,3.307,6.613,9.092,18.184,20.0,30.0
13,51900,GPU (NVIDIA GeForce RTX 3080),12.80,312.4,39.1,0.519,12.965,3.189,6.378,9.012,18.023,20.0,30.0
14,55900,GPU (NVIDIA GeForce RTX 3080),13.25,301.9,37.7,0.695,17.367,3.241,6.482,9.181,18.362,20.0,30.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.36,11242.6,0.0,0.265,6.623,0.000,0.000,0.000,0.000,20.0,30.0
16,63900,GPU (NVIDIA GeForce RTX 3080),12.55,318.8,39.8,0.269,6.723,3.175,6.350,9.009,18.019,20.0,30.0
17,67900,GPU (NVIDIA GeForce RTX 3080),12.49,320.3,40.0,0.269,6.718,3.140,6.280,8.989,17.978,20.0,30.0
18,71900,GPU (NVIDIA GeForce RTX 3080),12.38,323.2,40.4,0.280,7.003,3.113,6.226,8.891,17.782,20.0,30.0
