epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
142,567900,5.596136,5.564179,-46.459865,45.8617,45.8610,14.5112,15.1107,2.5273,0.3144,1138.95,929.0,2,1,568000,192.0
143,571900,5.596420,5.551268,-46.768823,46.1607,46.1599,14.5584,14.9425,2.5976,0.3149,1145.88,691.0,5,3,572000,193.6
144,575900,5.861398,5.817192,-47.143491,46.4945,46.4947,15.3297,15.5986,2.4471,0.3191,688.79,738.0,3,1,576000,195.3
145,579900,,,,,,,,,,912.19,1001.0,4,1,580000,195.5
146,583900,5.960749,5.885556,-47.441782,46.8093,46.8087,15.5236,15.8944,2.6279,0.3264,1570.08,1001.0,4,1,584000,197.1
147,587900,6.012441,5.955623,-47.583066,47.0398,47.0393,15.5364,16.1496,2.5941,0.3276,491.25,244.0,2,1,588000,198.8
148,591900,6.183146,6.108861,-47.990474,47.3702,47.3694,15.9603,16.3766,2.5648,0.3304,1130.80,611.2,6,3,592000,200.5
149,595900,6.303230,6.289956,-48.253236,47.6282,47.6278,16.2985,17.2104,2.6642,0.3335,1700.32,902.7,3,2,596000,202.1
150,599900,,,,,,,,,,716.08,785.5,4,3,600000,202.4
151,603900,6.475121,6.432966,-48.553432,47.9239,47.9231,16.7546,17.3030,2.7249,0.3366,1246.19,1001.0,10,4,604000,204.0
152,607900,6.475705,6.424356,-48.775628,48.2277,48.2274,16.5560,17.4834,2.5255,0.3379,1124.48,875.8,6,2,608000,205.7
153,611900,6.496659,6.460813,-49.208857,48.6056,48.6053,16.7869,17.2840,2.5419,0.3438,961.24,839.7,9,5,612000,207.4
154,615900,6.860613,6.785327,-49.632987,48.9904,48.9894,17.5896,18.1187,2.6547,0.3471,1424.12,910.0,3,0,616000,209.0
155,619900,,,,,,,,,,989.15,1001.0,5,2,620000,209.3
156,623900,7.017856,7.004273,-49.972313,49.3468,49.3463,17.7465,18.5915,2.6817,0.3541,1659.98,1001.0,3,3,624000,210.9
157,627900,6.919728,6.862384,-50.413281,49.7206,49.7207,17.7132,18.5564,2.8135,0.3585,941.79,793.8,8,4,628000,212.5
158,631900,7.113315,7.058110,-50.678768,50.0516,50.0502,18.1327,18.9531,2.6790,0.3615,972.61,877.7,6,4,632000,214.2
159,635900,7.098494,7.046970,-51.056491,50.4354,50.4346,18.2804,19.2196,2.6548,0.3654,1538.53,853.3,3,3,636000,215.8
160,639900,,,,,,,,,,1077.95,739.8,4,2,640000,216.0
161,643900,7.363842,7.279923,-51.411716,50.7734,50.7718,18.8429,19.8308,2.7207,0.3662,1057.28,866.2,10,3,644000,217.7
162,647900,7.455116,7.420960,-51.866855,51.2183,51.2177,18.9864,19.9162,2.6613,0.3748,1074.92,670.6,7,3,648000,219.4
163,651900,7.813906,7.771979,-52.168465,51.5559,51.5556,19.2641,19.9956,2.8536,0.3770,839.14,718.5,2,0,652000,221.0
164,655900,7.687497,7.602998,-52.579533,51.9147,51.9135,19.9337,20.4245,2.7208,0.3850,639.35,1001.0,2,2,656000,222.7
165,659900,,,,,,,,,,1345.53,706.4,11,5,660000,223.0
166,663900,7.863492,7.774914,-52.828885,52.2313,52.2309,20.0770,20.8257,2.7438,0.3833,1173.43,539.6,7,3,664000,224.6
167,667900,7.943663,7.897421,-53.298861,52.6090,52.6074,20.1314,21.1279,2.6605,0.3850,619.76,450.0,3,0,668000,226.3
168,671900,8.273305,8.223029,-53.569558,52.9157,52.9147,21.1477,22.0550,2.6793,0.3900,1028.86,590.8,8,6,672000,228.0
169,675900,8.388134,8.289620,-53.905438,53.2878,53.2875,21.9870,22.5549,2.8549,0.3951,1166.93,835.8,4,2,676000,229.6
170,679900,,,,,,,,,,1410.62,618.3,3,2,680000,229.9
171,683900,8.521525,8.476833,-54.275928,53.6071,53.6062,22.2331,23.1341,2.7584,0.3998,730.55,487.3,3,2,684000,231.5
172,687900,8.572413,8.540066,-54.588644,53.9395,53.9389,22.7446,23.7184,2.9101,0.4008,1740.48,798.3,3,2,688000,233.2
173,691900,8.759995,8.672995,-54.798548,54.1738,54.1726,23.3035,24.4455,2.8470,0.4055,1341.30,1001.0,5,4,692000,234.8
174,695900,8.579259,8.441785,-55.311502,54.6014,54.6009,23.3295,23.9326,2.7634,0.4083,1511.59,1001.0,1,0,696000,236.4
175,699900,,,,,,,,,,1396.42,1001.0,4,2,700000,236.7
176,703900,8.954384,8.858710,-55.602876,54.9814,54.9796,24.3862,24.8805,2.7304,0.4092,1197.80,847.7,6,3,704000,238.4
177,707900,8.907933,8.919819,-56.021378,55.3102,55.3092,23.1878,24.7484,2.9144,0.4173,918.34,865.2,6,2,708000,240.0
178,711900,9.357092,9.314966,-56.240479,55.6395,55.6398,24.6281,25.7823,2.9072,0.4169,1293.53,871.3,7,4,712000,241.6
179,715900,9.448067,9.366748,-56.671961,55.9877,55.9872,24.5229,25.2612,2.9217,0.4233,1552.06,830.1,8,4,716000,243.3
180,719900,,,,,,,,,,1721.64,826.0,5,3,720000,243.5
181,723900,9.833949,9.723241,-57.077171,56.3244,56.3226,25.4152,26.2953,2.8433,0.4247,1145.21,1001.0,2,1,724000,245.1
182,727900,9.787752,9.743155,-57.416385,56.7136,56.7127,25.7801,26.9587,2.8482,0.4284,1429.81,1001.0,4,3,728000,246.8
183,731900,10.060687,10.026478,-57.858489,57.1160,57.1152,25.7985,27.1173,2.9072,0.4294,892.60,850.2,6,4,732000,248.4
184,735900,10.019111,9.994736,-58.249398,57.6235,57.6241,25.9524,27.3240,2.8407,0.4340,1381.28,820.3,3,1,736000,250.1
185,739900,,,,,,,,,,1132.34,1001.0,2,0,740000,250.3
186,743900,9.822559,9.768619,-58.730246,58.0355,58.0343,26.0208,27.0742,2.8508,0.4399,1437.94,1001.0,5,2,744000,252.0
187,747900,10.552821,10.570540,-59.184173,58.4971,58.4956,26.4598,27.8006,2.8643,0.4380,1709.12,784.3,7,2,748000,253.6
188,751900,10.441594,10.403092,-59.609137,58.8912,58.8906,26.4137,28.0056,2.8840,0.4457,1253.75,809.2,4,1,752000,255.2
189,755900,10.520963,10.452089,-60.267169,59.4504,59.4484,27.3018,28.6446,2.9866,0.4458,251.76,101.0,1,1,756000,256.9
190,759900,,,,,,,,,,2165.07,1001.0,8,4,760000,257.1
191,763900,10.792709,10.726353,-60.603136,59.8774,59.8763,27.3740,28.6321,2.9085,0.4489,1531.38,1001.0,5,3,764000,258.8
192,767900,10.869689,10.836247,-61.027626,60.3630,60.3623,27.4211,28.7331,2.9708,0.4611,1709.87,702.8,4,1,768000,260.4
193,771900,10.953272,10.889521,-61.513255,60.8077,60.8059,28.2605,28.8995,3.1453,0.4561,1923.38,1001.0,6,5,772000,262.0
194,775900,11.056439,10.972745,-62.129893,61.4044,61.4037,28.5648,29.8034,3.0969,0.4781,1424.39,590.5,6,3,776000,263.8
195,779900,,,,,,,,,,2010.36,816.4,5,3,780000,264.0
196,783900,11.429388,11.369832,-62.542914,61.8329,61.8323,29.4629,30.6751,3.0475,0.4748,1660.91,670.3,6,3,784000,265.7
197,787900,11.483877,11.381801,-62.899615,62.2242,62.2237,28.9382,30.2646,3.1610,0.4698,1641.33,1001.0,2,1,788000,267.3
198,791900,11.588300,11.503357,-63.445176,62.7538,62.7517,29.5618,30.3866,3.0454,0.4746,1952.58,956.0,6,2,792000,268.9
199,795900,11.883237,11.889256,-64.110904,63.3039,63.3028,30.3800,31.7436,3.0870,0.4769,2198.47,894.5,2,1,796000,270.5
200,799900,,,,,,,,,,1387.34,798.3,6,4,800000,270.8
201,803900,11.803008,11.749668,-64.570109,63.8158,63.8152,30.1901,31.5647,3.0416,0.4846,2429.99,1001.0,4,2,804000,272.5
202,807900,12.442250,12.356401,-65.112589,64.4173,64.4169,31.0757,31.8263,3.1847,0.4880,2046.67,888.1,7,4,808000,274.1
203,811900,12.310561,12.276127,-65.517876,64.8017,64.8007,31.0829,32.2018,3.2907,0.4920,1924.19,829.4,9,3,812000,275.8
204,815900,12.700636,12.688417,-66.058876,65.3081,65.3059,32.5504,33.7248,3.4057,0.4950,2003.68,892.8,6,2,816000,277.4
205,819900,,,,,,,,,,1602.93,639.0,2,2,820000,277.6
206,823900,13.101676,13.082798,-66.764562,65.8490,65.8484,32.4457,33.9828,3.1864,0.5020,1405.22,540.2,4,2,824000,279.2
207,827900,13.027168,12.892238,-67.262293,66.3085,66.3071,33.4921,34.7382,3.3215,0.5006,2031.61,899.8,4,1,828000,280.9
208,831900,13.833948,13.659059,-67.723651,66.8840,66.8836,33.1215,33.9224,3.0972,0.4937,1568.14,748.8,8,5,832000,282.5
209,835900,13.486448,13.422714,-68.150979,67.3830,67.3831,33.2649,34.5207,3.1207,0.4940,2518.92,957.3,3,2,836000,284.2
210,839900,,,,,,,,,,1327.38,494.0,4,1,840000,284.4
211,843900,13.501601,13.446601,-68.764291,67.9162,67.9149,33.1089,34.9660,2.9628,0.5062,2235.94,1001.0,4,1,844000,286.1
212,847900,13.990706,13.942172,-69.261265,68.4656,68.4645,34.5776,36.3005,3.2137,0.5094,1670.97,629.0,4,1,848000,287.7
213,851900,14.310484,14.220770,-69.807606,68.9811,68.9799,34.9700,35.9152,3.2726,0.5113,1431.23,741.1,7,3,852000,289.4
214,855900,14.378664,14.247544,-70.335651,69.4606,69.4603,35.7243,36.5034,3.2877,0.5166,1063.50,1001.0,1,1,856000,291.1
215,859900,,,,,,,,,,2397.40,1001.0,4,2,860000,291.3
216,863900,14.099821,14.029944,-70.903589,69.9634,69.9622,35.6399,36.6851,3.2469,0.5210,2631.21,1001.0,3,2,864000,292.9
217,867900,14.700692,14.657658,-71.357839,70.4396,70.4380,35.9309,38.2872,3.0916,0.5250,2712.83,1001.0,2,1,868000,294.5
218,871900,15.235300,15.105697,-71.900753,71.0053,71.0041,36.5542,38.1247,3.3147,0.5321,2457.05,1001.0,6,4,872000,296.2
219,875900,15.441998,15.384065,-72.369667,71.4957,71.4951,37.2778,38.0850,3.1501,0.5358,2711.85,1001.0,5,4,876000,297.8
220,879900,,,,,,,,,,1828.60,700.2,6,3,880000,298.1
221,883900,15.494650,15.390477,-72.864084,71.9296,71.9287,37.6049,39.1468,3.2119,0.5352,2425.71,911.1,7,5,884000,299.7
222,887900,15.666109,15.602209,-73.452557,72.5437,72.5419,38.3148,39.7364,3.4520,0.5494,740.69,298.0,2,2,888000,301.4
223,891900,16.057157,15.923984,-73.941840,73.0141,73.0131,38.3190,39.2174,3.2514,0.5351,2319.09,992.0,7,2,892000,303.0
224,895900,15.595405,15.383973,-74.264465,73.4167,73.4151,38.5404,39.7991,3.2139,0.5404,1429.82,576.5,2,1,896000,304.7
225,899900,,,,,,,,,,1740.03,727.1,8,5,900000,304.9
226,903900,16.424130,16.300698,-74.757477,74.0093,74.0089,38.3322,40.0736,3.2994,0.5445,2701.74,1001.0,3,2,904000,306.5
227,907900,16.589504,16.467117,-75.420022,74.4338,74.4325,39.4538,40.9976,3.5289,0.5464,1872.40,806.3,10,3,908000,308.2
228,911900,16.887958,16.788888,-75.963473,74.9170,74.9150,40.8796,42.2736,3.3064,0.5550,2169.31,918.8,8,4,912000,309.8
229,915900,17.865706,17.790541,-76.594558,75.7056,75.7045,40.8135,42.5394,3.5142,0.5627,1646.15,770.0,8,2,916000,311.5
230,919900,,,,,,,,,,1511.49,554.0,4,3,920000,311.7
231,923900,17.236348,17.051756,-76.973419,76.0614,76.0607,40.4671,41.5852,3.4080,0.5732,2247.32,999.0,3,3,924000,313.4
232,927900,17.615423,17.487827,-77.410885,76.4971,76.4950,42.3909,44.3090,3.3576,0.5747,2072.71,745.5,4,2,928000,315.0
233,931900,17.647562,17.622569,-78.219602,77.1509,77.1509,42.8271,44.7987,3.3984,0.5822,2862.08,1001.0,6,2,932000,316.6
234,935900,17.631654,17.463513,-78.636241,77.6196,77.6190,43.8994,45.1389,3.4739,0.5855,1716.55,612.0,5,2,936000,318.2
235,939900,,,,,,,,,,2275.05,961.6,5,3,940000,318.5
236,943900,18.491921,18.290420,-79.010287,78.1693,78.1682,44.2881,45.7686,3.4416,0.5922,2767.11,1001.0,2,0,944000,320.1
237,947900,18.722230,18.596479,-79.682577,78.7002,78.7001,44.8682,46.5334,3.3768,0.5803,1920.27,659.4,5,4,948000,321.7
238,951900,18.860659,18.735517,-80.067244,79.1173,79.1156,45.1067,46.1977,3.4841,0.5896,1721.04,653.7,10,7,952000,323.4
239,955900,19.128512,19.065433,-80.394604,79.5723,79.5701,45.3220,46.6695,3.3891,0.6002,975.65,691.0,2,1,956000,325.0
240,959900,,,,,,,,,,2242.34,777.0,4,0,960000,325.2
241,963900,19.373111,19.277811,-81.235790,80.1893,80.1893,45.3788,46.6364,3.7707,0.6116,1477.46,569.1,10,5,964000,326.8
242,967900,19.564919,19.282272,-81.800471,80.6788,80.6791,47.3307,47.7810,3.4539,0.6062,1634.31,568.5,4,2,968000,328.6
243,971900,19.925452,19.878513,-82.205267,81.2227,81.2210,46.4327,48.3570,3.8131,0.5995,1597.47,668.6,7,4,972000,330.2
244,975900,20.257934,20.079686,-82.546417,81.7602,81.7580,48.7032,49.6580,3.6021,0.6153,2193.43,903.0,4,3,976000,331.9
245,979900,,,,,,,,,,2563.33,1001.0,4,2,980000,332.1
246,983900,20.855001,20.608478,-83.190675,82.2933,82.2933,49.4926,51.1395,3.7829,0.6276,2228.97,777.0,3,2,984000,333.7
247,987900,20.939685,20.843478,-83.691872,82.7536,82.7505,49.9118,52.4341,3.6420,0.6241,1502.56,616.7,7,0,988000,335.4
248,991900,20.522602,20.385996,-84.455507,83.3836,83.3827,49.3594,52.0547,3.5619,0.6290,1900.37,775.5,11,7,992000,337.0
249,995900,20.742257,20.418220,-84.778565,83.8444,83.8419,51.9211,53.1520,3.5981,0.6344,2004.54,702.0,3,2,996000,338.6
250,999900,,,,,,,,,,2241.83,787.5,4,2,1000000,338.9
