epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
38,151900,3.399740,-48.462084,47.7681,14.1787,1.8672,0.1444,453.26,402.3,3,3,152000,49.1
39,155900,3.521269,-50.138862,49.4283,13.8186,1.8617,0.1513,565.71,792.3,3,0,156000,50.7
40,159900,,,,,,,514.23,661.2,4,2,160000,51.0
41,163900,3.583849,-51.755064,51.0802,14.9698,1.9319,0.1583,373.13,283.9,7,4,164000,52.7
42,167900,3.943943,-53.371957,52.6824,16.2453,1.8470,0.1638,506.99,570.4,12,5,168000,54.3
43,171900,4.101572,-55.045503,54.3441,16.8085,1.8773,0.1698,518.95,559.6,7,4,172000,55.9
44,175900,4.339358,-56.662688,55.9541,18.5811,1.9307,0.1783,492.32,446.3,6,2,176000,57.5
45,179900,,,,,,,550.37,369.0,5,5,180000,57.7
46,183900,4.678352,-58.234378,57.5214,19.6200,2.0011,0.1867,468.29,320.3,6,5,184000,59.3
47,187900,4.877283,-59.908292,59.1715,19.6988,2.0503,0.1907,743.76,779.8,4,2,188000,60.9
48,191900,5.007559,-61.438142,60.7039,20.4966,2.1377,0.1988,579.38,570.5,8,3,192000,62.6
49,195900,5.242725,-62.908243,62.1837,21.8063,2.1035,0.2064,328.05,204.4,5,3,196000,64.2
50,199900,,,,,,,50.35,175.0,1,0,200000,64.4
51,203900,5.305835,-64.500778,63.7592,21.1521,2.0443,0.2137,721.34,907.1,19,9,204000,66.1
52,207900,5.631022,-66.054701,65.3116,23.0488,2.1198,0.2251,585.79,581.1,9,6,208000,67.7
53,211900,5.959136,-67.675724,66.9380,24.8163,2.1782,0.2294,408.99,384.2,9,4,212000,69.3
54,215900,6.637361,-69.302710,68.5720,27.9248,2.2432,0.2372,582.56,723.8,11,4,216000,71.0
55,219900,,,,,,,127.46,77.0,3,2,220000,71.2
56,223900,6.420641,-70.958206,70.2209,25.9084,2.2356,0.2440,448.36,685.8,5,1,224000,72.9
57,227900,6.833177,-72.576775,71.8501,26.7816,2.2337,0.2523,357.94,681.0,3,1,228000,74.6
58,231900,6.953088,-74.060939,73.3515,24.7611,2.1639,0.2541,616.63,444.0,8,3,232000,76.2
59,235900,7.197744,-75.625280,74.9152,26.7240,2.3764,0.2676,746.05,675.6,15,7,236000,77.8
60,239900,,,,,,,482.65,545.5,11,6,240000,78.1
61,243900,7.735046,-77.088110,76.3944,29.4232,2.3882,0.2709,529.56,460.8,8,4,244000,79.7
62,247900,8.322490,-78.746526,78.0311,33.9080,2.3739,0.2815,329.12,203.0,4,3,248000,81.3
63,251900,8.110019,-80.230958,79.5282,31.3560,2.3820,0.2946,321.18,318.2,6,4,252000,82.9
64,255900,8.242802,-81.722180,81.0198,30.3589,2.4164,0.2964,637.32,411.8,8,3,256000,84.5
65,259900,,,,,,,542.03,459.2,10,3,260000,84.7
66,263900,9.095545,-83.238187,82.5335,36.8563,2.5076,0.3120,860.90,771.0,5,5,264000,86.4
67,267900,9.129665,-84.766255,84.0539,34.8171,2.4971,0.3127,582.50,575.8,10,3,268000,88.0
68,271900,9.770500,-86.185385,85.4865,37.3832,2.5634,0.3321,626.96,451.0,8,2,272000,89.7
69,275900,9.978534,-87.699735,87.0046,38.0095,2.4942,0.3469,683.27,660.4,8,6,276000,91.3
70,279900,,,,,,,610.25,432.4,7,1,280000,91.5
71,283900,10.282884,-89.177356,88.4752,39.7532,2.6613,0.3507,513.87,410.1,16,5,284000,93.1
72,287900,10.825150,-90.672284,89.9656,46.0525,2.6758,0.3600,507.70,342.4,13,8,288000,94.8
73,291900,11.528770,-92.066178,91.3553,48.1012,2.6097,0.3763,479.68,359.5,8,3,292000,96.4
74,295900,11.227299,-93.484499,92.7575,47.7220,2.6769,0.3779,457.74,455.5,8,5,296000,98.0
75,299900,,,,,,,404.09,227.2,5,5,300000,98.3
76,303900,11.873476,-94.779862,94.0890,50.9500,2.7592,0.3863,494.81,693.8,10,3,304000,99.9
77,307900,11.995812,-96.181512,95.5083,49.7989,2.6901,0.4032,935.91,636.8,6,4,308000,101.6
78,311900,12.526601,-97.430547,96.7237,51.6265,2.7462,0.4085,870.37,727.3,6,2,312000,103.2
79,315900,12.523619,-98.752746,98.0553,48.7936,2.8084,0.4024,607.14,503.0,9,4,316000,104.9
80,319900,,,,,,,633.60,446.6,12,8,320000,105.1
81,323900,13.283918,-100.083848,99.3958,51.9323,2.7675,0.4097,772.77,396.5,4,4,324000,106.7
82,327900,13.617555,-101.161954,100.4637,48.4105,2.7677,0.4215,336.58,308.0,6,2,328000,108.3
83,331900,13.645475,-102.388800,101.6952,51.6010,2.7948,0.4272,1574.86,1001.0,1,1,332000,110.0
84,335900,13.541588,-103.558477,102.8465,52.0756,2.8866,0.4381,360.96,682.8,5,3,336000,111.6
85,339900,,,,,,,1120.86,567.8,10,3,340000,111.9
86,343900,14.557655,-104.729647,104.0435,55.9841,3.0036,0.4496,1083.83,812.8,4,3,344000,113.5
87,347900,14.682644,-105.850565,105.1554,55.4019,3.0173,0.4544,657.93,556.0,4,4,348000,115.1
88,351900,13.861220,-106.892658,106.2041,53.5074,2.9279,0.4604,964.41,671.6,9,5,352000,116.7
89,355900,14.815554,-107.961421,107.2663,55.3939,3.0023,0.4659,704.35,480.4,7,6,356000,118.4
90,359900,,,,,,,1070.32,601.4,8,2,360000,118.6
91,363900,15.667194,-108.955693,108.2739,59.4571,3.0322,0.4647,796.55,600.8,5,2,364000,120.3
92,367900,15.232351,-109.899031,109.2203,61.0565,3.0795,0.4776,689.26,762.0,5,1,368000,121.9
93,371900,16.089811,-110.816314,110.1277,56.0542,3.0853,0.4847,745.73,1001.0,2,0,372000,123.5
94,375900,15.818288,-111.744257,111.0688,55.9088,3.1299,0.4906,655.54,676.3,7,5,376000,125.1
95,379900,,,,,,,1138.91,757.8,6,4,380000,125.4
96,383900,16.243674,-112.941341,112.2773,53.9804,2.9616,0.4898,388.01,602.0,10,7,384000,127.0
97,387900,16.581660,-113.758669,113.1010,63.5107,3.0651,0.5054,680.99,439.9,7,4,388000,128.6
98,391900,17.529873,-114.709969,114.0230,68.5958,3.2535,0.5209,908.22,562.2,9,3,392000,130.1
99,395900,17.277661,-115.690585,115.0131,63.6799,3.1199,0.5225,530.10,559.5,4,2,396000,131.8
100,399900,,,,,,,796.36,1001.0,2,1,400000,132.0
