epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-60.78,153.1,26,4,4000,1.1,,,
2,7999,0.341844,0.329928,-2.050626,1.6147,1.6154,3.1938,3.0321,0.5617,0.1514,33.57,286.1,14,2,8000,14.0,,,
3,11999,0.771684,0.751217,-3.251603,2.8974,2.8967,5.2752,5.0789,1.2679,0.3404,-11.97,213.9,18,6,12000,31.0,,,
4,15999,0.639726,0.634381,-2.366363,1.6682,1.6675,4.0471,3.9807,1.4138,0.5031,27.03,276.1,15,5,16000,48.0,,,
5,19999,0.563562,0.556826,-2.848435,1.9020,1.9019,3.4311,3.3807,1.4222,0.5633,37.60,179.1,17,3,20000,65.0,,,
6,23999,0.659549,0.652216,-4.097698,3.0747,3.0748,3.9880,3.8851,1.6298,0.6659,32.38,153.9,29,10,24000,82.1,,,
7,27999,0.689359,0.681197,-5.059392,4.0929,4.0931,4.2014,4.0721,1.8466,0.8114,58.26,249.4,16,5,28000,99.0,,,
8,31999,0.702693,0.690852,-5.803431,4.8760,4.8758,4.4614,4.2448,1.9687,0.9024,57.13,313.2,12,1,32000,115.9,,,
9,35999,0.795042,0.775665,-6.738000,5.8022,5.8023,5.0751,4.7844,2.1109,0.9772,27.03,171.3,27,9,36000,133.2,,,
10,39999,0.805095,0.789991,-7.576163,6.6359,6.6358,5.2818,4.9489,2.1990,1.0711,80.97,242.7,17,7,40000,150.1,,,
11,43999,0.838250,0.829689,-8.871487,7.8554,7.8552,5.8446,5.3228,2.3439,1.1594,53.28,247.9,16,2,44000,204.6,0.023611,0.007230,0.015603
12,47999,0.928104,0.922066,-9.938548,8.8969,8.8970,6.3494,5.9021,2.4922,1.2435,111.05,361.5,10,2,48000,302.3,0.000924,0.000633,0.000071
13,51999,0.990680,0.982790,-11.018858,9.9510,9.9513,7.2319,6.6294,2.6139,1.2745,158.92,388.5,11,4,52000,400.3,0.000499,0.000309,0.000022
14,55999,1.059648,1.056099,-12.066177,11.0267,11.0270,7.9065,7.2189,2.6559,1.2845,54.12,169.3,23,9,56000,498.1,0.001685,0.001358,0.000135
15,59999,1.142726,1.142171,-12.737920,11.6889,11.6885,8.5592,7.9248,2.7750,1.3371,116.62,396.7,10,2,60000,596.0,0.000878,0.000602,0.000056
16,63999,1.136062,1.145401,-13.781690,12.7125,12.7126,9.3374,8.4865,2.8175,1.3490,250.10,680.5,6,2,64000,693.8,0.000672,0.000460,0.000036
17,67999,1.204261,1.213963,-14.414052,13.3692,13.3691,9.6431,9.1230,2.8552,1.3517,86.67,242.8,16,1,68000,791.8,0.000999,0.000764,0.000068
18,71999,1.251839,1.265785,-14.929357,13.8961,13.8961,10.7441,10.0028,2.8942,1.3363,107.97,274.1,13,3,72000,889.8,0.003598,0.003045,0.000319
19,75999,1.345877,1.360495,-15.179514,14.1613,14.1613,11.5592,10.6586,2.9607,1.3710,41.89,182.0,24,7,76000,987.7,0.002122,0.001700,0.000180
20,79999,1.489444,1.514285,-15.075476,14.0542,14.0551,12.5631,11.5869,3.1666,1.4364,158.17,398.1,9,2,80000,1085.8,0.000955,0.000690,0.000062
21,83999,1.582023,1.612032,-14.778728,13.7367,13.7371,13.2803,12.6061,3.2724,1.4721,80.72,259.1,15,3,84000,1183.9,0.001850,0.001503,0.000145
22,87999,1.607482,1.652810,-14.660789,13.6283,13.6287,13.6901,13.1046,3.3148,1.4922,85.25,326.3,15,6,88000,1282.1,0.001362,0.001052,0.000083
23,91999,1.674173,1.708034,-14.428719,13.4191,13.4188,14.3539,13.6452,3.3523,1.4915,191.33,467.6,7,1,92000,1380.2,0.005842,0.005016,0.000550
24,95999,1.797964,1.857221,-14.335399,13.2817,13.2812,15.8822,15.2174,3.5108,1.5499,113.53,310.6,14,3,96000,1478.3,0.001662,0.001376,0.000058
25,99999,1.873598,1.902364,-14.087159,13.0458,13.0456,16.4455,15.5022,3.5565,1.5620,82.24,241.5,16,6,100000,1576.5,0.001674,0.001402,0.000103
26,103999,1.947362,1.991931,-13.287000,12.2618,12.2616,17.2489,16.2788,3.6041,1.5899,59.86,225.9,16,3,104000,1674.5,0.000820,0.000614,0.000044
27,107999,2.029340,2.045865,-12.791937,11.7570,11.7564,18.1680,16.9927,3.6678,1.6290,85.59,220.7,22,6,108000,1772.6,0.005306,0.004824,0.000282
28,111999,2.177710,2.194715,-12.250775,11.2024,11.2017,19.0753,17.9833,3.7993,1.6857,96.82,230.0,15,4,112000,1870.8,0.000221,0.000097,0.000007
29,115999,2.209755,2.238734,-11.983299,10.9079,10.9074,19.7796,19.0286,3.8785,1.7281,180.44,388.5,11,5,116000,1969.0,0.004370,0.003561,0.000400
30,119999,2.254583,2.295323,-11.832001,10.7397,10.7386,20.5619,19.3100,3.9521,1.7166,244.10,522.2,8,2,120000,2067.1,0.000716,0.000565,0.000022
