epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
136,543900,186.972550,190.297180,-83.133079,76.8258,76.8505,490.8467,511.6943,1.5346,0.0000,248.28,28.9,147,66,544000,137.2,0.607599,0.520508,0.043545
137,547900,190.286723,193.931135,-83.122415,77.4428,77.4167,464.5534,482.7498,1.4290,0.0000,242.29,28.2,134,62,548000,138.7,0.606624,0.519300,0.043662
138,551900,185.949851,190.194718,-84.028376,78.0868,78.0860,471.8818,523.3358,1.0927,0.0000,266.94,30.9,132,74,552000,140.1,0.606595,0.519898,0.043349
139,555900,192.246057,195.485737,-84.647277,78.7771,78.7654,551.4158,564.3043,1.2980,0.0000,257.33,29.8,134,70,556000,141.5,0.612173,0.524054,0.044060
140,559900,,,,,,,,,,258.73,30.0,138,67,560000,141.8,,,
141,563900,194.861170,199.550199,-84.996745,79.2617,79.2678,499.6237,535.7414,1.5918,0.0000,245.16,28.5,138,68,564000,143.2,0.619884,0.530129,0.044877
142,567900,194.827586,198.138238,-85.816663,80.0812,80.0701,497.9863,529.0016,1.6339,0.0000,239.24,27.9,142,77,568000,144.6,0.619425,0.530671,0.044377
143,571900,198.497340,202.941698,-85.847706,80.2827,80.2794,548.7763,574.4841,1.3858,0.0000,242.28,28.2,144,82,572000,145.9,0.605818,0.519298,0.043260
144,575900,201.167102,205.314860,-86.598158,80.9779,80.9749,607.3527,638.6286,1.0037,0.0000,258.56,30.0,133,71,576000,147.3,0.601215,0.515938,0.042639
145,579900,,,,,,,,,,253.32,29.4,131,62,580000,147.6,,,
146,583900,201.764600,205.685999,-87.559159,81.4413,81.4407,551.2386,591.4636,1.5565,0.0000,250.94,29.1,137,63,584000,149.0,0.601656,0.515708,0.042974
147,587900,207.873759,212.407905,-88.119608,82.2283,82.2180,540.4371,582.5183,1.3210,0.0000,242.73,28.2,144,74,588000,150.4,0.604318,0.518396,0.042961
148,591900,203.407634,207.898887,-88.622958,82.8387,82.8235,557.9125,594.4035,2.3961,0.0000,242.34,28.2,140,71,592000,151.8,0.613039,0.524956,0.044041
149,595900,207.726064,211.387015,-89.135732,83.3566,83.3756,622.4361,628.0990,1.2530,0.0000,251.42,29.2,142,83,596000,153.2,0.623133,0.532915,0.045109
150,599900,,,,,,,,,,245.65,28.6,132,68,600000,153.5,,,
151,603900,209.860597,212.948503,-89.984011,84.0023,83.9935,614.9032,625.9809,2.0200,0.0000,254.90,29.5,143,64,604000,154.9,0.611937,0.524151,0.043893
152,607900,213.778139,217.895170,-90.239210,84.5662,84.5647,556.5673,589.1357,1.6956,0.0000,246.72,28.7,142,77,608000,156.2,0.599770,0.514096,0.042837
153,611900,218.613762,222.462617,-90.868611,85.0641,85.0354,580.4487,590.0136,1.6389,0.0000,250.41,29.1,132,70,612000,157.7,0.609930,0.521940,0.043995
154,615900,216.041935,220.586462,-91.183452,85.4794,85.4832,526.1609,582.2144,1.0761,0.0000,251.76,29.2,141,76,616000,159.1,0.619408,0.530225,0.044591
155,619900,,,,,,,,,,245.19,28.5,134,68,620000,159.3,,,
156,623900,224.095808,227.447117,-91.985412,85.9875,85.9927,560.1263,586.3947,1.0128,0.0000,244.96,28.5,154,81,624000,160.8,0.600112,0.513865,0.043124
157,627900,222.471877,227.301766,-92.502556,86.6032,86.5707,626.7099,689.5563,1.4299,0.0000,234.59,27.4,133,64,628000,162.2,0.588565,0.504769,0.041898
158,631900,228.913939,232.860525,-93.440568,87.3301,87.3292,637.2976,676.6184,2.6040,0.0000,240.44,28.0,151,83,632000,163.6,0.595422,0.510096,0.042663
159,635900,221.695472,226.105309,-93.841798,87.7627,87.7536,772.3412,835.4104,1.8880,0.0000,229.66,26.8,146,79,636000,165.0,0.593236,0.508930,0.042153
160,639900,,,,,,,,,,245.66,28.6,140,75,640000,165.3,,,
161,643900,224.354470,230.035858,-94.346485,88.3621,88.3683,684.6361,771.9679,1.5721,0.0000,241.62,28.1,135,57,644000,166.6,0.588028,0.503772,0.042128
162,647900,221.213322,225.737639,-94.760800,88.8223,88.7951,622.6128,679.4451,3.4135,0.0000,235.78,27.5,155,78,648000,168.0,0.621392,0.532276,0.044558
163,651900,226.237445,230.177449,-95.024387,89.0852,89.0693,638.5591,673.7048,1.7020,0.0000,232.41,27.1,150,74,652000,169.5,0.594238,0.509500,0.042369
164,655900,235.936328,241.153498,-96.303992,90.0687,90.0884,628.9433,678.7183,1.4897,0.0000,228.64,26.7,148,72,656000,170.9,0.602384,0.515036,0.043674
165,659900,,,,,,,,,,225.66,26.4,144,67,660000,171.1,,,
166,663900,236.154265,241.081978,-96.121259,90.1044,90.0629,646.6553,696.3050,1.9286,0.0001,242.14,28.2,148,81,664000,172.5,0.611007,0.522764,0.044121
167,667900,235.493185,239.587022,-97.162698,90.9882,90.9753,590.7633,642.1462,1.5964,0.0001,243.33,28.3,139,65,668000,173.9,0.590494,0.506458,0.042018
168,671900,237.224026,240.705311,-97.451610,91.2214,91.2101,767.4933,799.9444,1.8963,0.0049,219.35,25.7,162,81,672000,175.3,0.580406,0.497585,0.041410
169,675900,238.782569,245.395268,-97.221862,91.7291,91.7244,639.9421,711.4297,2.1414,0.4620,247.38,28.7,129,74,676000,176.6,0.587935,0.504537,0.041699
170,679900,,,,,,,,,,263.99,30.5,123,71,680000,176.9,,,
171,683900,239.330916,243.170313,-97.565670,92.3204,92.3053,653.6786,688.0335,2.2487,0.1608,287.88,33.1,121,61,684000,178.4,0.581085,0.498282,0.041401
172,687900,242.074930,245.728485,-98.165424,92.8528,92.8476,708.2964,751.0311,1.7900,0.0986,288.37,33.1,123,58,688000,179.8,0.593969,0.509884,0.042043
173,691900,245.178950,250.522677,-98.868042,93.4392,93.4079,720.2942,789.2764,2.1286,0.1148,308.93,35.3,109,50,692000,181.2,0.606036,0.519659,0.043189
174,695900,249.244708,254.510718,-99.304522,93.7852,93.8004,747.0801,798.3022,1.1508,0.1058,310.90,35.6,108,51,696000,182.6,0.618505,0.529857,0.044324
175,699900,,,,,,,,,,318.85,36.4,117,59,700000,182.9,,,
176,703900,251.326534,256.354644,-99.552453,94.1334,94.1217,666.0093,715.2447,2.3164,0.1034,298.96,34.3,118,57,704000,184.3,0.604771,0.518319,0.043226
177,707900,247.134108,251.710456,-100.195198,94.7952,94.7810,715.9382,744.1420,1.8515,0.0830,299.91,34.4,113,45,708000,185.7,0.634566,0.542817,0.045874
178,711900,255.808081,260.052904,-100.703380,95.3702,95.3688,724.6232,751.0571,1.8606,0.0823,316.49,36.2,103,42,712000,187.1,0.634884,0.543841,0.045521
179,715900,259.515866,264.660798,-100.940086,95.4819,95.4516,763.8499,819.2664,2.8953,0.1081,328.86,37.5,111,55,716000,188.5,0.633085,0.541543,0.045771
180,719900,,,,,,,,,,323.32,36.9,110,59,720000,188.8,,,
181,723900,250.411270,254.497572,-101.736183,96.5045,96.4966,774.1991,797.8631,2.2919,0.1193,318.20,36.4,111,53,724000,190.2,0.635652,0.543963,0.045845
182,727900,250.654663,254.654579,-102.249154,96.8118,96.8067,743.1776,775.3940,2.3647,0.1317,331.65,37.8,105,44,728000,191.6,0.640207,0.547181,0.046513
183,731900,255.673439,259.057374,-102.299613,96.7621,96.7460,723.2808,789.4927,2.3085,0.1199,307.92,35.3,107,58,732000,193.0,0.635955,0.543706,0.046125
184,735900,262.627104,268.855812,-103.226910,97.5456,97.5455,772.3984,840.5798,2.0182,0.1273,330.89,37.7,110,43,736000,194.5,0.617540,0.528842,0.044349
185,739900,,,,,,,,,,306.62,35.1,115,58,740000,194.7,,,
186,743900,253.247920,258.763452,-103.464886,98.0953,98.0820,785.7765,818.4732,1.8807,0.1431,310.03,35.5,108,57,744000,196.1,0.646270,0.552014,0.047128
187,747900,257.467008,262.263544,-103.748712,98.1791,98.1610,755.6747,798.9920,1.5591,0.0872,325.30,37.1,112,54,748000,197.5,0.639275,0.546310,0.046483
188,751900,269.067211,273.827135,-104.217045,98.8510,98.8482,835.4709,907.4058,2.3825,0.1130,325.29,37.1,107,57,752000,199.0,0.641556,0.548207,0.046674
