epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.31,12797.8,0.0,0.153,3.816,0.000,0.000,0.000,0.000,4.0,4.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.36,11212.7,0.0,0.151,3.771,0.000,0.000,0.000,0.000,13.1,26.0
3,11900,GPU (NVIDIA GeForce RTX 3080),0.89,4504.9,56.3,0.138,3.462,0.054,1.083,0.591,11.825,24.5,38.0
4,15900,GPU (NVIDIA GeForce RTX 3080),0.69,5780.4,72.3,0.142,3.544,0.064,1.274,0.384,7.688,24.5,38.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.24,16761.4,0.0,0.140,3.499,0.000,0.000,0.000,0.000,24.5,38.0
6,23900,GPU (NVIDIA GeForce RTX 3080),0.70,5692.7,71.2,0.143,3.585,0.063,1.251,0.403,8.063,24.5,38.0
7,27900,GPU (NVIDIA GeForce RTX 3080),0.69,5821.7,72.8,0.144,3.607,0.074,1.476,0.372,7.441,24.5,38.0
8,31900,GPU (NVIDIA GeForce RTX 3080),0.72,5552.4,69.4,0.146,3.642,0.068,1.354,0.407,8.141,24.5,38.0
9,35900,GPU (NVIDIA GeForce RTX 3080),0.72,5562.0,69.5,0.148,3.711,0.046,0.917,0.424,8.487,24.5,38.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.24,16892.2,0.0,0.140,3.490,0.000,0.000,0.000,0.000,24.5,38.0
11,43900,GPU (NVIDIA GeForce RTX 3080),0.71,5612.3,70.2,0.142,3.555,0.057,1.132,0.410,8.191,24.5,38.0
12,47900,GPU (NVIDIA GeForce RTX 3080),0.70,5710.0,71.4,0.146,3.640,0.051,1.028,0.397,7.940,24.5,38.0
13,51900,GPU (NVIDIA GeForce RTX 3080),0.72,5540.5,69.3,0.151,3.779,0.058,1.163,0.416,8.313,24.5,38.0
14,55900,GPU (NVIDIA GeForce RTX 3080),0.71,5671.1,70.9,0.148,3.695,0.048,0.957,0.416,8.326,24.5,38.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.24,16787.9,0.0,0.142,3.556,0.000,0.000,0.000,0.000,24.5,38.0
16,63900,GPU (NVIDIA GeForce RTX 3080),0.71,5597.4,70.0,0.151,3.779,0.081,1.622,0.387,7.745,24.5,38.0
17,67900,GPU (NVIDIA GeForce RTX 3080),0.68,5868.7,73.4,0.144,3.600,0.052,1.044,0.389,7.787,24.5,38.0
18,71900,GPU (NVIDIA GeForce RTX 3080),0.74,5424.1,67.8,0.153,3.819,0.045,0.899,0.435,8.700,24.5,38.0
19,75900,GPU (NVIDIA GeForce RTX 3080),0.74,5428.7,67.9,0.147,3.675,0.070,1.390,0.414,8.271,24.5,38.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.26,15680.5,0.0,0.152,3.804,0.000,0.000,0.000,0.000,24.5,38.0
21,83900,GPU (NVIDIA GeForce RTX 3080),0.73,5469.7,68.4,0.159,3.964,0.047,0.937,0.409,8.175,24.5,38.0
22,87900,GPU (NVIDIA GeForce RTX 3080),0.71,5601.9,70.0,0.145,3.626,0.067,1.339,0.403,8.067,24.5,38.0
