epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-100.14,234.2,13,0,4000,1.1,,,
2,7999,0.233813,0.235730,-2.514126,1.9349,1.9355,2.3598,2.3589,0.4194,0.0372,63.13,807.8,5,1,8000,14.1,,,
3,11999,0.422830,0.421151,-6.157216,5.8039,5.8038,3.5395,3.6481,0.7785,0.1677,148.53,939.8,5,2,12000,31.2,,,
4,15999,0.508731,0.511031,-7.834614,7.2682,7.2682,3.8537,4.1493,1.0494,0.3251,116.16,455.6,9,2,16000,48.2,,,
5,19999,0.567466,0.571405,-8.558653,7.9367,7.9365,4.0497,4.3228,1.2384,0.4720,131.05,483.8,8,1,20000,65.4,,,
6,23999,0.552882,0.555762,-8.786831,8.0485,8.0482,3.8822,4.2435,1.3327,0.5864,260.73,1001.0,4,1,24000,82.7,,,
7,27999,0.600528,0.606121,-9.294150,8.5596,8.5595,4.2407,4.6541,1.4417,0.7070,166.25,514.9,7,1,28000,100.0,,,
8,31999,0.634562,0.639671,-10.069796,9.2663,9.2661,4.6134,5.0714,1.5602,0.7951,124.46,486.8,9,5,32000,117.1,,,
9,35999,0.726981,0.724763,-10.867078,10.0096,10.0095,5.0198,5.5035,1.7245,0.9064,89.17,323.5,13,3,36000,134.1,,,
10,39999,0.871575,0.874732,-11.517685,10.6522,10.6523,5.8370,6.3918,1.9713,1.0956,108.39,367.3,10,2,40000,151.3,,,
11,43999,0.904552,0.893168,-11.826371,10.9474,10.9475,6.0151,6.5047,2.0787,1.1908,183.62,580.7,6,2,44000,168.6,,,
12,47999,0.892844,0.882121,-12.383209,11.5091,11.5091,6.3595,6.9179,2.1274,1.2326,183.64,523.0,9,1,48000,185.5,,,
13,51999,0.937831,0.934862,-12.643379,11.7851,11.7846,6.7092,7.2761,2.2036,1.2714,189.21,559.5,6,5,52000,202.4,,,
14,55999,0.953356,0.953481,-13.205022,12.3090,12.3084,7.2459,7.7875,2.2869,1.3392,177.27,804.8,5,2,56000,219.6,,,
15,59999,1.080863,1.075798,-13.547386,12.6563,12.6555,8.0117,8.5113,2.4268,1.4167,61.72,337.0,12,4,60000,236.6,,,
16,63999,1.263238,1.235532,-13.422662,12.5252,12.5241,9.1878,9.7991,2.5724,1.4817,60.63,256.2,17,5,64000,253.7,,,
17,67999,1.443112,1.407728,-12.970575,12.0718,12.0707,9.8942,10.3749,2.7399,1.5594,95.14,302.1,13,3,68000,270.6,,,
18,71999,1.524627,1.496731,-12.549707,11.6042,11.6034,10.4141,11.0314,2.9420,1.6325,101.25,273.0,16,6,72000,292.0,0.200338,0.090938,0.102155
19,75999,1.580922,1.554113,-12.032640,11.0910,11.0898,11.0403,11.7733,3.0219,1.6692,165.88,418.6,9,2,76000,327.6,0.006456,0.001109,0.004758
20,79999,1.597860,1.578508,-11.618940,10.6582,10.6578,11.6547,11.7328,3.0922,1.6847,82.56,267.3,16,8,80000,363.3,0.002174,0.001711,0.000196
21,83999,1.743197,1.721659,-11.066865,10.0948,10.0940,12.2844,12.6502,3.2136,1.7455,190.43,778.2,4,1,84000,399.0,0.000301,0.000101,0.000018
22,87999,1.873722,1.857583,-10.432580,9.4361,9.4352,13.1093,13.2205,3.3602,1.8070,152.65,510.8,9,2,88000,434.9,0.000453,0.000266,0.000028
23,91999,2.079852,2.065434,-9.222539,8.2264,8.2252,13.3467,13.7248,3.5212,1.8889,90.20,421.9,9,2,92000,470.7,0.000716,0.000514,0.000046
24,95999,2.152192,2.132288,-8.424719,7.4117,7.4110,14.3671,14.6921,3.6224,1.9143,137.32,408.7,9,4,96000,506.1,0.000918,0.000696,0.000065
25,99999,2.231430,2.208887,-7.401315,6.4043,6.4029,14.3798,14.7539,3.6810,1.9339,77.29,255.0,16,8,100000,541.5,0.001343,0.001078,0.000095
26,103999,2.243850,2.215711,-6.603251,5.6192,5.6185,15.0571,15.5336,3.6833,1.9432,129.59,299.6,16,2,104000,577.1,0.000569,0.000384,0.000034
27,107999,2.247000,2.224276,-6.053158,5.0725,5.0716,15.5066,15.4390,3.6966,1.9330,54.97,184.1,17,8,108000,612.8,0.000819,0.000627,0.000054
28,111999,2.294006,2.281252,-5.529512,4.5565,4.5559,15.5132,15.7710,3.7401,1.9553,111.33,344.6,14,5,112000,648.7,0.001139,0.000930,0.000071
29,115999,2.332928,2.317184,-5.309497,4.3184,4.3177,16.6466,16.5048,3.7937,1.9853,135.55,354.9,10,4,116000,684.4,0.000391,0.000241,0.000027
30,119999,2.333351,2.313224,-5.206907,4.2148,4.2141,16.5931,16.3992,3.8428,1.9934,163.73,402.3,11,4,120000,720.2,0.000547,0.000389,0.000034
