episode_id,length,total_reward,has_disturbance,mean_alpha_target
0,961,-320.5804443359375,0,1.0
1,154,-45.1728515625,0,1.0
2,93,-24.793113708496094,0,1.0
3,127,-20.73203468322754,0,1.0
4,39,-8.95111083984375,0,1.0
5,28,-8.127394676208496,0,1.0
6,56,-6.26787805557251,0,1.0
7,123,-37.39244079589844,0,1.0
8,330,-93.80769348144531,0,1.0
9,62,-4.923089504241943,0,1.0
10,26,-12.024259567260742,0,1.0
11,4,-2.201505184173584,0,1.0
12,1,0.1608308106660843,0,1.0
13,117,-19.772289276123047,0,1.0
14,19,1.9536240100860596,0,1.0
15,85,-16.64628028869629,0,1.0
16,34,-3.5523691177368164,0,1.0
17,80,-20.66972541809082,0,1.0
18,23,-7.332812309265137,0,1.0
19,21,-12.278730392456055,0,1.0
20,102,-25.069276809692383,0,1.0
21,21,-8.14146614074707,0,1.0
22,25,-4.038916110992432,0,1.0
23,1,-2.073194980621338,0,1.0
24,158,-61.127750396728516,0,1.0
25,125,-44.56917190551758,0,1.0
26,26,-7.138716697692871,0,1.0
27,10,-4.401429176330566,0,1.0
28,45,-13.564874649047852,0,1.0
29,23,-12.081778526306152,0,1.0
30,23,-3.432813882827759,0,1.0
31,29,-8.158007621765137,0,1.0
32,11,-2.6621456146240234,0,1.0
33,78,-32.418357849121094,0,1.0
34,306,-83.17842102050781,0,1.0
35,52,-15.819091796875,0,1.0
36,3,-1.3732038736343384,0,1.0
37,93,-35.50703430175781,0,1.0
38,215,-82.93489074707031,0,1.0
39,130,-46.35803985595703,0,1.0
40,102,-38.7802734375,0,1.0
41,13,-7.961676120758057,0,1.0
42,57,-24.85721778869629,0,1.0
43,63,-17.550256729125977,0,1.0
44,44,-18.27889060974121,0,1.0
45,43,-17.834434509277344,0,1.0
46,136,-39.362369537353516,0,1.0
47,151,-57.2787971496582,0,1.0
48,2,-0.25913894176483154,0,1.0
49,3,-1.1660284996032715,0,1.0
50,52,-14.062392234802246,0,1.0
51,51,-21.480764389038086,0,1.0
52,48,-7.6289753913879395,0,1.0
53,124,-49.458091735839844,0,1.0
54,295,-60.52661895751953,0,1.0
55,22,16.842058181762695,0,1.0
56,44,39.07987976074219,0,1.0
57,154,137.46286010742188,0,1.0
58,93346,78202.1640625,0,1.0
59,1271,1094.6982421875,0,1.0
60,21,18.470439910888672,0,1.0
61,4,2.8790829181671143,0,1.0
62,2,1.8353469371795654,0,1.0
63,3,3.39361572265625,0,1.0
64,2,2.6933228969573975,0,1.0
65,1,1.1619181632995605,0,1.0
66,3,2.478365898132324,0,1.0
67,4,5.653736114501953,0,1.0
68,2,1.0683114528656006,0,1.0
69,1,0.8431431651115417,0,1.0
70,3,2.4999613761901855,0,1.0
71,1,0.2649070918560028,0,1.0
72,1,0.7567939758300781,0,1.0
73,2,1.7739439010620117,0,1.0
74,3,1.947028636932373,0,1.0
75,1,0.7458784580230713,0,1.0
76,2,1.6805058717727661,0,1.0
77,1,0.8811333775520325,0,1.0
78,7,5.629159927368164,0,1.0
79,1,0.6076341867446899,0,1.0
80,1,0.5722528100013733,0,1.0
81,1,0.9735237956047058,0,1.0
82,2,2.6736676692962646,0,1.0
83,1,0.6506720781326294,0,1.0
84,2,2.6614344120025635,0,1.0
85,1,0.9929208755493164,0,1.0
86,1,1.2100389003753662,0,1.0
87,1,0.5671685338020325,0,1.0
88,1,0.6219285130500793,0,1.0
89,1,1.110811471939087,0,1.0
90,7,5.666332244873047,0,1.0
91,3,2.1482973098754883,0,1.0
92,2,3.1114583015441895,0,1.0
93,3,2.962283134460449,0,1.0
94,3,2.612504005432129,0,1.0
95,2,2.039724588394165,0,1.0
96,1,0.7775160670280457,0,1.0
97,1,0.5600531697273254,0,1.0
98,5,3.5289037227630615,0,1.0
99,2,1.8342794179916382,0,1.0
100,1,0.9499934315681458,0,1.0
101,1,0.6938194036483765,0,1.0
102,1,0.7043910622596741,0,1.0
103,2,0.930220365524292,0,1.0
104,1,0.819850504398346,0,1.0
105,1,1.6383410692214966,0,1.0
106,2,1.6590309143066406,0,1.0
107,2,1.665712833404541,0,1.0
108,1,0.5467114448547363,0,1.0
109,2,2.433565855026245,0,1.0
110,1308,1086.6807861328125,0,1.0
111,127,128.61581420898438,0,1.0
112,67,70.77679443359375,0,1.0
113,56,55.03385925292969,0,1.0
114,453,474.1016845703125,0,1.0
115,88,87.11598205566406,0,1.0
