epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,,,,105.88,22.8,119,4000,0.3
2,7900,,,,,,,,,119.86,26.4,141,8000,0.7
3,11900,1.101556,1.104502,-7.729478,7.3720,7.3739,7.6528,9.3631,0.0182,128.67,28.3,125,12000,2.7
4,15900,1.595354,1.606287,-13.294129,13.1107,13.1114,25.9645,31.7933,0.0349,97.93,22.6,230,16000,4.5
5,19900,,,,,,,,,67.58,16.5,245,20000,4.9
6,23900,4.598655,4.552194,-18.041363,17.7735,17.7735,64.3058,79.8154,0.0330,88.78,21.7,94,24000,6.8
7,27900,7.540229,7.252552,-22.353750,22.0576,22.0585,103.6619,135.2508,0.0901,184.16,45.9,100,28000,8.7
8,31900,11.453265,11.296011,-26.432167,26.0718,26.0697,148.0840,199.2871,0.1902,162.11,39.2,87,32000,10.6
9,35900,16.815858,17.196771,-30.027896,29.6327,29.6307,206.3078,297.7745,0.2500,137.61,33.2,150,36000,12.5
10,39900,,,,,,,,,160.49,37.3,95,40000,12.9
11,43900,21.377478,21.298301,-33.912576,33.4799,33.4753,276.0214,380.4429,0.3586,197.19,43.3,94,44000,14.8
12,47900,25.955697,26.181895,-37.652766,37.1621,37.1592,346.5954,492.6556,0.5035,199.53,42.7,78,48000,16.7
13,51900,30.765386,31.334111,-41.434521,40.8875,40.8860,408.4814,633.5363,0.5935,258.65,52.7,88,52000,18.6
14,55900,37.931035,37.679759,-45.244303,44.6206,44.6249,475.0824,789.0916,0.6980,229.92,47.3,83,56000,20.5
15,59900,,,,,,,,,225.54,45.9,88,60000,21.0
16,63900,43.407973,42.725274,-48.834385,48.1622,48.1577,573.2706,961.0016,0.8261,230.58,45.9,92,64000,22.9
17,67900,49.113493,47.745874,-52.337438,51.6088,51.6048,638.2983,1166.5287,0.9655,237.00,47.3,68,68000,24.9
18,71900,56.403280,53.955845,-55.643904,54.8403,54.8459,703.5124,1303.1919,1.0762,251.72,51.2,64,72000,26.8
19,75900,62.135957,60.133287,-58.829823,57.9471,57.9491,795.8388,1498.9977,1.2533,311.95,63.7,71,76000,28.7
20,79900,,,,,,,,,309.60,64.3,54,80000,29.2
21,83900,68.153781,64.596558,-61.823214,60.8642,60.8703,869.1135,1563.4313,1.4839,336.28,70.8,57,84000,31.1
22,87900,73.058709,70.636677,-64.908426,63.8064,63.8043,970.2229,1836.2392,1.6476,278.10,61.4,64,88000,32.9
23,91900,79.276958,75.298790,-67.664572,66.5632,66.5671,1077.7249,1936.3930,1.7656,340.12,73.9,48,92000,34.8
24,95900,84.396961,81.914074,-70.391386,69.2277,69.2309,1202.8167,2126.0274,1.9105,335.81,72.0,58,96000,36.7
25,99900,,,,,,,,,386.56,81.5,41,100000,37.2
26,103900,89.400105,86.066421,-72.963158,71.7771,71.7685,1301.8478,2243.1151,2.0310,344.79,77.7,60,104000,39.1
27,107900,93.033398,90.066385,-75.344766,74.1404,74.1419,1350.8042,2478.8455,2.1376,344.34,75.3,50,108000,41.0
28,111900,97.198936,95.144615,-77.594895,76.3055,76.3026,1491.0473,2580.8054,2.2905,335.03,68.1,70,112000,42.9
29,115900,101.564084,98.414188,-79.823090,78.5039,78.5055,1620.6528,2623.1651,2.3164,319.70,63.0,60,116000,44.8
30,119900,,,,,,,,,316.74,63.7,64,120000,45.3
31,123900,108.141921,107.541380,-81.884280,80.4977,80.4970,1751.4623,2984.4955,2.1657,316.88,68.2,54,124000,47.3
32,127900,115.278745,111.979494,-83.829159,82.4632,82.4679,1862.8641,2973.2396,2.0464,310.46,67.2,67,128000,49.2
33,131900,118.621938,116.471330,-85.829267,84.4173,84.4111,2077.9057,3394.9275,2.0509,292.65,64.8,64,132000,51.1
34,135900,125.712393,125.130937,-87.552475,86.1633,86.1624,2128.2461,3541.6570,2.1826,272.02,59.0,65,136000,53.0
35,139900,,,,,,,,,295.32,63.0,55,140000,53.5
36,143900,130.793160,129.433589,-89.384808,87.8985,87.8974,2354.6966,3544.2052,2.1772,301.09,65.6,65,144000,55.4
37,147900,133.519711,132.445477,-91.135970,89.6350,89.6409,2416.9835,3703.2491,2.3575,336.01,71.3,54,148000,57.3
38,151900,139.010153,140.201987,-92.883133,91.3967,91.3892,2643.8226,4157.1772,2.4610,349.78,73.8,57,152000,59.2
39,155900,142.177475,140.829195,-94.713105,93.2117,93.2158,2849.9741,4134.5960,2.4729,314.07,67.1,52,156000,61.1
40,159900,,,,,,,,,335.99,73.0,56,160000,61.6
41,163900,148.483210,146.319370,-96.370922,94.7893,94.7919,3079.5826,4124.8702,2.5112,346.15,74.4,47,164000,63.5
42,167900,153.227177,153.204394,-97.773922,96.2092,96.2056,3462.0683,4383.6787,2.5209,350.48,74.1,66,168000,65.5
43,171900,159.747601,159.332643,-99.218590,97.7075,97.7042,3438.5589,5002.9117,2.7316,338.91,72.7,48,172000,67.4
44,175900,165.579089,163.620319,-100.772371,99.0589,99.0610,3713.7250,5347.9613,2.7583,346.47,75.3,49,176000,69.3
45,179900,,,,,,,,,329.54,74.2,64,180000,69.8
46,183900,169.897086,169.278606,-102.157199,100.4093,100.4106,3804.5902,5319.7161,2.8147,330.71,72.9,54,184000,71.8
47,187900,175.264221,173.698856,-103.585709,101.9165,101.9151,4398.6970,5651.9068,2.9622,325.88,71.9,57,188000,73.8
48,191900,180.129015,179.418472,-104.715902,102.9913,102.9990,4208.1388,5469.7915,3.3195,323.53,71.5,56,192000,75.7
49,195900,179.717534,180.227282,-105.927337,104.2680,104.2674,4650.1732,5688.9510,3.3561,309.03,69.5,49,196000,77.7
50,199900,,,,,,,,,346.23,77.4,49,200000,78.2
51,203900,184.493601,188.712437,-107.211773,105.4368,105.4454,4642.4831,6304.1565,3.0078,345.82,77.9,62,204000,80.1
52,207900,188.009098,188.150428,-108.222305,106.5134,106.5122,5084.3083,5897.8452,2.8062,309.12,72.0,42,208000,82.0
53,211900,193.241852,192.897390,-109.108575,107.5080,107.5174,4843.5172,6245.9365,2.8523,300.46,67.9,74,212000,83.9
54,215900,198.795740,197.217966,-110.124748,108.4302,108.4352,5214.6935,6440.4924,2.9929,263.92,58.3,77,216000,85.8
55,219900,,,,,,,,,255.75,54.8,70,220000,86.3
56,223900,202.932268,201.799671,-111.103371,109.3642,109.3635,5535.2873,7147.6998,3.0234,292.06,65.0,49,224000,88.2
57,227900,205.759060,206.752063,-111.803642,109.9786,109.9795,5658.4555,7059.5779,3.0342,294.55,64.5,70,228000,90.2
58,231900,209.003569,209.560572,-112.323687,110.6158,110.6212,5613.1867,6897.5083,3.2496,269.86,58.4,62,232000,92.1
59,235900,214.171381,213.507163,-112.949399,111.2004,111.2026,6121.2045,6912.0512,3.3411,321.89,69.1,54,236000,94.1
60,239900,,,,,,,,,329.07,73.3,60,240000,94.6
61,243900,217.727335,216.196927,-113.753064,111.9695,111.9755,6333.2564,7380.6736,3.3326,318.21,68.5,63,244000,96.5
62,247900,216.242758,216.718737,-114.303261,112.5656,112.5630,6587.8425,7367.9582,3.4497,293.39,61.4,59,248000,98.5
63,251900,222.962698,224.447697,-114.745205,113.0362,113.0387,6681.5350,7541.6196,3.5685,312.47,67.5,67,252000,100.3
64,255900,222.268084,224.353919,-115.180797,113.5579,113.5517,6799.1567,7718.7330,3.3312,300.17,66.7,56,256000,102.2
65,259900,,,,,,,,,277.88,64.6,64,260000,102.8
