epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,12.17,17.9,153,4000,0.2
2,7900,,,,,,17.39,26.9,126,8000,0.4
3,11900,0.135968,-1.924343,1.6766,0.5016,0.0328,20.75,33.3,77,12000,1.7
4,15900,0.703572,-5.504772,5.0502,1.3747,0.1236,61.89,46.9,91,16000,2.9
5,19900,,,,,,106.26,63.5,14,20000,3.1
6,23900,1.344630,-10.183842,9.5153,2.1072,0.1952,203.06,98.0,45,24000,4.3
7,27900,2.455217,-15.610130,14.7710,3.8642,0.2550,225.49,101.2,61,28000,5.6
8,31900,3.553908,-21.360373,20.3764,6.1907,0.3033,201.61,97.0,1,32000,6.7
9,35900,5.152180,-27.772371,26.6897,9.8805,0.4056,234.36,108.8,84,36000,8.0
10,39900,,,,,,192.98,94.4,23,40000,8.1
11,43900,7.652882,-33.407849,32.3181,14.8274,0.6117,90.73,52.2,10,44000,9.4
12,47900,11.491728,-39.375802,38.1979,19.9898,0.5304,203.36,97.7,90,48000,10.6
13,51900,14.263872,-45.125953,43.8759,24.9777,0.4955,,,0,52000,11.9
14,55900,15.799373,-51.753660,50.4178,31.2653,0.4628,252.56,117.6,11,56000,13.0
15,59900,,,,,,275.46,125.2,78,60000,13.2
16,63900,19.154731,-57.100693,55.7455,35.9771,0.5377,294.27,132.6,11,64000,14.3
17,67900,20.751208,-62.942456,61.5666,40.7356,0.5039,264.69,122.7,7,68000,15.4
18,71900,24.792277,-68.367115,67.0013,47.2917,0.5942,257.90,117.1,88,72000,16.8
19,75900,26.506301,-73.460396,72.0956,50.3938,0.5843,253.52,115.8,5,76000,18.1
20,79900,,,,,,263.92,111.6,18,80000,18.2
21,83900,29.304330,-79.257085,77.8698,58.1911,0.6774,256.09,114.2,82,84000,19.5
22,87900,32.707049,-83.981533,82.5767,66.7022,0.7216,,,0,88000,20.6
23,91900,35.336705,-89.707106,88.2434,75.7994,0.7147,299.19,141.0,1,92000,21.8
24,95900,39.357673,-94.201593,92.7064,79.8201,0.7872,285.99,132.8,86,96000,23.0
25,99900,,,,,,291.23,140.2,11,100000,23.1
26,103900,42.975667,-99.220579,97.5607,88.7272,0.8005,67.92,55.4,104,104000,24.3
27,107900,57.361113,-104.146139,102.3096,99.4800,0.9106,39.14,31.4,24,108000,25.4
28,111900,59.083012,-109.741197,107.7470,115.4204,1.0127,381.20,196.0,2,112000,26.6
29,115900,62.053472,-115.563265,113.4404,125.7288,1.1601,390.10,206.0,21,116000,27.7
30,119900,,,,,,388.19,194.7,21,120000,27.9
31,123900,68.146649,-121.373397,119.1721,136.4608,1.1706,336.19,171.2,64,124000,29.0
32,127900,75.282737,-126.718603,124.4616,155.6018,1.3206,192.42,82.7,38,128000,30.2
33,131900,79.659191,-132.538061,130.1874,167.9882,1.2692,327.69,124.0,10,132000,31.3
34,135900,83.556330,-138.535616,136.1301,175.5481,1.3198,261.11,117.6,25,136000,32.5
35,139900,,,,,,331.80,134.6,60,140000,32.6
36,143900,90.815341,-143.791495,141.2923,189.1482,1.3969,351.26,134.6,14,144000,33.8
37,147900,99.841394,-149.883145,147.3238,209.3417,1.4019,304.00,124.8,20,148000,34.9
38,151900,108.389945,-154.818835,152.2522,220.4718,1.4921,297.78,121.7,66,152000,36.0
39,155900,114.765357,-160.269273,157.6684,232.0985,1.4841,243.19,100.7,19,156000,37.2
40,159900,,,,,,146.80,64.4,51,160000,37.4
41,163900,120.783673,-165.412532,162.8049,249.7436,1.4344,262.68,108.8,58,164000,38.5
42,167900,129.427886,-170.321822,167.6674,267.3370,1.5488,302.22,126.7,16,168000,39.7
43,171900,135.401458,-175.719336,173.0455,274.6135,1.6130,342.81,155.0,1,172000,40.8
44,175900,139.753812,-180.739936,178.0660,280.2948,1.7381,354.18,164.1,15,176000,42.0
45,179900,,,,,,357.03,164.4,65,180000,42.2
46,183900,150.613380,-184.996046,182.2355,294.1643,1.8243,353.59,167.8,14,184000,43.4
47,187900,155.389629,-189.765581,187.1180,302.4396,1.9239,362.71,174.4,5,188000,44.6
48,191900,160.311157,-194.543698,191.8749,304.9844,1.9142,330.43,156.4,14,192000,45.8
49,195900,172.225676,-198.257217,195.5475,331.0473,1.9007,341.83,162.1,59,196000,47.0
50,199900,,,,,,367.81,180.7,18,200000,47.1
51,203900,172.683702,-202.757863,200.0298,337.8935,1.8971,298.64,156.1,14,204000,48.3
52,207900,180.638345,-207.258202,204.4915,350.0296,1.8896,284.46,142.3,19,208000,49.5
53,211900,186.634942,-211.441671,208.6461,362.7400,1.8950,360.04,164.8,33,212000,50.7
54,215900,196.465904,-215.374394,212.5297,380.4026,2.0443,395.69,177.3,36,216000,51.9
55,219900,,,,,,359.50,163.3,14,220000,52.0
56,223900,198.621574,-219.516001,216.6669,378.3711,2.0501,332.05,144.2,33,224000,53.2
57,227900,206.352111,-223.161706,220.2791,395.0883,2.1158,325.77,135.2,42,228000,54.4
58,231900,210.715138,-227.043751,224.1542,406.1584,2.1398,293.98,124.5,17,232000,55.6
59,235900,223.292507,-230.751358,227.8521,434.7369,2.3495,333.17,138.6,22,236000,56.7
60,239900,,,,,,313.21,131.7,61,240000,56.9
61,243900,231.055385,-234.005814,231.1100,437.4874,2.2533,67.20,36.1,89,244000,58.0
62,247900,257.485371,-237.343316,234.4052,444.5796,2.2059,130.88,58.5,49,248000,59.2
63,251900,269.142882,-240.562706,237.4909,479.6018,2.2974,336.53,131.8,35,252000,60.3
64,255900,274.735539,-244.181501,241.0565,524.1383,2.3041,294.72,120.2,14,256000,61.5
65,259900,,,,,,230.85,97.1,70,260000,61.6
66,263900,284.494172,-247.086382,243.9973,541.5179,2.4000,299.28,121.4,37,264000,62.8
67,267900,293.345809,-250.167344,247.1068,532.6621,2.4655,253.99,103.0,5,268000,63.9
68,271900,304.120097,-253.065765,249.9659,572.1129,2.5666,303.47,121.1,46,272000,65.1
69,275900,315.801555,-255.718765,252.5725,579.9788,2.7506,328.35,134.2,37,276000,66.3
70,279900,,,,,,315.06,128.1,20,280000,66.5
71,283900,324.760713,-259.047172,255.8351,592.8723,2.6669,269.47,117.9,43,284000,67.6
72,287900,326.578672,-261.784497,258.5565,609.5009,2.7505,318.22,133.1,31,288000,68.9
73,291900,340.157065,-264.519561,261.3324,626.6233,2.7391,243.85,113.4,32,292000,70.2
74,295900,346.218696,-267.448887,264.2051,671.3017,2.9190,151.37,82.8,31,296000,71.4
75,299900,,,,,,225.29,113.8,42,300000,71.6
76,303900,356.496679,-270.139270,266.8566,633.7179,2.7937,265.75,146.6,36,304000,72.8
77,307900,369.572052,-273.079982,269.7526,666.3804,2.9457,146.07,96.1,19,308000,74.1
78,311900,378.021784,-276.225612,272.7407,684.9406,3.0018,230.68,127.1,19,312000,75.5
79,315900,377.618956,-279.930979,276.3109,677.9787,3.2240,379.19,195.8,6,316000,76.8
80,319900,,,,,,399.46,180.2,41,320000,77.0
81,323900,384.619127,-283.477188,279.7212,703.8472,3.2962,341.08,155.0,16,324000,78.3
82,327900,385.869953,-287.760126,283.8006,708.7819,3.6528,406.86,226.4,7,328000,79.8
83,331900,399.915642,-291.784579,287.8121,730.4467,3.6886,411.02,214.8,39,332000,81.3
84,335900,410.848206,-295.577057,291.7143,733.2443,3.7342,341.99,151.1,35,336000,82.7
85,339900,,,,,,390.05,170.7,19,340000,82.9
86,343900,414.720568,-298.855762,295.1149,734.7114,3.2802,324.13,136.2,35,344000,84.4
87,347900,423.051795,-301.675278,298.1435,771.3352,3.2541,350.44,144.9,22,348000,85.7
88,351900,443.285199,-304.039300,300.4329,813.2476,3.1849,309.07,138.2,47,352000,87.1
89,355900,434.743506,-306.596516,302.9602,806.5375,3.2108,275.79,119.6,33,356000,88.6
90,359900,,,,,,250.48,112.7,18,360000,88.8
91,363900,456.642175,-309.339221,305.6774,790.6763,3.3164,296.74,129.4,31,364000,90.1
92,367900,475.472715,-311.420456,307.8119,825.3381,3.2713,321.26,141.0,36,368000,91.5
93,371900,477.041245,-313.676477,310.1129,817.7599,3.1835,329.52,149.1,18,372000,92.8
