epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
1,3999,,,,,,,,,,-40.51,119.6,31,6,4000,1.1
2,7999,10.091142,9.713947,-45.054093,41.7248,41.7251,79.3623,74.5540,8.3946,0.0311,-155.97,149.2,28,10,8000,82.7
3,11999,6.771681,6.598544,43.226765,-49.2183,-49.2186,66.9839,60.3024,12.3186,0.4802,-119.17,141.4,25,6,12000,191.9
4,15999,44.826883,44.581787,103.689752,-118.6382,-118.6370,270.8212,254.1788,36.0483,2.8928,-79.43,64.1,71,28,16000,301.9
5,19999,377.760269,375.066356,284.494640,-321.0306,-321.0249,1488.8125,1409.5692,108.8194,11.0141,-148.07,104.4,30,10,20000,411.8
6,23999,8046.826616,8360.785690,1341.423067,-1490.1192,-1490.0892,21477.6850,20879.6841,488.7269,48.7013,-136.22,85.4,57,16,24000,522.2
7,27999,138099.477717,138701.923646,5283.960615,-5876.8574,-5876.7308,282620.6772,269677.4609,2069.4277,230.0336,-72.28,41.0,98,24,28000,631.9
8,31999,1340559.364979,1337504.321253,16021.380195,-17827.8608,-17827.1814,2263355.1798,2130316.0289,6687.9058,831.6533,-71.78,41.2,97,27,32000,740.4
9,35999,7924030.185294,8009312.404778,39461.090110,-43598.3697,-43596.5740,11212159.8468,10582119.9583,16163.1325,2058.7136,-118.06,66.9,50,12,36000,849.1
10,39999,31923929.666700,32306597.010325,81048.727688,-89003.2618,-88997.2776,39240390.9418,36852385.8992,31436.6067,4148.7546,-71.73,40.9,100,27,40000,959.0
11,43999,130513283.154250,132428975.691800,170475.053237,-184723.5019,-184716.8058,137408734.4682,128881605.8205,59203.5752,8122.9227,-81.64,45.6,100,27,44000,1068.3
12,47999,425192406.021600,426401757.879600,304842.389596,-329875.3042,-329869.1330,388495541.4374,362263780.0669,103276.4437,14531.4857,-66.41,38.2,104,31,48000,1177.3
13,51999,1027781176.172800,1017422082.057600,452266.765125,-489449.8071,-489450.4154,818003014.5120,765535314.7825,157277.9482,22868.0551,-54.40,29.5,137,37,52000,1286.0
14,55999,2041962112.424000,1988979021.662400,605442.739286,-655168.3285,-655167.4641,1462943728.6148,1370337520.5467,215812.4907,33040.2736,-72.56,39.6,101,32,56000,1394.6
15,59999,4415107588.390400,4311302356.716800,924667.143000,-990980.0266,-990969.8459,2931237824.2371,2733133461.4868,297170.3866,46832.3563,-69.82,37.7,106,44,60000,1502.8
16,63999,8749618559.161600,8597526447.148800,1300285.968625,-1388470.6241,-1388436.3311,5353657576.8605,5004411927.4961,399529.9578,65356.8365,-71.49,38.4,102,24,64000,1612.7
17,67999,17946278168.934399,17636630174.284801,1924012.614375,-2036880.7649,-2036850.0340,10143325737.9348,9435689799.0151,527622.3410,89113.3376,-76.90,43.0,95,24,68000,1722.7
18,71999,35221165095.552002,34448816250.086403,2674632.925444,-2821821.5742,-2821752.9921,18214169071.6000,16914480399.3070,697477.6104,122062.9519,-41.55,26.1,153,39,72000,1831.8
19,75999,53390360817.100800,51472943385.651199,3141583.085550,-3323211.5253,-3323126.3038,26090441251.3877,23972006311.0971,854221.6665,151792.9598,-44.29,26.7,150,42,76000,1942.4
20,79999,76978889001.881607,73821549848.320007,3656596.692525,-3867725.5521,-3867678.3342,35745807866.4827,32820588949.1091,1003247.1103,184471.2447,-64.19,34.9,113,33,80000,2051.9
21,83999,117757583700.172806,112773920073.932800,4521482.256225,-4760986.8238,-4760938.0844,51348259483.4065,47131908433.1845,1178711.2300,219763.7830,-51.45,28.8,140,50,84000,2160.4
22,87999,154350727558.246399,147908864832.716797,5031551.695938,-5308247.3696,-5308125.5867,64108448427.1932,59037079694.1472,1349194.6468,262694.6077,-34.52,20.4,159,53,88000,2269.1
23,91999,195857835100.569611,187808048312.115204,5652450.068912,-5955110.6898,-5954974.4738,79591539651.0215,73323691929.5799,1502084.4555,304903.3372,-65.29,35.1,136,42,92000,2378.2
24,95999,294619842331.443176,285166432735.231995,7221058.255375,-7551084.7065,-7550885.9987,116057008641.6678,106912708773.3838,1721487.8131,353657.7269,-59.77,33.1,121,34,96000,2487.5
25,99999,432179280880.435181,418757939768.524780,8774965.874125,-9168110.0047,-9167895.8440,162898105681.4434,149809286573.9371,2003562.1508,420125.6818,-30.90,18.7,213,64,100000,2597.7
26,103999,544215193237.913574,527460230026.444824,9639752.248800,-10065817.7696,-10065566.7538,200136036375.8754,184700769223.9984,2225495.8276,479187.2039,-31.99,17.3,232,78,104000,2706.4
27,107999,645071710312.038452,633801757371.596802,10283189.169900,-10746386.7493,-10746040.9252,235578545476.8339,218678035739.1179,2413601.7827,529955.2461,-20.46,12.5,269,67,108000,2817.2
28,111999,798935560214.937622,784655760890.265625,11474053.605275,-11968969.3270,-11968607.3663,289570759390.3754,268919778168.0969,2621134.2841,582245.8141,-35.27,19.4,239,75,112000,2927.6
29,115999,914087236403.199951,903028554876.518433,12166536.534150,-12694958.9396,-12694658.0222,332516524112.9260,308981748033.6536,2806409.4181,634690.3345,-25.58,14.3,280,86,116000,3037.7
30,119999,1053439052762.316772,1042520083419.135986,12999025.837950,-13556597.0028,-13556504.1367,382624079084.3438,355545093881.2123,2980759.7888,680012.6380,-41.61,22.2,180,42,120000,3147.9
