epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.19,21381.1,0.0,0.111,2.768,0.000,0.000,0.000,0.000,1.1,2.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.21,19046.5,0.0,0.113,2.833,0.000,0.000,0.000,0.000,10.2,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.16,3437.6,429.7,0.117,2.936,0.083,0.167,0.941,1.883,20.2,32.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.06,3758.0,469.8,0.115,2.875,0.084,0.168,0.843,1.686,20.2,32.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.14,27657.6,0.0,0.121,3.034,0.000,0.000,0.000,0.000,20.2,32.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.24,3219.4,402.4,0.126,3.138,0.121,0.242,0.969,1.938,20.2,32.0
7,27900,GPU (NVIDIA GeForce RTX 3080),1.17,3417.5,427.2,0.117,2.931,0.112,0.224,0.918,1.837,20.2,32.0
8,31900,GPU (NVIDIA GeForce RTX 3080),1.15,3487.7,436.0,0.115,2.863,0.110,0.219,0.900,1.800,20.2,32.0
9,35900,GPU (NVIDIA GeForce RTX 3080),1.15,3473.2,434.1,0.113,2.813,0.111,0.222,0.906,1.812,20.2,32.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.13,30429.5,0.0,0.111,2.777,0.000,0.000,0.000,0.000,20.2,32.0
11,43900,GPU (NVIDIA GeForce RTX 3080),1.20,3329.2,416.2,0.106,2.657,0.130,0.259,0.944,1.887,20.2,32.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.10,3639.9,455.0,0.112,2.797,0.113,0.226,0.854,1.707,20.2,32.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.12,3577.4,447.2,0.125,3.135,0.110,0.221,0.861,1.722,20.2,32.0
14,55900,GPU (NVIDIA GeForce RTX 3080),1.12,3586.6,448.3,0.109,2.717,0.106,0.212,0.880,1.760,20.2,32.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.14,28908.9,0.0,0.118,2.950,0.000,0.000,0.000,0.000,20.2,32.0
16,63900,GPU (NVIDIA GeForce RTX 3080),1.11,3607.7,451.0,0.113,2.837,0.115,0.230,0.860,1.719,20.2,32.0
17,67900,GPU (NVIDIA GeForce RTX 3080),1.11,3593.0,449.1,0.111,2.765,0.112,0.224,0.870,1.740,20.2,32.0
18,71900,GPU (NVIDIA GeForce RTX 3080),1.41,2840.8,355.1,0.119,2.971,0.151,0.302,1.115,2.230,20.2,32.0
19,75900,GPU (NVIDIA GeForce RTX 3080),1.40,2857.7,357.2,0.118,2.962,0.168,0.337,1.085,2.171,20.2,32.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.13,29694.5,0.0,0.113,2.836,0.000,0.000,0.000,0.000,20.2,32.0
21,83900,GPU (NVIDIA GeForce RTX 3080),1.22,3277.9,409.7,0.123,3.073,0.131,0.262,0.943,1.887,20.2,32.0
22,87900,GPU (NVIDIA GeForce RTX 3080),1.19,3365.8,420.7,0.120,2.997,0.132,0.263,0.914,1.828,20.2,32.0
23,91900,GPU (NVIDIA GeForce RTX 3080),1.30,3075.2,384.4,0.121,3.021,0.154,0.307,1.003,2.005,20.2,32.0
24,95900,GPU (NVIDIA GeForce RTX 3080),1.24,3229.1,403.6,0.119,2.979,0.133,0.265,0.965,1.929,20.2,32.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.15,26679.3,0.0,0.125,3.130,0.000,0.000,0.000,0.000,20.2,32.0
26,103900,GPU (NVIDIA GeForce RTX 3080),1.28,3113.7,389.2,0.109,2.713,0.154,0.308,1.002,2.003,20.2,32.0
27,107900,GPU (NVIDIA GeForce RTX 3080),1.24,3218.3,402.3,0.111,2.781,0.137,0.273,0.973,1.946,20.2,32.0
28,111900,GPU (NVIDIA GeForce RTX 3080),1.36,2931.1,366.4,0.119,2.963,0.146,0.292,1.077,2.153,20.2,32.0
29,115900,GPU (NVIDIA GeForce RTX 3080),1.24,3213.2,401.6,0.122,3.062,0.140,0.281,0.957,1.913,20.2,32.0
30,119900,GPU (NVIDIA GeForce RTX 3080),0.14,29141.4,0.0,0.116,2.903,0.000,0.000,0.000,0.000,20.2,32.0
31,123900,GPU (NVIDIA GeForce RTX 3080),1.26,3178.2,397.3,0.128,3.210,0.138,0.276,0.964,1.927,20.2,32.0
32,127900,GPU (NVIDIA GeForce RTX 3080),1.28,3123.4,390.4,0.120,3.006,0.137,0.273,0.998,1.997,20.2,32.0
33,131900,GPU (NVIDIA GeForce RTX 3080),1.26,3165.7,395.7,0.117,2.919,0.147,0.294,0.977,1.954,20.2,32.0
34,135900,GPU (NVIDIA GeForce RTX 3080),1.25,3204.6,400.6,0.117,2.932,0.149,0.298,0.960,1.920,20.2,32.0
35,139900,GPU (NVIDIA GeForce RTX 3080),0.14,28078.8,0.0,0.119,2.969,0.000,0.000,0.000,0.000,20.2,32.0
36,143900,GPU (NVIDIA GeForce RTX 3080),1.21,3307.3,413.4,0.114,2.844,0.142,0.284,0.932,1.865,20.2,32.0
37,147900,GPU (NVIDIA GeForce RTX 3080),1.12,3555.7,444.5,0.111,2.784,0.130,0.260,0.861,1.723,20.2,32.0
38,151900,GPU (NVIDIA GeForce RTX 3080),1.10,3636.9,454.6,0.105,2.631,0.127,0.254,0.848,1.697,20.2,32.0
39,155900,GPU (NVIDIA GeForce RTX 3080),1.16,3449.9,431.2,0.111,2.774,0.123,0.246,0.906,1.813,20.2,32.0
40,159900,GPU (NVIDIA GeForce RTX 3080),0.13,30352.8,0.0,0.112,2.811,0.000,0.000,0.000,0.000,20.2,32.0
