epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
219,875900,28.848299,29.515778,-119.727729,118.0517,118.0525,307.2677,273.3453,2.7311,,,0,876000,239.4
220,879900,,,,,,,,,,,0,880000,239.5
221,883900,27.834666,28.493174,-120.627026,119.1437,119.1440,278.7868,249.2567,2.5402,,,0,884000,240.8
222,887900,28.218969,28.867268,-121.889020,120.2643,120.2641,287.9280,256.2675,2.6579,,,0,888000,242.1
223,891900,28.457383,29.135311,-122.936480,121.3890,121.3896,284.6352,255.5211,2.8180,,,0,892000,243.4
224,895900,28.589328,29.287371,-123.680479,122.2916,122.2919,302.8412,266.3038,2.8123,,,0,896000,244.7
225,899900,,,,,,,,,,,0,900000,244.9
226,903900,28.885658,29.549077,-125.172350,123.3587,123.3587,312.8335,275.4066,2.7609,3944.38,1001.0,100,904000,246.2
227,907900,34.116203,34.773397,-125.887535,124.4461,124.4455,346.3792,301.1162,2.7944,,,0,908000,247.5
228,911900,37.006745,37.880408,-127.259132,125.6868,125.6880,353.0977,312.9797,2.7981,,,0,912000,248.8
229,915900,36.457360,37.154835,-128.333161,126.8180,126.8182,342.9988,304.4913,3.0885,,,0,916000,250.1
230,919900,,,,,,,,,,,0,920000,250.3
231,923900,36.160901,36.948094,-129.912550,128.2275,128.2274,363.2766,320.6788,2.7917,,,0,924000,251.6
232,927900,35.953602,36.778474,-130.882521,129.4161,129.4170,355.3800,308.6703,2.6510,,,0,928000,252.9
233,931900,36.519075,37.361148,-132.264689,130.8020,130.8020,344.7177,303.3712,2.7905,,,0,932000,254.2
234,935900,37.013184,37.784558,-133.354728,131.8424,131.8419,360.3345,321.9211,3.0838,,,0,936000,255.6
235,939900,,,,,,,,,,,0,940000,255.7
236,943900,35.202205,36.097962,-134.700612,133.0660,133.0660,359.4851,317.6098,2.7021,,,0,944000,257.0
237,947900,38.378259,39.293069,-136.059476,134.3679,134.3688,358.7262,319.9245,2.9351,,,0,948000,258.3
238,951900,37.386728,38.269451,-137.015488,135.3680,135.3673,368.6699,326.1088,2.9553,,,0,952000,259.6
239,955900,36.934611,37.852526,-138.176003,136.6138,136.6144,368.8720,329.6755,3.0846,,,0,956000,261.0
240,959900,,,,,,,,,,,0,960000,261.1
241,963900,38.774842,39.603755,-139.556104,137.8290,137.8296,373.3825,323.2440,3.0135,,,0,964000,262.5
242,967900,36.286316,37.212396,-140.444906,138.9530,138.9528,373.0633,323.5240,3.0521,,,0,968000,263.8
243,971900,37.296214,38.269367,-141.818444,140.2291,140.2299,398.4476,349.8652,3.1798,,,0,972000,265.2
244,975900,39.172913,40.109995,-143.123720,141.4901,141.4907,402.4439,352.3966,3.2152,,,0,976000,266.5
245,979900,,,,,,,,,,,0,980000,266.6
246,983900,40.939009,41.814823,-144.041311,142.4357,142.4358,425.6281,373.3316,3.1910,,,0,984000,268.0
247,987900,42.600996,43.573720,-145.215980,143.5882,143.5881,413.1542,359.3176,2.9231,,,0,988000,269.4
248,991900,38.399891,39.304053,-146.376861,144.6281,144.6283,404.1001,358.4267,2.9096,,,0,992000,270.8
249,995900,41.323394,42.287385,-147.460824,145.7007,145.7016,418.7083,362.9374,3.0918,,,0,996000,272.1
250,999900,,,,,,,,,,,0,1000000,272.3
