epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-81.27,221.4,18,3,4000,1.1,,,
2,7999,0.324906,0.320387,-0.652892,1.1717,1.1720,2.8341,2.8176,0.4400,0.0249,26.64,181.6,18,4,8000,14.2,,,
3,11999,0.451865,0.444805,-1.504158,2.0078,2.0077,3.0923,3.0715,0.7028,0.0000,49.73,238.1,18,5,12000,31.4,,,
4,15999,0.470795,0.472567,-3.317726,2.9648,2.9651,2.9468,3.0269,1.0479,0.2062,86.23,515.0,7,1,16000,48.9,,,
5,19999,0.496690,0.496519,-4.794292,4.1780,4.1782,3.0044,3.1337,1.1878,0.3197,118.68,636.1,7,0,20000,66.1,,,
6,23999,0.521145,0.527831,-6.157864,5.4263,5.4264,3.1604,3.4199,1.2450,0.3966,59.47,282.2,13,2,24000,83.3,,,
7,27999,0.632085,0.635096,-7.037559,6.2801,6.2802,3.6519,3.8879,1.3911,0.4935,35.46,207.5,18,5,28000,100.3,,,
8,31999,0.680085,0.687262,-7.100019,6.3108,6.3105,3.8972,4.1523,1.6053,0.6509,66.08,277.1,16,3,32000,117.2,,,
9,35999,0.745320,0.754528,-6.742267,6.0278,6.0272,4.1723,4.4293,1.7995,0.7942,74.54,287.1,15,5,36000,134.3,,,
10,39999,0.758672,0.761591,-7.180798,6.3893,6.3892,4.3285,4.6579,1.8947,0.8987,39.47,204.9,20,6,40000,151.5,,,
11,43999,0.770864,0.779137,-7.492897,6.7014,6.7016,4.5697,4.9498,1.9734,0.9975,82.65,248.1,16,7,44000,181.8,0.203241,0.064661,0.135442
12,47999,0.886011,0.905808,-8.456775,7.5920,7.5922,5.2802,5.7393,2.1543,1.1201,62.67,189.1,20,9,48000,228.6,0.099519,0.004532,0.094360
13,51999,0.951467,0.966794,-9.439642,8.5195,8.5196,5.8271,6.3727,2.3154,1.2104,127.29,366.3,12,2,52000,275.3,0.054613,0.001099,0.053061
14,55999,1.052335,1.076008,-10.412549,9.5043,9.5042,6.6155,7.1923,2.4542,1.3203,78.98,259.5,12,3,56000,322.1,0.026048,0.000871,0.024700
15,59999,1.054892,1.080145,-11.264781,10.3761,10.3763,7.2593,7.7601,2.4659,1.3543,130.73,324.1,15,2,60000,369.0,0.010405,0.001094,0.008940
16,63999,1.066852,1.086829,-12.146279,11.2888,11.2890,7.6845,8.2598,2.4673,1.3631,102.50,328.4,12,3,64000,415.7,0.004082,0.001396,0.002422
17,67999,1.127006,1.144605,-12.776819,11.9433,11.9429,8.2837,8.8577,2.5047,1.3856,76.96,208.3,19,5,68000,462.5,0.002836,0.001987,0.000558
18,71999,1.147850,1.165195,-13.475357,12.6236,12.6233,9.0233,9.4342,2.5329,1.4013,114.13,374.5,11,3,72000,509.3,0.001055,0.000734,0.000109
19,75999,1.192708,1.212053,-14.305393,13.4625,13.4621,9.7440,10.3274,2.5360,1.4306,123.57,278.4,14,2,76000,556.0,0.001336,0.001028,0.000103
20,79999,1.219430,1.252959,-15.119044,14.3092,14.3093,10.5719,11.2663,2.5235,1.4248,49.90,169.5,24,6,80000,602.8,0.001338,0.001010,0.000123
21,83999,1.329282,1.359870,-15.416052,14.6394,14.6389,11.0569,11.7438,2.5693,1.4563,114.19,258.8,14,2,84000,649.5,0.001100,0.000820,0.000081
22,87999,1.354036,1.407799,-15.811293,15.0338,15.0336,12.1713,12.7626,2.6582,1.5044,140.47,315.7,13,4,88000,696.4,0.001212,0.000942,0.000082
23,91999,1.405705,1.462248,-15.873871,15.1101,15.1098,12.6483,13.5528,2.6788,1.5137,109.25,253.2,16,6,92000,743.2,0.002015,0.001653,0.000156
24,95999,1.438184,1.489063,-15.845610,15.0955,15.0955,13.5220,13.8168,2.7006,1.5376,110.94,272.2,15,3,96000,789.9,0.000618,0.000390,0.000042
25,99999,1.484142,1.530084,-15.785304,15.0621,15.0622,14.1243,14.7632,2.7060,1.5487,167.02,380.3,11,0,100000,836.9,0.000162,0.000010,0.000000
26,103999,1.568165,1.612867,-15.748795,15.0276,15.0277,15.2497,15.7515,2.7562,1.5744,118.50,315.0,12,4,104000,883.8,0.001179,0.000928,0.000076
27,107999,1.591702,1.634530,-15.476441,14.7556,14.7553,15.2129,15.9985,2.8049,1.6039,245.32,506.1,7,1,108000,930.6,0.000522,0.000324,0.000028
28,111999,1.600812,1.649444,-15.483929,14.7707,14.7712,16.0781,16.7802,2.8336,1.5997,151.13,334.4,14,1,112000,977.5,0.000234,0.000076,0.000009
29,115999,1.656163,1.708138,-15.353409,14.6497,14.6498,16.1411,16.7457,2.8680,1.6241,125.93,280.7,12,3,116000,1024.3,0.000336,0.000175,0.000017
30,119999,1.641450,1.683159,-15.471283,14.7515,14.7513,17.3394,17.4286,2.8803,1.6068,95.93,245.5,17,4,120000,1071.1,0.000976,0.000741,0.000073
