epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
74,295900,16.138908,-151.625274,150.7295,28.9895,1.4094,0.3071,,,0,0,296000,99.4,0.005204,0.002197,0.001503
75,299900,,,,,,,,,0,0,300000,99.5,,,
76,303900,14.833657,-155.047747,154.1506,27.3799,1.3590,0.3037,2889.45,1001.0,100,45,304000,101.3,0.008670,0.005280,0.001695
77,307900,31.066602,-157.930164,157.0571,31.6489,1.3995,0.3277,,,0,0,308000,103.0,0.635844,0.577286,0.029279
78,311900,28.735010,-160.800345,159.9348,31.2242,1.4242,0.3258,,,0,0,312000,104.9,0.116170,0.098555,0.008807
79,315900,28.758959,-163.675944,162.8029,31.3301,1.4774,0.3311,,,0,0,316000,106.6,0.058504,0.048241,0.005131
80,319900,,,,,,,,,0,0,320000,106.7,,,
81,323900,28.714544,-166.706365,165.8525,31.0610,1.4999,0.3348,,,0,0,324000,108.6,0.025247,0.018754,0.003246
82,327900,28.779905,-169.445894,168.5734,32.9000,1.5942,0.3432,,,0,0,328000,110.4,0.026686,0.021230,0.002728
83,331900,27.728817,-172.266026,171.4088,31.7911,1.5474,0.3485,,,0,0,332000,112.2,0.023962,0.018197,0.002883
84,335900,29.216744,-175.080988,174.2005,33.8791,1.6366,0.3559,,,0,0,336000,114.0,0.018573,0.013932,0.002321
85,339900,,,,,,,,,0,0,340000,114.1,,,
86,343900,31.977601,-177.889796,177.0007,34.5051,1.6243,0.3626,,,0,0,344000,115.9,0.008488,0.005130,0.001679
87,347900,29.397430,-180.472021,179.6039,33.9033,1.6517,0.3612,,,0,0,348000,117.7,0.017616,0.013490,0.002063
88,351900,29.235483,-183.169512,182.3031,34.2159,1.6554,0.3800,,,0,0,352000,119.5,0.017483,0.013763,0.001860
89,355900,28.417908,-185.758567,184.8980,33.9676,1.7080,0.3799,,,0,0,356000,121.3,0.009114,0.005983,0.001565
90,359900,,,,,,,,,0,0,360000,121.5,,,
91,363900,29.227951,-188.243795,187.4004,34.2246,1.6943,0.3898,,,0,0,364000,123.2,0.004965,0.002543,0.001211
92,367900,31.291013,-190.754730,189.9073,36.7422,1.7779,0.4063,,,0,0,368000,125.0,0.007800,0.004803,0.001499
93,371900,32.020826,-193.241197,192.3687,36.2844,1.8370,0.4118,,,0,0,372000,126.8,0.009816,0.007048,0.001384
94,375900,31.206497,-195.682741,194.8315,38.5650,1.8256,0.4106,,,0,0,376000,128.6,0.012774,0.009851,0.001461
95,379900,,,,,,,,,0,0,380000,128.7,,,
96,383900,30.021280,-198.100886,197.2534,37.4489,1.8012,0.4217,,,0,0,384000,130.5,0.012103,0.008651,0.001726
97,387900,31.361084,-200.335706,199.4763,39.0146,1.9056,0.4445,,,0,0,388000,132.3,0.006728,0.004368,0.001180
98,391900,27.428329,-202.639089,201.7991,36.3681,1.8378,0.4369,,,0,0,392000,134.1,0.006508,0.004134,0.001187
99,395900,30.737152,-204.948859,204.0984,37.7296,1.7753,0.4436,,,0,0,396000,135.8,0.012592,0.010161,0.001215
100,399900,,,,,,,,,0,0,400000,136.0,,,
