epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.24,16838.1,0.0,0.113,2.826,0.000,0.000,0.000,0.000,2.5,4.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.24,16800.9,0.0,0.110,2.750,0.000,0.000,0.000,0.000,11.6,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.69,2369.1,296.1,0.114,2.850,0.118,0.235,1.423,2.845,23.3,36.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.51,2646.3,330.8,0.125,3.114,0.105,0.209,1.246,2.492,23.3,36.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.15,26637.5,0.0,0.120,2.994,0.000,0.000,0.000,0.000,23.3,36.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.44,2786.9,348.4,0.120,3.008,0.105,0.211,1.178,2.355,23.3,36.0
7,27900,GPU (NVIDIA GeForce RTX 3080),1.46,2739.4,342.4,0.119,2.980,0.110,0.219,1.200,2.400,23.3,36.0
8,31900,GPU (NVIDIA GeForce RTX 3080),1.47,2723.4,340.4,0.113,2.832,0.108,0.215,1.218,2.437,23.3,36.0
9,35900,GPU (NVIDIA GeForce RTX 3080),1.44,2770.3,346.3,0.120,2.999,0.120,0.240,1.173,2.346,23.3,36.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.14,28121.3,0.0,0.114,2.842,0.000,0.000,0.000,0.000,23.3,36.0
11,43900,GPU (NVIDIA GeForce RTX 3080),1.43,2792.4,349.0,0.108,2.708,0.115,0.230,1.178,2.357,23.3,36.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.54,2594.3,324.3,0.125,3.123,0.113,0.225,1.273,2.545,23.3,36.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.45,2766.8,345.8,0.119,2.987,0.116,0.231,1.180,2.360,23.3,36.0
14,55900,GPU (NVIDIA GeForce RTX 3080),1.55,2588.5,323.6,0.125,3.118,0.125,0.250,1.262,2.525,23.3,36.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.16,24897.8,0.0,0.123,3.066,0.000,0.000,0.000,0.000,23.3,36.0
16,63900,GPU (NVIDIA GeForce RTX 3080),1.54,2589.3,323.7,0.118,2.939,0.132,0.263,1.265,2.531,23.3,36.0
17,67900,GPU (NVIDIA GeForce RTX 3080),1.44,2776.6,347.1,0.111,2.785,0.118,0.235,1.183,2.365,23.3,36.0
18,71900,GPU (NVIDIA GeForce RTX 3080),1.43,2792.9,349.1,0.115,2.875,0.123,0.246,1.165,2.330,23.3,36.0
19,75900,GPU (NVIDIA GeForce RTX 3080),1.44,2786.0,348.2,0.122,3.042,0.123,0.247,1.160,2.319,23.3,36.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.15,26686.4,0.0,0.120,3.003,0.000,0.000,0.000,0.000,23.3,36.0
21,83900,GPU (NVIDIA GeForce RTX 3080),1.46,2742.1,342.8,0.123,3.064,0.126,0.251,1.177,2.353,23.3,36.0
22,87900,GPU (NVIDIA GeForce RTX 3080),1.43,2791.8,349.0,0.107,2.664,0.124,0.247,1.174,2.349,23.3,36.0
23,91900,GPU (NVIDIA GeForce RTX 3080),1.45,2762.7,345.3,0.118,2.953,0.125,0.250,1.175,2.350,23.3,36.0
24,95900,GPU (NVIDIA GeForce RTX 3080),1.46,2741.6,342.7,0.128,3.210,0.124,0.247,1.174,2.348,23.3,36.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.17,23310.2,0.0,0.119,2.972,0.000,0.000,0.000,0.000,23.3,36.0
26,103900,GPU (NVIDIA GeForce RTX 3080),1.47,2729.2,341.2,0.123,3.076,0.126,0.252,1.185,2.369,23.3,36.0
27,107900,GPU (NVIDIA GeForce RTX 3080),1.46,2743.7,343.0,0.118,2.960,0.126,0.251,1.184,2.367,23.3,36.0
28,111900,GPU (NVIDIA GeForce RTX 3080),1.63,2450.2,306.3,0.109,2.736,0.149,0.298,1.345,2.690,23.3,36.0
29,115900,GPU (NVIDIA GeForce RTX 3080),1.46,2743.5,342.9,0.119,2.966,0.126,0.252,1.183,2.366,23.3,36.0
30,119900,GPU (NVIDIA GeForce RTX 3080),0.15,26654.7,0.0,0.120,3.002,0.000,0.000,0.000,0.000,23.3,36.0
31,123900,GPU (NVIDIA GeForce RTX 3080),1.55,2578.9,322.4,0.118,2.949,0.120,0.241,1.280,2.559,23.3,36.0
32,127900,GPU (NVIDIA GeForce RTX 3080),1.44,2776.2,347.0,0.112,2.811,0.124,0.247,1.176,2.351,23.3,36.0
33,131900,GPU (NVIDIA GeForce RTX 3080),1.44,2786.8,348.4,0.114,2.848,0.123,0.246,1.169,2.338,23.3,36.0
