epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
32,127900,127.296919,126.028077,-73.609778,72.5764,72.5784,1241.8238,1944.2893,0.6653,0.0271,224.48,44.9,90,42,128000,152.5
33,131900,131.503213,128.432248,-75.792699,74.7169,74.7185,1361.5360,1960.4058,0.7497,0.0270,243.65,49.2,78,45,132000,158.6
34,135900,141.841210,138.629392,-78.156826,76.9655,76.9650,1415.4133,2094.1882,0.8864,0.0324,242.18,48.4,80,42,136000,164.8
35,139900,,,,,,,,,,228.35,45.5,89,35,140000,165.5
36,143900,152.327769,147.449270,-80.224383,78.9332,78.9338,1502.7961,2337.0500,0.9051,0.0334,232.02,46.2,81,38,144000,171.8
37,147900,158.330384,152.448519,-82.186817,80.9488,80.9475,1673.7021,2586.4539,1.1206,0.0351,252.24,50.0,80,35,148000,177.9
38,151900,165.391224,158.326092,-84.138773,82.8921,82.8969,1701.1349,2491.3252,1.2141,0.0385,258.00,51.1,81,35,152000,184.1
39,155900,170.068870,165.095531,-86.091078,84.9510,84.9519,1708.3279,2455.5053,1.2069,0.0404,263.53,52.3,71,40,156000,190.3
40,159900,,,,,,,,,,267.52,53.5,73,37,160000,190.9
41,163900,177.646304,172.420508,-88.202048,86.9432,86.9411,1792.3977,2631.5654,1.2681,0.0467,268.58,53.3,81,42,164000,197.3
42,167900,186.920464,179.696893,-90.014910,88.7443,88.7516,1833.9976,2739.2747,1.2916,0.0413,246.33,48.6,86,47,168000,203.5
43,171900,194.138728,187.695841,-91.814311,90.4284,90.4254,1952.9815,2894.0425,1.2434,0.0422,246.92,49.2,82,38,172000,209.6
44,175900,200.800790,195.139522,-93.454962,92.0883,92.0967,2025.0364,3022.9378,1.3141,0.0469,242.36,48.3,82,46,176000,215.8
45,179900,,,,,,,,,,228.84,46.0,83,43,180000,216.4
46,183900,207.407994,200.023695,-95.188802,93.6936,93.6945,2192.2375,3213.7695,1.3555,0.0482,224.04,45.5,92,52,184000,222.5
47,187900,213.149785,204.765390,-96.495781,95.0746,95.0825,2154.6190,2899.0886,1.3763,0.0523,220.76,45.1,92,47,188000,228.7
48,191900,223.263057,213.956409,-98.019280,96.5546,96.5585,2142.5495,3083.5905,1.3651,0.0525,208.41,43.4,97,47,192000,234.9
49,195900,227.595052,220.362035,-99.584066,98.0668,98.0738,2514.3585,3257.6650,1.4646,0.0653,193.48,41.2,96,50,196000,241.1
50,199900,,,,,,,,,,232.61,46.9,92,44,200000,241.7
51,203900,232.878249,226.370690,-100.847802,99.3946,99.3957,2640.0457,3358.2473,1.4169,0.0716,241.19,47.6,67,35,204000,247.9
52,207900,238.295364,230.303396,-101.979648,100.4567,100.4578,2555.8990,3454.5418,1.4673,0.0704,241.73,47.5,82,42,208000,254.1
53,211900,245.057451,238.634585,-103.321704,101.8334,101.8329,2524.4773,3329.1873,1.5094,0.0730,215.52,43.3,85,47,212000,260.4
54,215900,252.595831,246.381981,-104.658757,103.1280,103.1313,2653.9728,3451.4772,1.4645,0.0798,232.55,46.2,91,50,216000,266.5
55,219900,,,,,,,,,,253.45,49.8,96,48,220000,267.2
56,223900,257.182703,250.670340,-105.772017,104.2701,104.2735,2797.6594,3604.5041,1.5217,0.0790,243.31,47.8,87,42,224000,273.4
57,227900,257.744418,254.669100,-106.733239,105.2132,105.2198,3006.1385,3883.0006,1.5003,0.0813,236.61,46.6,78,39,228000,279.5
58,231900,266.366749,266.779262,-107.790201,106.2846,106.2821,2736.9396,3917.3384,1.6005,0.0838,245.53,48.5,66,30,232000,285.6
59,235900,271.564256,265.381357,-108.914033,107.5288,107.5200,2845.1180,3464.3171,1.6339,0.0893,249.37,49.6,78,47,236000,291.7
60,239900,,,,,,,,,,252.21,50.1,92,46,240000,292.4
61,243900,278.840400,271.870049,-110.147181,108.4978,108.4889,2851.8833,3665.9530,1.7448,0.0862,253.36,50.7,89,48,244000,298.2
62,247900,282.974272,275.091742,-110.943975,109.5307,109.5333,3058.8204,3646.5704,1.7125,0.0889,250.11,51.0,72,37,248000,304.0
63,251900,289.081744,280.877512,-111.925409,110.3905,110.3936,3228.3638,3803.5737,1.6347,0.0872,244.80,49.9,68,41,252000,309.8
64,255900,293.053164,287.004425,-112.935350,111.5856,111.5879,3111.9822,3773.6994,1.7217,0.0940,252.64,51.0,70,36,256000,315.8
65,259900,,,,,,,,,,284.27,56.8,95,52,260000,316.4
66,263900,300.197490,295.110445,-113.956347,112.4065,112.4153,3003.9105,3696.6080,1.7550,0.0917,259.28,51.9,61,27,264000,322.8
67,267900,301.741779,300.092905,-114.730284,113.2752,113.2687,2984.2145,3849.2071,1.7253,0.1014,269.95,53.8,67,31,268000,329.0
68,271900,306.972200,297.896026,-115.684556,114.1517,114.1539,3124.9258,3765.1900,1.7578,0.0993,266.64,53.0,81,44,272000,335.0
69,275900,310.943437,304.684485,-116.365926,114.8471,114.8412,3062.6455,3879.8123,1.7251,0.1008,250.84,50.2,95,45,276000,340.8
70,279900,,,,,,,,,,248.48,49.5,83,47,280000,341.4
71,283900,309.200744,308.151376,-117.121630,115.7086,115.7066,3212.2348,3981.8969,1.7711,0.1121,256.71,50.5,62,28,284000,347.2
72,287900,322.328486,318.067495,-117.686438,116.2397,116.2402,3112.6881,4072.3200,1.9144,0.1189,257.81,50.8,74,41,288000,353.1
73,291900,322.728080,314.635419,-118.307027,116.8067,116.8056,3281.8825,4123.1085,1.9978,0.1177,272.63,52.9,83,42,292000,359.1
74,295900,322.086196,316.642912,-118.708209,117.2710,117.2830,3060.6422,4052.6760,1.9967,0.1269,277.63,53.4,83,38,296000,365.0
75,299900,,,,,,,,,,266.93,52.1,76,44,300000,365.7
76,303900,318.006619,312.420523,-119.348468,117.8523,117.8472,3207.0658,4321.7651,1.9379,0.1325,244.66,48.4,82,43,304000,372.2
77,307900,322.164237,316.413376,-119.817103,118.4595,118.4648,3140.0618,4365.5738,1.9116,0.1273,224.90,45.5,77,37,308000,378.4
78,311900,324.880257,317.051746,-120.366111,119.0042,119.0053,3216.2430,4360.9052,1.9616,0.1314,241.43,48.3,87,48,312000,385.1
79,315900,325.159392,316.686937,-120.837508,119.4211,119.4242,2987.1701,3756.5596,2.0673,0.1378,245.27,49.0,91,48,316000,391.7
80,319900,,,,,,,,,,242.50,48.8,82,42,320000,392.4
81,323900,324.740288,314.936950,-121.288547,119.9317,119.9317,3177.4632,4170.9772,2.0693,0.1452,235.22,48.4,80,37,324000,398.4
82,327900,323.524215,316.883030,-121.711639,120.3098,120.3098,3148.4481,4292.7274,2.0235,0.1381,254.15,50.4,70,35,328000,404.4
83,331900,324.082213,318.823123,-122.216353,120.9523,120.9456,2834.7629,4309.3659,2.0268,0.1475,252.30,49.9,82,47,332000,411.0
84,335900,322.589439,317.111763,-122.823965,121.4527,121.4572,2966.9698,3963.2462,2.1439,0.1576,251.33,50.2,86,39,336000,417.5
85,339900,,,,,,,,,,251.36,50.7,82,42,340000,418.1
86,343900,325.101078,317.832688,-123.457741,122.0623,122.0776,3225.8460,4166.5180,2.1540,0.1524,235.32,49.7,75,34,344000,424.2
87,347900,324.851213,320.921716,-123.799345,122.4677,122.4692,3140.3001,4438.3405,2.0988,0.1543,237.95,49.8,74,39,348000,430.7
88,351900,327.666345,322.507507,-124.351434,122.9458,122.9482,3229.2791,4164.0979,2.3215,0.1574,251.14,51.2,80,45,352000,437.0
89,355900,332.106126,328.373431,-124.532247,123.1506,123.1568,3246.4844,4201.3724,2.1758,0.1598,248.79,50.5,86,53,356000,443.5
90,359900,,,,,,,,,,235.93,48.6,85,38,360000,444.2
91,363900,326.214468,321.109731,-124.895932,123.5304,123.5337,3217.1705,4123.1140,2.3504,0.1651,232.15,48.5,79,39,364000,450.5
92,367900,330.144421,326.058589,-125.190277,123.8283,123.8328,3303.1609,4267.7880,2.5338,0.1755,234.23,48.4,79,35,368000,456.7
93,371900,333.552986,327.478270,-125.731719,124.3411,124.3377,3194.0735,4117.2934,2.6925,0.1763,224.26,46.7,88,43,372000,462.9
94,375900,333.011011,328.786777,-126.211471,124.7401,124.7377,3041.7372,3890.7802,2.8110,0.1784,222.58,46.6,85,41,376000,469.0
95,379900,,,,,,,,,,226.08,47.1,90,45,380000,469.7
96,383900,336.150609,329.602927,-126.411533,124.9241,124.9330,2999.2651,3977.9370,2.8860,0.1801,221.74,46.3,85,37,384000,475.6
97,387900,342.831474,337.254002,-126.408071,124.9968,124.9911,2985.5435,3853.2628,3.0556,0.1839,209.37,43.8,94,45,388000,481.6
98,391900,339.889233,333.871941,-126.815307,125.3631,125.3675,3017.8081,4062.5241,3.1541,0.1862,219.94,45.8,87,43,392000,487.6
99,395900,341.650462,337.008034,-126.871899,125.5264,125.5261,3222.5180,3914.3202,3.1307,0.1813,218.87,46.1,85,45,396000,493.6
100,399900,,,,,,,,,,219.78,46.3,88,50,400000,494.3
101,403900,338.499531,333.441846,-127.194429,125.7702,125.7727,3089.9720,3997.4549,3.2770,0.1805,218.26,45.7,82,42,404000,500.4
102,407900,348.684570,339.232928,-127.314687,125.9127,125.9251,2887.4748,4027.4865,3.2771,0.1813,223.69,46.8,92,50,408000,506.5
103,411900,342.732822,334.090198,-127.644246,126.2152,126.2191,3019.5239,4173.3929,3.2082,0.1848,233.21,48.8,71,41,412000,512.3
104,415900,349.778918,342.963057,-127.878738,126.4647,126.4696,3219.8004,4119.3282,3.2815,0.1821,236.82,49.4,86,39,416000,518.2
105,419900,,,,,,,,,,237.10,49.3,83,41,420000,518.9
106,423900,350.998880,341.213551,-128.348462,126.8987,126.8929,2979.7149,4159.2627,3.3214,0.2025,239.04,49.6,76,39,424000,524.9
107,427900,346.221987,342.452983,-128.536811,127.0609,127.0612,3213.7633,4143.2091,3.5129,0.2187,231.91,49.8,81,38,428000,531.0
108,431900,349.758484,341.698980,-128.769752,127.3708,127.3776,3101.4178,3934.5509,3.5214,0.2253,216.76,47.1,100,47,432000,537.1
109,435900,351.471642,344.301335,-129.008853,127.5721,127.5724,3154.7858,3990.6973,3.4149,0.2361,145.90,33.2,126,56,436000,543.0
110,439900,,,,,,,,,,209.49,44.6,85,41,440000,543.7
111,443900,353.642811,347.515636,-129.334374,127.9363,127.9305,3356.4659,4185.7002,3.3597,0.2488,195.26,41.7,99,49,444000,549.9
112,447900,361.038847,354.836988,-129.704794,128.3123,128.3181,3299.5663,4037.7023,3.3945,0.2687,187.46,40.3,62,34,448000,556.2
113,451900,357.751845,354.409337,-129.634120,128.3032,128.3058,3353.5096,4173.2211,3.1634,0.2746,260.42,53.4,91,45,452000,562.8
114,455900,359.724887,355.006898,-129.831439,128.4884,128.4892,3014.4160,4171.4635,3.0967,0.2766,267.88,55.0,70,33,456000,569.8
115,459900,,,,,,,,,,263.64,54.4,72,25,460000,570.4
116,463900,352.673808,351.338150,-129.966499,128.7064,128.7107,3371.2388,4390.8030,3.0376,0.3108,258.70,53.1,75,37,464000,577.2
117,467900,361.718813,355.975300,-130.067457,128.7917,128.7956,3326.0304,4328.2241,3.3418,0.3239,262.14,53.3,68,33,468000,583.7
118,471900,356.683261,353.033597,-130.267447,128.8418,128.8337,3337.1626,4242.0975,2.8327,0.3274,256.68,52.1,83,45,472000,590.7
119,475900,356.959742,353.643021,-130.549624,129.1500,129.1484,3412.7936,4446.4945,2.9467,0.3588,223.98,46.3,93,44,476000,597.7
120,479900,,,,,,,,,,257.06,52.1,79,43,480000,598.4
121,483900,357.902721,353.386502,-130.462219,129.1264,129.1216,3328.7620,4358.7113,3.0344,0.3304,276.02,54.9,60,31,484000,604.8
122,487900,354.869802,349.363573,-130.690958,129.4023,129.4062,3344.0224,4406.4613,2.6387,0.3459,285.92,56.7,66,32,488000,611.9
123,491900,356.905745,348.782481,-130.897599,129.5363,129.5295,3278.2844,4031.3867,2.7755,0.3571,307.04,60.9,79,42,492000,618.8
124,495900,355.520069,347.937873,-131.121040,129.7078,129.7166,3409.0201,4309.8638,2.6692,0.3924,263.17,53.6,77,36,496000,625.7
125,499900,,,,,,,,,,239.03,49.7,76,40,500000,626.4
126,503900,358.312645,351.054188,-131.080345,129.7042,129.6982,3325.1175,4483.4678,2.7955,0.3883,225.04,47.6,82,40,504000,632.9
127,507900,352.131847,346.209535,-131.285112,129.9626,129.9635,3192.7211,4350.9103,2.9709,0.3993,247.67,51.0,81,38,508000,639.4
128,511900,353.051608,348.226771,-131.310461,129.9440,129.9505,3139.0736,4487.5512,3.1413,0.4060,233.94,48.3,84,45,512000,645.4
129,515900,357.678000,352.479086,-131.155459,129.9155,129.9142,3204.8604,4412.5190,3.3544,0.4528,235.84,48.6,88,32,516000,651.4
130,519900,,,,,,,,,,215.33,45.1,88,46,520000,652.0
131,523900,357.762080,353.271130,-131.380331,130.1194,130.1260,3469.5449,4401.3201,3.2813,0.4896,227.58,47.1,82,47,524000,657.9
132,527900,356.376140,349.210516,-131.416705,130.2358,130.2289,3381.7492,4630.3602,3.0756,0.5388,208.26,43.8,92,45,528000,664.2
133,531900,352.671629,344.399920,-131.587015,130.3008,130.3105,3330.3275,4381.7905,3.1410,0.6869,204.73,43.3,89,47,532000,670.5
134,535900,349.609027,342.642225,-131.667492,130.3886,130.3816,3317.5133,4627.7629,3.1646,0.6232,206.99,44.0,93,42,536000,676.4
135,539900,,,,,,,,,,214.67,45.6,84,41,540000,677.0
136,543900,349.446775,344.198969,-131.734702,130.4249,130.4292,3536.6812,4773.7389,3.2388,0.6486,210.86,45.0,93,43,544000,683.0
137,547900,350.665982,343.267496,-131.755625,130.4828,130.4747,3618.6324,4963.6413,3.2727,0.6214,198.71,42.8,95,45,548000,689.2
138,551900,349.628130,344.106026,-131.837644,130.4494,130.4629,3698.3292,4971.6023,3.3852,0.6987,209.39,44.5,95,47,552000,695.1
139,555900,351.801195,349.167828,-131.659332,130.3425,130.3401,3559.8397,4671.7359,3.1632,0.6716,211.41,44.8,94,44,556000,701.0
140,559900,,,,,,,,,,206.74,44.1,91,44,560000,701.7
141,563900,353.921868,347.874342,-131.688041,130.3251,130.3269,3708.8583,4903.7824,3.4167,0.7299,193.10,41.6,98,46,564000,707.5
142,567900,361.277491,355.781904,-131.439015,130.1087,130.1160,3759.4599,4960.0778,3.5516,0.7044,201.73,43.5,89,46,568000,713.3
143,571900,356.948246,353.684870,-131.535816,130.1698,130.1719,3817.4287,5039.8352,3.4136,0.7324,213.11,45.7,79,38,572000,719.3
144,575900,358.059505,352.473349,-131.209470,129.9337,129.9222,4049.8588,5209.8303,3.2964,0.8229,213.11,45.9,79,37,576000,725.1
145,579900,,,,,,,,,,212.64,45.8,82,41,580000,725.8
146,583900,355.044166,346.617998,-131.130151,129.7646,129.7752,4097.7908,4978.4996,3.5935,0.7005,216.01,46.1,91,42,584000,731.6
147,587900,356.358906,349.522742,-130.856098,129.4960,129.4927,3685.5619,4985.6637,3.1964,0.6920,218.64,45.9,94,53,588000,737.5
148,591900,350.832576,344.553734,-130.535841,129.2725,129.2666,3934.1283,5199.3477,3.4004,0.6973,215.14,45.9,95,42,592000,743.4
149,595900,360.937782,353.215406,-130.315944,129.0196,129.0289,4033.4694,5120.7649,3.5303,0.6868,227.17,47.6,84,41,596000,749.4
150,599900,,,,,,,,,,233.66,49.3,71,38,600000,750.1
151,603900,357.449609,352.389696,-130.141212,128.9070,128.9020,4143.6208,5326.2825,3.7850,0.7345,245.04,51.1,71,32,604000,756.1
152,607900,347.155141,342.815182,-130.095545,128.6938,128.6971,4188.0035,5156.2458,3.8716,0.7377,235.98,49.3,89,43,608000,762.3
153,611900,360.906375,351.801048,-129.855815,128.5956,128.5851,4148.7706,5473.3457,3.8798,0.6308,247.18,51.5,79,41,612000,768.1
154,615900,358.852761,351.060256,-129.614785,128.4087,128.4154,4242.6600,5196.7185,4.3712,0.6636,249.00,51.7,69,42,616000,773.9
155,619900,,,,,,,,,,265.14,54.7,70,36,620000,774.5
156,623900,354.357866,351.044510,-129.825165,128.4644,128.4681,4251.6391,5149.6767,4.1374,0.5651,264.58,55.0,81,43,624000,780.7
157,627900,352.249176,347.658574,-129.712936,128.4599,128.4465,4243.4658,5332.0630,4.5517,0.5327,228.08,48.8,83,41,628000,787.0
158,631900,356.974289,346.041623,-129.713247,128.3620,128.3628,4406.2250,5430.1493,5.2425,0.5333,238.56,50.8,73,38,632000,793.1
159,635900,352.424316,342.079724,-129.812479,128.5066,128.4952,4101.9543,5399.9049,5.3488,0.5380,228.29,49.1,94,47,636000,799.5
160,639900,,,,,,,,,,218.50,47.3,72,32,640000,800.2
161,643900,355.866609,346.318964,-129.755272,128.4295,128.4361,4119.1993,5237.5153,6.0037,0.5304,240.50,51.3,82,45,644000,806.3
162,647900,353.168223,346.901059,-129.848782,128.6086,128.6169,4401.1625,5590.4385,5.6141,0.5111,250.90,52.9,68,30,648000,812.7
163,651900,353.690173,345.993282,-129.851933,128.5649,128.5631,4444.2620,5223.9083,6.3926,0.5270,251.08,53.4,82,40,652000,817.4
164,655900,356.294450,346.503827,-129.934989,128.6312,128.6330,4366.5466,5445.4571,6.9194,0.5433,232.57,49.8,81,42,656000,819.6
165,659900,,,,,,,,,,250.37,53.1,75,42,660000,820.2
166,663900,354.031600,343.300858,-130.008335,128.7056,128.7100,4204.8413,5501.5325,7.0175,0.4795,240.82,51.6,84,45,664000,822.4
167,667900,354.221599,343.496338,-129.820465,128.6301,128.6289,4187.3519,5146.5845,6.8174,0.5302,217.91,47.1,75,30,668000,825.4
168,671900,350.086723,341.020244,-129.819802,128.6453,128.6432,4293.4978,5358.9890,7.0737,0.5612,236.51,50.5,84,43,672000,828.1
169,675900,352.954155,348.237049,-129.883078,128.7149,128.7153,4320.0043,5300.7242,6.3890,0.4809,230.03,48.8,93,48,676000,830.6
170,679900,,,,,,,,,,186.87,40.3,86,36,680000,831.2
171,683900,347.799592,342.638266,-129.940064,128.7213,128.7183,4423.2003,5119.9446,6.5469,0.4424,219.53,46.3,81,34,684000,834.3
172,687900,348.422423,342.762060,-129.899412,128.6239,128.6220,4599.0484,5598.4608,5.9075,0.4880,257.35,53.1,75,33,688000,836.9
173,691900,345.711362,340.286047,-129.932373,128.6757,128.6769,4452.6534,5042.2260,6.6183,0.4908,254.45,53.0,71,37,692000,839.2
174,695900,341.473704,338.651853,-129.970423,128.7752,128.7810,4235.1849,5297.7506,6.1628,0.4879,262.24,54.3,77,39,696000,844.1
175,699900,,,,,,,,,,265.27,54.7,65,33,700000,844.8
176,703900,343.766784,337.145079,-130.092871,128.9417,128.9397,4032.9289,5055.6860,7.3127,0.5255,301.51,61.3,73,43,704000,850.5
177,707900,340.117976,337.507978,-130.342589,129.1255,129.1229,4153.3811,4937.5941,6.5208,0.5145,305.57,61.9,58,33,708000,856.4
178,711900,343.624217,336.880375,-130.484337,129.2732,129.2757,4217.6541,5071.9796,6.8218,0.5234,299.99,60.9,66,31,712000,862.2
179,715900,340.909737,333.363592,-130.694804,129.4510,129.4499,4192.6161,5072.0182,6.6348,0.5713,297.98,60.5,73,38,716000,868.2
180,719900,,,,,,,,,,272.22,55.8,68,29,720000,868.8
181,723900,340.438953,330.995048,-130.967355,129.7240,129.7172,4128.3444,5188.3659,6.9389,0.5332,269.82,55.2,74,38,724000,874.7
182,727900,340.242133,333.517224,-130.997604,129.8322,129.8354,4462.1035,5124.5372,6.7030,0.5567,256.73,53.1,78,38,728000,881.0
183,731900,340.328108,331.403871,-131.332439,130.0621,130.0645,4223.9343,5212.7331,6.4762,0.5631,268.77,54.7,66,41,732000,887.2
184,735900,331.732215,327.202556,-131.472902,130.1919,130.1972,4556.0376,5239.1996,6.7699,0.5832,257.17,52.6,83,43,736000,892.4
185,739900,,,,,,,,,,219.27,45.7,101,47,740000,893.0
186,743900,340.709464,334.709859,-131.580316,130.3277,130.3323,4554.5705,5224.0235,6.8975,0.5443,204.35,43.3,93,48,744000,898.4
187,747900,340.899485,337.208265,-131.856983,130.6393,130.6371,4648.0211,5480.7656,7.4586,0.5825,205.70,43.4,84,43,748000,903.9
188,751900,342.780722,336.621841,-131.952111,130.7132,130.7190,4448.0114,5291.1077,6.7950,0.6298,235.15,48.7,80,45,752000,909.2
189,755900,344.743816,340.445146,-132.031334,130.8241,130.8271,4683.7362,5574.6160,6.5785,0.6421,255.91,52.4,68,35,756000,914.7
190,759900,,,,,,,,,,228.22,47.7,103,53,760000,915.2
191,763900,344.200910,338.245443,-132.232885,131.1088,131.1182,4792.2534,5108.8726,6.7319,0.5877,179.55,39.2,93,50,764000,920.7
192,767900,347.186967,344.758235,-132.269378,131.1479,131.1521,4545.4716,5420.5229,7.0265,0.5573,203.81,43.7,90,45,768000,926.7
193,771900,344.781012,346.638766,-132.427940,131.3189,131.3145,4891.8873,5314.0789,7.0084,0.6199,210.24,44.8,92,41,772000,932.8
194,775900,354.559628,348.372057,-132.545613,131.4298,131.4322,4762.1367,5141.8381,7.7495,0.6078,241.99,50.4,75,31,776000,938.2
195,779900,,,,,,,,,,257.87,53.3,71,40,780000,938.7
196,783900,351.541534,353.693699,-132.606789,131.4235,131.4205,4611.2952,4982.8278,7.2463,0.5798,269.33,55.3,69,36,784000,944.0
197,787900,350.555577,344.230425,-132.562707,131.4299,131.4295,4508.4951,5067.5297,7.1366,0.6051,286.15,59.1,70,28,788000,949.2
198,791900,348.469468,348.377358,-132.782927,131.5869,131.5779,4794.5760,5146.6072,6.9747,0.6073,296.80,61.8,64,34,792000,954.5
199,795900,353.098607,347.576046,-132.642584,131.5400,131.5518,4634.6325,5110.0267,6.8511,0.6219,254.43,53.6,81,36,796000,959.8
200,799900,,,,,,,,,,259.31,54.5,61,36,800000,960.3
201,803900,346.497429,342.064619,-132.601312,131.5511,131.5563,4684.3269,5072.3023,6.7269,0.5726,318.17,68.5,53,33,804000,965.7
202,807900,351.374556,349.371336,-132.809459,131.7151,131.7115,4837.5050,5191.4107,7.3994,0.6311,340.33,73.0,54,28,808000,970.8
203,811900,355.735666,349.385350,-132.761626,131.7226,131.7215,4389.6196,5208.9570,7.1304,0.6151,264.99,56.8,87,51,812000,976.2
204,815900,353.249359,352.352695,-132.765949,131.8205,131.8226,4551.4818,4900.5769,8.2031,0.6313,276.67,58.5,62,26,816000,981.7
205,819900,,,,,,,,,,310.67,63.8,57,32,820000,982.3
206,823900,351.899570,345.163396,-132.979037,131.9037,131.9027,4508.4348,5143.6410,8.2144,0.5552,301.63,62.0,78,40,824000,988.2
207,827900,357.179893,350.853155,-132.907219,131.8554,131.8596,4495.8871,4931.4432,6.7216,0.6904,276.68,56.9,69,37,828000,994.2
208,831900,352.376258,346.807411,-133.237256,132.0889,132.0807,4669.0229,5227.2384,6.3805,0.6003,286.49,58.3,59,28,832000,1000.0
209,835900,353.071077,351.497502,-133.120958,132.0857,132.0924,4536.2352,5174.8771,6.4074,0.5755,303.38,60.9,79,37,836000,1006.2
210,839900,,,,,,,,,,276.71,56.1,70,34,840000,1006.9
211,843900,359.261864,352.041708,-133.178447,132.1031,132.1095,4702.7693,5091.0559,5.6574,0.6504,288.19,58.1,56,23,844000,1013.0
212,847900,351.676770,348.538067,-133.415018,132.2882,132.2730,4944.8670,4803.4399,6.8617,0.7207,285.51,57.0,78,46,848000,1018.4
213,851900,351.906366,352.536933,-133.192657,132.1865,132.1897,4742.4955,4979.7855,6.2719,0.6325,267.94,54.5,75,34,852000,1024.5
214,855900,350.161035,347.164710,-133.182131,132.2625,132.2646,4891.1136,5101.0934,6.3343,0.6723,265.76,54.3,82,41,856000,1030.1
215,859900,,,,,,,,,,257.58,53.1,63,28,860000,1030.7
216,863900,346.210817,343.112814,-133.414808,132.3256,132.3265,4791.8029,4979.1065,6.2110,0.7042,271.43,55.2,79,46,864000,1035.7
