epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.46,8777.9,0.0,0.298,7.454,0.000,0.000,0.000,0.000,5.6,8.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.63,6392.6,0.0,0.431,10.770,0.000,0.000,0.000,0.000,14.7,28.0
3,11900,GPU (NVIDIA GeForce RTX 3080),6.11,654.6,81.8,0.498,12.439,0.874,1.747,4.629,9.258,33.1,64.0
4,15900,GPU (NVIDIA GeForce RTX 3080),6.22,643.4,80.4,0.550,13.758,0.858,1.716,4.707,9.414,33.1,64.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.66,6053.2,0.0,0.568,14.201,0.000,0.000,0.000,0.000,33.1,64.0
6,23900,GPU (NVIDIA GeForce RTX 3080),5.94,673.0,84.1,0.602,15.058,0.874,1.748,4.380,8.760,33.1,64.0
7,27900,GPU (NVIDIA GeForce RTX 3080),6.15,650.3,81.3,0.489,12.220,0.923,1.845,4.621,9.242,33.1,64.0
8,31900,GPU (NVIDIA GeForce RTX 3080),6.12,653.6,81.7,0.487,12.177,0.868,1.735,4.656,9.313,33.1,64.0
9,35900,GPU (NVIDIA GeForce RTX 3080),6.15,650.9,81.4,0.498,12.440,0.909,1.819,4.627,9.253,33.1,64.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.61,6510.3,0.0,0.504,12.591,0.000,0.000,0.000,0.000,33.1,64.0
11,43900,GPU (NVIDIA GeForce RTX 3080),6.14,651.7,81.5,0.492,12.290,0.906,1.812,4.585,9.171,33.1,64.0
12,47900,GPU (NVIDIA GeForce RTX 3080),6.15,650.5,81.3,0.490,12.246,0.917,1.834,4.630,9.260,33.1,64.0
13,51900,GPU (NVIDIA GeForce RTX 3080),6.11,655.1,81.9,0.512,12.788,0.868,1.737,4.627,9.254,33.1,64.0
14,55900,GPU (NVIDIA GeForce RTX 3080),6.08,658.4,82.3,0.499,12.478,0.894,1.788,4.580,9.160,33.1,64.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.61,6608.8,0.0,0.497,12.416,0.000,0.000,0.000,0.000,33.1,64.0
16,63900,GPU (NVIDIA GeForce RTX 3080),6.14,651.5,81.4,0.505,12.615,0.897,1.795,4.606,9.212,33.1,64.0
